"Name","Salary","Team","Position","OppTeam","Projections"
"Andrew Benintendi",4200,"BOS","OF","KCR",5.42
"Dustin Pedroia",3700,"BOS","2B","KCR",7.66
"Chris Gimenez",3200,"MIN","C","CHW",5.63
"Mookie Betts",5000,"BOS","OF","KCR",10.26
"Jackie Bradley",3900,"BOS","OF","KCR",5.63
"Xander Bogaerts",4600,"BOS","SS","KCR",7.97
"Mitch Moreland",3900,"BOS","1B","KCR",5.94
"Kennys Vargas",3600,"MIN","1B","CHW",7.53
"Jorge Polanco",2900,"MIN","SS","CHW",5.9
"Byron Buxton",3400,"MIN","OF","CHW",5.54
"Joe Mauer",3300,"MIN","1B","CHW",5.58
"Miguel Sano",4200,"MIN","3B","CHW",9.65
"Jason Castro",3300,"MIN","C","CHW",4.57
"Eddie Rosario",4000,"MIN","OF","CHW",5.71
"Robbie Grossman",3400,"MIN","OF","CHW",7.35
"Max Kepler",3800,"MIN","OF","CHW",5.69
"Sandy Leon",2700,"BOS","C","KCR",5.63
"Josh Rutledge",2400,"BOS","2B/3B","KCR",6.17
"Chris Young",3300,"BOS","OF","KCR",6.76
"Cheslor Cuthbert",2900,"KCR","3B","BOS",3.41
"Jorge Bonifacio",3300,"KCR","OF","BOS",4.8
"Jeff Mathis",2400,"ARI","C","COL",5.75
"Gregor Blanco",4900,"ARI","OF","COL",8.28
"David Peralta",5000,"ARI","OF","COL",10.26
"Daniel Descalso",3700,"ARI","2B/OF","COL",7.32
"Alcides Escobar",2700,"KCR","SS","BOS",3.62
"Whit Merrifield",3600,"KCR","2B","BOS",5.29
"Mike Moustakas",3700,"KCR","3B","BOS",4.98
"Hanley Ramirez",3500,"BOS","1B","KCR",8.26
"Lorenzo Cain",3800,"KCR","OF","BOS",5.69
"Eric Hosmer",3400,"KCR","1B","BOS",4.8
"Alex Gordon",3000,"KCR","OF","BOS",3.62
"Salvador Perez",3300,"KCR","C","BOS",5.36
"Eduardo Escobar",4300,"MIN","3B/SS","CHW",7.05
"Brian Dozier",4600,"MIN","2B","CHW",9.44
"Kyle Schwarber",3500,"CHC","OF","SDP",6.32
"Erick Aybar",2700,"SDP","SS","CHC",5.82
"Austin Hedges",3100,"SDP","C","CHC",5.73
"Kris Bryant",4700,"CHC","3B","SDP",7.94
"Anthony Rizzo",4900,"CHC","1B","SDP",9.86
"Willson Contreras",4000,"CHC","C","SDP",6.01
"Addison Russell",3800,"CHC","SS","SDP",5.44
"Hunter Renfroe",4000,"SDP","OF","CHC",7.26
"Jose Pirela",3700,"SDP","2B","CHC",7.33
"Delino DeShields",3900,"TEX","OF","TOR",7.34
"Adrian Beltre",3900,"TEX","3B","TOR",8.2
"Jonathan Lucroy",3200,"TEX","C","TOR",6.16
"Franchy Cordero",3400,"SDP","OF","CHC",5.52
"Cory Spangenberg",2900,"SDP","3B/OF","CHC",5.45
"Yangervis Solarte",4200,"SDP","2B","CHC",7.05
"Wil Myers",4400,"SDP","1B","CHC",7.83
"Javier Baez",3100,"CHC","2B/SS","SDP",5.63
"Ian Happ",3900,"CHC","2B","SDP",7.19
"Matt Davidson",4600,"CHW","1B/3B","MIN",6.08
"Avisail Garcia",3900,"CHW","OF","MIN",6.86
"Todd Frazier",3500,"CHW","3B","MIN",6.46
"Willy Garcia",2500,"CHW","OF","MIN",5.1
"Jose Abreu",3900,"CHW","1B","MIN",6.98
"Omar Narvaez",2200,"CHW","C","MIN",4.13
"Carlos Sanchez",3000,"CHW","2B","MIN",5.25
"Melky Cabrera",3900,"CHW","OF","MIN",6.37
"Timothy Anderson",3300,"CHW","SS","MIN",5.71
"Albert Almora",3000,"CHC","OF","SDP",5.35
"Jason Heyward",3600,"CHC","OF","SDP",7.13
"Chase d'Arnaud",2700,"SDP","SS","CHC",5.44
"Matthew Szczur",2700,"SDP","OF","CHC",5.07
"Jon Jay",3400,"CHC","OF","SDP",5.78
"Allen Cordoba",2900,"SDP","OF","CHC",5.37
"Paul Goldschmidt",5800,"ARI","1B","COL",12.32
"Jake Lamb",5600,"ARI","3B","COL",11.98
"Cody Bellinger",5200,"LAD","1B/OF","NYM",9.63
"Yasmani Grandal",2900,"LAD","C","NYM",6.17
"Yasiel Puig",4500,"LAD","OF","NYM",6.04
"Chase Utley",3300,"LAD","1B/2B","NYM",5.75
"Justin Turner",4500,"LAD","3B","NYM",7.9
"J.D. Martinez",4500,"DET","OF","SEA",9.78
"Mikie Mahtook",2900,"DET","OF","SEA",5.56
"Corey Seager",4900,"LAD","SS","NYM",8.06
"Christopher Taylor",4400,"LAD","2B/OF","NYM",7.52
"T.J. Rivera",2900,"NYM","1B/3B","LAD",5.51
"Jay Bruce",4400,"NYM","1B/OF","LAD",8.05
"Wilmer Flores",3000,"NYM","2B/3B","LAD",6.28
"Lucas Duda",3700,"NYM","1B","LAD",7.56
"Jose Reyes",3300,"NYM","3B/SS","LAD",5.51
"Joc Pederson",4300,"LAD","OF","NYM",6.79
"Travis d'Arnaud",3000,"NYM","C","LAD",5.51
"Nick Castellanos",3500,"DET","3B","SEA",7.53
"Justin Upton",4000,"DET","OF","SEA",8.53
"Nelson Cruz",4300,"SEA","OF","DET",9.19
"Jarrod Dyson",4200,"SEA","OF","DET",5.83
"Taylor Motter",2500,"SEA","2B/SS","DET",5.53
"Kyle Seager",3600,"SEA","3B","DET",8.06
"Mitch Haniger",4100,"SEA","OF","DET",8.44
"Robinson Cano",4200,"SEA","2B","DET",8.69
"Danny Valencia",3400,"SEA","1B","DET",7.07
"Benjamin Gamel",4500,"SEA","OF","DET",7.78
"Mike Zunino",4300,"SEA","C","DET",5.97
"James McCann",2400,"DET","C","SEA",5.55
"Ian Kinsler",3700,"DET","2B","SEA",7.87
"Miguel Cabrera",4000,"DET","1B","SEA",8.69
"Jose Iglesias",2900,"DET","SS","SEA",5.66
"Alex Avila",4200,"DET","1B/C","SEA",4.41
"Andrew Romine",2800,"DET","2B/OF","SEA",5.42
"Michael Conforto",4600,"NYM","OF","LAD",9.04
"Yoenis Cespedes",4400,"NYM","OF","LAD",7.78
"Marwin Gonzalez",3600,"HOU","1B/OF","OAK",5.91
"Tony Wolters",3100,"COL","C","ARI",6.72
"Trevor Story",4300,"COL","SS","ARI",7.46
"George Springer",4900,"HOU","OF","OAK",7.81
"Carlos Beltran",3800,"HOU","OF","OAK",7.23
"Carlos Correa",4900,"HOU","SS","OAK",7.61
"Jose Altuve",4800,"HOU","2B","OAK",8.5
"Mark Reynolds",4600,"COL","1B","ARI",9.17
