"Name","Salary","Team","Position","OppTeam","Projections"
"Buster Posey",4600,SFG,C,COL,10.09
"Joe Panik",4600,SFG,2B,COL,5.87
"Eduardo Nunez",5300,SFG,3B,COL,9.04
"Gorkys Hernandez",3700,SFG,OF,COL,5.74
"Martin Maldonado",2400,LAA,C,TOR,5.19
"Mike Trout",5200,LAA,OF,TOR,9.59
"Jefry Marte",3300,LAA,1B/3B,TOR,6.02
"Nick Hundley",4300,SFG,C,COL,6.48
"Brandon Crawford",4500,SFG,SS,COL,6.62
"Mark Reynolds",4400,COL,1B,SFG,7.16
"Carlos Gonzalez",5300,COL,OF,SFG,8.73
"Trevor Story",4700,COL,SS,SFG,7.73
"Tony Wolters",3200,COL,C,SFG,5.94
"Hunter Pence",4700,SFG,OF,COL,9.67
"Brandon Belt",5300,SFG,1B,COL,6.68
"Albert Pujols",3900,LAA,1B,TOR,6.75
"Kole Calhoun",3700,LAA,OF,TOR,6.62
"Ezequiel Carrera",2700,TOR,OF,LAA,5.87
"Chris Coghlan",2400,TOR,3B/OF,LAA,4.44
"Ryan Goins",2200,TOR,2B/3B,LAA,4.79
"Cliff Pennington",2100,LAA,2B/SS,TOR,3.49
"Ryon Healy",3400,OAK,1B/3B,SEA,7.14
"Ben Revere",3100,LAA,OF,TOR,4.62
"Justin Smoak",2900,TOR,1B,LAA,6.14
"Russell Martin",3400,TOR,C,LAA,5.35
"Andrelton Simmons",3000,LAA,SS,TOR,5.5
"C.J. Cron",3500,LAA,1B,TOR,5.91
"Devon Travis",3600,TOR,2B,LAA,5.2
"Kevin Pillar",3100,TOR,OF,LAA,6
"Kendrys Morales",3500,TOR,1B,LAA,7.85
"Jose Bautista",4200,TOR,OF,LAA,8.04
"Nolan Arenado",5400,COL,3B,SFG,10.11
"DJ LeMahieu",4600,COL,2B,SFG,7.9
"Michael Martinez",2400,CLE,2B/OF,CHW,5.1
"Roberto Perez",2600,CLE,C,CHW,5.17
"Alex Gordon",3900,KCR,OF,TEX,5.52
"Mike Moustakas",3400,KCR,3B,TEX,5.86
"Cheslor Cuthbert",3500,KCR,3B,TEX,3.86
"Eric Hosmer",4100,KCR,1B,TEX,6.47
"Abraham Almonte",3400,CLE,OF,CHW,5.58
"Tyler Saladino",3500,CHW,2B,CLE,5.38
"Francisco Lindor",4400,CLE,SS,CHW,9.54
"Carlos Santana",4500,CLE,1B/OF,CHW,9.63
"Edwin Encarnacion",4600,CLE,1B,CHW,9.75
"Jose Ramirez",4100,CLE,2B,CHW,8.82
"Brandon Guyer",3300,CLE,OF,CHW,6.91
"Austin Jackson",3000,CLE,OF,CHW,6.14
"Alcides Escobar",3500,KCR,SS,TEX,4.36
"Whit Merrifield",3700,KCR,2B/OF,TEX,5.06
"Drew Butera",2300,KCR,C,TEX,4.36
"Jorge Bonifacio",3000,KCR,OF,TEX,5.25
"Ryan Rua",3000,TEX,1B/OF,KCR,5.38
"Robinson Chirinos",3200,TEX,C,KCR,4.6
"Charlie Blackmon",5400,COL,OF,SFG,10.53
"Gerardo Parra",4100,COL,OF,SFG,8.23
"Brandon Moss",3800,KCR,1B/OF,TEX,5.4
"Jurickson Profar",3400,TEX,OF,KCR,5.83
"Elvis Andrus",4000,TEX,SS,KCR,6.03
"Carlos Gomez",4100,TEX,OF,KCR,7.25
"Nomar Mazara",4300,TEX,OF,KCR,7.61
"Rougned Odor",4500,TEX,2B,KCR,7.91
"Joey Gallo",3800,TEX,3B,KCR,6.26
"Shin-Soo Choo",4500,TEX,OF,KCR,6.47
"Matt Joyce",2500,OAK,OF,SEA,5.86
"Jed Lowrie",2800,OAK,2B,SEA,6.12
"Yangervis Solarte",3600,SDP,2B,MIA,6.75
"Wil Myers",4600,SDP,1B,MIA,8.3
"Manuel Margot",3500,SDP,OF,MIA,7.39
"Hunter Renfroe",3400,SDP,OF,MIA,6.41
"Erick Aybar",2700,SDP,SS,MIA,4.89
"Luis Torrens",2100,SDP,C,MIA,3.75
"Allen Cordoba",2600,SDP,OF/SS,MIA,4.14
"Luis Sardinas",2600,SDP,3B/SS,MIA,4.43
"Adeiny Hechavarria",2700,MIA,3B/SS,SDP,4.76
"J.T. Realmuto",3500,MIA,C,SDP,6.38
"Dee Gordon",4100,MIA,2B,SDP,7.48
"Christian Yelich",4300,MIA,OF,SDP,8.02
"Giancarlo Stanton",4600,MIA,OF,SDP,8.03
"Marcell Ozuna",3600,MIA,OF,SDP,7.6
"Justin Bour",3300,MIA,1B,SDP,6.25
"Michael Conforto",3200,NYM,OF,WAS,5.09
"Asdrubal Cabrera",3400,NYM,SS,WAS,5.63
"Jayson Werth",3400,WAS,OF,NYM,5.94
"Daniel Murphy",4300,WAS,2B,NYM,9.01
"Matt Wieters",3000,WAS,C,NYM,6.26
"Trea Turner",4400,WAS,OF/SS,NYM,7.91
"Juan Lagares",2500,NYM,OF,WAS,3.65
"Kevin Plawecki",2400,NYM,C,WAS,3.8
"Bryce Harper",5300,WAS,OF,NYM,9.23
"Anthony Rendon",3700,WAS,3B,NYM,6.25
"Neil Walker",3300,NYM,2B,WAS,5.57
"Curtis Granderson",3600,NYM,OF,WAS,5.27
"Jay Bruce",3300,NYM,OF,WAS,5.34
"Jose Reyes",3600,NYM,3B,WAS,5.32
"Adam Eaton",3900,WAS,OF,NYM,7.11
"Ryan Zimmerman",3200,WAS,1B,NYM,6.65
"Martin Prado",3400,MIA,2B/3B,SDP,5.63
"Chris Iannetta",2800,ARI,C,LAD,4.71
"Taylor Motter",3200,SEA,SS,OAK,5.82
"Nelson Cruz",4300,SEA,OF,OAK,8.75
"Jaff Decker",2100,OAK,OF,SEA,4.99
"Matt Olson",2400,OAK,OF,SEA,3.44
"Daniel Vogelbach",2300,SEA,1B,OAK,5.02
"Guillermo Heredia",2700,SEA,OF,OAK,4.2
"Robinson Cano",4200,SEA,2B,OAK,9.12
"Mitch Haniger",3500,SEA,OF,OAK,7.56
"Trevor Plouffe",3500,OAK,3B,SEA,5.61
"Stephen Vogt",3200,OAK,C,SEA,6.47
"Adam Rosales",2400,OAK,2B/3B,SEA,4.91
"Yonder Alonso",2900,OAK,1B,SEA,6.97
"Jarrod Dyson",3000,SEA,OF,OAK,6.65
"Mike Zunino",2900,SEA,C,OAK,6.2
"Michael Freeman",2200,SEA,2B/OF,OAK,5.08
"David Peralta",3800,ARI,OF,LAD,7.49
"Andrew Toles",3300,LAD,OF,ARI,6.65
"Adrian Gonzalez",4200,LAD,1B,ARI,7.2
"Yasmani Grandal",3700,LAD,C,ARI,5.77
"Jeremy Hazelbaker",3400,ARI,OF,LAD,5.75
"Nick Ahmed",2600,ARI,SS,LAD,5.18
"Daniel Descalso",2700,ARI,2B/OF,LAD,5.36
"Yasiel Puig",4100,LAD,OF,ARI,7.05
"Justin Turner",3900,LAD,3B,ARI,7
"Jake Lamb",4100,ARI,3B,LAD,7.63
"Paul Goldschmidt",5200,ARI,1B,LAD,9.14
"Brandon Drury",3600,ARI,2B,LAD,5.64
"Joc Pederson",4000,LAD,OF,ARI,7.22
"Corey Seager",4600,LAD,SS,ARI,9.87
"Chase Utley",3700,LAD,2B,ARI,5.33
"Jacob May",2700,CHW,OF,CLE,4.28
"Omar Narvaez",2500,CHW,C,CLE,4.3
"Freddy Galvis",3500,PHI,SS,ATL,5
"Aaron Altherr",3600,PHI,OF,ATL,5.41
"Maikel Franco",4300,PHI,3B,ATL,7.65
"Cesar Hernandez",3500,PHI,2B,ATL,6.74
"Ender Inciarte",4200,ATL,OF,PHI,5.26
"Brock Stassi",2800,PHI,1B/OF,ATL,5.58
"Cameron Rupp",3300,PHI,C,ATL,3.98
"Odubel Herrera",4100,PHI,OF,ATL,6.55
"Daniel Nava",3300,PHI,OF,ATL,5.64
"Dansby Swanson",3600,ATL,SS,PHI,6.54
"Patrick Kivlehan",2500,CIN,OF,CHC,5
"Freddie Freeman",5000,ATL,1B,PHI,10.06
"Nick Markakis",3900,ATL,OF,PHI,6.53
"Matt Kemp",4500,ATL,OF,PHI,7.53
"Brandon Phillips",3800,ATL,2B,PHI,6.09
"Andrew Knapp",3200,PHI,C,ATL,4.79
"Kurt Suzuki",2700,ATL,C,PHI,5.06
"Ronald Torreyes",2500,NYY,SS,PIT,4.69
"Austin Romine",2600,NYY,C,PIT,4.59
"Gregory Polanco",4400,PIT,OF,NYY,6.64
"Andrew McCutchen",4500,PIT,OF,NYY,7.71
"Josh Bell",3300,PIT,1B,NYY,5.42
"David Freese",3200,PIT,3B,NYY,6.14
"Aaron Judge",3700,NYY,OF,PIT,5.98
"Gregory Bird",3400,NYY,1B,PIT,6.11
"Jacoby Ellsbury",3700,NYY,OF,PIT,6.65
"Jace Peterson",3400,ATL,OF,PHI,5.26
"Brett Gardner",3800,NYY,OF,PIT,6.5
"Matt Holliday",3900,NYY,1B/OF,PIT,6.4
"Chase Headley",3200,NYY,3B,PIT,5.59
"Starlin Castro",3500,NYY,2B,PIT,5.96
"Scooter Gennett",3800,CIN,2B/3B,CHC,5.46
"Miguel Montero",3600,CHC,C,CIN,5.23
"Brad Miller",3800,TBR,2B,HOU,6.93
"Evan Longoria",4200,TBR,3B,HOU,7.69
"Steve Souza",3700,TBR,OF,HOU,7.01
"Logan Morrison",3400,TBR,1B,HOU,6.77
"Tim Beckham",3000,TBR,SS,HOU,5.19
"Shane Peterson",2200,TBR,OF,HOU,4.71
"Corey Dickerson",3500,TBR,OF,HOU,6.74
"Norichika Aoki",3500,HOU,OF,TBR,5.03
"Josh Reddick",3600,HOU,OF,TBR,7.05
"Carlos Correa",4800,HOU,SS,TBR,8.38
"Jose Altuve",4900,HOU,2B,TBR,9.38
"Carlos Beltran",3700,HOU,OF,TBR,6.84
"Yulieski Gurriel",3300,HOU,1B,TBR,5.72
"Alex Bregman",3900,HOU,3B/SS,TBR,6.84
"Rickie Weeks",2700,TBR,1B,HOU,5.74
"Jesus Sucre",2500,TBR,C,HOU,4.68
"Joey Votto",5000,CIN,1B,CHC,7.71
"Jose Peraza",3900,CIN,2B,CHC,5.69
"Eugenio Suarez",3700,CIN,3B,CHC,6.15
"Jason Heyward",3900,CHC,OF,CIN,7.11
"Tucker Barnhart",2700,CIN,C,CHC,4.81
"Scott Schebler",3800,CIN,OF,CHC,5.36
"Billy Hamilton",4200,CIN,OF,CHC,6.96
"Jon Jay",3600,CHC,OF,CIN,5.19
"Anthony Rizzo",5500,CHC,1B,CIN,10.25
"Jake Marisnick",2600,HOU,OF,TBR,5.47
"Kyle Schwarber",5100,CHC,OF,CIN,9.52
"Kris Bryant",5300,CHC,3B,CIN,9.54
"Addison Russell",4200,CHC,SS,CIN,8.43
"Ben Zobrist",4800,CHC,2B/OF,CIN,8.39
"Josh Harrison",3700,PIT,2B/3B,NYY,5.78
"Jordy Mercer",3200,PIT,SS,NYY,5.82
"Justin Upton",4400,DET,OF,MIN,7.22
"Victor Martinez",3900,DET,1B,MIN,6.57
"Tyler Collins",2900,DET,OF,MIN,5.5
"Alex Avila",3200,DET,C,MIN,4.49
"Max Kepler",3900,MIN,OF,DET,6.16
"Brian Dozier",4700,MIN,2B,DET,8
"Nick Castellanos",4000,DET,3B,MIN,7.09
"Ian Kinsler",4600,DET,2B,MIN,7.54
"Kolten Wong",3500,STL,2B,MIL,5.64
"Randal Grichuk",4200,STL,OF,MIL,5.97
"Manuel Pina",2900,MIL,C,STL,4.53
"Jesus Aguilar",3500,MIL,1B,STL,5.45
"Greg Garcia",3000,STL,2B/3B,MIL,5.54
"Eric Fryer",2700,STL,C,MIL,4.47
"Miguel Sano",4200,MIN,3B,DET,6.95
"Joe Mauer",3800,MIN,1B,DET,5.24
"Avisail Garcia",3400,CHW,OF,CLE,5.6
"Timothy Anderson",3600,CHW,SS,CLE,5.62
"Jose Abreu",4200,CHW,1B,CLE,6.52
"Todd Frazier",4400,CHW,3B,CLE,6.57
"Leury Garcia",2700,CHW,OF,CLE,4.66
"Melky Cabrera",3900,CHW,OF,CLE,6.29
"Jim Adduci",0,DET,OF,MIN,4.75
"John Hicks",2600,DET,C,MIN,4.91
"Jason Castro",2900,MIN,C,DET,5.09
"Robbie Grossman",3700,MIN,OF,DET,5.8
"Eddie Rosario",3600,MIN,OF,DET,4.78
"Andrew Romine",2300,DET,2B/OF,MIN,4.85
"Eduardo Escobar",2800,MIN,SS,DET,5.3
"Danny Santana",3000,MIN,OF,DET,5.04
"Stephen Piscotty",4500,STL,OF,MIL,7.56
"Matt Carpenter",4800,STL,1B,MIL,8.26
"Jonathan Schoop",4000,BAL,2B,BOS,5.96
"Trey Mancini",3500,BAL,1B/OF,BOS,6.35
"Andrew Benintendi",4400,BOS,OF,BAL,7.31
"Mookie Betts",5500,BOS,OF,BAL,8.58
"Mitch Moreland",3700,BOS,1B,BAL,6.32
"Hanley Ramirez",5400,BOS,1B/OF,BAL,6.99
"Welington Castillo",3900,BAL,C,BOS,5.96
"Chris Davis",4700,BAL,1B,BOS,6.43
"Philip Gosselin",2700,PIT,2B,NYY,4.97
"Jose Osuna",2900,PIT,1B/OF,NYY,5.29
"Chris Stewart",2300,PIT,C,NYY,4.97
"Kyle Higashioka",2300,NYY,C,PIT,5.21
"Adam Jones",4500,BAL,OF,BOS,8.12
"J.J. Hardy",3300,BAL,SS,BOS,6
"Xander Bogaerts",5000,BOS,SS,BAL,7.22
"Pablo Sandoval",4200,BOS,3B,BAL,5.94
"Ryan Braun",5200,MIL,OF,STL,8.63
"Eric Thames",4200,MIL,1B,STL,8.84
"Keon Broxton",4100,MIL,OF,STL,4.88
"Orlando Arcia",3700,MIL,SS,STL,4.54
"Dexter Fowler",4900,STL,OF,MIL,7.7
"Aledmys Diaz",4500,STL,SS,MIL,7.32
"Jonathan Villar",4700,MIL,2B,STL,7.99
"Travis Shaw",3800,MIL,3B,STL,7.53
"Manny Machado",4900,BAL,3B,BOS,9.97
"Jackie Bradley",4800,BOS,OF,BAL,6.99
"Mark Trumbo",4600,BAL,OF,BOS,9.16
"Craig Gentry",3400,BAL,OF,BOS,5.16
"Marco Hernandez",3400,BOS,3B/SS,BAL,5.12
"Christian Vazquez",3200,BOS,C,BAL,4.98
"Brian McCann",3400,HOU,C,TBR,5.81
