"Name","Salary","Team","Position","OppTeam","Projections"
"Zack Greinke",11700,"ARI","SP","CIN",23.44
"Tim Adleman",5200,"CIN","SP","ARI",12.35
"Jacob deGrom",12600,"NYM","SP","STL",26.73
"Mike Leake",6600,"STL","SP","NYM",14
"Zach Davies",6900,"MIL","SP","PIT",14.45
"Gerrit Cole",8900,"PIT","SP","MIL",18.62
"Aaron Sanchez",6800,"TOR","SP","BOS",13.66
"Drew Pomeranz",7200,"BOS","SP","TOR",19.62
"Gio Gonzalez",10700,"WAS","SP","LAA",22.73
"Alex Meyer",6900,"LAA","SP","WAS",14.94
"Jason Hammel",6400,"KCR","SP","DET",13.92
"Justin Verlander",7900,"DET","SP","KCR",18.36
"Kenta Maeda",7800,"LAD","SP","CHW",17.74
"Carlos Rodon",7000,"CHW","SP","LAD",16.12
"Kevin Gausman",6100,"BAL","SP","TEX",11.81
"Martin Perez",5300,"TEX","SP","BAL",11.64
"Jose Berrios",6700,"MIN","SP","NYY",16.81
"James Paxton",7400,"SEA","SP","HOU",17.69
"Jordan Montgomery",6200,"NYY","SP","MIN",14.55
"R.A. Dickey",6500,"ATL","SP","CHC",15.06
"Dan Straily",9200,"MIA","SP","PHI",22.05
"Mike Montgomery",5700,"CHC","SP","ATL",14.02
"Charlie Morton",7700,"HOU","SP","SEA",17.69
"Clayton Richard",4600,"SDP","SP","COL",10.28
"Carlos Carrasco",13400,"CLE","SP","SFG",24.71
"Matt Cain",4800,"SFG","SP","CLE",9.43
"Sonny Gray",9600,"OAK","SP","TBR",22.25
"Jacob Faria",9400,"TBR","SP","OAK",17.66
"Jon Gray",8400,"COL","SP","SDP",17.66
"Nicholas Pivetta",7100,"PHI","SP","MIA",14.66
