"Name","Salary","Team","Position","OppTeam","Projections"
"Yadier Molina",3400,"STL","C","CIN",6.85
"Kolten Wong",3200,"STL","2B","CIN",6.25
"Matt Adams",3300,"STL","OF","CIN",5.23
"Devin Mesoraco",2800,"CIN","C","STL",4
"Martin Maldonado",2800,"LAA","C","TEX",5.62
"Jefry Marte",4100,"LAA","1B","TEX",6.32
"Yunel Escobar",3800,"LAA","3B","TEX",7.55
"Randal Grichuk",4000,"STL","OF","CIN",6.85
"Stephen Piscotty",4400,"STL","OF","CIN",7.92
"Tucker Barnhart",2700,"CIN","C","STL",5.06
"Scott Schebler",3600,"CIN","OF","STL",6.39
"Zack Cozart",3400,"CIN","SS","STL",5.57
"Aledmys Diaz",4400,"STL","SS","CIN",8.04
"Dexter Fowler",4700,"STL","OF","CIN",8.42
"Matt Carpenter",4500,"STL","1B","CIN",9.19
"Jedd Gyorko",3700,"STL","2B/3B","CIN",7.74
"Mike Trout",5800,"LAA","OF","TEX",11.65
"Albert Pujols",4900,"LAA","1B","TEX",8.13
"Joey Gallo",4100,"TEX","3B","LAA",5.69
"Shin-Soo Choo",4800,"TEX","OF","LAA",6.13
"Jonathan Lucroy",4600,"TEX","C","LAA",6.3
"Jurickson Profar",3800,"TEX","OF","LAA",5.17
"Delino DeShields",4000,"TEX","OF","LAA",5.49
"Jabari Blash",2300,"SDP","OF","SFG",6.17
"Manuel Margot",3300,"SDP","OF","SFG",7.17
"Rougned Odor",4900,"TEX","2B","LAA",8.05
"Mike Napoli",4500,"TEX","1B","LAA",6.93
"Andrelton Simmons",3700,"LAA","SS","TEX",6.11
"Danny Espinosa",3600,"LAA","2B","TEX",5.14
"Kole Calhoun",4500,"LAA","OF","TEX",5.41
"Cameron Maybin",4400,"LAA","OF","TEX",5.91
"Carlos Gomez",4400,"TEX","OF","LAA",7.66
"Nomar Mazara",4200,"TEX","OF","LAA",7.66
"Elvis Andrus",4300,"TEX","SS","LAA",6.2
"Adam Duvall",4200,"CIN","OF","STL",7.18
"Eugenio Suarez",3500,"CIN","3B","STL",6.74
"Alex Gordon",3600,"KCR","OF","MIN",6.37
"Josh Phegley",2900,"OAK","C","HOU",4.32
"Jaff Decker",2100,"OAK","OF","HOU",5.02
"Lorenzo Cain",4000,"KCR","OF","MIN",7.04
"Eric Hosmer",3800,"KCR","1B","MIN",7.55
"Cheslor Cuthbert",3200,"KCR","3B","MIN",4.33
"Salvador Perez",3300,"KCR","C","MIN",6.71
"Yonder Alonso",2900,"OAK","1B","HOU",5.82
"Adam Rosales",2400,"OAK","2B/SS","HOU",4.93
"Matt Joyce",2500,"OAK","OF","HOU",4.89
"Ryon Healy",3300,"OAK","1B/3B","HOU",6.51
"Norichika Aoki",3400,"HOU","OF","OAK",5.3
"Jed Lowrie",2800,"OAK","2B","HOU",6.35
"Khris Davis",3800,"OAK","OF","HOU",8.61
"Trevor Plouffe",3400,"OAK","3B","HOU",6.28
"Chad Pinder",2200,"OAK","2B","HOU",5.06
"Alcides Escobar",3200,"KCR","SS","MIN",5.36
"Whit Merrifield",3400,"KCR","2B/OF","MIN",5.71
"Eddie Rosario",3500,"MIN","OF","KCR",4.81
"Jorge Polanco",3400,"MIN","SS","KCR",5.45
"Jason Castro",2900,"MIN","C","KCR",5.57
"Byron Buxton",3500,"MIN","OF","KCR",4.71
"Billy Hamilton",4100,"CIN","OF","STL",7.15
"Joey Votto",4800,"CIN","1B","STL",9.61
"Jose Peraza",3700,"CIN","2B","STL",6.09
"Robbie Grossman",3600,"MIN","OF","KCR",6.97
"Joe Mauer",3700,"MIN","1B","KCR",5.55
