"Name","Salary","Team","Position","OppTeam","Projections"
"Alex Cobb",7300,"TBR","SP","HOU",13.28
"Cole Hamels",8400,"TEX","SP","SEA",17.89
"Felix Hernandez",8500,"SEA","SP","TEX",17.36
"Charlie Morton",10600,"HOU","SP","TBR",21.31
"Marco Estrada",6500,"TOR","SP","CHW",15.15
"Sonny Gray",11700,"OAK","SP","SFG",21.03
"Matt Cain",5100,"SFG","SP","OAK",12.67
"James Shields",5700,"CHW","SP","TOR",8.94
"Jose Urena",5600,"MIA","SP","WAS",9.87
"Gio Gonzalez",11200,"WAS","SP","MIA",21.63
"Ubaldo Jimenez",5800,"BAL","SP","KCR",12.67
"Danny Duffy",8900,"KCR","SP","BAL",19.69
"Nicholas Pivetta",6400,"PHI","SP","ATL",15.67
"Michael Fulmer",8100,"DET","SP","NYY",15.59
"Luis Severino",11900,"NYY","SP","DET",25.57
"Doug Fister",4500,"BOS","SP","CLE",7.93
"Michael Clevinger",7800,"CLE","SP","BOS",16.3
"Michael Foltynewicz",9200,"ATL","SP","PHI",19.38
