"Name","Salary","Team","Position","OppTeam","Projections"
"Lucas Duda",3700,"NYM","1B","LAA",6.17
"Jay Bruce",4900,"NYM","1B/OF","LAA",9.18
"Rene Rivera",2700,"NYM","C","LAA",5.25
"Jose Reyes",3800,"NYM","3B/SS","LAA",6.53
"Adam Jones",4500,"BAL","OF","TOR",7.93
"J.J. Hardy",3300,"BAL","SS","TOR",5.43
"T.J. Rivera",3500,"NYM","1B/3B","LAA",6.23
"Neil Walker",4300,"NYM","2B","LAA",7.32
"Ben Revere",3200,"LAA","OF","NYM",5.41
"Cliff Pennington",2100,"LAA","2B/SS","NYM",4.92
"Luis Valbuena",3400,"LAA","1B/3B","NYM",5.85
"Michael Conforto",4900,"NYM","OF","LAA",8.66
"Curtis Granderson",3700,"NYM","OF","LAA",6.78
"Chris Davis",5100,"BAL","1B","TOR",8.84
"Welington Castillo",4200,"BAL","C","TOR",6.02
"Kendrys Morales",4400,"TOR","1B","BAL",7.58
"Jose Bautista",4900,"TOR","OF","BAL",7.85
"Luke Maile",2700,"TOR","C","BAL",4.94
"Justin Smoak",4500,"TOR","1B","BAL",7.29
"Ezequiel Carrera",3500,"TOR","OF","BAL",6.43
"Chris Coghlan",3200,"TOR","3B","BAL",5.61
"Darwin Barney",2800,"TOR","2B/3B","BAL",5.25
"Devon Travis",4200,"TOR","2B","BAL",5.8
"Jonathan Schoop",3800,"BAL","2B","TOR",6.15
"Mark Trumbo",4600,"BAL","OF","TOR",7.73
"Manny Machado",5200,"BAL","3B","TOR",9.53
"Seth Smith",4100,"BAL","OF","TOR",7.43
"Trey Mancini",3700,"BAL","1B/OF","TOR",6.69
"Cameron Maybin",4000,"LAA","OF","NYM",5.83
"Andrelton Simmons",3000,"LAA","SS","NYM",5.91
"Buster Posey",4500,"SFG","1B/C","STL",6.38
"Denard Span",3400,"SFG","OF","STL",6.7
"Christian Arroyo",3500,"SFG","3B/SS","STL",5.62
"Brandon Crawford",3200,"SFG","SS","STL",6.34
"Aledmys Diaz",3700,"STL","SS","SFG",6.64
"Mac Williamson",2800,"SFG","OF","STL",4.51
"Joe Panik",3600,"SFG","2B","STL",6.34
"Eduardo Nunez",3600,"SFG","3B/OF","STL",5.43
"Robinson Chirinos",2900,"TEX","C","DET",5.68
"Delino DeShields",3400,"TEX","OF","DET",6.23
"Jared Hoying",3100,"TEX","OF","DET",5.98
"Brandon Belt",4100,"SFG","1B/OF","STL",6.16
"Nick Hundley",2800,"SFG","C","STL",4.47
"Greg Garcia",2700,"STL","3B/SS","SFG",5.4
"Jedd Gyorko",4000,"STL","3B","SFG",7.3
"C.J. Cron",3200,"LAA","1B","NYM",5.97
"Martin Maldonado",2600,"LAA","C","NYM",5.52
"Mike Trout",5700,"LAA","OF","NYM",9.72
"Albert Pujols",3800,"LAA","1B","NYM",6.97
"Danny Espinosa",3000,"LAA","2B","NYM",5.17
"Kole Calhoun",3200,"LAA","OF","NYM",6.98
"Dexter Fowler",4200,"STL","OF","SFG",7.21
"Thomas Pham",3500,"STL","OF","SFG",5.62
"Randal Grichuk",3600,"STL","OF","SFG",6.14
"Matt Carpenter",4100,"STL","1B","SFG",7.72
"Matt Adams",3000,"STL","OF","SFG",4.72
"Kolten Wong",3300,"STL","2B","SFG",6.08
"Yadier Molina",3500,"STL","C","SFG",6.06
"Ryan Goins",2700,"TOR","SS","BAL",5.93
"Kevin Pillar",3700,"TOR","OF","BAL",6.29
"Luis Sardinas",2500,"SDP","3B/SS","ARI",5.26
"Cory Spangenberg",3100,"SDP","3B/OF","ARI",5.66
"Matthew Szczur",2900,"SDP","OF","ARI",6.6
"Chase Utley",3400,"LAD","1B/2B","MIA",5.94
"Yasiel Puig",4200,"LAD","OF","MIA",6.69
"Corey Seager",4500,"LAD","SS","MIA",9.27
"Erick Aybar",2600,"SDP","SS","ARI",5.13
"Austin Hedges",3000,"SDP","C","ARI",5.72
"Wil Myers",4700,"SDP","1B","ARI",8.3
"Manuel Margot",3500,"SDP","OF","ARI",6.95
"Yangervis Solarte",3200,"SDP","2B","ARI",6.66
"Ryan Schimpf",3500,"SDP","3B","ARI",5.4
"Hunter Renfroe",3500,"SDP","OF","ARI",5.67
"Yasmani Grandal",3600,"LAD","C","MIA",6.71
"Cody Bellinger",4700,"LAD","1B/OF","MIA",7.23
"Derek Dietrich",3000,"MIA","3B","LAD",5.42
"Marcell Ozuna",3700,"MIA","OF","LAD",7.13
"J.T. Riddle",2300,"MIA","SS","LAD",4.71
"Tyler Moore",2600,"MIA","1B/OF","LAD",5.25
"Christian Colon",2500,"MIA","2B/SS","LAD",4.32
"Joc Pederson",3600,"LAD","OF","MIA",7.38
"Justin Bour",4100,"MIA","1B","LAD",4.8
"Giancarlo Stanton",4300,"MIA","OF","LAD",8.16
"Adrian Gonzalez",3400,"LAD","1B","MIA",6.74
"Christopher Taylor",3700,"LAD","2B","MIA",6.02
"Dee Gordon",3800,"MIA","2B","LAD",5.89
"J.T. Realmuto",3400,"MIA","C","LAD",6.14
"Christian Yelich",4000,"MIA","OF","LAD",5.74
