"Name","Salary","Team","Position","OppTeam","Projections"
"Josh Harrison",3400,"PIT","2B/3B","MIA",6.3
"Francisco Cervelli",2900,"PIT","C","MIA",5.75
"Josh Bell",3000,"PIT","1B","MIA",5.89
"Jordy Mercer",2900,"PIT","SS","MIA",5.32
"Gift Ngoepe",2300,"PIT","SS","MIA",4.82
"Alex Gordon",3600,"KCR","OF","MIN",6.37
"John Jaso",2800,"PIT","1B/OF","MIA",4.68
"Andrew McCutchen",4100,"PIT","OF","MIA",7.41
"Gregory Polanco",4100,"PIT","OF","MIA",8.02
"Marcell Ozuna",3500,"MIA","OF","PIT",6.48
"Justin Bour",3100,"MIA","1B","PIT",5.4
"Giancarlo Stanton",4500,"MIA","OF","PIT",6.88
"Derek Dietrich",3000,"MIA","3B","PIT",5.17
"Adeiny Hechavarria",2500,"MIA","SS","PIT",4.47
"Jose Osuna",2700,"PIT","OF","MIA",5.02
"Ichiro Suzuki",2600,"MIA","OF","PIT",4.16
"Lorenzo Cain",3900,"KCR","OF","MIN",7.04
"Eric Hosmer",3900,"KCR","1B","MIN",7.55
"Robbie Grossman",3500,"MIN","OF","KCR",6.97
"Joe Mauer",3600,"MIN","1B","KCR",5.55
"Miguel Sano",4200,"MIN","3B","KCR",7.42
"Jason Castro",2800,"MIN","C","KCR",5.57
"Jorge Polanco",3300,"MIN","SS","KCR",5.45
"Byron Buxton",3400,"MIN","OF","KCR",4.71
"Eddie Rosario",3400,"MIN","OF","KCR",4.81
"Max Kepler",3800,"MIN","OF","KCR",7
"Brian Dozier",4600,"MIN","2B","KCR",8.07
"Alcides Escobar",3200,"KCR","SS","MIN",5.36
"Cheslor Cuthbert",3200,"KCR","3B","MIN",4.33
"Salvador Perez",3300,"KCR","C","MIN",6.71
"Whit Merrifield",3400,"KCR","2B/OF","MIN",5.71
"Mike Moustakas",3100,"KCR","3B","MIN",7.36
"Brandon Moss",3500,"KCR","OF","MIN",5.98
"Jorge Bonifacio",3000,"KCR","OF","MIN",4.71
"Christian Yelich",4200,"MIA","OF","PIT",7.48
"J.T. Realmuto",3400,"MIA","C","PIT",5.66
"Kurt Suzuki",2700,"ATL","C","MIL",4.68
"Orlando Arcia",3500,"MIL","SS","ATL",4.89
"Jett Bandy",2700,"MIL","C","ATL",5.51
"Brian McCann",3300,"HOU","C","OAK",5.83
"Carlos Correa",4700,"HOU","SS","OAK",9.44
"Josh Reddick",3500,"HOU","OF","OAK",6.86
"George Springer",4800,"HOU","OF","OAK",9.83
"Keon Broxton",3900,"MIL","OF","ATL",5.51
"Hernan Perez",3600,"MIL","OF/SS","ATL",7.03
"Travis Shaw",3800,"MIL","3B","ATL",5.84
"Ender Inciarte",4200,"ATL","OF","MIL",5.98
"Matt Kemp",4200,"ATL","OF","MIL",7.28
