"Name","Salary","Team","Position","OppTeam","Projections"
"Chase Anderson",7300,"MIL","SP","STL",14.45
"Adam Wainwright",7400,"STL","SP","MIL",15
"Hector Santiago",7500,"MIN","SP","OAK",17.59
"Kendall Graveman",7200,"OAK","SP","MIN",14.9
"Nick Martinez",5600,"TEX","SP","HOU",11.74
"Charlie Morton",6900,"HOU","SP","TEX",15.65
"Mike Pelfrey",5200,"CHW","SP","KCR",8.12
"Nate Karns",6800,"KCR","SP","CHW",17.63
"Antonio Senzatela",6200,"COL","SP","SDP",15.62
"Jered Weaver",6600,"SDP","SP","COL",11.3
"Hisashi Iwakuma",7700,"SEA","SP","LAA",15.47
"Ricky Nolasco",7900,"LAA","SP","SEA",13.75
"Jeff Samardzija",8700,"SFG","SP","LAD",14.84
"Julio Urias",8500,"LAD","SP","SFG",18.29
"Jake Arrieta",10900,"CHC","SP","PHI",24.16
"Jerad Eickhoff",8000,"PHI","SP","CHC",14.46
"Matt Boyd",6500,"DET","SP","CLE",12.59
"Jameson Taillon",8200,"PIT","SP","CIN",19.4
"Carlos Carrasco",10700,"CLE","SP","DET",23.93
"CC Sabathia",7000,"NYY","SP","TOR",15.69
"Gio Gonzalez",8800,"WAS","SP","ARI",21.36
"Marcus Stroman",10000,"TOR","SP","NYY",18.9
"William Davis",5000,"CIN","SP","PIT",6.76
"Adam Conley",6300,"MIA","SP","TBR",17.18
"Jacob deGrom",10400,"NYM","SP","ATL",25.37
"Bartolo Colon",7100,"ATL","SP","NYM",14.75
"Drew Pomeranz",8100,"BOS","SP","BAL",21.61
"Kevin Gausman",6400,"BAL","SP","BOS",10.45
"Blake Snell",6700,"TBR","SP","MIA",17.22
"Robbie Ray",8300,"ARI","SP","WAS",18.06
