"Name","Salary","Team","Position","OppTeam","Projections"
"Chris Herrmann",3300,"ARI","C/OF","WAS",6.11
"Brandon Drury",3100,"ARI","2B","WAS",6.38
"Jake Lamb",5300,"ARI","3B","WAS",9.41
"Paul Goldschmidt",5500,"ARI","1B","WAS",10.2
"Chris Owings",3700,"ARI","OF/SS","WAS",7.41
"Chris Iannetta",3300,"ARI","C","WAS",5.63
"Ketel Marte",3300,"ARI","SS","WAS",5.31
"Gregor Blanco",3600,"ARI","OF","WAS",6.06
"Daniel Descalso",3500,"ARI","2B/OF","WAS",5.94
"David Peralta",3900,"ARI","OF","WAS",8.47
"Ramon Torres",2100,"KCR","SS","CHW",6.12
"Jorge Soler",3200,"KCR","OF","CHW",6.16
"Salvador Perez",3800,"KCR","C","CHW",7.27
"Eric Hosmer",3900,"KCR","1B","CHW",8.18
"Lorenzo Cain",3700,"KCR","OF","CHW",7.52
"Alcides Escobar",3300,"KCR","SS","CHW",6.04
"Whit Merrifield",4200,"KCR","2B","CHW",7.48
"Brandon Moss",3200,"KCR","OF","CHW",6.55
"Jorge Bonifacio",3500,"KCR","OF","CHW",7
"Mike Moustakas",3700,"KCR","3B","CHW",8.11
"A.J. Pollock",4600,"ARI","OF","WAS",8.81
"J.D. Martinez",4700,"ARI","OF","WAS",9.24
"DJ LeMahieu",4500,"COL","2B","PIT",8.61
"Charlie Blackmon",5700,"COL","OF","PIT",12.16
"Chris Heisey",2700,"WAS","OF","ARI",5.36
"Wilmer Difo",3600,"WAS","2B/SS","ARI",4.94
"Nolan Arenado",5600,"COL","3B","PIT",11.2
"Mark Reynolds",4700,"COL","1B","PIT",9.19
"Trevor Story",4500,"COL","SS","PIT",8.52
"Tony Wolters",2800,"COL","C","PIT",6.5
"Ian Desmond",4500,"COL","1B/OF","PIT",8.2
"Stephen Drew",2800,"WAS","3B/SS","ARI",5.61
"Jose Lobaton",2300,"WAS","C","ARI",4.1
"Daniel Murphy",5000,"WAS","2B","ARI",7.57
"Anthony Rendon",4900,"WAS","3B","ARI",9
"Ryan Zimmerman",4100,"WAS","1B","ARI",10.02
"Ryan Raburn",3400,"WAS","OF","ARI",6.78
"Brian Goodwin",4100,"WAS","OF","ARI",6.13
"Bryce Harper",5600,"WAS","OF","ARI",8.93
"Adam Lind",3500,"WAS","1B","ARI",6.23
"Matt Wieters",2900,"WAS","C","ARI",5.84
"Alex Gordon",2800,"KCR","OF","CHW",6.15
"Tyler Saladino",2700,"CHW","2B/SS","KCR",5.82
"Joey Votto",5100,"CIN","1B","MIA",7.54
"Jose Peraza",2900,"CIN","2B/SS","MIA",5.55
"Billy Hamilton",4200,"CIN","OF","MIA",7.51
"Carlos Gomez",3500,"TEX","OF","TBR",6.08
"Eugenio Suarez",4100,"CIN","3B","MIA",7.2
"Adam Duvall",4700,"CIN","OF","MIA",8.13
"Tucker Barnhart",2500,"CIN","C","MIA",5.54
"Scott Schebler",3600,"CIN","OF","MIA",5.71
"Zack Cozart",4300,"CIN","SS","MIA",7.94
"Mike Napoli",3900,"TEX","1B","TBR",6.03
"Adrian Beltre",3900,"TEX","3B","TBR",7.41
