"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Joe Musgrove",7200,"Sea@Hou 08:10PM ET",14.791,"Hou"
"SP","Matt Moore",7200,"SF@Ari 09:40PM ET",16.196,"SF"
"SP","Scott Kazmir",7200,"SD@LAD 10:10PM ET",13.391,"LAD"
"SP","Steven Wright",7100,"Pit@Bos 07:10PM ET",17.328,"Bos"
"SP","Garrett Richards",7100,"LAA@Oak 10:05PM ET",17.3,"LAA"
"SP","Aaron Nola",7100,"Phi@Cin 07:10PM ET",15.358,"Phi"
"SP","J.A. Happ",7000,"Tor@Bal 07:05PM ET",17.525,"Tor"
"SP","Gerrit Cole",7000,"Pit@Bos 07:10PM ET",13.51,"Pit"
"SP","Junior Guerra",7000,"Col@Mil 08:10PM ET",17.488,"Mil"
"SP","Joe Ross",7000,"Mia@Was 07:05PM ET",11.37,"Was"
"SP","James Paxton",6900,"Sea@Hou 08:10PM ET",16.643,"Sea"
"SP","Wei-Yin Chen",6900,"Mia@Was 07:05PM ET",12.041,"Mia"
"SP","Marco Estrada",6800,"Tor@Bal 07:05PM ET",17.592,"Tor"
"SP","Dylan Bundy",6800,"Tor@Bal 07:05PM ET",8.404,"Bal"
"SP","Zach Davies",6800,"Col@Mil 08:10PM ET",14.696,"Mil"
"SP","Jeremy Hellickson",6800,"Phi@Cin 07:10PM ET",15.495,"Phi"
"SP","Mike Fiers",6800,"Sea@Hou 08:10PM ET",12.319,"Hou"
"SP","Archie Bradley",6800,"SF@Ari 09:40PM ET",13.221,"Ari"
"SP","Jesse Chavez",6700,"LAA@Oak 10:05PM ET",2.648,"LAA"
"SP","Bartolo Colon",6700,"Atl@NYM 07:10PM ET",13.537,"Atl"
"RP","Robert Gsellman",6700,"Atl@NYM 07:10PM ET",15.744,"NYM"
"SP","Marcus Stroman",6600,"Tor@Bal 07:05PM ET",14.656,"Tor"
"SP","R.A. Dickey",6600,"Atl@NYM 07:10PM ET",11.342,"Atl"
"SP","Dan Straily",6600,"Mia@Was 07:05PM ET",14.932,"Mia"
"SP","Francisco Liriano",6500,"Tor@Bal 07:05PM ET",11.967,"Tor"
"SP","Jimmy Nelson",6500,"Col@Mil 08:10PM ET",11.191,"Mil"
"SP","Trevor Bauer",6500,"Cle@Tex 08:05PM ET",12.869,"Cle"
"SP","Brandon Finnegan",6500,"Phi@Cin 07:10PM ET",12.87,"Cin"
"SP","Jered Weaver",6500,"SD@LAD 10:10PM ET",9.713,"SD"
"SP","Chris Tillman",6400,"Tor@Bal 07:05PM ET",14.869,"Bal"
"SP","Jameson Taillon",6400,"Pit@Bos 07:10PM ET",15.256,"Pit"
"SP","Tyler Glasnow",6400,"Pit@Bos 07:10PM ET",7.957,"Pit"
"SP","Daniel Mengden",6400,"LAA@Oak 10:05PM ET",9.714,"Oak"
"SP","Cody Reed",6400,"Phi@Cin 07:10PM ET",6.125,"Cin"
"SP","A.J. Cole",6400,"Mia@Was 07:05PM ET",11.556,"Was"
"SP","Eduardo Rodriguez",6300,"Pit@Bos 07:10PM ET",12.778,"Bos"
"SP","Chad Green",6300,"NYY@TB 07:10PM ET",10.646,"NYY"
"SP","Chad Bettis",6300,"Col@Mil 08:10PM ET",12.359,"Col"
"SP","Josh Hader",6300,"Col@Mil 08:10PM ET",0,"Mil"
"SP","Marcos Molina",6300,"Atl@NYM 07:10PM ET",0,"NYM"
"SP","Yovani Gallardo",6300,"Sea@Hou 08:10PM ET",8.529,"Sea"
"SP","Edinson Volquez",6300,"Mia@Was 07:05PM ET",9.941,"Mia"
"SP","Luis Severino",6200,"NYY@TB 07:10PM ET",6.734,"NYY"
"SP","Tyler Anderson",6200,"Col@Mil 08:10PM ET",14.763,"Col"
"SP","Ariel Miranda",6200,"Sea@Hou 08:10PM ET",12.458,"Sea"
"SP","Adam Conley",6200,"Mia@Was 07:05PM ET",13.888,"Mia"
"SP","Matt Andriese",6100,"NYY@TB 07:10PM ET",11.174,"TB"
"SP","Charlie Morton",6100,"Sea@Hou 08:10PM ET",12.8,"Hou"
"SP","Brad Peacock",6100,"Sea@Hou 08:10PM ET",8.025,"Hou"
"SP","Anthony Banda",6100,"SF@Ari 09:40PM ET",0,"Ari"
"SP","Tom Koehler",6100,"Mia@Was 07:05PM ET",12.094,"Mia"
"SP","Chris Heston",6000,"Sea@Hou 08:10PM ET",0.063,"Sea"
"SP","Zach Lee",6000,"SD@LAD 10:10PM ET",0,"SD"
"SP","Ivan Nova",5900,"Pit@Bos 07:10PM ET",12.4,"Pit"
"SP","Taylor Jungmann",5900,"Col@Mil 08:10PM ET",2.5,"Mil"
"SP","Tyler Chatwood",5900,"Col@Mil 08:10PM ET",13.641,"Col"
"SP","Aaron Blair",5900,"Atl@NYM 07:10PM ET",4.42,"Atl"
"SP","Robert Stephenson",5900,"Phi@Cin 07:10PM ET",8.106,"Cin"
"SP","Jhoulys Chacin",5900,"SD@LAD 10:10PM ET",9.021,"SD"
"SP","Bud Norris",5800,"LAA@Oak 10:05PM ET",7.241,"LAA"
"SP","Kendall Graveman",5800,"LAA@Oak 10:05PM ET",11.677,"Oak"
"SP","Jorge Lopez",5800,"Col@Mil 08:10PM ET",0,"Mil"
"SP","Josh Tomlin",5800,"Cle@Tex 08:05PM ET",12.449,"Cle"
"SP","Shelby Miller",5800,"SF@Ari 09:40PM ET",6.84,"Ari"
"SP","Ubaldo Jimenez",5700,"Tor@Bal 07:05PM ET",9.353,"Bal"
"SP","Scott Feldman",5700,"Phi@Cin 07:10PM ET",4.496,"Cin"
"SP","Raisel Iglesias",5700,"Phi@Cin 07:10PM ET",6.861,"Cin"
"SP","Wade Miley",5600,"Tor@Bal 07:05PM ET",11.51,"Bal"
"SP","Chase Anderson",5600,"Col@Mil 08:10PM ET",11.034,"Mil"
"SP","A.J. Griffin",5600,"Cle@Tex 08:05PM ET",11.928,"Tex"
"SP","Clayton Richard",5600,"SD@LAD 10:10PM ET",3.455,"SD"
"SP","Yusmeiro Petit",5500,"LAA@Oak 10:05PM ET",3.842,"LAA"
"SP","Seth Lugo",5500,"Atl@NYM 07:10PM ET",10.094,"NYM"
"SP","Roenis Elias",5400,"Pit@Bos 07:10PM ET",-3.583,"Bos"
"SP","Mark Appel",5400,"Phi@Cin 07:10PM ET",0,"Phi"
"SP","Rob Whalen",5400,"Sea@Hou 08:10PM ET",8.75,"Sea"
"SP","Luis Perdomo",5400,"SD@LAD 10:10PM ET",6.903,"SD"
"SP","Chih-Wei Hu",5300,"NYY@TB 07:10PM ET",0,"TB"
"SP","Dan Winkler",5300,"Atl@NYM 07:10PM ET",4.217,"Atl"
"SP","Martin Perez",5300,"Cle@Tex 08:05PM ET",9.939,"Tex"
"OF","Mookie Betts",5200,"Pit@Bos 07:10PM ET",10.46,"Bos"
"RP","Bryan Mitchell",5200,"NYY@TB 07:10PM ET",8.29,"NYY"
"OF","Mike Trout",5200,"LAA@Oak 10:05PM ET",10.447,"LAA"
"SP","Tommy Milone",5200,"Col@Mil 08:10PM ET",5.989,"Mil"
"SP","Andrew Cashner",5200,"Cle@Tex 08:05PM ET",9.343,"Tex"
"SP","Clay Buchholz",5200,"Phi@Cin 07:10PM ET",7.324,"Phi"
"SP","David Paulino",5200,"Sea@Hou 08:10PM ET",1.917,"Hou"
"SP","Robbie Erlin",5200,"SD@LAD 10:10PM ET",14.083,"SD"
"SP","Austin Voth",5200,"Mia@Was 07:05PM ET",0,"Was"
"3B","Josh Donaldson",5100,"Tor@Bal 07:05PM ET",10.03,"Tor"
"3B/SS","Manny Machado",5100,"Tor@Bal 07:05PM ET",8.956,"Bal"
"SP","Wily Peralta",5100,"Col@Mil 08:10PM ET",10.628,"Mil"
"OF","Charlie Blackmon",5100,"Col@Mil 08:10PM ET",10.014,"Col"
"SP","Tyler Wagner",5100,"Cle@Tex 08:05PM ET",9.967,"Tex"
"SP","Ross Stripling",5100,"SD@LAD 10:10PM ET",8.531,"LAD"
"SP","Anderson Espinoza",5100,"SD@LAD 10:10PM ET",0,"SD"
"OF","Jose Bautista",5000,"Tor@Bal 07:05PM ET",8.272,"Tor"
"SP","Nick Kingham",5000,"Pit@Bos 07:10PM ET",0,"Pit"
"3B","Nolan Arenado",5000,"Col@Mil 08:10PM ET",9.881,"Col"
"SP","Brady Rodgers",5000,"Sea@Hou 08:10PM ET",-3.41,"Hou"
"1B","Paul Goldschmidt",5000,"SF@Ari 09:40PM ET",9.88,"Ari"
"SP","Christian Friedrich",5000,"SD@LAD 10:10PM ET",10.917,"SD"
"SP","Brock Stewart",5000,"SD@LAD 10:10PM ET",8.286,"LAD"
"OF/SS","Trea Turner",5000,"Mia@Was 07:05PM ET",11.538,"Was"
"OF","Bryce Harper",5000,"Mia@Was 07:05PM ET",8.595,"Was"
"SP","Chad Kuhl",4900,"Pit@Bos 07:10PM ET",10.72,"Pit"
"SP","Abel De los Santos",4900,"LAA@Oak 10:05PM ET",-0.89,"LAA"
"SP","Matt Garza",4900,"Col@Mil 08:10PM ET",10.376,"Mil"
"OF","Carlos Gonzalez",4900,"Col@Mil 08:10PM ET",8.46,"Col"
"OF","Ian Desmond",4900,"Col@Mil 08:10PM ET",8.585,"Col"
"SP","Rafael Montero",4900,"Atl@NYM 07:10PM ET",2.817,"NYM"
"1B","Joey Votto",4900,"Phi@Cin 07:10PM ET",9.346,"Cin"
"SP","Dillon Overton",4900,"Sea@Hou 08:10PM ET",-0.407,"Sea"
"SP","Patrick Corbin",4900,"SF@Ari 09:40PM ET",8.038,"Ari"
"SP","Walker Buehler",4900,"SD@LAD 10:10PM ET",0,"LAD"
"SP","Wade LeBlanc",4800,"Pit@Bos 07:10PM ET",8.605,"Pit"
"RP","Adam Warren",4800,"NYY@TB 07:10PM ET",2.717,"NYY"
"SP","German Marquez",4800,"Col@Mil 08:10PM ET",5.717,"Col"
"OF","Ryan Braun",4800,"Col@Mil 08:10PM ET",9.138,"Mil"
"1B","Edwin Encarnacion",4800,"Cle@Tex 08:05PM ET",9.296,"Cle"
"OF","Michael Brantley",4800,"Cle@Tex 08:05PM ET",6,"Cle"
"SP","Amir Garrett",4800,"Phi@Cin 07:10PM ET",0,"Cin"
"SP","Chase De Jong",4800,"Sea@Hou 08:10PM ET",0,"Sea"
"2B","Jose Altuve",4800,"Sea@Hou 08:10PM ET",10.043,"Hou"
"SP","Matt Cain",4800,"SF@Ari 09:40PM ET",7.829,"SF"
"RP","Ty Blach",4800,"SF@Ari 09:40PM ET",11.125,"SF"
"SP","Jarred Cosart",4800,"SD@LAD 10:10PM ET",5.158,"SD"
"1B/OF","Hanley Ramirez",4700,"Pit@Bos 07:10PM ET",8.755,"Bos"
"OF","Starling Marte",4700,"Pit@Bos 07:10PM ET",8.915,"Pit"
"SS","Trevor Story",4700,"Col@Mil 08:10PM ET",9.814,"Col"
"1B","Carlos Santana",4700,"Cle@Tex 08:05PM ET",8.312,"Cle"
"SP","Jake Thompson",4700,"Phi@Cin 07:10PM ET",7.775,"Phi"
"SS","Carlos Correa",4700,"Sea@Hou 08:10PM ET",8.301,"Hou"
"SP","Joan Gregorio",4700,"SF@Ari 09:40PM ET",0,"SF"
"SP","Paul Clemens",4700,"SD@LAD 10:10PM ET",8.572,"SD"
"SP","Jeff Locke",4700,"Mia@Was 07:05PM ET",6.474,"Mia"
"SS","Troy Tulowitzki",4600,"Tor@Bal 07:05PM ET",7.2,"Tor"
"3B/SS","Jonathan Villar",4600,"Col@Mil 08:10PM ET",9.679,"Mil"
"OF","David Dahl",4600,"Col@Mil 08:10PM ET",7.778,"Col"
"SP","Max Fried",4600,"Atl@NYM 07:10PM ET",0,"Atl"
"2B","Jason Kipnis",4600,"Cle@Tex 08:05PM ET",8.398,"Cle"
"SP","Tim Adleman",4600,"Phi@Cin 07:10PM ET",11.642,"Cin"
"SP","Adam Morgan",4600,"Phi@Cin 07:10PM ET",8.548,"Phi"
"SP","Sal Romano",4600,"Phi@Cin 07:10PM ET",0,"Cin"
"SP","Taylor Clarke",4600,"SF@Ari 09:40PM ET",0,"Ari"
"RP","Chris Stratton",4600,"SF@Ari 09:40PM ET",2.986,"SF"
"RP","Frank Duncan",4600,"SF@Ari 09:40PM ET",0,"Ari"
"OF","Giancarlo Stanton",4600,"Mia@Was 07:05PM ET",7.555,"Mia"
"1B/OF","Chris Davis",4500,"Tor@Bal 07:05PM ET",7.899,"Bal"
"2B","Devon Travis",4500,"Tor@Bal 07:05PM ET",7.448,"Tor"
"3B/SS","Xander Bogaerts",4500,"Pit@Bos 07:10PM ET",8.8,"Bos"
"OF","Andrew McCutchen",4500,"Pit@Bos 07:10PM ET",7.791,"Pit"
"2B/3B","DJ LeMahieu",4500,"Col@Mil 08:10PM ET",8.776,"Col"
"SP","Chi Chi Gonzalez",4500,"Cle@Tex 08:05PM ET",-0.25,"Tex"
"3B","Maikel Franco",4500,"Phi@Cin 07:10PM ET",7.026,"Phi"
"OF","Nelson Cruz",4500,"Sea@Hou 08:10PM ET",9.109,"Sea"
"SP","Albert Suarez",4500,"SF@Ari 09:40PM ET",7.3,"SF"
"SP","Tyrell Jenkins",4500,"SD@LAD 10:10PM ET",3.971,"SD"
"SS","Corey Seager",4500,"SD@LAD 10:10PM ET",8.417,"LAD"
"2B/3B","Daniel Murphy",4500,"Mia@Was 07:05PM ET",9.459,"Was"
"1B/OF","Mark Trumbo",4400,"Tor@Bal 07:05PM ET",8.731,"Bal"
"OF","Gregory Polanco",4400,"Pit@Bos 07:10PM ET",8.132,"Pit"
"C","Gary Sanchez",4400,"NYY@TB 07:10PM ET",10.434,"NYY"
"SP","Josh Collmenter",4400,"Atl@NYM 07:10PM ET",5.778,"Atl"
"RP","Jim Johnson",4400,"Atl@NYM 07:10PM ET",3.038,"Atl"
"RP","Eric O'Flaherty",4400,"Atl@NYM 07:10PM ET",0.956,"Atl"
"RP","Chaz Roe",4400,"Atl@NYM 07:10PM ET",3.418,"Atl"
"RP","Arodys Vizcaino",4400,"Atl@NYM 07:10PM ET",2.665,"Atl"
"RP","Ian Krol",4400,"Atl@NYM 07:10PM ET",2.488,"Atl"
"RP","Jose Ramirez",4400,"Atl@NYM 07:10PM ET",2.726,"Atl"
"RP","Mauricio Cabrera",4400,"Atl@NYM 07:10PM ET",2.821,"Atl"
"SS","Francisco Lindor",4400,"Cle@Tex 08:05PM ET",8.139,"Cle"
"2B","Robinson Cano",4400,"Sea@Hou 08:10PM ET",9.093,"Sea"
"2B/SS","Jean Segura",4400,"Sea@Hou 08:10PM ET",9.575,"Sea"
"OF","George Springer",4400,"Sea@Hou 08:10PM ET",8.821,"Hou"
"SP","Jorge De La Rosa",4400,"SF@Ari 09:40PM ET",9.211,"Ari"
"SP","Brad Keller",4400,"SF@Ari 09:40PM ET",0,"Ari"
"SP","Cesar Vargas",4400,"SD@LAD 10:10PM ET",8.614,"SD"
"RP","Craig Stammen",4400,"SD@LAD 10:10PM ET",0,"SD"
"RP","Ryan Buchter",4400,"SD@LAD 10:10PM ET",3.426,"SD"
"RP","Trevor Cahill",4400,"SD@LAD 10:10PM ET",3.968,"SD"
"RP","Brad Hand",4400,"SD@LAD 10:10PM ET",3.915,"SD"
"RP","Brandon Maurer",4400,"SD@LAD 10:10PM ET",2.489,"SD"
"RP","Buddy Baumann",4400,"SD@LAD 10:10PM ET",2.777,"SD"
"RP","Keith Hessler",4400,"SD@LAD 10:10PM ET",1.879,"SD"
"RP","Jose M. Torres",4400,"SD@LAD 10:10PM ET",2.438,"SD"
"RP","Carter Capps",4400,"SD@LAD 10:10PM ET",0,"SD"
"RP","Kevin Quackenbush",4400,"SD@LAD 10:10PM ET",2.468,"SD"
"RP","Miguel Diaz",4400,"SD@LAD 10:10PM ET",0,"SD"
"SP","Jake Esch",4400,"Mia@Was 07:05PM ET",6.283,"Mia"
"OF","Adam Eaton",4400,"Mia@Was 07:05PM ET",7.981,"Was"
"SP","Alec Asher",4300,"Tor@Bal 07:05PM ET",13.09,"Bal"
"1B","Kendrys Morales",4300,"Tor@Bal 07:05PM ET",7.305,"Tor"
"OF","Adam Jones",4300,"Tor@Bal 07:05PM ET",7.673,"Bal"
"OF","Jackie Bradley Jr.",4300,"Pit@Bos 07:10PM ET",8.063,"Bos"
"RP","Tyler Clippard",4300,"NYY@TB 07:10PM ET",2.944,"NYY"
"RP","Dellin Betances",4300,"NYY@TB 07:10PM ET",4.499,"NYY"
"RP","Tommy Layne",4300,"NYY@TB 07:10PM ET",1.776,"NYY"
"RP","Aroldis Chapman",4300,"NYY@TB 07:10PM ET",4.708,"NYY"
"RP","Chasen Shreve",4300,"NYY@TB 07:10PM ET",2.25,"NYY"
"RP","Jonathan Holder",4300,"NYY@TB 07:10PM ET",1.444,"NYY"
"SP","Antonio Senzatela",4300,"Col@Mil 08:10PM ET",0,"Col"
"OF","Yoenis Cespedes",4300,"Atl@NYM 07:10PM ET",8.366,"NYM"
"SP","Mike Clevinger",4300,"Cle@Tex 08:05PM ET",6.181,"Cle"
"2B","Rougned Odor",4300,"Cle@Tex 08:05PM ET",8.523,"Tex"
"SP","Rookie Davis",4300,"Phi@Cin 07:10PM ET",0,"Cin"
"2B/OF","Odubel Herrera",4300,"Phi@Cin 07:10PM ET",7.629,"Phi"
"SP","Andrew Moore",4300,"Sea@Hou 08:10PM ET",0,"Sea"
"RP","Casey Fien",4300,"Sea@Hou 08:10PM ET",2.09,"Sea"
"RP","Marc Rzepczynski",4300,"Sea@Hou 08:10PM ET",1.835,"Sea"
"RP","Steve Cishek",4300,"Sea@Hou 08:10PM ET",3.719,"Sea"
"RP","Evan Scribner",4300,"Sea@Hou 08:10PM ET",4.725,"Sea"
"RP","Nick Vincent",4300,"Sea@Hou 08:10PM ET",3.12,"Sea"
"RP","James Pazos",4300,"Sea@Hou 08:10PM ET",0.386,"Sea"
"RP","Tony Zych",4300,"Sea@Hou 08:10PM ET",4.513,"Sea"
"RP","Edwin Diaz",4300,"Sea@Hou 08:10PM ET",4.54,"Sea"
"RP","Shae Simmons",4300,"Sea@Hou 08:10PM ET",2.2,"Sea"
"RP","Francis Martes",4300,"Sea@Hou 08:10PM ET",0,"Hou"
"RP","Dan Altavilla",4300,"Sea@Hou 08:10PM ET",2.53,"Sea"
"RP","Zac Curtis",4300,"Sea@Hou 08:10PM ET",0.6,"Sea"
"SP","Justin Nicolino",4300,"Mia@Was 07:05PM ET",5.839,"Mia"
"OF","Christian Yelich",4300,"Mia@Was 07:05PM ET",8.353,"Mia"
"C","Russell Martin",4200,"Tor@Bal 07:05PM ET",6.429,"Tor"
"2B","Dustin Pedroia",4200,"Pit@Bos 07:10PM ET",8.382,"Bos"
"SP","Raul Alcantara",4200,"LAA@Oak 10:05PM ET",4.57,"Oak"
"RP","Huston Street",4200,"LAA@Oak 10:05PM ET",1.248,"LAA"
"RP","Andrew Bailey",4200,"LAA@Oak 10:05PM ET",2.317,"LAA"
"RP","Blake Parker",4200,"LAA@Oak 10:05PM ET",2.247,"LAA"
"RP","J.C. Ramirez",4200,"LAA@Oak 10:05PM ET",2.417,"LAA"
"RP","Jose Alvarez",4200,"LAA@Oak 10:05PM ET",2.135,"LAA"
"RP","Brooks Pounders",4200,"LAA@Oak 10:05PM ET",1.792,"LAA"
"RP","Cam Bedrosian",4200,"LAA@Oak 10:05PM ET",3.626,"LAA"
"SP","Kyle Freeland",4200,"Col@Mil 08:10PM ET",0,"Col"
"RP","Jerry Blevins",4200,"Atl@NYM 07:10PM ET",2.126,"NYM"
"RP","Fernando Salas",4200,"Atl@NYM 07:10PM ET",2.567,"NYM"
"RP","Josh Smoker",4200,"Atl@NYM 07:10PM ET",3.395,"NYM"
"RP","Jeurys Familia",4200,"Atl@NYM 07:10PM ET",3.167,"NYM"
"RP","Josh Edgin",4200,"Atl@NYM 07:10PM ET",1.728,"NYM"
"RP","Hansel Robles",4200,"Atl@NYM 07:10PM ET",3.605,"NYM"
"RP","Addison Reed",4200,"Atl@NYM 07:10PM ET",3.672,"NYM"
"3B/OF","Jose Ramirez",4200,"Cle@Tex 08:05PM ET",7.845,"Cle"
"OF","Shin-soo Choo",4200,"Cle@Tex 08:05PM ET",7.52,"Tex"
"SP","Zach Eflin",4200,"Phi@Cin 07:10PM ET",8.636,"Phi"
"1B/OF","Adam Duvall",4200,"Phi@Cin 07:10PM ET",8.147,"Cin"
"OF","Hunter Pence",4200,"SF@Ari 09:40PM ET",7.33,"SF"
"RP","Sergio Romo",4200,"SD@LAD 10:10PM ET",2.426,"LAD"
"RP","Kenley Jansen",4200,"SD@LAD 10:10PM ET",4.65,"LAD"
"RP","Josh Ravin",4200,"SD@LAD 10:10PM ET",4.215,"LAD"
"RP","Chris Hatcher",4200,"SD@LAD 10:10PM ET",2.981,"LAD"
"RP","Josh Fields",4200,"SD@LAD 10:10PM ET",2.678,"LAD"
"RP","Pedro Baez",4200,"SD@LAD 10:10PM ET",3.301,"LAD"
"RP","Luis Avilan",4200,"SD@LAD 10:10PM ET",2.972,"LAD"
"RP","Grant Dayton",4200,"SD@LAD 10:10PM ET",3.792,"LAD"
"RP","Adam Liberatore",4200,"SD@LAD 10:10PM ET",2.314,"LAD"
"3B","Justin Turner",4200,"SD@LAD 10:10PM ET",8.031,"LAD"
"RP","Jarlin Garcia",4200,"Mia@Was 07:05PM ET",0,"Mia"
"2B","Dee Gordon",4200,"Mia@Was 07:05PM ET",7.848,"Mia"
"SP","Sean Reid-Foley",4100,"Tor@Bal 07:05PM ET",0,"Tor"
"RP","Jumbo Diaz",4100,"NYY@TB 07:10PM ET",2.47,"TB"
"RP","Xavier Cedeno",4100,"NYY@TB 07:10PM ET",2.363,"TB"
"RP","Brad Boxberger",4100,"NYY@TB 07:10PM ET",2.309,"TB"
"RP","Tommy Hunter",4100,"NYY@TB 07:10PM ET",2.409,"TB"
"RP","Danny Farquhar",4100,"NYY@TB 07:10PM ET",3.437,"TB"
"RP","Alex Colome",4100,"NYY@TB 07:10PM ET",3.816,"TB"
"RP","Erasmo Ramirez",4100,"NYY@TB 07:10PM ET",3.281,"TB"
"RP","Shawn Tolleson",4100,"NYY@TB 07:10PM ET",1.296,"TB"
"RP","Austin Pruitt",4100,"NYY@TB 07:10PM ET",0,"TB"
"RP","Ryan Madson",4100,"LAA@Oak 10:05PM ET",2.611,"Oak"
"RP","Santiago Casilla",4100,"LAA@Oak 10:05PM ET",2.832,"Oak"
"RP","John Axford",4100,"LAA@Oak 10:05PM ET",2.573,"Oak"
"RP","Sean Doolittle",4100,"LAA@Oak 10:05PM ET",3.026,"Oak"
