"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
17,937222014,"snakebro7 (3/3)",0,312.25,"PF Draymond Green G Jordan Clarkson F Julius Randle SG Brandon Ingram SF Harrison Barnes PG Dennis Smith Jr. C LaMarcus Aldridge UTIL Tyreke Evans",NA,"J.J. Barea","UTIL","20.42%",21.25
17,937658500,"DManeHowBoutThemBoyz",0,312.25,"SG Klay Thompson PG Jordan Clarkson UTIL Kentavious Caldwell-Pope SF Brandon Ingram G Lonzo Ball F Trevor Booker PF Harrison Barnes C LaMarcus Aldridge",NA,"DeMarre Carroll","SF","20.09%",33.25
17,937734427,"rams779 (3/3)",0,312.25,"UTIL Zaza Pachulia C Draymond Green G Brandon Ingram PG Lonzo Ball PF Harrison Barnes SG Spencer Dinwiddie F LaMarcus Aldridge SF Kyle Anderson",NA,"Lonzo Ball","PG","19.17%",36.5
20,937152852,"eagles_29",0,312,"F Draymond Green G Kentavious Caldwell-Pope C Julius Randle SF Brandon Ingram PG Lonzo Ball SG J.J. Barea UTIL Harrison Barnes PF LaMarcus Aldridge",NA,"Larry Nance Jr.","UTIL","17.95%",22.5
20,937756383,"dtslice (2/3)",0,312,"PF Draymond Green SG Jordan Clarkson G Brandon Ingram UTIL Lonzo Ball SF Harrison Barnes PG Dennis Smith Jr. C LaMarcus Aldridge F Kyle Anderson",NA,"Kevin Durant","F","17.54%",47.75
22,936947587,"dbosfen",0,311.75,"PF Draymond Green PG Jordan Clarkson F Julius Randle UTIL Trevor Booker SF Harrison Barnes G Spencer Dinwiddie C LaMarcus Aldridge SG Tyreke Evans",NA,"Jordan Clarkson","G","14.51%",41
22,936981514,"texass1980",0,311.75,"PF Draymond Green G Brandon Ingram UTIL Tyler Zeller F Harrison Barnes SG Spencer Dinwiddie C LaMarcus Aldridge SF Tyreke Evans PG Kyle Anderson",NA,"Caris LeVert","SF","14.19%",31
24,936834528,"YoungBlase",0,311.5,"SF Kevin Durant PF Draymond Green PG Jordan Clarkson F Harrison Barnes SG Caris LeVert C LaMarcus Aldridge UTIL JaMychal Green G Kyle Anderson",NA,"Julius Randle","C","13.48%",29.5
24,937086298,"jcoop907 (3/6)",0,311.5,"SG Klay Thompson C Draymond Green PG Jordan Clarkson G Kentavious Caldwell-Pope SF Brandon Ingram F Harrison Barnes PF LaMarcus Aldridge UTIL Danny Green",NA,"Danny Green","G","12.59%",17
26,937264044,"fcf5",0,311.25,"SG Stephen Curry C Draymond Green UTIL Brandon Ingram G Joe Harris SF Harrison Barnes F Caris LeVert PF LaMarcus Aldridge PG Andrew Harrison",NA,"Kyle Kuzma","F","11.71%",0
27,937524244,"Bugatti80 (2/2)",0,311,"PF Draymond Green SG Brandon Ingram PG Lonzo Ball F Trevor Booker SF Harrison Barnes G Caris LeVert C Pau Gasol UTIL LaMarcus Aldridge",NA,"JaMychal Green","UTIL","10.22%",23.5
28,937087253,"jasonlohre",0,310.5,"UTIL Stephen Curry C Draymond Green PG Jordan Clarkson SG Kentavious Caldwell-Pope PF Larry Nance Jr. G Brandon Ingram F Trevor Booker SF Harrison Barnes",NA,"Brook Lopez","C","7.73%",11.75
28,937504823,"Leaderofthepack78",0,310.5,"UTIL Nick Young PG Stephen Curry PF Draymond Green G Jordan Clarkson SG Brandon Ingram F Dirk Nowitzki SF Harrison Barnes C LaMarcus Aldridge",NA,"Joe Harris","F","6.11%",19.5
30,936988522,"ikenm",0,310.25,"F Draymond Green UTIL Jordan Clarkson SG Kentavious Caldwell-Pope G Brandon Ingram SF Harrison Barnes C Pau Gasol PF LaMarcus Aldridge PG Kyle Anderson",NA,"Andre Iguodala","G","4.67%",16
31,936958771,"ZookoOUCE",0,310,"SG Klay Thompson PG Jordan Clarkson F Brandon Ingram SF DeMarre Carroll UTIL Trevor Booker PF Harrison Barnes C LaMarcus Aldridge G Tyreke Evans",NA,"Patty Mills","PG","4.52%",26.25
31,937035403,"pillarofflesh (1/2)",0,310,"C Draymond Green G Jordan Clarkson SF Brandon Ingram UTIL Lonzo Ball PF Harrison Barnes PG Spencer Dinwiddie SG Tyreke Evans F Kyle Anderson",NA,"Dillon Brooks","G","4.09%",13
31,937042287,"pillarofflesh (2/2)",0,310,"C Draymond Green G Jordan Clarkson SF Brandon Ingram UTIL Lonzo Ball PF Harrison Barnes PG Spencer Dinwiddie SG Tyreke Evans F Kyle Anderson",NA,"Dwight Powell","UTIL","3.56%",30.75
34,937325733,"McGurk13",0,309.5,"C Draymond Green SG Brandon Ingram G Lonzo Ball UTIL J.J. Barea F DeMarre Carroll SF Harrison Barnes PF LaMarcus Aldridge PG Kyle Anderson",NA,"Isaiah Whitehead","G","3.26%",9.25
35,936815366,"bday707",0,309.25,"SG Klay Thompson C Draymond Green G Jordan Clarkson SF Brandon Ingram PG Spencer Dinwiddie PF LaMarcus Aldridge UTIL Patty Mills F Kyle Anderson",NA,"Zaza Pachulia","UTIL","2.96%",23
35,936933508,"ConceptTheGreat (1/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Sean Kilpatrick","SG","2.75%",9.25
35,936934032,"ConceptTheGreat (4/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Ben McLemore","G","2.53%",17.75
35,936934034,"ConceptTheGreat (6/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Nick Young","SG","2.38%",11.5
35,936934038,"ConceptTheGreat (8/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Patrick McCaw","SG","2.23%",3
35,936934040,"ConceptTheGreat (10/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Andrew Harrison","G","2.10%",24
35,936934045,"ConceptTheGreat (12/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Omri Casspi","F","1.53%",0
35,936940845,"ConceptTheGreat (14/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Tyler Zeller","C","1.45%",26.25
35,936940847,"ConceptTheGreat (16/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Jordan Bell","F","1.44%",15.5
35,936940858,"ConceptTheGreat (18/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Manu Ginobili","F","1.38%",10.25
35,936940868,"ConceptTheGreat (20/20)",0,309.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Devin Harris","G","1.30%",21.5
35,937573263,"rippme69",0,309.25,"G Klay Thompson PF Draymond Green UTIL Jordan Clarkson SG Kentavious Caldwell-Pope C Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie F LaMarcus Aldridge",NA,"Shaun Livingston","UTIL","1.22%",7.25
47,937636907,"ferg74",0,309,"C Draymond Green F Brandon Ingram PG Lonzo Ball UTIL Dwight Powell SF Harrison Barnes SG Dennis Smith Jr. PF LaMarcus Aldridge G Tyreke Evans",NA,"Tony Parker","PG","1.04%",19.5
47,937732721,"meatmang",0,309,"PF Draymond Green SF Brandon Ingram PG Lonzo Ball F Dirk Nowitzki UTIL Dwight Powell G Spencer Dinwiddie C LaMarcus Aldridge SG Tyreke Evans",NA,"Yogi Ferrell","G","0.89%",17.75
47,937765960,"nwax33",0,309,"F Draymond Green UTIL Larry Nance Jr. SG Brandon Ingram G Lonzo Ball C Trevor Booker SF Harrison Barnes PF LaMarcus Aldridge PG Kyle Anderson",NA,"James Ennis III","F","0.61%",25.75
50,937182252,"thepriest31 (20/20)",0,308.75,"UTIL Draymond Green G Brandon Ingram F DeMarre Carroll PF Trevor Booker PG Spencer Dinwiddie C LaMarcus Aldridge SF JaMychal Green SG Tyreke Evans",NA,"Rudy Gay","SF","0.59%",20.25
50,937523004,"rakeriffin (3/3)",0,308.75,"PG Stephen Curry PF Draymond Green SG Kentavious Caldwell-Pope G Brandon Ingram UTIL Dwight Powell C LaMarcus Aldridge F JaMychal Green SF Kyle Anderson",NA,"Dejounte Murray","PG","0.57%",3
52,936994426,"leofl2 (1/2)",0,308.5,"C Brook Lopez F Draymond Green G Jordan Clarkson SF Brandon Ingram PG Lonzo Ball UTIL Trevor Booker SG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Quincy Acy","C","0.52%",13.75
52,937015973,"SiMmY_77",0,308.5,"C Zaza Pachulia SG Klay Thompson F Draymond Green UTIL Julius Randle G Brandon Ingram SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"Salah Mejri","C","0.52%",2.5
52,937247331,"kennyf1975 (9/12)",0,308.5,"SG Klay Thompson C Draymond Green G Jordan Clarkson F Brandon Ingram UTIL Lonzo Ball SF Harrison Barnes PG Isaiah Whitehead PF LaMarcus Aldridge",NA,"Maxi Kleber","PF","0.46%",27.25
52,937779392,"kylekoe",0,308.5,"UTIL Klay Thompson PF Draymond Green PG Jordan Clarkson SG Kentavious Caldwell-Pope SF DeMarre Carroll F Harrison Barnes G Caris LeVert C LaMarcus Aldridge",NA,"David West","C","0.40%",0
56,936799540,"richp11211",0,308.25,"PF Draymond Green SG Jordan Clarkson G Brandon Ingram C Dirk Nowitzki PG Spencer Dinwiddie F LaMarcus Aldridge SF Tyreke Evans UTIL Kyle Anderson",NA,"Josh Hart","PG","0.31%",9.25
56,937034030,"dval23 (1/2)",0,308.25,"C Draymond Green G Jordan Clarkson SG Brandon Ingram UTIL Harrison Barnes PG Dennis Smith Jr. PF LaMarcus Aldridge F Tyreke Evans SF Kyle Anderson",NA,"Chandler Parsons","F","0.30%",0
56,937635631,"chutchens1",0,308.25,"SG Klay Thompson F Draymond Green PG Jordan Clarkson SF Brandon Ingram C Trevor Booker PF Harrison Barnes UTIL Spencer Dinwiddie G Tyreke Evans",NA,"Brandon Paul","SG","0.29%",0
59,936500078,"bakerc12",0,308,"C Draymond Green SG Kentavious Caldwell-Pope F Julius Randle SF Brandon Ingram PG Spencer Dinwiddie PF LaMarcus Aldridge UTIL Patty Mills G Tyreke Evans",NA,"Rondae Hollis-Jefferson","SF","0.25%",0
59,937237399,"Buddha006",0,308,"PF Draymond Green SG Kentavious Caldwell-Pope SF Brandon Ingram PG Lonzo Ball G J.J. Barea UTIL Harrison Barnes C LaMarcus Aldridge F Kyle Anderson",NA,"Damian Jones","C","0.22%",0
59,937756613,"Misfits54",0,308,"UTIL Klay Thompson F Draymond Green PF Julius Randle G Brandon Ingram SF Harrison Barnes C LaMarcus Aldridge SG Tyreke Evans PG Andrew Harrison",NA,"JaVale McGee","C","0.21%",0
62,937110176,"DNA143",0,307.75,"C Draymond Green G Jordan Clarkson UTIL Trevor Booker SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge SG Tyreke Evans F Kyle Anderson",NA,"Mario Chalmers","UTIL","0.17%",0
62,937191045,"papasboys",0,307.75,"UTIL Draymond Green PG Jordan Clarkson C Trevor Booker F Harrison Barnes G Spencer Dinwiddie PF LaMarcus Aldridge SG Tyreke Evans SF Kyle Anderson",NA,"Allen Crabbe","G","0.15%",0
62,937334682,"zackdrum (2/20)",0,307.75,"C Zaza Pachulia F Draymond Green PG Jordan Clarkson G Kentavious Caldwell-Pope UTIL Lonzo Ball SF Harrison Barnes PF LaMarcus Aldridge SG Tyreke Evans",NA,"Timofey Mozgov","UTIL","0.13%",0
62,937577642,"datdude4sho (1/13)",0,307.75,"UTIL Draymond Green G Jordan Clarkson C Trevor Booker F Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge SG Tyreke Evans SF Kyle Anderson",NA,"Kevon Looney","SF","0.11%",11
62,937577645,"datdude4sho (2/13)",0,307.75,"UTIL Draymond Green G Jordan Clarkson C Trevor Booker F Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge SG Tyreke Evans SF Kyle Anderson",NA,"Corey Brewer","UTIL","0.11%",3.5
62,937585518,"datdude4sho (10/13)",0,307.75,"UTIL Draymond Green G Jordan Clarkson C Trevor Booker F Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge SG Tyreke Evans SF Kyle Anderson",NA,"Deyonta Davis","PF","0.07%",4.5
68,937051221,"phayes1998",0,307.25,"C Draymond Green PG Jordan Clarkson SG Kentavious Caldwell-Pope F DeMarre Carroll UTIL Spencer Dinwiddie G Caris LeVert PF LaMarcus Aldridge SF Tyreke Evans",NA,"Jarrett Allen","PF","0.06%",15.5
68,937086786,"Rhandy91",0,307.25,"PF Draymond Green SG Jordan Clarkson F Harrison Barnes PG Spencer Dinwiddie G Caris LeVert C LaMarcus Aldridge SF Tyreke Evans UTIL Kyle Anderson",NA,"Darrun Hilliard","SF","0.04%",0
68,937182237,"thepriest31 (5/20)",0,307.25,"C Draymond Green UTIL Kentavious Caldwell-Pope G Brandon Ingram PF Trevor Booker PG Spencer Dinwiddie F LaMarcus Aldridge SF JaMychal Green SG Tyreke Evans",NA,"Nerlens Noel","C","0.04%",0
68,937554030,"AnthonyJSmith",0,307.25,"C Draymond Green SG Jordan Clarkson UTIL Kentavious Caldwell-Pope SF DeMarre Carroll PG Spencer Dinwiddie F Caris LeVert PF LaMarcus Aldridge G Tyreke Evans",NA,"Jarell Martin","F","0.04%",9.5
72,936882348,"kentuckyhicks (4/5)",0,307,"C Draymond Green PG Jordan Clarkson G Brandon Ingram PF Dirk Nowitzki SF Harrison Barnes UTIL Pau Gasol F LaMarcus Aldridge SG Tyreke Evans",NA,"Matt Costello","F","0.03%",0
72,936902421,"joey32940",0,307,"SG Klay Thompson PF Draymond Green PG Jordan Clarkson G Kentavious Caldwell-Pope UTIL Larry Nance Jr. F Julius Randle SF Brandon Ingram C LaMarcus Aldridge",NA,"Andrew Bogut","UTIL","0.03%",6
72,937019496,"smittysm",0,307,"C Draymond Green G Brandon Ingram UTIL Devin Harris SF Harrison Barnes SG Spencer Dinwiddie PF LaMarcus Aldridge F Tyreke Evans PG Kyle Anderson",NA,"Luol Deng","F","0.03%",0
72,937619412,"cuddy4life",0,307,"UTIL Draymond Green G Jordan Clarkson C Dwight Powell SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge SG Tyreke Evans F Kyle Anderson",NA,"D'Angelo Russell","PG","0.03%",0
76,936846103,"cheezedog72 (1/2)",0,306.75,"UTIL Draymond Green PF Larry Nance Jr. G Brandon Ingram F Trevor Booker SF Harrison Barnes SG Spencer Dinwiddie C LaMarcus Aldridge PG Kyle Anderson",NA,"Davis Bertans","SF","0.02%",0
76,936849143,"cheezedog72 (2/2)",0,306.75,"UTIL Draymond Green PF Larry Nance Jr. G Brandon Ingram F Trevor Booker SF Harrison Barnes SG Spencer Dinwiddie C LaMarcus Aldridge PG Kyle Anderson",NA,"Quinn Cook","PG","0.01%",0
76,936934907,"jhwg3313 (1/4)",0,306.75,"C Draymond Green UTIL Larry Nance Jr. SG Brandon Ingram F Trevor Booker SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge G Kyle Anderson",NA,"Tyler Ennis","G","0.01%",0
76,937044792,"tbradyfunds",0,306.75,"F Draymond Green SF Larry Nance Jr. SG Brandon Ingram UTIL Trevor Booker PF Harrison Barnes PG Spencer Dinwiddie C LaMarcus Aldridge G Kyle Anderson",NA,"","","",NA
76,937766569,"swavo",0,306.75,"UTIL Draymond Green PF Larry Nance Jr. SG Brandon Ingram F Trevor Booker SF Harrison Barnes G Spencer Dinwiddie C LaMarcus Aldridge PG Kyle Anderson",NA,"","","",NA
81,937282279,"LoganExpress",0,306.5,"C Draymond Green F Julius Randle SG Brandon Ingram G Lonzo Ball UTIL Trevor Booker SF Harrison Barnes PG Dennis Smith Jr. PF LaMarcus Aldridge",NA,"","","",NA
81,937737362,"gr8one06 (5/5)",0,306.5,"PF Draymond Green F Julius Randle SG Brandon Ingram PG Spencer Dinwiddie SF Caris LeVert C LaMarcus Aldridge UTIL Tyreke Evans G Kyle Anderson",NA,"","","",NA
83,936925156,"kbutts76",0,306,"C Draymond Green G Kentavious Caldwell-Pope SF Larry Nance Jr. SG Brandon Ingram UTIL DeMarre Carroll F Harrison Barnes PF LaMarcus Aldridge PG Kyle Anderson",NA,"","","",NA
83,936998169,"normcats",0,306,"UTIL Draymond Green SG Kentavious Caldwell-Pope F Larry Nance Jr. G Brandon Ingram PF DeMarre Carroll SF Harrison Barnes C LaMarcus Aldridge PG Kyle Anderson",NA,"","","",NA
83,937018334,"NiikoG",0,306,"C Draymond Green UTIL Jordan Clarkson SG Kentavious Caldwell-Pope PF Julius Randle SF Brandon Ingram PG Spencer Dinwiddie G Dennis Smith Jr. F LaMarcus Aldridge",NA,"","","",NA
83,937116931,"dannyc845",0,306,"C Draymond Green G Jordan Clarkson SG Kentavious Caldwell-Pope SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge UTIL JaMychal Green F Tyreke Evans",NA,"","","",NA
83,937559063,"darren2326",0,306,"SF Kevin Durant PG Stephen Curry UTIL Jordan Clarkson G Kentavious Caldwell-Pope F Brandon Ingram SG J.J. Barea C Dwight Powell PF Harrison Barnes",NA,"","","",NA
83,937772082,"Cyrnix (11/20)",0,306,"SG Stephen Curry G Jordan Clarkson UTIL Brandon Ingram PF Trevor Booker SF Harrison Barnes F Caris LeVert PG Dennis Smith Jr. C LaMarcus Aldridge",NA,"","","",NA
89,936854356,"Caveman2222",0,305.75,"G Klay Thompson UTIL Draymond Green PG Jordan Clarkson C Julius Randle PF Harrison Barnes SF Caris LeVert F LaMarcus Aldridge SG Tyreke Evans",NA,"","","",NA
89,937134683,"Incuknot",0,305.75,"UTIL Kevin Durant PG Jordan Clarkson G Lonzo Ball C Trevor Booker PF Harrison Barnes SG Caris LeVert F LaMarcus Aldridge SF Kyle Anderson",NA,"","","",NA
89,937337679,"wolverine07 (8/10)",0,305.75,"G Kentavious Caldwell-Pope UTIL Brandon Ingram PF DeMarre Carroll F Harrison Barnes PG Spencer Dinwiddie SG Caris LeVert C LaMarcus Aldridge SF Tyreke Evans",NA,"","","",NA
89,937425214,"McKenna1211 (2/7)",0,305.75,"C Zaza Pachulia PG Stephen Curry G Jordan Clarkson UTIL Larry Nance Jr. SG Brandon Ingram F Harrison Barnes PF LaMarcus Aldridge SF Tyreke Evans",NA,"","","",NA
89,937556950,"freshprince3j (1/3)",0,305.75,"UTIL Draymond Green SG Kentavious Caldwell-Pope SF Brandon Ingram G Wesley Matthews C Trevor Booker F Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge",NA,"","","",NA
94,936924753,"evyn2324 (18/18)",0,305.5,"UTIL Nick Young C Draymond Green SG Kentavious Caldwell-Pope SF Brandon Ingram PG Lonzo Ball PF Harrison Barnes F LaMarcus Aldridge G Tyreke Evans",NA,"","","",NA
94,937688115,"BigJon5204 (1/3)",0,305.5,"F Draymond Green SG Jordan Clarkson G Brandon Ingram C Dirk Nowitzki SF Harrison Barnes UTIL Spencer Dinwiddie PG Dennis Smith Jr. PF LaMarcus Aldridge",NA,"","","",NA
96,936933902,"jaykid2014",0,305.25,"C Draymond Green F Brandon Ingram PG Lonzo Ball G Wesley Matthews SF Harrison Barnes SG Spencer Dinwiddie PF LaMarcus Aldridge UTIL Patty Mills",NA,"","","",NA
96,937725307,"daveinoc (5/5)",0,305.25,"G Nick Young SF Kevin Durant PG Stephen Curry PF Draymond Green SG Brandon Ingram C Trevor Booker UTIL Dwight Powell F Harrison Barnes",NA,"","","",NA
96,937744412,"everywincount (2/3)",0,305.25,"SG Klay Thompson C Draymond Green UTIL Jordan Clarkson G Brandon Ingram SF Harrison Barnes PF LaMarcus Aldridge F Danny Green PG Kyle Anderson",NA,"","","",NA
99,937133524,"QuinBogey",0,305,"G Klay Thompson F Draymond Green PG Jordan Clarkson SF Brandon Ingram C LaMarcus Aldridge PF JaMychal Green SG Tyreke Evans UTIL Kyle Anderson",NA,"","","",NA
99,937147164,"Charlyc16 (2/2)",0,305,"PG Jordan Clarkson SG Kentavious Caldwell-Pope PF Larry Nance Jr. SF Brandon Ingram F Harrison Barnes G Spencer Dinwiddie C LaMarcus Aldridge UTIL Tyreke Evans",NA,"","","",NA
99,937307193,"peterb33",0,305,"F Andre Iguodala PF Kevin Durant G Jordan Clarkson SF Brandon Ingram PG Lonzo Ball SG Spencer Dinwiddie C LaMarcus Aldridge UTIL Patty Mills",NA,"","","",NA
99,937565102,"perfectojoel",0,305,"PG Stephen Curry G Jordan Clarkson PF Jordan Bell SG Brandon Ingram UTIL Lonzo Ball SF Harrison Barnes C LaMarcus Aldridge F Kyle Anderson",NA,"","","",NA
103,937380941,"jch1976 (1/2)",0,304.75,"C Draymond Green SG Brandon Ingram G J.J. Barea SF Harrison Barnes PG Spencer Dinwiddie PF LaMarcus Aldridge UTIL JaMychal Green F Tyreke Evans",NA,"","","",NA
103,937676828,"dan.tsbi (10/15)",0,304.75,"PG Stephen Curry SG Jordan Clarkson C Julius Randle G Brandon Ingram UTIL Lonzo Ball F Trevor Booker PF Harrison Barnes SF Tyreke Evans",NA,"","","",NA
105,936943919,"jjpetey45 (1/3)",0,304.5,"F Draymond Green G Brandon Ingram PF Trevor Booker UTIL Harrison Barnes PG Spencer Dinwiddie C LaMarcus Aldridge SG Tyreke Evans SF Dillon Brooks",NA,"","","",NA
106,936968270,"HotMexicanLove",0,304.25,"PF Draymond Green G Kentavious Caldwell-Pope SG Brandon Ingram F Dirk Nowitzki SF Harrison Barnes C LaMarcus Aldridge UTIL Tyreke Evans PG Kyle Anderson",NA,"","","",NA
106,937082300,"RGray04",0,304.25,"C Draymond Green UTIL Kentavious Caldwell-Pope SF Brandon Ingram G J.J. Barea F Harrison Barnes PF LaMarcus Aldridge SG Tyreke Evans PG Kyle Anderson",NA,"","","",NA
106,937108501,"KyleHDx (1/2)",0,304.25,"UTIL Draymond Green SG Kentavious Caldwell-Pope SF Brandon Ingram C Dirk Nowitzki F Harrison Barnes PF LaMarcus Aldridge G Tyreke Evans PG Kyle Anderson",NA,"","","",NA
106,937663541,"Chili_1981",0,304.25,"PF Draymond Green G Kentavious Caldwell-Pope F Brandon Ingram C Dirk Nowitzki SF Harrison Barnes UTIL LaMarcus Aldridge SG Tyreke Evans PG Kyle Anderson",NA,"","","",NA
