"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,938604290,"cemrick83 (3/3)",0,328.5,"SF LeBron James PG Lou Williams C Jusuf Nurkic G Gary Harris F John Collins PF Dario Saric UTIL John Henson SG Alec Burks",NA,"Dario Saric","UTIL","80.68%",38.5
2,938367881,"Awesemo (37/50)",0,324.5,"F Giannis Antetokounmpo SG Lou Williams UTIL Donovan Mitchell C Al Horford G Ricky Rubio PF Dario Saric SF Ersan Ilyasova PG Alec Burks",NA,"John Collins","PF","69.02%",27.75
3,938487095,"Jemaneye (10/20)",0,321,"SF Ben Simmons PG Kyrie Irving SG Lou Williams C Jusuf Nurkic PF John Collins F Dario Saric UTIL Kenneth Faried G Alec Burks",NA,"Ben Simmons","PG","68.96%",40.5
4,938487101,"Jemaneye (16/20)",0,317.75,"SF Ben Simmons PF Kevin Love G Lou Williams C Jusuf Nurkic F John Collins SG J.J. Redick UTIL Kenneth Faried PG Alec Burks",NA,"Lou Williams","G","68.22%",34.5
5,938367880,"Awesemo (36/50)",0,317.5,"F Giannis Antetokounmpo PG Ben Simmons SG Donovan Mitchell UTIL Ricky Rubio PF Dario Saric C John Henson SF Ersan Ilyasova G Alec Burks",NA,"LeBron James","SF","51.14%",59
6,938304542,"asannit",0,315.25,"SF LeBron James SG Lou Williams PG Eric Bledsoe C Jusuf Nurkic F Dario Saric UTIL Taurean Prince PF Amir Johnson G Alec Burks",NA,"Juancho Hernangómez","F","48.77%",4.75
7,938412984,"BasedGod4250",0,314,"SF LeBron James PG Ben Simmons C Jusuf Nurkic UTIL Gary Harris F Dario Saric SG Marco Belinelli PF Juancho Hernangómez G Alec Burks",NA,"Jerryd Bayless","G","36.68%",18.5
8,937997843,"houseofcards1988 (1/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Amir Johnson","C","31.13%",25
8,937997872,"houseofcards1988 (2/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Ricky Rubio","UTIL","28.34%",31.25
8,937997895,"houseofcards1988 (3/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Nikola Jokic","C","27.41%",19
8,937997993,"houseofcards1988 (4/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Jusuf Nurkic","C","23.54%",46.75
8,937998039,"houseofcards1988 (5/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Montrezl Harrell","F","19.32%",19.75
8,938009181,"houseofcards1988 (6/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Joe Ingles","SF","18.43%",24
8,938009210,"houseofcards1988 (7/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Damian Lillard","PG","18.08%",35.75
8,938009220,"houseofcards1988 (8/8)",0,313.75,"SF LeBron James PG Kyrie Irving G Donovan Mitchell C Jusuf Nurkic PF John Collins F Amir Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"Wesley Johnson","PF","18.06%",21.25
8,938556418,"PLcoach (1/4)",0,313.75,"SF Ben Simmons UTIL Kyrie Irving PG Donovan Mitchell G C.J. McCollum C Jusuf Nurkic PF Dario Saric SG Alec Burks F Montrezl Harrell",NA,"Gary Harris","SG","16.47%",39.25
8,938556540,"PLcoach (2/4)",0,313.75,"SF Ben Simmons UTIL Kyrie Irving PG Donovan Mitchell G C.J. McCollum C Jusuf Nurkic PF Dario Saric SG Alec Burks F Montrezl Harrell",NA,"Alec Burks","SG","15.29%",53.25
8,938565917,"PLcoach (3/4)",0,313.75,"SF Ben Simmons UTIL Kyrie Irving PG Donovan Mitchell G C.J. McCollum C Jusuf Nurkic PF Dario Saric SG Alec Burks F Montrezl Harrell",NA,"Marcus Smart","SF","15.08%",19
8,938572014,"PLcoach (4/4)",0,313.75,"SF Ben Simmons UTIL Kyrie Irving PG Donovan Mitchell G C.J. McCollum C Jusuf Nurkic PF Dario Saric SG Alec Burks F Montrezl Harrell",NA,"Austin Rivers","SG","11.33%",36.5
20,938324326,"Hump",0,312.25,"SF LeBron James UTIL Ben Simmons SG Will Barton C John Collins PF Dario Saric F Wesley Johnson G Thabo Sefolosha PG Alec Burks",NA,"Dennis Schroder","PG","10.44%",36.5
21,938367887,"Awesemo (43/50)",0,312,"SF Ben Simmons C Kevin Love UTIL Donovan Mitchell F Al Horford G Ricky Rubio PF Dario Saric SG Taurean Prince PG Alec Burks",NA,"Derrick Favors","UTIL","8.70%",35.5
22,938078426,"UndisputablE",0,311.75,"SF LeBron James SG Lou Williams C Al Horford UTIL Eric Bledsoe F John Collins PF Dario Saric G Alec Burks PG Jerryd Bayless",NA,"Taurean Prince","SG","8.35%",20.5
