"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
19,938315413,"btcowboys",0,324.75,"SF Ben Simmons G Kyrie Irving F Kevin Love C Jusuf Nurkic PG Ricky Rubio PF Dario Saric UTIL Alec Burks SG Jerryd Bayless",NA,"Alec Burks","PG","15.95%",53.25
20,938354029,"youdacao (19/150)",0,323.75,"PF LeBron James PG Kyrie Irving C Al Horford UTIL Jusuf Nurkic F Dario Saric SG Marco Belinelli SF Juancho Hernangómez G Alec Burks",NA,"Derrick Favors","F","14.90%",35.5
21,938309953,"danlog6 (3/4)",0,323,"SF LeBron James SG Lou Williams C Jusuf Nurkic PG Ricky Rubio F John Collins PF Dario Saric UTIL Marco Belinelli G Alec Burks",NA,"DeAndre Jordan","UTIL","14.60%",31
21,938346560,"butler2222 (5/10)",0,323,"SF Ben Simmons SG Lou Williams UTIL Al Horford C Jusuf Nurkic G Gary Harris PF John Collins F Dario Saric PG Alec Burks",NA,"Dennis Schroder","PG","14.55%",36.5
23,938285709,"high_v (6/6)",0,322.75,"SF LeBron James SG Lou Williams C DeAndre Jordan F Will Barton UTIL Austin Rivers PF Dario Saric G Alec Burks PG Jerryd Bayless",NA,"Kyrie Irving","PG","14.48%",47
23,938443775,"Dinkpiece (2/20)",0,322.75,"SF LeBron James PG Lou Williams C Jusuf Nurkic SG Will Barton G Ricky Rubio PF Kenneth Faried F J.R. Smith UTIL Alec Burks",NA,"Montrezl Harrell","F","14.05%",19.75
25,938277948,"NILKNARF (20/50)",0,322.5,"F LeBron James G Ben Simmons SG Lou Williams C Jusuf Nurkic PF Kenneth Faried SF Ersan Ilyasova UTIL Alec Burks PG Jerryd Bayless",NA,"Marcus Smart","F","13.29%",19
26,938277936,"NILKNARF (8/50)",0,322,"SF LeBron James PG Kyrie Irving UTIL Jusuf Nurkic SG Gary Harris F John Collins PF Dario Saric G Alec Burks C Aron Baynes",NA,"Eric Bledsoe","SG","12.95%",37.75
26,938797735,"MLZ29 (3/8)",0,322,"SF LeBron James PG Dennis Schroder C Jusuf Nurkic UTIL Will Barton F Dario Saric SG Taurean Prince G Marco Belinelli PF Ersan Ilyasova",NA,"Kris Dunn","PG","12.93%",34.75
28,938367765,"Awesemo (123/150)",0,321.75,"SF LeBron James SG Lou Williams C Al Horford G Ricky Rubio F J.J. Redick PF Dario Saric UTIL John Henson PG Alec Burks",NA,"Kevin Love","F","11.49%",49
29,938260284,"kaponeslc",0,321.5,"SF LeBron James C Kevin Love PG Eric Bledsoe G Ricky Rubio UTIL John Collins F Dario Saric PF Amir Johnson SG Alec Burks",NA,"C.J. McCollum","SG","11.35%",31.5
29,938725601,"suidmach (67/150)",0,321.5,"SF Ben Simmons G Damian Lillard PF Kevin Love C Jusuf Nurkic SG Gary Harris F Dario Saric UTIL Alec Burks PG Jerryd Bayless",NA,"Kent Bazemore","G","11.29%",23
31,937945533,"EmileHeskey (45/150)",0,321.25,"SF LeBron James PG Kyrie Irving PF Al Horford C John Collins F Dario Saric SG Taurean Prince UTIL Kenneth Faried G Alec Burks",NA,"Robert Covington","SF","10.75%",20.25
32,937945590,"EmileHeskey (102/150)",0,321,"SF LeBron James PG Ben Simmons C Al Horford SG J.J. Redick F Dario Saric PF Wesley Johnson UTIL Kenneth Faried G Alec Burks",NA,"Kenneth Faried","C","10.20%",32.75
33,937945605,"EmileHeskey (117/150)",0,320.75,"SF Ben Simmons PG Kyrie Irving PF Al Horford G C.J. McCollum SG Kris Dunn C Dario Saric F Kenneth Faried UTIL Alec Burks",NA,"Gary Harris","SG","9.74%",39.25
33,938725651,"suidmach (117/150)",0,320.75,"SF LeBron James C Kevin Love UTIL Jusuf Nurkic PF John Collins SG Marcus Smart G J.J. Redick F Kenneth Faried PG Alec Burks",NA,"Jamal Murray","G","9.68%",10.5
35,938184750,"landers718",0,320.25,"SF LeBron James UTIL Dennis Schroder PF Al Horford G Will Barton PG Ricky Rubio F Wesley Johnson C Amir Johnson SG Alec Burks",NA,"J.J. Redick","F","9.45%",33.25
35,938354073,"youdacao (63/150)",0,320.25,"SF Ben Simmons PG Kyrie Irving UTIL Lou Williams C Jusuf Nurkic F John Collins PF Dario Saric SG Marco Belinelli G Alec Burks",NA,"Donovan Mitchell","PG","8.73%",36.5
35,938367648,"Awesemo (6/150)",0,320.25,"SF Ben Simmons PF Kevin Love G Lou Williams UTIL Khris Middleton PG Ricky Rubio F Dario Saric C John Henson SG Alec Burks",NA,"Sam Dekker","F","8.09%",11.75
35,938616936,"matteo26 (4/5)",0,320.25,"SF LeBron James PF Giannis Antetokounmpo PG Austin Rivers G J.J. Redick F Dario Saric UTIL Marcus Morris SG Alec Burks C Montrezl Harrell",NA,"Dwyane Wade","PG","6.93%",38.5
39,938077371,"b1ricardot",0,320,"SF LeBron James PG Kyrie Irving PF Al Horford G Dwyane Wade UTIL Marcus Smart C Dario Saric F Jeff Green SG Alec Burks",NA,"Will Barton","F","6.13%",51.5
40,938277944,"NILKNARF (16/50)",0,319.75,"SF LeBron James F Ben Simmons SG Gary Harris PG Austin Rivers UTIL John Collins PF Dario Saric C Amir Johnson G Alec Burks",NA,"Marco Belinelli","G","5.59%",32
41,938358587,"jfree22",0,319,"SF Ben Simmons PG Damian Lillard PF Derrick Favors F Khris Middleton SG Dwyane Wade UTIL J.J. Redick C Dario Saric G Alec Burks",NA,"Kyle Korver","SF","5.38%",13.75
42,938349707,"brpunkrmax",0,318.75,"SF Ben Simmons G Kyrie Irving SG Lou Williams F Will Barton UTIL Gary Harris C John Collins PF Amir Johnson PG Alec Burks",NA,"Khris Middleton","G","5.16%",43.75
42,938367723,"Awesemo (81/150)",0,318.75,"PG Ben Simmons UTIL Lou Williams SG Donovan Mitchell PF Al Horford SF Khris Middleton C Dario Saric F Marcus Morris G Alec Burks",NA,"Justin Holiday","SG","4.92%",26.25
42,938378863,"NDshark18",0,318.75,"SF Ben Simmons F Kevin Love UTIL Lou Williams G Eric Bledsoe C Jusuf Nurkic PF Dario Saric PG Alec Burks SG Jerryd Bayless",NA,"Jaylen Brown","SG","4.22%",8.75
42,938486071,"juanshen (3/14)",0,318.75,"G Ben Simmons PG Kyrie Irving UTIL Lou Williams PF Al Horford F J.J. Redick C Dario Saric SF Marcus Morris SG Alec Burks",NA,"Lauri Markkanen","PF","3.82%",33.25
42,938864650,"bucknut813 (2/2)",0,318.75,"SF LeBron James PF Kevin Love PG Donovan Mitchell G Gary Harris SG Dwyane Wade C Dario Saric F Juancho Hernangómez UTIL Alec Burks",NA,"Luke Babbitt","F","3.58%",12
47,938751584,"mikemc",0,317.75,"SF LeBron James PF Giannis Antetokounmpo SG Gary Harris G Austin Rivers UTIL Wesley Johnson F Kenneth Faried C Amir Johnson PG Alec Burks",NA,"J.R. Smith","SF","3.30%",13.75
48,938515312,"bignosh",0,317.5,"SF Ben Simmons G Dennis Schroder SG Lou Williams F Al Horford C Jusuf Nurkic UTIL Dario Saric PF Amir Johnson PG Alec Burks",NA,"Denzel Valentine","G","3.13%",23.75
48,938840796,"brettbac",0,317.5,"F LeBron James PF Kevin Love UTIL Jusuf Nurkic G Kris Dunn SG Joe Ingles C John Henson SF Wesley Johnson PG Alec Burks",NA,"Jonas Jerebko","SF","2.83%",21.5
48,938879061,"MouthyBeyotch (3/3)",0,317.5,"C Nikola Jokic PG Damian Lillard PF Kevin Love UTIL Jusuf Nurkic SG Will Barton F Amir Johnson SF Ersan Ilyasova G Alec Burks",NA,"John Henson","UTIL","2.76%",29.5
51,938788135,"cewrazen (3/3)",0,317.25,"SF LeBron James PG Lou Williams SG Eric Bledsoe C Jusuf Nurkic PF John Collins F Dario Saric G Alec Burks UTIL Montrezl Harrell",NA,"Richaun Holmes","PF","2.72%",17.75
52,938080255,"scout326 (55/150)",0,317,"SF Ben Simmons PG Dennis Schroder PF Al Horford UTIL Jusuf Nurkic G Ricky Rubio F John Collins C Dario Saric SG Alec Burks",NA,"Jeff Green","PF","2.63%",22.25
52,938124289,"BakDesba (1/2)",0,317,"SF LeBron James PF Giannis Antetokounmpo G Austin Rivers C John Collins UTIL Dario Saric F Kenneth Faried PG Alec Burks SG Jerryd Bayless",NA,"Pat Connaughton","SG","2.62%",7.25
52,938433274,"devobrain (1/3)",0,317,"SG Lou Williams UTIL Al Horford C Jusuf Nurkic F Derrick Favors SF Will Barton PG Ricky Rubio G Austin Rivers PF Dario Saric",NA,"Aron Baynes","C","2.49%",10.5
52,938450799,"bellaedward4eva (111/150)",0,317,"F LeBron James SG Donovan Mitchell PF Al Horford G Kris Dunn UTIL Ricky Rubio C Dario Saric SF Wesley Johnson PG Alec Burks",NA,"Noah Vonleh","PF","2.39%",11
52,938875724,"huskyco56",0,317,"C Nikola Jokic PG Kyrie Irving UTIL Jusuf Nurkic SF Will Barton F John Collins SG J.J. Redick PF Dario Saric G Alec Burks",NA,"Jayson Tatum","PF","2.11%",25.5
52,938896348,"BakDesba (2/2)",0,317,"SF LeBron James PF Giannis Antetokounmpo G Austin Rivers C John Collins UTIL Dario Saric F Kenneth Faried PG Alec Burks SG Jerryd Bayless",NA,"Ersan Ilyasova","F","2.05%",37.25
58,938522222,"papagates (65/150)",0,316.75,"G Ben Simmons PG Kyrie Irving PF Al Horford UTIL Jusuf Nurkic F John Collins C Dario Saric SF Taurean Prince SG Alec Burks",NA,"Robin Lopez","C","2.04%",29
58,938556978,"Superstars92 (25/41)",0,316.75,"SF LeBron James SG Lou Williams C Jusuf Nurkic PG Austin Rivers F John Collins PF Dario Saric UTIL Taurean Prince G Alec Burks",NA,"Marcus Morris","UTIL","1.91%",29.25
60,938048082,"ThatStunna (24/35)",0,316.5,"F LeBron James UTIL Lou Williams C Al Horford G Austin Rivers SF Marcus Smart SG J.J. Redick PF Dario Saric PG Alec Burks",NA,"Thabo Sefolosha","UTIL","1.44%",20.5
60,938767925,"heelsfan111 (3/4)",0,316.5,"SF LeBron James F Giannis Antetokounmpo C Jusuf Nurkic UTIL Dario Saric PF Marcus Morris G Thabo Sefolosha PG Alec Burks SG Jerryd Bayless",NA,"Terry Rozier","G","1.36%",12.5
60,938846564,"fearthebeard.cl (1/3)",0,316.5,"SF LeBron James PG Damian Lillard PF Kevin Love G Austin Rivers C Dario Saric UTIL Kenneth Faried SG Alec Burks F Sam Dekker",NA,"Bobby Portis","PF","1.15%",15.5
60,938910334,"Tator613",0,316.5,"SF LeBron James C DeAndre Jordan SG Will Barton F Robert Covington PG Austin Rivers UTIL John Collins PF Ersan Ilyasova G Alec Burks",NA,"Jerian Grant","G","0.96%",26.5
64,938748857,"srn828 (135/150)",0,316.25,"SF LeBron James SG Lou Williams UTIL DeAndre Jordan C Jusuf Nurkic PF Dario Saric F Kenneth Faried G Thabo Sefolosha PG Alec Burks",NA,"Emmanuel Mudiay","UTIL","0.91%",18
65,938354038,"youdacao (28/150)",0,316,"SF Ben Simmons PG Kyrie Irving UTIL Lou Williams C Al Horford F John Collins PF Dario Saric SG Marco Belinelli G Alec Burks",NA,"Timothé Luwawu-Cabarrot","G","0.89%",17.5
66,938150849,"CasBrM (135/140)",0,315.75,"G Ben Simmons UTIL Lou Williams PF Al Horford C Jusuf Nurkic SG Gary Harris PG Austin Rivers F Dario Saric SF Ersan Ilyasova",NA,"José Calderón","G","0.58%",6.5
66,938835192,"captaincaff24 (9/10)",0,315.75,"SF Ben Simmons PG Kyrie Irving C DeAndre Jordan UTIL Gary Harris G Dwyane Wade F John Collins PF Dario Saric SG Alec Burks",NA,"Tony Snell","UTIL","0.58%",8
68,938342842,"adamwill41",0,315.5,"UTIL Nikola Jokic PG Damian Lillard C Kevin Love SF Will Barton G Ricky Rubio PF Dario Saric F Ersan Ilyasova SG Alec Burks",NA,"Jae Crowder","SF","0.51%",23
68,938388801,"bcalicore (48/50)",0,315.5,"PF LeBron James SF Ben Simmons UTIL Ricky Rubio F John Collins SG J.J. Redick C Dario Saric G Marco Belinelli PG Alec Burks",NA,"Malcolm Brogdon","G","0.47%",16.75
68,938748739,"srn828 (17/150)",0,315.5,"UTIL Ben Simmons C Kevin Love PF Al Horford SF Will Barton PG Dwyane Wade SG Austin Rivers F Dario Saric G Jerryd Bayless",NA,"Evan Turner","SG","0.45%",19.25
68,938796089,"heelsfan111 (4/4)",0,315.5,"SF LeBron James F Giannis Antetokounmpo C Jusuf Nurkic PF Dario Saric UTIL John Henson SG Evan Turner G Alec Burks PG Jerryd Bayless",NA,"Mason Plumlee","F","0.37%",19.75
72,938485298,"bucknut813 (1/2)",0,315.25,"SF LeBron James C Kevin Love PG Donovan Mitchell SG Gary Harris UTIL John Collins PF Dario Saric F Luke Babbitt G Alec Burks",NA,"Al-Farouq Aminu","F","0.34%",11.75
72,938637758,"Bleedthedream180",0,315.25,"SF LeBron James SG Lou Williams PG Eric Bledsoe C Jusuf Nurkic F Dario Saric UTIL Taurean Prince PF Amir Johnson G Alec Burks",NA,"Ed Davis","PF","0.33%",3.25
72,938888175,"MovieMasterII",0,315.25,"SF LeBron James G Damian Lillard UTIL Kevin Love SG Gary Harris F Wesley Johnson PF Kenneth Faried C Amir Johnson PG Alec Burks",NA,"Channing Frye","F","0.25%",7.25
75,938367682,"Awesemo (40/150)",0,315,"F LeBron James PF Al Horford SG Khris Middleton PG Ricky Rubio UTIL John Collins SF Marcus Smart C Dario Saric G Alec Burks",NA,"Ekpe Udoh","UTIL","0.18%",12
76,938296881,"mrcheese2014",0,314.5,"UTIL Damian Lillard C Jusuf Nurkic F Derrick Favors SF Khris Middleton SG Gary Harris PG Dwyane Wade G Austin Rivers PF Dario Saric",NA,"Royce O'Neale","SF","0.17%",21.75
76,938835190,"captaincaff24 (7/10)",0,314.5,"SF LeBron James PG Kyrie Irving SG Lou Williams F John Collins PF Dario Saric UTIL John Henson C Amir Johnson G Alec Burks",NA,"Thon Maker","PF","0.17%",6.5
78,938862850,"bquicksix (2/3)",0,314.25,"SF Ben Simmons PG Kyrie Irving SG Lou Williams G Will Barton PF John Collins C Dario Saric F Wesley Johnson UTIL Alec Burks",NA,"Antonio Blakeney","G","0.16%",6
79,938664782,"underjones (90/150)",0,313.75,"F LeBron James C Jusuf Nurkic PF Derrick Favors UTIL Ricky Rubio SG Dwyane Wade SF Kent Bazemore PG Jerian Grant G Alec Burks",NA,"Trey Lyles","PF","0.16%",22
79,938838970,"mykie824 (2/2)",0,313.75,"F Giannis Antetokounmpo UTIL Ben Simmons PG Damian Lillard G Will Barton C Amir Johnson SF Ersan Ilyasova SG Alec Burks PF Montrezl Harrell",NA,"Isaiah Taylor","UTIL","0.14%",0.75
81,937945582,"EmileHeskey (94/150)",0,313.5,"PG Kyrie Irving G Dennis Schroder C DeAndre Jordan PF Al Horford SG C.J. McCollum SF J.J. Redick F Dario Saric UTIL Alec Burks",NA,"DeAndre' Bembry","F","0.13%",14.5
81,937959009,"allabout3837 (96/150)",0,313.5,"PF Giannis Antetokounmpo G Lou Williams C DeAndre Jordan UTIL Jusuf Nurkic SG Austin Rivers F Dario Saric SF Jeff Green PG Alec Burks",NA,"Tyler Cavanaugh","F","0.10%",4.25
81,938385401,"moklovin (66/150)",0,313.5,"UTIL LeBron James SG Lou Williams PF Al Horford C Jusuf Nurkic G Ricky Rubio SF Wesley Johnson F Amir Johnson PG Alec Burks",NA,"Sindarius Thornwell","UTIL","0.10%",4.25
81,938520340,"mackelley25 (1/2)",0,313.5,"SF LeBron James PG Lou Williams C Jusuf Nurkic G Will Barton SG Dwyane Wade UTIL Dario Saric PF Amir Johnson F Montrezl Harrell",NA,"Jahlil Okafor","C","0.08%",0
81,938725558,"suidmach (24/150)",0,313.5,"PF LeBron James C Kevin Love PG Dennis Schroder G Gary Harris SG J.J. Redick F Dario Saric SF Juancho Hernangómez UTIL Alec Burks",NA,"David Nwaba","G","0.07%",0
81,938793519,"cjm101 (1/2)",0,313.5,"SF LeBron James F Kevin Love G Dennis Schroder PG Dwyane Wade UTIL Marcus Smart C Dario Saric SG Alec Burks PF Montrezl Harrell",NA,"Shabazz Napier","UTIL","0.07%",10.25
81,938865606,"avcomp5 (2/2)",0,313.5,"PG Kyrie Irving UTIL Kevin Love G Dennis Schroder F Al Horford SG Eric Bledsoe C Dario Saric PF Amir Johnson SF Ersan Ilyasova",NA,"Miles Plumlee","C","0.04%",1.25
88,938061315,"00Ceteras (3/4)",0,313.25,"C Nikola Jokic PG Damian Lillard PF Kevin Love F Al Horford SG Will Barton UTIL Amir Johnson SF Ersan Ilyasova G Alec Burks",NA,"Malcolm Delaney","PG","0.04%",0
88,938542981,"jam266",0,313.25,"C Nikola Jokic PG Damian Lillard PF Kevin Love UTIL Al Horford SG Will Barton F Amir Johnson SF Ersan Ilyasova G Alec Burks",NA,"Willie Reed","UTIL","0.04%",16.25
88,938725669,"suidmach (135/150)",0,313.25,"PF LeBron James SF Ben Simmons UTIL Kevin Love G J.J. Redick F Wesley Johnson SG Marco Belinelli C Amir Johnson PG Alec Burks",NA,"Daniel Theis","PF","0.03%",21.5
91,938450724,"bellaedward4eva (36/150)",0,313,"SF LeBron James PG Damian Lillard F Al Horford SG Austin Rivers PF John Collins C Dario Saric G Alec Burks UTIL Montrezl Harrell",NA,"Joel Embiid","C","0.03%",0
92,938406919,"ARuis5",0,312.75,"SF Ben Simmons PG Dennis Schroder SG Lou Williams G Eric Bledsoe C Jusuf Nurkic PF Dario Saric F Amir Johnson UTIL Alec Burks",NA,"Maurice Harkless","F","0.03%",5.5
92,938912053,"fortuitously",0,312.75,"SF Ben Simmons UTIL Dennis Schroder PG Lou Williams SG Eric Bledsoe C Jusuf Nurkic PF Dario Saric F Amir Johnson G Alec Burks",NA,"Cristiano Felicio","F","0.03%",0
94,938385369,"moklovin (34/150)",0,312.5,"SF LeBron James PG Damian Lillard SG Lou Williams UTIL Jusuf Nurkic C Dario Saric PF Amir Johnson G Alec Burks F Montrezl Harrell",NA,"C.J. Williams","UTIL","0.03%",10
94,938450756,"bellaedward4eva (68/150)",0,312.5,"SF LeBron James F Ben Simmons PF Kevin Love C Dario Saric G Taurean Prince SG Marco Belinelli PG Alec Burks UTIL Montrezl Harrell",NA,"Nik Stauskas","PG","0.01%",2
94,938473881,"Riverseekerz",0,312.5,"SF Giannis Antetokounmpo G Kyrie Irving PG Dennis Schroder C Jusuf Nurkic PF Dario Saric F Wesley Johnson SG Alec Burks UTIL Jerryd Bayless",NA,"DeAndre Liggins","SF","0.01%",7.75
97,938367764,"Awesemo (122/150)",0,312.25,"PF LeBron James PG Damian Lillard SG Khris Middleton UTIL Ricky Rubio F Dario Saric C John Henson SF Wesley Johnson G Alec Burks",NA,"Tyler Dorsey","SG","0.01%",0
97,938450823,"bellaedward4eva (135/150)",0,312.25,"SF LeBron James F Giannis Antetokounmpo PG Ricky Rubio UTIL Gary Harris C Dario Saric SG Thabo Sefolosha G Alec Burks PF Montrezl Harrell",NA,"","","",NA
99,937945607,"EmileHeskey (119/150)",0,312,"SF LeBron James C DeAndre Jordan SG Eric Bledsoe PG Kris Dunn G Austin Rivers F Dario Saric PF Wesley Johnson UTIL Alec Burks",NA,"","","",NA
99,938052473,"00Ceteras (2/4)",0,312,"SF LeBron James PF Kevin Love F Al Horford PG Ricky Rubio SG Kent Bazemore C Robin Lopez UTIL Amir Johnson G Alec Burks",NA,"","","",NA
99,938767446,"socrates7",0,312,"SF LeBron James PG Ben Simmons UTIL Eric Bledsoe G Austin Rivers PF Dario Saric F Jonas Jerebko C Amir Johnson SG Alec Burks",NA,"","","",NA
99,938834311,"fonzgregory",0,312,"SF LeBron James PF Kevin Love C Al Horford PG Ricky Rubio G Kent Bazemore UTIL Robin Lopez F Amir Johnson SG Alec Burks",NA,"","","",NA
103,938385375,"moklovin (40/150)",0,311.75,"PG Damian Lillard SG Lou Williams PF Al Horford C Jusuf Nurkic SF Khris Middleton UTIL Ricky Rubio F Joe Ingles G Alec Burks",NA,"","","",NA
103,938450748,"bellaedward4eva (60/150)",0,311.75,"SF LeBron James G Kyrie Irving PG Dennis Schroder UTIL Ricky Rubio F Dario Saric PF Wesley Johnson C Amir Johnson SG Alec Burks",NA,"","","",NA
103,938906058,"elpark81 (1/2)",0,311.75,"SF LeBron James SG Lou Williams PF Derrick Favors PG Ricky Rubio UTIL Dwyane Wade C Dario Saric F Wesley Johnson G Alec Burks",NA,"","","",NA
106,937945592,"EmileHeskey (104/150)",0,311.5,"SF LeBron James C DeAndre Jordan G C.J. McCollum SG Khris Middleton PG Kris Dunn PF Dario Saric UTIL Alec Burks F Montrezl Harrell",NA,"","","",NA
106,938385462,"moklovin (127/150)",0,311.5,"UTIL Giannis Antetokounmpo PG Eric Bledsoe SF Will Barton G Gary Harris C John Collins SG J.J. Redick PF Dario Saric F Kenneth Faried",NA,"","","",NA
108,937945634,"EmileHeskey (146/150)",0,311.25,"SF LeBron James PG Ben Simmons C DeAndre Jordan SG Austin Rivers PF Dario Saric F Kenneth Faried G Alec Burks UTIL Montrezl Harrell",NA,"","","",NA
109,938458543,"SLips713 (4/4)",0,311,"SF Ben Simmons SG Lou Williams PF Derrick Favors F Khris Middleton UTIL Gary Harris G Austin Rivers C John Collins PG Alec Burks",NA,"","","",NA
110,937945549,"EmileHeskey (61/150)",0,310.75,"SF LeBron James C DeAndre Jordan PG C.J. McCollum G Austin Rivers PF John Collins SG J.J. Redick F Dario Saric UTIL Alec Burks",NA,"","","",NA
110,938367709,"Awesemo (67/150)",0,310.75,"F LeBron James UTIL Giannis Antetokounmpo G Ricky Rubio SG Taurean Prince C John Henson PF Marcus Morris SF Ersan Ilyasova PG Alec Burks",NA,"","","",NA
110,938445920,"milgcoat7",0,310.75,"SF Giannis Antetokounmpo PG Dennis Schroder C Jusuf Nurkic PF Derrick Favors G Dwyane Wade F Dario Saric UTIL Noah Vonleh SG Alec Burks",NA,"","","",NA
110,938450741,"bellaedward4eva (53/150)",0,310.75,"G Ben Simmons PF Kevin Love SG Lou Williams F Al Horford UTIL Ricky Rubio C Dario Saric SF Wesley Johnson PG Alec Burks",NA,"","","",NA
110,938496324,"anilprao88 (76/150)",0,310.75,"SF LeBron James UTIL DeAndre Jordan C Jusuf Nurkic G Will Barton SG Kent Bazemore F Wesley Johnson PF Amir Johnson PG Alec Burks",NA,"","","",NA
110,938704782,"Cmefly80 (5/8)",0,310.75,"F LeBron James PG Lou Williams C Jusuf Nurkic G Kris Dunn SG Gary Harris PF Dario Saric SF Juancho Hernangómez UTIL Alec Burks",NA,"","","",NA
110,938716503,"Shikari31 (2/2)",0,310.75,"SF Ben Simmons PG Kyrie Irving UTIL Dennis Schroder C Jusuf Nurkic F John Collins PF Dario Saric G Thabo Sefolosha SG Alec Burks",NA,"","","",NA
117,938034436,"shawnzhan (31/150)",0,310.5,"F LeBron James PG Dennis Schroder G Lou Williams PF Al Horford UTIL Dario Saric SF Wesley Johnson C Amir Johnson SG Alec Burks",NA,"","","",NA
118,937945500,"EmileHeskey (12/150)",0,310.25,"SF LeBron James G Damian Lillard PG Dennis Schroder SG Kris Dunn PF Dario Saric C Kenneth Faried UTIL Alec Burks F Montrezl Harrell",NA,"","","",NA
118,938195582,"pacobus26 (1/2)",0,310.25,"SF Ben Simmons PG Lou Williams UTIL Donovan Mitchell C Jusuf Nurkic F Denzel Valentine SG Austin Rivers PF Dario Saric G Alec Burks",NA,"","","",NA
