"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
35,939649904,"jake28snake (2/13)",0,311.25,"C Andre Drummond UTIL Victor Oladipo SF Aaron Gordon SG Donovan Mitchell G Elfrid Payton PG Michael Carter-Williams PF JaMychal Green F Bam Adebayo",NA,"Jonathon Simmons","SG","7.99%",27.25
35,939671888,"rbstuart83 (1/6)",0,311.25,"C Andre Drummond SG Victor Oladipo SF Aaron Gordon UTIL Donovan Mitchell PG Elfrid Payton G Michael Carter-Williams PF JaMychal Green F Bam Adebayo",NA,"Tyreke Evans","SF","7.71%",14.25
35,939801687,"jake28snake (12/13)",0,311.25,"C Andre Drummond SG Victor Oladipo SF Aaron Gordon G Donovan Mitchell PG Elfrid Payton UTIL Michael Carter-Williams F JaMychal Green PF Bam Adebayo",NA,"Jrue Holiday","SG","7.71%",24.5
35,939849561,"zanelane (12/20)",0,311.25,"C Andre Drummond SG Victor Oladipo SF Aaron Gordon G Donovan Mitchell PG Elfrid Payton UTIL Michael Carter-Williams F JaMychal Green PF Bam Adebayo",NA,"Bradley Beal","SG","7.71%",18
40,939263492,"FastPointScores (5/20)",0,311,"UTIL Victor Oladipo SF Aaron Gordon PF Draymond Green G Klay Thompson PG Elfrid Payton F Evan Fournier SG Jonathon Simmons C Zaza Pachulia",NA,"Reggie Jackson","G","7.64%",16.5
40,939263503,"FastPointScores (10/20)",0,311,"UTIL Victor Oladipo SF Aaron Gordon PF Draymond Green G Klay Thompson PG Elfrid Payton F Evan Fournier SG Jonathon Simmons C Zaza Pachulia",NA,"Thaddeus Young","SF","7.50%",26.75
40,939270356,"FastPointScores (15/20)",0,311,"UTIL Victor Oladipo SF Aaron Gordon PF Draymond Green G Klay Thompson PG Elfrid Payton F Evan Fournier SG Jonathon Simmons C Zaza Pachulia",NA,"Joe Ingles","F","7.47%",32.25
40,939278506,"FastPointScores (20/20)",0,311,"UTIL Victor Oladipo SF Aaron Gordon PF Draymond Green G Klay Thompson PG Elfrid Payton F Evan Fournier SG Jonathon Simmons C Zaza Pachulia",NA,"Serge Ibaka","F","7.22%",29.5
44,939403228,"eyeman69",0,310.75,"SF Paul George PG Victor Oladipo F Aaron Gordon SG Jimmy Butler PF Andrew Wiggins UTIL Michael Kidd-Gilchrist G Norman Powell C Frank Kaminsky",NA,"Jimmy Butler","SG","7.12%",45.25
45,939285907,"adoocab (3/3)",0,310,"PG Victor Oladipo SF Otto Porter F Derrick Favors SG Kris Dunn G Elfrid Payton C Steven Adams UTIL Taj Gibson PF Zach Randolph",NA,"James Johnson","UTIL","7.12%",24
46,939771482,"jimiobo43 (3/10)",0,309.25,"C Karl-Anthony Towns SF Paul George PF Aaron Gordon PG Avery Bradley G Justin Holiday F Zach Randolph UTIL Joe Ingles SG David Nwaba",NA,"Lance Stephenson","SF","7.12%",13.5
47,939736165,"cooperdes",0,309,"PG Stephen Curry SG Klay Thompson SF Otto Porter PF Derrick Favors C Steven Adams F Zach Randolph G Joe Ingles UTIL Danny Green",NA,"Jeremy Lamb","SG","7.05%",24.5
48,939397480,"anzelmo22 (1/2)",0,308.75,"C Andre Drummond G Kyle Lowry SG Victor Oladipo PF Derrick Favors SF Jonathon Simmons F Kelly Oubre Jr. PG Michael Carter-Williams UTIL Alec Burks",NA,"Carmelo Anthony","PF","6.98%",18
49,939420123,"Vols4life19 (3/4)",0,308.5,"PG Victor Oladipo SF Aaron Gordon C Nikola Vucevic UTIL Derrick Favors SG Evan Fournier F Domantas Sabonis PF Zach Randolph G Josh Richardson",NA,"DeMar DeRozan","SG","6.83%",44.75
49,939458052,"pstill6487 (1/11)",0,308.5,"PG Stephen Curry SF Aaron Gordon SG Klay Thompson G Donovan Mitchell PF Derrick Favors C Willie Cauley-Stein F Jonas Jerebko UTIL Zaza Pachulia",NA,"Justin Holiday","SF","6.20%",27.5
49,939467134,"pstill6487 (9/11)",0,308.5,"PG Stephen Curry SF Aaron Gordon SG Klay Thompson G Donovan Mitchell PF Derrick Favors C Willie Cauley-Stein F Jonas Jerebko UTIL Zaza Pachulia",NA,"Frank Kaminsky","F","6.13%",10.25
52,939472665,"Westray (8/20)",0,308,"PF Draymond Green G Jimmy Butler PG Donovan Mitchell SF Otto Porter F Derrick Favors UTIL Steven Adams C Robin Lopez SG Kelly Oubre Jr.",NA,"Nicolas Batum","SG","5.68%",25.75
52,939809331,"aengel927 (8/20)",0,308,"C Andre Drummond UTIL Marc Gasol G Donovan Mitchell SF Otto Porter PG Kris Dunn F Willie Cauley-Stein PF Serge Ibaka SG Tomas Satoransky",NA,"Zach Randolph","PF","5.43%",48.75
52,939809340,"aengel927 (17/20)",0,308,"C Andre Drummond UTIL Marc Gasol G Donovan Mitchell SF Otto Porter PG Kris Dunn F Willie Cauley-Stein PF Serge Ibaka SG Tomas Satoransky",NA,"Derrick Favors","C","5.40%",43.75
55,939205891,"BigTrev",0,307.5,"G Stephen Curry PG Victor Oladipo SF Aaron Gordon SG Jeremy Lamb PF Thaddeus Young UTIL Zach Randolph C Bam Adebayo F Justise Winslow",NA,"Frank Mason III","UTIL","4.80%",12.25
56,939849564,"zanelane (15/20)",0,306.75,"PG Kyle Lowry F Aaron Gordon SG Donovan Mitchell PF Derrick Favors G Ricky Rubio SF Evan Fournier C Zach Randolph UTIL Joe Ingles",NA,"Bojan Bogdanovic","SG","4.77%",15.25
57,939763591,"Jovan914 (18/20)",0,306.5,"G Russell Westbrook C Marc Gasol F Aaron Gordon UTIL Donovan Mitchell PF Serge Ibaka PG Tim Frazier SF Norman Powell SG Alec Burks",NA,"Kyle Anderson","G","4.63%",12
57,939845895,"PistolPete-88 (2/3)",0,306.5,"PF DeMarcus Cousins SF Paul George PG Victor Oladipo F Evan Fournier C Domantas Sabonis UTIL Josh Richardson SG Tomas Satoransky G Frank Mason III",NA,"Dion Waiters","SG","4.42%",26.75
59,939803423,"itico89 (1/3)",0,306,"SF Paul George PG Victor Oladipo SG Jimmy Butler PF Pau Gasol C Steven Adams G Evan Fournier F Kelly Oubre Jr. UTIL Tyler Johnson",NA,"Klay Thompson","SG","4.42%",39.75
60,939845916,"ferrara316 (3/4)",0,305.75,"C Andre Drummond PG Kyle Lowry PF Aaron Gordon SG Donovan Mitchell UTIL Elfrid Payton F Jonathon Simmons G Garrett Temple SF Marvin Williams",NA,"Marc Gasol","UTIL","4.38%",45.25
61,939482343,"Gregory2",0,305.5,"SG Stephen Curry F Kevin Durant PG Victor Oladipo PF Draymond Green C Kelly Olynyk G Alec Burks SF Patrick McCaw UTIL Zaza Pachulia",NA,"Andrew Wiggins","PF","4.07%",33.75
62,939814272,"StrikerZ77 (2/4)",0,305.25,"PG Victor Oladipo UTIL DeMar DeRozan SG Klay Thompson F Carmelo Anthony G Donovan Mitchell C Domantas Sabonis PF Markieff Morris SF Justise Winslow",NA,"Marvin Williams","F","3.65%",29.5
63,939562803,"wreckingball407",0,305,"PF LaMarcus Aldridge UTIL Jimmy Butler SG Donovan Mitchell SF Otto Porter F Derrick Favors PG Elfrid Payton C Kelly Olynyk G Alec Burks",NA,"Avery Bradley","PG","3.61%",25.5
63,939619488,"msqrtx254 (1/4)",0,305,"UTIL Stephen Curry PG Victor Oladipo F Aaron Gordon SF Otto Porter SG Evan Fournier C Kelly Olynyk PF JaMychal Green G Alec Burks",NA,"Danny Green","UTIL","3.54%",15.75
63,939675677,"BulldogB (5/7)",0,305,"UTIL Andre Drummond C Karl-Anthony Towns SF Aaron Gordon SG Donovan Mitchell G Elfrid Payton PG Michael Carter-Williams F Bam Adebayo PF Marvin Williams",NA,"Denzel Valentine","G","3.51%",17
66,939253827,"abragmania (8/20)",0,304.75,"G Victor Oladipo C Marc Gasol PF Draymond Green PG Elfrid Payton F James Johnson SG Evan Fournier SF Joe Ingles UTIL Michael Carter-Williams",NA,"Jonas Jerebko","PF","3.33%",20.5
67,939405066,"HayGator (1/4)",0,304.5,"PG Victor Oladipo F Aaron Gordon PF Draymond Green UTIL Elfrid Payton C Steven Adams SG Jeremy Lamb SF Kelly Oubre Jr. G Josh Richardson",NA,"Robin Lopez","C","3.22%",28.25
67,939405123,"HayGator (2/4)",0,304.5,"PG Victor Oladipo F Aaron Gordon PF Draymond Green UTIL Elfrid Payton C Steven Adams SG Jeremy Lamb SF Kelly Oubre Jr. G Josh Richardson",NA,"De'Aaron Fox","G","3.19%",24.25
67,939408701,"HayGator (3/4)",0,304.5,"PG Victor Oladipo F Aaron Gordon PF Draymond Green UTIL Elfrid Payton C Steven Adams SG Jeremy Lamb SF Kelly Oubre Jr. G Josh Richardson",NA,"Goran Dragic","G","3.12%",17
67,939408722,"HayGator (4/4)",0,304.5,"PG Victor Oladipo F Aaron Gordon PF Draymond Green UTIL Elfrid Payton C Steven Adams SG Jeremy Lamb SF Kelly Oubre Jr. G Josh Richardson",NA,"Pascal Siakam","F","2.91%",10.75
67,939811822,"dabirds77",0,304.5,"SF Paul George UTIL Victor Oladipo SG Klay Thompson PG Donovan Mitchell G Reggie Jackson F Domantas Sabonis C Jonas Valanciunas PF Justise Winslow",NA,"Zaza Pachulia","UTIL","2.87%",23.5
72,939734347,"GizzardTips88",0,304.25,"SF Kevin Durant C Karl-Anthony Towns SG Donovan Mitchell PG Elfrid Payton F Evan Fournier PF Zach Randolph G Kelly Oubre Jr. UTIL Bogdan Bogdanovic",NA,"Marcin Gortat","UTIL","2.66%",40.5
73,939355983,"MALOBU",0,303.5,"SF Kevin Durant C Andre Drummond PG Victor Oladipo SG Jrue Holiday PF Zach Randolph F Danny Green G Norman Powell UTIL Justise Winslow",NA,"George Hill","SG","2.63%",22.75
73,939831860,"dtbolt (18/20)",0,303.5,"C Andre Drummond G Victor Oladipo F Aaron Gordon SF Otto Porter PG Kris Dunn SG Joe Ingles PF JaMychal Green UTIL Marvin Williams",NA,"Jonas Valanciunas","UTIL","2.52%",24.75
75,939317722,"9CharlesClark (6/6)",0,303.25,"UTIL Karl-Anthony Towns SG Victor Oladipo PG Donovan Mitchell SF Otto Porter PF James Johnson C Robin Lopez F Serge Ibaka G De'Aaron Fox",NA,"Josh Richardson","UTIL","2.42%",35.5
76,939275557,"TeamPV (1/4)",0,302.75,"PG Stephen Curry SG Victor Oladipo SF Otto Porter UTIL Taj Gibson F Zach Randolph G Jonathon Simmons PF Serge Ibaka C Jonas Valanciunas",NA,"Andre Roberson","F","2.42%",19.5
76,939284282,"TeamPV (4/4)",0,302.75,"PG Stephen Curry SG Victor Oladipo SF Otto Porter UTIL Taj Gibson F Zach Randolph G Jonathon Simmons PF Serge Ibaka C Jonas Valanciunas",NA,"Marreese Speights","F","2.31%",0
78,939809873,"iam_bigbeezy",0,302.5,"C Andre Drummond SF Paul George PF Aaron Gordon SG Jimmy Butler PG Reggie Jackson UTIL Danny Green F Michael Kidd-Gilchrist G Alec Burks",NA,"Ish Smith","G","2.28%",16.5
78,939845894,"PistolPete-88 (1/3)",0,302.5,"SF Paul George G Victor Oladipo UTIL Dwight Howard PG Elfrid Payton SG Nicolas Batum PF Thaddeus Young C Marcin Gortat F Marvin Williams",NA,"Tyler Johnson","G","2.28%",16
80,939262049,"mcnasty5252 (10/12)",0,302,"SG Stephen Curry PG Victor Oladipo SF Otto Porter PF Lauri Markkanen UTIL Zach Randolph F Jonathon Simmons G Michael Carter-Williams C Bam Adebayo",NA,"Norman Powell","F","2.03%",22.25
80,939262089,"mcnasty5252 (11/12)",0,302,"SG Stephen Curry PG Victor Oladipo SF Otto Porter PF Lauri Markkanen UTIL Zach Randolph F Jonathon Simmons G Michael Carter-Williams C Bam Adebayo",NA,"Thabo Sefolosha","F","2.00%",14
80,939268766,"mcnasty5252 (12/12)",0,302,"SG Stephen Curry PG Victor Oladipo SF Otto Porter PF Lauri Markkanen UTIL Zach Randolph F Jonathon Simmons G Michael Carter-Williams C Bam Adebayo",NA,"Garrett Temple","PG","2.00%",28.25
83,939279001,"nedylean78 (2/2)",0,301.5,"PG Russell Westbrook SG Stephen Curry G Victor Oladipo C Steven Adams PF Serge Ibaka SF Thabo Sefolosha F Jordan Bell UTIL Zaza Pachulia",NA,"Rudy Gay","F","1.89%",27.25
83,939789873,"wildcatswin619",0,301.5,"PG Stephen Curry SF Paul George SG Victor Oladipo PF Domantas Sabonis C Jonas Valanciunas G Kelly Oubre Jr. F Josh Richardson UTIL De'Aaron Fox",NA,"Pau Gasol","C","1.86%",25.5
83,939836629,"advancedty313 (1/4)",0,301.5,"PG Kyle Lowry G Victor Oladipo SF Aaron Gordon SG Klay Thompson F Jeremy Lamb C Robin Lopez PF Serge Ibaka UTIL Alec Burks",NA,"Markieff Morris","SF","1.75%",41.25
86,939706446,"thumpinfla",0,301.25,"C Andre Drummond SF Paul George PG Kyle Lowry UTIL Elfrid Payton PF Lauri Markkanen F Willie Cauley-Stein SG Tomas Satoransky G Alec Burks",NA,"Buddy Hield","F","1.72%",1.5
86,939831856,"dtbolt (14/20)",0,301.25,"C Andre Drummond PG Kyle Lowry UTIL Aaron Gordon SG Donovan Mitchell F Otto Porter G Joe Ingles SF Chandler Parsons PF Marvin Williams",NA,"Darren Collison","PG","1.68%",34.75
88,939253786,"abragmania (6/20)",0,300.75,"G Victor Oladipo C Marc Gasol SG Donovan Mitchell PG Elfrid Payton F James Johnson PF Taj Gibson SF Evan Fournier UTIL Michael Carter-Williams",NA,"Rajon Rondo","G","1.65%",40.5
88,939490281,"imadeit110 (4/20)",0,300.75,"UTIL Stephen Curry SG Victor Oladipo F Draymond Green C Myles Turner G Elfrid Payton PF Serge Ibaka SF Norman Powell PG Fred VanVleet",NA,"Tim Frazier","PG","1.61%",24.75
90,939671890,"rbstuart83 (2/6)",0,300.5,"UTIL Russell Westbrook C Andre Drummond SG Donovan Mitchell PG Elfrid Payton F Joe Ingles G Michael Carter-Williams PF Bam Adebayo SF Marvin Williams",NA,"Stanley Johnson","UTIL","1.47%",10
90,939793441,"jake28snake (9/13)",0,300.5,"G Russell Westbrook C Andre Drummond SG Donovan Mitchell PG Elfrid Payton F Joe Ingles UTIL Michael Carter-Williams PF Bam Adebayo SF Marvin Williams",NA,"Michael Kidd-Gilchrist","F","1.44%",25.25
90,939849550,"zanelane (1/20)",0,300.5,"UTIL Russell Westbrook C Andre Drummond SG Donovan Mitchell PG Elfrid Payton F Joe Ingles G Michael Carter-Williams PF Bam Adebayo SF Marvin Williams",NA,"Justise Winslow","F","1.44%",25.25
93,939263015,"Cnpjerob",0,300.25,"PF LaMarcus Aldridge UTIL Jimmy Butler SG Donovan Mitchell SF Otto Porter PG Elfrid Payton C Steven Adams F Willie Cauley-Stein G Tomas Satoransky",NA,"Fred VanVleet","G","1.44%",27.5
93,939822283,"lasiewicz (4/4)",0,300.25,"F Paul George SG DeMar DeRozan PF Draymond Green SF Andrew Wiggins C Derrick Favors PG Ricky Rubio UTIL Norman Powell G Alec Burks",NA,"Dillon Brooks","G","1.30%",7.25
95,939446923,"mcshamester",0,299.5,"PF LaMarcus Aldridge SF Paul George PG Kyle Lowry SG Jimmy Butler C Derrick Favors F Justise Winslow G David Nwaba UTIL Manu Ginobili",NA,"Gorgui Dieng","PF","1.26%",15.75
96,939078104,"Berg1522",0,298.5,"SF Paul George PG Victor Oladipo PF Andrew Wiggins SG Dion Waiters F Lauri Markkanen G Evan Fournier C Serge Ibaka UTIL De'Aaron Fox",NA,"Ben McLemore","UTIL","1.26%",22.5
96,939752958,"kbugden15",0,298.5,"PF LaMarcus Aldridge SF Paul George SG Victor Oladipo UTIL Carmelo Anthony G Dion Waiters C Marcin Gortat PG Tomas Satoransky F Ben McLemore",NA,"Rodney Hood","F","1.23%",0
98,939441319,"Mcavey",0,298,"PF LaMarcus Aldridge PG Victor Oladipo SF Aaron Gordon G Donovan Mitchell SG Kris Dunn F Markieff Morris C Kelly Olynyk UTIL Frank Kaminsky",NA,"Jeff Teague","PG","1.19%",31.25
98,939763578,"Jovan914 (5/20)",0,298,"UTIL Andre Drummond F Aaron Gordon G Donovan Mitchell PF Derrick Favors SG Kris Dunn PG Avery Bradley C Bam Adebayo SF Marvin Williams",NA,"E'Twaun Moore","SG","1.16%",30.25
100,939195212,"GreyPoupon (6/20)",0,297.5,"C Andre Drummond SF DeMar DeRozan SG Jimmy Butler PG Reggie Jackson UTIL James Johnson F Serge Ibaka G Rajon Rondo PF Markieff Morris",NA,"Omri Casspi","PF","1.12%",19.5
101,939493264,"madavis1934 (7/12)",0,297,"SF Paul George SG Victor Oladipo PF Derrick Favors PG Kris Dunn UTIL Avery Bradley G Justin Holiday C Willie Cauley-Stein F Bam Adebayo",NA,"Darius Miller","SF","1.05%",23
101,939763585,"Jovan914 (12/20)",0,297,"UTIL DeMarcus Cousins C Andre Drummond F Aaron Gordon PG Elfrid Payton PF Serge Ibaka G Tim Frazier SF Norman Powell SG Alec Burks",NA,"Patty Mills","G","1.05%",17.5
101,939822281,"lasiewicz (2/4)",0,297,"PG Stephen Curry UTIL Andre Drummond PF Draymond Green G Jimmy Butler C Serge Ibaka F Kelly Olynyk SF Thabo Sefolosha SG Alec Burks",NA,"Bobby Portis","F","1.02%",0
104,939280920,"csmaniac (17/20)",0,296.5,"G Russell Westbrook PF Aaron Gordon C Draymond Green SG Donovan Mitchell SF Evan Fournier UTIL De'Aaron Fox F Bogdan Bogdanovic PG Cory Joseph",NA,"Nick Young","UTIL","0.95%",3.5
105,939567767,"jmaez (2/2)",0,296,"SF Paul George PG Victor Oladipo PF Aaron Gordon SG Dion Waiters G Ricky Rubio UTIL Robin Lopez F Rudy Gay C Kelly Olynyk",NA,"Bogdan Bogdanovic","UTIL","0.95%",29.75
105,939797665,"surajdave (9/20)",0,296,"PG Stephen Curry F Paul George C Dwight Howard SG Donovan Mitchell SF Evan Fournier G Michael Carter-Williams PF Pascal Siakam UTIL Alec Burks",NA,"Jerian Grant","SG","0.88%",31
105,939800120,"Isaacdawson55 (7/10)",0,296,"G Stephen Curry SG Victor Oladipo PG Donovan Mitchell SF Otto Porter PF Tobias Harris C Steven Adams F Wayne Ellington UTIL Langston Galloway",NA,"Cory Joseph","UTIL","0.88%",18.5
105,939831859,"dtbolt (17/20)",0,296,"C Andre Drummond SG Victor Oladipo UTIL Aaron Gordon SF Otto Porter PG Elfrid Payton G Michael Carter-Williams PF JaMychal Green F Bam Adebayo",NA,"Myles Turner","C","0.88%",28.5
109,939244967,"isagunner (3/8)",0,295.75,"PG Stephen Curry G Kyle Lowry C Draymond Green SF Otto Porter F Taj Gibson UTIL Zach Randolph SG Alec Burks PF Jakob Poeltl",NA,"Mario Chalmers","G","0.88%",10.5
109,939763587,"Jovan914 (14/20)",0,295.75,"UTIL Russell Westbrook SF Paul George PF Aaron Gordon G Kris Dunn C Serge Ibaka PG Tim Frazier F Norman Powell SG Alec Burks",NA,"C.J. Miles","SG","0.84%",17.25
