"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
23,935889649,"adrianjeromeoy (1/2)",0,266.75,"C Derrick Favors PG Alec Burks SF Joe Ingles G Gary Harris UTIL Donovan Mitchell SG Eric Bledsoe F Willie Cauley-Stein PF Giannis Antetokounmpo",NA,"Tony Snell","G","8.66%",19
23,936290071,"jadbear94 (15/20)",0,266.75,"PF Kenneth Faried C Derrick Favors PG Ricky Rubio F Joe Ingles SG Donovan Mitchell UTIL John Henson G Eric Bledsoe SF Giannis Antetokounmpo",NA,"Garrett Temple","G","8.41%",21.5
23,936290099,"jadbear94 (16/20)",0,266.75,"PF Kenneth Faried C Derrick Favors PG Ricky Rubio F Joe Ingles SG Donovan Mitchell UTIL John Henson G Eric Bledsoe SF Giannis Antetokounmpo",NA,"Bogdan Bogdanovic","G","8.16%",11.5
23,936290348,"jadbear94 (19/20)",0,266.75,"F Kenneth Faried PF Derrick Favors G Ricky Rubio UTIL Joe Ingles PG Donovan Mitchell C John Henson SG Eric Bledsoe SF Giannis Antetokounmpo",NA,"Thabo Sefolosha","UTIL","6.64%",11.25
27,936170926,"tuplings (4/4)",0,266.5,"C Derrick Favors G Ricky Rubio SG Donovan Mitchell PG Eric Bledsoe F Tony Snell SF Buddy Hield PF Willie Cauley-Stein UTIL Giannis Antetokounmpo",NA,"Alec Burks","SG","5.97%",22.5
27,936281698,"jadbear94 (2/20)",0,266.5,"PF Derrick Favors PG Ricky Rubio UTIL Gary Harris G Jamal Murray C John Henson SG Eric Bledsoe F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Mason Plumlee","PF","4.96%",4
29,936104410,"EAJ528",0,266.25,"PF Derrick Favors G Ricky Rubio SG Gary Harris F Trey Lyles UTIL Donovan Mitchell PG Eric Bledsoe C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Ekpe Udoh","UTIL","3.62%",10
30,935638004,"likenoah (1/2)",0,265.75,"PF Derrick Favors PG Donovan Mitchell UTIL John Henson G Eric Bledsoe F Khris Middleton C Willie Cauley-Stein SF Giannis Antetokounmpo SG Frank Mason III",NA,"Jonas Jerebko","PF","3.28%",31.5
30,935646167,"likenoah (2/2)",0,265.75,"PF Derrick Favors PG Donovan Mitchell UTIL John Henson G Eric Bledsoe F Khris Middleton C Willie Cauley-Stein SF Giannis Antetokounmpo SG Frank Mason III",NA,"Thon Maker","PF","3.20%",14.25
30,935943970,"sdrabs2731",0,265.75,"C Derrick Favors PG Ricky Rubio UTIL Gary Harris F Zach Randolph SG Eric Bledsoe G Buddy Hield PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Skal Labissiere","PF","3.20%",18.5
30,936323042,"ajones4553",0,265.75,"F Derrick Favors PG Ricky Rubio UTIL Gary Harris C Zach Randolph SG Eric Bledsoe G Buddy Hield PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Emmanuel Mudiay","UTIL","2.86%",15.75
34,936222108,"rpabon2",0,265.5,"C Derrick Favors UTIL Ricky Rubio SG Joe Ingles PF Zach Randolph PG Eric Bledsoe G Malcolm Brogdon F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Trey Lyles","UTIL","1.93%",10
35,936139235,"walleyeslayer77",0,265.25,"PF Derrick Favors G Donovan Mitchell UTIL John Henson PG Eric Bledsoe SG Malcolm Brogdon F Buddy Hield C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Raul Neto","PG","1.68%",4.5
35,936158323,"crazeemouse",0,265.25,"PF Derrick Favors G Ricky Rubio SF Joe Ingles SG Donovan Mitchell UTIL Juancho Hernangómez C Zach Randolph PG Eric Bledsoe F Giannis Antetokounmpo",NA,"Kosta Koufos","C","1.01%",12.25
37,936588899,"EasyDaysPay (4/5)",0,265,"F Derrick Favors G Ricky Rubio C Nikola Jokic SG Jamal Murray SF Juancho Hernangómez PG Eric Bledsoe PF Giannis Antetokounmpo UTIL Frank Mason III",NA,"Vince Carter","SG","0.42%",4.5
38,936182072,"Steve6975 (3/6)",0,264.75,"F Kenneth Faried C Derrick Favors G Ricky Rubio SG Eric Bledsoe UTIL Khris Middleton PG Malcolm Brogdon SF Buddy Hield PF Giannis Antetokounmpo",NA,"Jabari Parker","SF","0.34%",0
39,935895894,"rimas (1/2)",0,264.5,"F Kenneth Faried C Derrick Favors UTIL Alec Burks PG Donovan Mitchell G Eric Bledsoe SG Khris Middleton PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"DeAndre Liggins","G","0.25%",7.25
39,936134621,"JefferyWayne",0,264.5,"F Derrick Favors PG Ricky Rubio UTIL Gary Harris C John Henson G Eric Bledsoe SG Khris Middleton SF Giannis Antetokounmpo PF Thon Maker",NA,"Joe Johnson","UTIL","0.17%",0
39,936304836,"bobhonsey",0,264.5,"PF Derrick Favors UTIL Joe Ingles SG Gary Harris C Nikola Jokic F Juancho Hernangómez G Garrett Temple PG Eric Bledsoe SF Giannis Antetokounmpo",NA,"Wilson Chandler","F","0.17%",0
42,935781215,"rjeremy7 (1/2)",0,264.25,"C Kenneth Faried F Derrick Favors UTIL Joe Ingles SG Gary Harris G Donovan Mitchell PG Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Gary Payton II","SG","0.17%",1
42,935790414,"rjeremy7 (2/2)",0,264.25,"C Kenneth Faried F Derrick Favors UTIL Joe Ingles SG Gary Harris G Donovan Mitchell PG Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"Justin Jackson","UTIL","0.17%",1.25
42,935928875,"gilg71 (2/2)",0,264.25,"UTIL Kenneth Faried C Derrick Favors SF Joe Ingles G Gary Harris PG Donovan Mitchell SG Eric Bledsoe F Willie Cauley-Stein PF Giannis Antetokounmpo",NA,"Richard Jefferson","F","0.08%",0
42,936340393,"Jreed91015 (1/4)",0,264.25,"UTIL Kenneth Faried PF Derrick Favors SF Joe Ingles SG Gary Harris G Donovan Mitchell PG Eric Bledsoe C Willie Cauley-Stein F Giannis Antetokounmpo",NA,"Darrell Arthur","F","0.08%",0
42,936370914,"steelbac (3/20)",0,264.25,"PF Kenneth Faried F Derrick Favors SF Joe Ingles SG Gary Harris PG Donovan Mitchell G Eric Bledsoe C Willie Cauley-Stein UTIL Giannis Antetokounmpo",NA,"Jason Terry","UTIL","0.08%",12
47,935810080,"clarkgriswold (1/2)",0,264,"C Kenneth Faried UTIL Derrick Favors G Ricky Rubio SF Will Barton SG Gary Harris PG Eric Bledsoe PF Willie Cauley-Stein F Giannis Antetokounmpo",NA,"Malik Beasley","UTIL","0.08%",8.5
47,935920911,"James_Edwards15",0,264,"F Kenneth Faried PF Derrick Favors PG Ricky Rubio SF Will Barton SG Gary Harris G Eric Bledsoe C Willie Cauley-Stein UTIL Giannis Antetokounmpo",NA,"Rudy Gobert","C","0.08%",0
47,936462826,"Diggy1984",0,264,"F Kenneth Faried PF Derrick Favors C Nikola Jokic PG Donovan Mitchell SG Eric Bledsoe UTIL Tony Snell SF Giannis Antetokounmpo G Frank Mason III",NA,"","","",NA
50,936240609,"adhdginger (1/2)",0,263.75,"F Kenneth Faried PF Derrick Favors SG Gary Harris G Donovan Mitchell UTIL Zach Randolph C John Henson PG Eric Bledsoe SF Giannis Antetokounmpo",NA,"","","",NA
50,936290198,"jadbear94 (18/20)",0,263.75,"UTIL Kenneth Faried PF Derrick Favors SG Gary Harris C John Henson PG Eric Bledsoe G Khris Middleton F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
50,936290379,"jadbear94 (20/20)",0,263.75,"C Kenneth Faried PF Derrick Favors SG Gary Harris UTIL John Henson PG Eric Bledsoe G Khris Middleton F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
53,936461594,"CivilBear",0,263.5,"PF Derrick Favors SG Gary Harris G Donovan Mitchell UTIL Zach Randolph PG Eric Bledsoe C Willie Cauley-Stein SF Giannis Antetokounmpo F Skal Labissiere",NA,"","","",NA
54,935819108,"clarklaw1",0,263.25,"F Derrick Favors G Ricky Rubio C Nikola Jokic PG Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo UTIL Frank Mason III SG Bogdan Bogdanovic",NA,"","","",NA
55,936071536,"perilous (15/20)",0,263,"C Derrick Favors PG Ricky Rubio SG Gary Harris G Eric Bledsoe SF Khris Middleton UTIL Willie Cauley-Stein PF Giannis Antetokounmpo F Bogdan Bogdanovic",NA,"","","",NA
55,936072182,"bignut228",0,263,"C Derrick Favors PG Ricky Rubio G Gary Harris SG Eric Bledsoe F Khris Middleton PF Willie Cauley-Stein SF Giannis Antetokounmpo UTIL Bogdan Bogdanovic",NA,"","","",NA
55,936134224,"Rtcking3495",0,263,"PF Derrick Favors SG Alec Burks C Nikola Jokic F Zach Randolph PG Eric Bledsoe UTIL Willie Cauley-Stein SF Giannis Antetokounmpo G Frank Mason III",NA,"","","",NA
58,936593249,"EasyDaysPay (5/5)",0,262.25,"UTIL Derrick Favors PF Jonas Jerebko SG Will Barton PG Donovan Mitchell C John Henson G Eric Bledsoe SF Buddy Hield F Giannis Antetokounmpo",NA,"","","",NA
59,935823634,"gohorns78",0,262,"SF Thabo Sefolosha C Derrick Favors UTIL Ricky Rubio F Joe Ingles SG Gary Harris PG Donovan Mitchell G Eric Bledsoe PF Giannis Antetokounmpo",NA,"","","",NA
60,936083046,"wilmet",0,261.5,"PF Derrick Favors F Will Barton G Donovan Mitchell SG Eric Bledsoe PG Malcolm Brogdon C Willie Cauley-Stein SF Giannis Antetokounmpo UTIL Frank Mason III",NA,"","","",NA
61,935390886,"smallmeat777",0,261,"F Kenneth Faried C Derrick Favors SG Gary Harris PG Donovan Mitchell G Jamal Murray UTIL Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
61,935956585,"Deetownboys (2/6)",0,261,"C Kenneth Faried PF Derrick Favors PG Donovan Mitchell G Eric Bledsoe SG Khris Middleton SF Tony Snell F Willie Cauley-Stein UTIL Giannis Antetokounmpo",NA,"","","",NA
63,936076136,"delmajohnl",0,260.75,"PF Derrick Favors SF Joe Ingles C Nikola Jokic PG Garrett Temple G Eric Bledsoe F Tony Snell SG Malcolm Brogdon UTIL Giannis Antetokounmpo",NA,"","","",NA
64,936080824,"Prodigy1031 (1/3)",0,260.25,"UTIL Derrick Favors C Nikola Jokic SG Garrett Temple G Eric Bledsoe SF Khris Middleton F Giannis Antetokounmpo PG Frank Mason III PF Skal Labissiere",NA,"","","",NA
64,936579911,"KingJohn (1/2)",0,260.25,"C Derrick Favors SF Jonas Jerebko G Will Barton SG Donovan Mitchell PG Eric Bledsoe UTIL Willie Cauley-Stein F Giannis Antetokounmpo PF Thon Maker",NA,"","","",NA
64,936580022,"KingJohn (2/2)",0,260.25,"C Derrick Favors SF Jonas Jerebko G Will Barton SG Donovan Mitchell PG Eric Bledsoe UTIL Willie Cauley-Stein F Giannis Antetokounmpo PF Thon Maker",NA,"","","",NA
67,936071537,"perilous (16/20)",0,260,"UTIL Kenneth Faried C Derrick Favors PG Ricky Rubio SF Will Barton G Donovan Mitchell SG Eric Bledsoe F Tony Snell PF Giannis Antetokounmpo",NA,"","","",NA
68,935816038,"ODAAT",0,259.5,"PF Kenneth Faried C Derrick Favors SF Joe Ingles G Gary Harris PG Donovan Mitchell UTIL Zach Randolph SG Eric Bledsoe F Giannis Antetokounmpo",NA,"","","",NA
68,935924663,"etals61",0,259.5,"PF Derrick Favors C Nikola Jokic UTIL Kosta Koufos PG Eric Bledsoe G Malcolm Brogdon F Willie Cauley-Stein SF Giannis Antetokounmpo SG Frank Mason III",NA,"","","",NA
68,936121324,"geeech (2/2)",0,259.5,"PF Kenneth Faried C Derrick Favors F Joe Ingles G Gary Harris PG Eric Bledsoe SG Khris Middleton UTIL Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
71,935782113,"jtrichard83",0,259.25,"F Kenneth Faried PF Derrick Favors G Gary Harris C Nikola Jokic UTIL Jamal Murray PG Eric Bledsoe SF Giannis Antetokounmpo SG Frank Mason III",NA,"","","",NA
72,935855079,"jadewavyy",0,259,"PF Kenneth Faried C Derrick Favors UTIL Alec Burks F Joe Ingles PG Donovan Mitchell SG Eric Bledsoe G Khris Middleton SF Giannis Antetokounmpo",NA,"","","",NA
73,935835856,"salama23 (2/10)",0,258.75,"F Thabo Sefolosha PF Derrick Favors UTIL Alec Burks C Nikola Jokic SG Donovan Mitchell PG Eric Bledsoe SF Giannis Antetokounmpo G Frank Mason III",NA,"","","",NA
73,935908166,"slicknick007",0,258.75,"C Kenneth Faried PF Derrick Favors G Joe Ingles UTIL Donovan Mitchell F Zach Randolph PG Eric Bledsoe SG Malcolm Brogdon SF Giannis Antetokounmpo",NA,"","","",NA
73,935987381,"PowerTron (17/20)",0,258.75,"F Derrick Favors SG Joe Ingles C Nikola Jokic G Garrett Temple PG Eric Bledsoe UTIL Tony Snell PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
76,936282003,"jadbear94 (4/20)",0,258.5,"C Derrick Favors SG Gary Harris PG Jamal Murray SF Juancho Hernangómez UTIL John Henson G Eric Bledsoe F Willie Cauley-Stein PF Giannis Antetokounmpo",NA,"","","",NA
77,935891251,"snellystyle",0,258.25,"SF Thabo Sefolosha F Derrick Favors UTIL Gary Harris PG Eric Bledsoe SG Khris Middleton G Malcolm Brogdon C Willie Cauley-Stein PF Giannis Antetokounmpo",NA,"","","",NA
77,936370923,"steelbac (12/20)",0,258.25,"PF Derrick Favors G Joe Ingles SG Donovan Mitchell C Zach Randolph PG Garrett Temple UTIL Eric Bledsoe F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
79,936124729,"sspaydirt",0,258,"C Derrick Favors UTIL Jonas Jerebko G Will Barton F Joe Ingles SG Donovan Mitchell PG Eric Bledsoe SF Buddy Hield PF Giannis Antetokounmpo",NA,"","","",NA
80,935129869,"Ferguson7 (2/2)",0,257.75,"PF Derrick Favors F Joe Ingles G Donovan Mitchell UTIL John Henson PG Eric Bledsoe SG Buddy Hield C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
80,935987368,"PowerTron (4/20)",0,257.75,"F Kenneth Faried PG Ricky Rubio UTIL Jonas Jerebko G Gary Harris C Nikola Jokic SG Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
82,935936570,"Duece10 (2/3)",0,257.25,"PF Derrick Favors SG Will Barton PG Donovan Mitchell C John Henson UTIL Eric Bledsoe G Malcolm Brogdon SF Giannis Antetokounmpo F Skal Labissiere",NA,"","","",NA
83,935869732,"germanu1",0,256.75,"PF Kenneth Faried UTIL Derrick Favors G Joe Ingles SG Donovan Mitchell F Zach Randolph PG Eric Bledsoe C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
83,935994113,"harmoncm1",0,256.75,"PF Kenneth Faried F Derrick Favors G Joe Ingles PG Donovan Mitchell UTIL Zach Randolph SG Eric Bledsoe C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
85,936545663,"ghost0084",0,256.5,"C Derrick Favors G Gary Harris PG Donovan Mitchell F Zach Randolph UTIL Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo SG Bogdan Bogdanovic",NA,"","","",NA
86,936181367,"Young21",0,256.25,"F Kenneth Faried UTIL Derrick Favors PG Donovan Mitchell PF Zach Randolph SG Eric Bledsoe G Buddy Hield C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
86,936223001,"mdb770 (2/20)",0,256.25,"C Derrick Favors SF Will Barton SG Gary Harris F Zach Randolph G Garrett Temple PG Eric Bledsoe UTIL Malcolm Brogdon PF Giannis Antetokounmpo",NA,"","","",NA
88,936330438,"Bstant (4/5)",0,256,"PF Derrick Favors G Joe Ingles C Nikola Jokic UTIL John Henson SG Eric Bledsoe F Buddy Hield SF Giannis Antetokounmpo PG Frank Mason III",NA,"","","",NA
89,936223521,"mdb770 (5/20)",0,255.75,"PF Derrick Favors F Mason Plumlee SG Gary Harris UTIL Donovan Mitchell PG Eric Bledsoe G Malcolm Brogdon C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
90,935823763,"123...Infinity (17/20)",0,255.5,"PF Kenneth Faried C Derrick Favors G Joe Ingles PG Donovan Mitchell UTIL Eric Bledsoe SF Khris Middleton SG Tony Snell F Giannis Antetokounmpo",NA,"","","",NA
90,936235330,"BlueRob (9/9)",0,255.5,"PF Derrick Favors SG Donovan Mitchell G Jamal Murray UTIL Juancho Hernangómez F Zach Randolph PG Eric Bledsoe C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
92,935827039,"salama23 (1/10)",0,255.25,"UTIL Kenneth Faried PF Derrick Favors PG Alec Burks F Will Barton C Nikola Jokic SG Eric Bledsoe SF Giannis Antetokounmpo G Frank Mason III",NA,"","","",NA
92,935904957,"Cusekid31",0,255.25,"PF Derrick Favors SG Gary Harris PG Jamal Murray F Zach Randolph C John Henson G Eric Bledsoe UTIL Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
92,936119892,"GammaDaFrat",0,255.25,"PF Derrick Favors PG Ricky Rubio SG Gary Harris C Nikola Jokic UTIL Garrett Temple G Malcolm Brogdon F Buddy Hield SF Giannis Antetokounmpo",NA,"","","",NA
92,936163896,"MisterJ5 (18/20)",0,255.25,"PF Derrick Favors SG Gary Harris G Donovan Mitchell PG Jamal Murray UTIL Eric Bledsoe C Willie Cauley-Stein SF Giannis Antetokounmpo F Thon Maker",NA,"","","",NA
92,936292387,"mjudeh89 (18/20)",0,255.25,"F Thabo Sefolosha C Derrick Favors PG Ricky Rubio SG Will Barton UTIL Gary Harris G Eric Bledsoe PF Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
97,936386422,"ski1990 (2/8)",0,254.75,"PF Derrick Favors G Ricky Rubio SF Joe Ingles PG Donovan Mitchell C Zach Randolph SG Eric Bledsoe F Giannis Antetokounmpo UTIL Bogdan Bogdanovic",NA,"","","",NA
98,935895757,"jmoneyyy15",0,254.5,"F Derrick Favors G Donovan Mitchell SG Jamal Murray UTIL John Henson PG Eric Bledsoe SF Buddy Hield C Willie Cauley-Stein PF Giannis Antetokounmpo",NA,"","","",NA
99,936402144,"chazz64",0,254.25,"PG Ricky Rubio PF Jonas Jerebko F Joe Ingles C Nikola Jokic SG Donovan Mitchell UTIL Eric Bledsoe SF Giannis Antetokounmpo G Frank Mason III",NA,"","","",NA
100,936087778,"nsm100k",0,254,"PF Kenneth Faried C Derrick Favors UTIL Joe Ingles F Zach Randolph PG Eric Bledsoe G Khris Middleton SG Malcolm Brogdon SF Giannis Antetokounmpo",NA,"","","",NA
100,936309036,"Perrgun",0,254,"UTIL Thabo Sefolosha PF Derrick Favors PG Ricky Rubio SG Eric Bledsoe F Khris Middleton G Buddy Hield C Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
100,936518423,"jcstud (2/2)",0,254,"PF Derrick Favors UTIL Emmanuel Mudiay G Donovan Mitchell C Zach Randolph PG Eric Bledsoe SG Malcolm Brogdon SF Buddy Hield F Giannis Antetokounmpo",NA,"","","",NA
103,936118890,"Bellis1022",0,253.75,"UTIL Ekpe Udoh PF Derrick Favors G Ricky Rubio SG Joe Ingles C Nikola Jokic PG Eric Bledsoe F Tony Snell SF Giannis Antetokounmpo",NA,"","","",NA
104,935923709,"imuruncle (1/2)",0,253.5,"PF Kenneth Faried C Derrick Favors G Will Barton SG Donovan Mitchell PG Eric Bledsoe UTIL Tony Snell F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
104,936051344,"RememberSammyJenkins (5/12)",0,253.5,"C Kenneth Faried UTIL Derrick Favors SF Will Barton SG Donovan Mitchell PG Eric Bledsoe G Tony Snell F Willie Cauley-Stein PF Giannis Antetokounmpo",NA,"","","",NA
104,936298423,"FlipMode45 (8/9)",0,253.5,"PF Derrick Favors G Will Barton UTIL Joe Ingles C John Henson PG Eric Bledsoe SG Malcolm Brogdon F Willie Cauley-Stein SF Giannis Antetokounmpo",NA,"","","",NA
107,936081123,"texasboy330 (1/8)",0,253.25,"C Derrick Favors G Will Barton F Joe Ingles SG Donovan Mitchell PF Juancho Hernangómez UTIL John Henson PG Eric Bledsoe SF Giannis Antetokounmpo",NA,"","","",NA
107,936081156,"texasboy330 (2/8)",0,253.25,"C Derrick Favors G Will Barton F Joe Ingles SG Donovan Mitchell PF Juancho Hernangómez UTIL John Henson PG Eric Bledsoe SF Giannis Antetokounmpo",NA,"","","",NA
107,936081166,"texasboy330 (3/8)",0,253.25,"C Derrick Favors G Will Barton F Joe Ingles SG Donovan Mitchell PF Juancho Hernangómez UTIL John Henson PG Eric Bledsoe SF Giannis Antetokounmpo",NA,"","","",NA
107,936090211,"texasboy330 (4/8)",0,253.25,"C Derrick Favors G Will Barton F Joe Ingles SG Donovan Mitchell PF Juancho Hernangómez UTIL John Henson PG Eric Bledsoe SF Giannis Antetokounmpo",NA,"","","",NA
107,936179443,"Steve6975 (1/6)",0,253.25,"PF Kenneth Faried F Derrick Favors G Ricky Rubio C Nikola Jokic SG George Hill PG Eric Bledsoe UTIL Tony Snell SF Giannis Antetokounmpo",NA,"","","",NA
112,935852095,"mrblonde1425 (4/4)",0,252.5,"F Kenneth Faried PF Derrick Favors G Ricky Rubio PG Donovan Mitchell C Zach Randolph SG Eric Bledsoe SF Giannis Antetokounmpo UTIL De'Aaron Fox",NA,"","","",NA
112,936084287,"4everthemac",0,252.5,"F Kenneth Faried PF Derrick Favors SG Gary Harris C Nikola Jokic PG Donovan Mitchell UTIL Willie Cauley-Stein SF Giannis Antetokounmpo G Frank Mason III",NA,"","","",NA
