Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_dfn_perturbed,Projection_fc,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,Brett,1.0,Dal@GB 04:25PM ET,7571851,Hundley,Brett Hundley,Brett Hundley (7571851),DAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,GB,0.0,0.0
0.0,Joe,1.0,Dal@GB 04:25PM ET,7571853,Callahan,Joe Callahan,Joe Callahan (7571853),DAL,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,GB,0.0,0.0
0.0,Scott,1.0,Ind@Hou 08:30PM ET,7571854,Tolzien,Scott Tolzien,Scott Tolzien (7571854),HOU,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,IND,0.0,0.0
0.0,Brandon,1.0,Ind@Hou 08:30PM ET,7571855,Weeden,Brandon Weeden,Brandon Weeden (7571855),IND,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,HOU,0.0,0.0
0.0,Tom,1.0,Ind@Hou 08:30PM ET,7571858,Savage,Tom Savage,Tom Savage (7571858),IND,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,HOU,0.0,0.0
6.0,Ryan,0.0,Phi@Was 01:00PM ET,7571868,Mathews,Ryan Mathews,Ryan Mathews (7571868),WAS,RB,14.47,12.2,12.2,10.77,12.1794802231,12.2178715373,8.0,0.046875,4900,PHI,4.0,0.0
14.9,Jimmy,0.0,Atl@Sea 04:25PM ET,7572192,Graham,Jimmy Graham,Jimmy Graham (7572192),ATL,TE,16.2,11.0,11.0,11.07,11.9203146951,12.1456645471,2.0,0.177419354839,4900,SEA,2.0,0.0
1.0,DeAngelo,1.0,Pit@Mia 01:00PM ET,7571917,Williams,DeAngelo Williams,DeAngelo Williams (7571917),MIA,RB,3.69,6.7,6.7,5.75,5.42141457583,5.18502379427,4.0,0.117948717949,4800,PIT,6.0,0.0
2.7,Tevin,1.0,Atl@Sea 04:25PM ET,7571949,Coleman,Tevin Coleman,Tevin Coleman (7571949),SEA,RB,11.66,9.1,9.1,10.43,9.34276498506,9.42383210921,4.0,0.123529411765,4800,ATL,6.0,0.0
12.4,Allen,0.0,Jax@Chi 01:00PM ET,7572032,Hurns,Allen Hurns,Allen Hurns (7572032),CHI,WR,12.54,12.3,12.3,10.8,11.6693865898,11.5841769858,2.0,0.159509202454,4700,JAX,6.0,0.0
3.5,Arian,0.0,Pit@Mia 01:00PM ET,7571918,Foster,Arian Foster,Arian Foster (7571918),PIT,RB,13.1,10.2,10.2,8.69,10.4812055986,10.573919913,9.0,0.0331125827815,4700,MIA,5.0,0.0
0.0,Sammie,1.0,Pit@Mia 01:00PM ET,7572054,Coates,Sammie Coates,Sammie Coates (7572054),MIA,WR,10.16,11.1,11.1,10.7,10.1865631841,10.0397074658,2.0,0.153846153846,4700,PIT,7.0,1.0
5.6,Isaiah,1.0,Cle@Ten 01:00PM ET,7571878,Crowell,Isaiah Crowell,Isaiah Crowell (7571878),TEN,RB,13.97,11.1,11.1,11.26,11.3209029684,11.4045055774,6.0,0.0677966101695,4600,CLE,5.0,0.0
13.4,Giovani,1.0,Cin@NE 01:00PM ET,7571930,Bernard,Giovani Bernard,Giovani Bernard (7571930),NE,RB,10.79,10.3,10.3,9.29,9.8579757138,9.80410376502,2.0,0.178010471204,4600,CIN,5.0,0.0
4.9,Chris,0.0,Cin@NE 01:00PM ET,7572065,Hogan,Chris Hogan,Chris Hogan (7572065),CIN,WR,12.41,7.5,7.5,9.63,8.53374928597,8.76993519656,4.0,0.125,4600,NE,0.0,1.0
0.0,Corey,0.0,Cle@Ten 01:00PM ET,7572001,Coleman,Corey Coleman,Corey Coleman (7572001),TEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0677966101695,4500,CLE,0.0,1.0
7.5,Rashad,0.0,Bal@NYG 01:00PM ET,7571882,Jennings,Rashad Jennings,Rashad Jennings (7571882),BAL,RB,9.34,8.2,8.2,7.82,8.07136349782,8.07383509008,9.0,0.020618556701,4500,NYG,6.0,0.0
9.8,Martellus,1.0,Cin@NE 01:00PM ET,7572175,Bennett,Martellus Bennett,Martellus Bennett (7572175),CIN,TE,10.16,10.5,10.5,12.27,9.79944658449,9.69374823151,2.0,0.196428571429,4500,NE,2.0,0.0
3.4,Darren,1.0,Phi@Was 01:00PM ET,7571867,Sproles,Darren Sproles,Darren Sproles (7571867),WAS,RB,10.78,10.6,10.6,7.7,10.0485567438,9.97350123491,3.0,0.1328125,4400,PHI,5.0,0.0
13.3,Jamison,1.0,Phi@Was 01:00PM ET,7571988,Crowder,Jamison Crowder,Jamison Crowder (7571988),PHI,WR,10.14,8.0,8.0,9.76,8.18050621331,8.24508712724,4.0,0.153846153846,4400,WAS,0.0,0.0
3.6,T.J.,1.0,Jax@Chi 01:00PM ET,7571906,Yeldon,T.J. Yeldon,T.J. Yeldon (7571906),CHI,RB,12.68,10.9,10.9,8.62,10.8077963009,10.8270888342,3.0,0.147239263804,4400,JAX,5.0,0.0
33.8,Golden,0.0,LA@Det 01:00PM ET,7572042,Tate,Golden Tate,Golden Tate (7572042),LA,WR,9.87,14.0,14.0,10.24,11.9712859253,11.6079614942,2.0,0.182795698925,4400,DET,5.0,0.0
0.0,Latavius,1.0,KC@Oak 04:05PM ET,7571937,Murray,Latavius Murray,Latavius Murray (7571937),KC,RB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0597014925373,4400,OAK,0.0,0.0
23.8,Cole,1.0,Dal@GB 04:25PM ET,7572096,Beasley,Cole Beasley,Cole Beasley (7572096),GB,WR,10.52,10.3,10.3,11.15,9.77758942987,9.70738578861,2.0,0.217391304348,4400,DAL,8.0,0.0
9.6,Dennis,1.0,Bal@NYG 01:00PM ET,7572138,Pitta,Dennis Pitta,Dennis Pitta (7572138),NYG,TE,14.35,10.9,10.9,10.54,11.3050003534,11.425307429,3.0,0.180952380952,4300,BAL,2.0,0.0
1.3,Fozzy,1.0,Car@NO 01:00PM ET,7571894,Whittaker,Fozzy Whittaker,Fozzy Whittaker (7571894),NO,RB,7.48,2.8,2.8,5.69,4.03354192331,4.29392258806,4.0,0.117647058824,4300,CAR,0.0,0.0
18.8,Michael,1.0,Car@NO 01:00PM ET,7572025,Thomas,Michael Thomas,Michael Thomas (7572025),CAR,WR,10.04,12.1,12.1,12.36,10.7960302794,10.5733204224,2.0,0.173410404624,4300,NO,6.0,1.0
15.7,Mohamed,0.0,Atl@Sea 04:25PM ET,7572086,Sanu,Mohamed Sanu,Mohamed Sanu (7572086),SEA,WR,9.42,9.1,9.1,7.7,8.67585655541,8.62143111977,2.0,0.158823529412,4300,ATL,8.0,1.0
3.2,Phillip,1.0,Ind@Hou 08:30PM ET,7572110,Dorsett,Phillip Dorsett,Phillip Dorsett (7572110),HOU,WR,7.93,12.5,12.5,10.41,10.4259040899,10.0481268371,4.0,0.0995260663507,4300,IND,6.0,0.0
16.0,Robert,0.0,SF@Buf 01:00PM ET,7571978,Woods,Robert Woods,Robert Woods (7571978),SF,WR,12.72,10.0,10.0,11.79,10.2390304806,10.3224785718,1.0,0.228571428571,4200,BUF,8.0,0.0
6.1,Victor,0.0,Bal@NYG 01:00PM ET,7572006,Cruz,Victor Cruz,Victor Cruz (7572006),BAL,WR,8.86,7.0,7.0,9.68,7.15422134943,7.20997355225,3.0,0.139175257732,4200,NYG,0.0,0.0
4.8,Julius,1.0,Jax@Chi 01:00PM ET,7572155,Thomas,Julius Thomas,Julius Thomas (7572155),CHI,TE,12.18,8.8,8.8,10.92,9.30402471358,9.43712415031,5.0,0.110429447853,4200,JAX,4.0,0.0
4.9,DeAndre,0.0,KC@Oak 04:05PM ET,7571941,Washington,DeAndre Washington,DeAndre Washington (7571941),KC,RB,9.68,12.2,12.2,6.25,10.7533680008,10.502022993,6.0,0.0597014925373,4200,OAK,4.0,0.0
0.0,Thomas,0.0,Atl@Sea 04:25PM ET,7571948,Rawls,Thomas Rawls,Thomas Rawls (7571948),ATL,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0483870967742,4200,SEA,0.0,0.0
8.2,Jason,1.0,Dal@GB 04:25PM ET,7572199,Witten,Jason Witten,Jason Witten (7572199),GB,TE,9.95,9.0,9.0,8.09,8.76913242023,8.75362505292,1.0,0.223602484472,4200,DAL,4.0,0.0
0.1,Tajae,0.0,Cle@Ten 01:00PM ET,7572002,Sharpe,Tajae Sharpe,Tajae Sharpe (7572002),CLE,WR,9.67,9.2,9.2,9.24,8.81480773305,8.76864467402,1.0,0.235294117647,4100,TEN,8.0,0.0
25.3,Cameron,0.0,Jax@Chi 01:00PM ET,7572034,Meredith,Cameron Meredith,Cameron Meredith (7572034),JAX,WR,13.79,12.0,12.0,8.23,11.8479870119,11.8589657779,5.0,0.112903225806,4100,CHI,6.0,1.0
26.6,James,1.0,Cin@NE 01:00PM ET,7571931,White,James White,James White (7571931),CIN,RB,9.95,11.6,11.6,7.26,10.4466376851,10.252781735,3.0,0.154761904762,4100,NE,4.0,0.0
0.0,Tyler,0.0,Cin@NE 01:00PM ET,7572179,Eifert,Tyler Eifert,Tyler Eifert (7572179),NE,TE,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4100,CIN,3.0,0.0
3.2,Jeremy,1.0,SF@Buf 01:00PM ET,7571972,Kerley,Jeremy Kerley,Jeremy Kerley (7571972),BUF,WR,13.12,10.2,17.89945916,10.52,10.4871601382,10.5810842075,1.0,0.308724832215,4000,SF,8.0,1.0
22.5,Matt,1.0,Phi@Was 01:00PM ET,7571872,Jones,Matt Jones,Matt Jones (7571872),PHI,RB,11.57,7.4,9.34331499282,9.42,8.21913919158,8.41137495314,7.0,0.0512820512821,4000,WAS,6.0,0.0
3.2,Zach,0.0,Phi@Was 01:00PM ET,7572126,Ertz,Zach Ertz,Zach Ertz (7572126),WAS,TE,11.41,10.1,10.1,10.81,9.91352757333,9.91087715125,6.0,0.1015625,4000,PHI,3.0,0.0
9.4,Eddie,1.0,Jax@Chi 01:00PM ET,7572027,Royal,Eddie Royal,Eddie Royal (7572027),JAX,WR,11.95,11.1,11.1,10.39,10.7194944738,10.6809118279,2.0,0.172043010753,4000,CHI,7.0,1.0
5.1,Jeremy,0.0,Cin@NE 01:00PM ET,7571932,Hill,Jeremy Hill,Jeremy Hill (7571932),NE,RB,8.43,7.6,8.06268181924,8.81,7.41331534868,7.40190045378,6.0,0.0418848167539,4000,CIN,6.0,0.0
17.4,Duke,1.0,Cle@Ten 01:00PM ET,7571880,Johnson,Duke Johnson,Duke Johnson Jr. (7571880),TEN,RB,9.74,9.0,12.2487100019,6.89,8.70660975495,8.67839996016,3.0,0.16384180791,3900,CLE,6.0,0.0
11.0,Ted,0.0,Car@NO 01:00PM ET,7572016,Ginn,Ted Ginn,Ted Ginn Jr. (7572016),NO,WR,7.92,10.6,12.1904656347,6.19,9.1970575881,8.94900711446,5.0,0.0909090909091,3900,CAR,8.0,0.0
20.0,Anquan,1.0,LA@Det 01:00PM ET,7572038,Boldin,Anquan Boldin,Anquan Boldin (7572038),LA,WR,9.38,11.1,8.9712330898,9.73,9.95433614161,9.76029997845,4.0,0.161290322581,3900,DET,7.0,0.0
5.6,Tavon,0.0,LA@Det 01:00PM ET,7572044,Austin,Tavon Austin,Tavon Austin (7572044),DET,WR,11.5,13.0,9.5258091219,10.79,11.811386566,11.615252776,1.0,0.285714285714,3900,LA,6.0,1.0
5.4,Davante,1.0,Dal@GB 04:25PM ET,7572100,Adams,Davante Adams,Davante Adams (7572100),DAL,WR,10.63,8.0,14.9928425938,8.94,8.3263924323,8.42061234368,3.0,0.182432432432,3900,GB,0.0,1.0
13.7,Pierre,0.0,Phi@Was 01:00PM ET,7571982,Garcon,Pierre Garcon,Pierre Garcon (7571982),PHI,WR,10.95,8.4,11.458986622,9.53,8.67974279817,8.76588054602,3.0,0.169230769231,3800,WAS,0.0,0.0
12.8,Devin,0.0,Car@NO 01:00PM ET,7572026,Funchess,Devin Funchess,Devin Funchess (7572026),NO,WR,6.66,3.7,3.42321423502,5.44,4.37008070112,4.51912536307,6.0,0.0855614973262,3800,CAR,0.0,0.0
0.0,Jeremy,0.0,Jax@Chi 01:00PM ET,7571904,Langford,Jeremy Langford,Jeremy Langford (7571904),JAX,RB,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0537634408602,3800,CHI,0.0,0.0
9.6,Zach,1.0,Jax@Chi 01:00PM ET,7572152,Miller,Zach Miller,Zach Miller (7572152),JAX,TE,11.34,10.1,10.1,11.49,9.89268668491,9.88580212033,4.0,0.155913978495,3800,CHI,3.0,0.0
3.3,Jalen,1.0,KC@Oak 04:05PM ET,7571942,Richard,Jalen Richard,Jalen Richard (7571942),KC,RB,9.25,12.2,4.74281511789,7.13,10.6253454004,10.3479906602,5.0,0.0746268656716,3800,OAK,4.0,0.0
11.5,Terrance,0.0,Dal@GB 04:25PM ET,7572095,Williams,Terrance Williams,Terrance Williams (7572095),GB,WR,10.3,7.9,9.47675929839,8.29,8.16362309645,8.24474161124,4.0,0.130434782609,3800,DAL,0.0,0.0
0.0,Orleans,0.0,Bal@NYG 01:00PM ET,7571885,Darkwa,Orleans Darkwa,Orleans Darkwa (7571885),BAL,RB,3.49,4.8,7.47948148979,5.08,4.13599994829,4.01784327339,9.0,0.020618556701,3700,NYG,0.0,0.0
0.0,Cameron,0.0,Car@NO 01:00PM ET,7571899,Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne (7571899),NO,RB,2.34,2.6,0.0,0.0,2.3741863923,2.3373791443,10.0,0.00534759358289,3700,CAR,0.0,0.0
35.6,Kenny,1.0,LA@Det 01:00PM ET,7572040,Britt,Kenny Britt,Kenny Britt (7572040),DET,WR,11.08,8.4,8.41274388376,9.9,8.71844730524,8.81244846058,2.0,0.227272727273,3700,LA,0.0,0.0
5.0,Danny,0.0,Cin@NE 01:00PM ET,7572060,Amendola,Danny Amendola,Danny Amendola (7572060),CIN,WR,6.3,7.0,9.3821765449,4.99,6.39204028696,6.29294385003,5.0,0.0892857142857,3700,NE,0.0,1.0
4.3,Corey,0.0,Car@NO 01:00PM ET,7572019,Brown,Corey Brown,Corey Brown (7572019),NO,WR,0.0,7.5,7.5,0.0,4.83895749488,4.32449042917,3.0,0.128342245989,3600,CAR,0.0,0.0
0.0,Markus,0.0,Pit@Mia 01:00PM ET,7572051,Wheaton,Markus Wheaton,Markus Wheaton (7572051),MIA,WR,0.0,0.0,0.606089633968,0.0,0.0,0.0,7.0,0.0512820512821,3600,PIT,0.0,0.0
5.5,Tyler,0.0,Atl@Sea 04:25PM ET,7572090,Lockett,Tyler Lockett,Tyler Lockett (7572090),ATL,WR,8.52,9.4,3.97609631148,8.19,8.60146057543,8.47201748225,3.0,0.153225806452,3600,SEA,8.0,0.0
6.4,Nelson,0.0,Phi@Was 01:00PM ET,7571991,Agholor,Nelson Agholor,Nelson Agholor (7571991),WAS,WR,8.62,7.3,7.3,8.25,7.27632517462,7.29698163483,2.0,0.1796875,3500,PHI,0.0,0.0
25.6,Coby,0.0,Car@NO 01:00PM ET,7572147,Fleener,Coby Fleener,Coby Fleener (7572147),CAR,TE,12.4,10.9,11.2352166544,9.89,10.7244327472,10.7267887105,3.0,0.161849710983,3500,NO,2.0,0.0
11.5,Chris,0.0,Jax@Chi 01:00PM ET,7571900,Ivory,Chris Ivory,Chris Ivory (7571900),CHI,RB,8.16,5.6,5.6,7.3,6.04254039945,6.1519850296,9.0,0.0122699386503,3500,JAX,0.0,0.0
0.0,Dwayne,0.0,LA@Det 01:00PM ET,7571916,Washington,Dwayne Washington,Dwayne Washington (7571916),LA,RB,0.0,0.0,0.211506356845,0.0,0.0,0.0,10.0,0.010752688172,3500,DET,0.0,0.0
36.7,Jay,0.0,Pit@Mia 01:00PM ET,7571923,Ajayi,Jay Ajayi,Jay Ajayi (7571923),PIT,RB,6.41,3.0,4.88315404236,5.89,3.84401292389,4.02595257449,7.0,0.0529801324503,3500,MIA,0.0,0.0
9.0,Brice,0.0,Dal@GB 04:25PM ET,7572094,Butler,Brice Butler,Brice Butler (7572094),GB,WR,9.81,12.7,7.397368336,6.31,11.1146696742,10.8368902695,5.0,0.105590062112,3500,DAL,6.0,0.0
4.7,Derrick,0.0,Cle@Ten 01:00PM ET,7571881,Henry,Derrick Henry,Derrick Henry (7571881),CLE,RB,5.24,7.5,8.43072578036,4.87,6.39904685711,6.2015356009,10.0,0.0176470588235,3400,TEN,6.0,0.0
16.0,Rishard,0.0,Cle@Ten 01:00PM ET,7571998,Matthews,Rishard Matthews,Rishard Matthews (7571998),CLE,WR,8.96,8.8,14.9357049493,6.28,8.34534384595,8.28367272799,5.0,0.129411764706,3400,TEN,9.0,0.0
0.0,Eric,1.0,LA@Det 01:00PM ET,7572163,Ebron,Eric Ebron,Eric Ebron (7572163),LA,TE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.134408602151,3400,DET,0.0,0.0
1.9,Charcandrick,0.0,KC@Oak 04:05PM ET,7571943,West,Charcandrick West,Charcandrick West (7571943),OAK,RB,5.85,3.1,4.40693183225,0.0,3.74180524974,3.88301219952,7.0,0.0658682634731,3400,KC,0.0,0.0
6.5,C.J.,0.0,Atl@Sea 04:25PM ET,7571944,Spiller,C.J. Spiller,C.J. Spiller (7571944),ATL,RB,3.66,3.8,3.8,4.71,3.54141920181,3.50214105317,13.0,0.0,3400,SEA,0.0,0.0
0.0,James,0.0,Dal@GB 04:25PM ET,7571952,Starks,James Starks,James Starks (7571952),DAL,RB,3.75,0.0,0.0,0.0,1.11647616572,1.34330522786,6.0,0.0675675675676,3400,GB,0.0,0.0
16.6,Torrey,0.0,SF@Buf 01:00PM ET,7571971,Smith,Torrey Smith,Torrey Smith (7571971),BUF,WR,7.55,10.1,11.1411942652,8.38,8.76430144009,8.52816830337,2.0,0.147651006711,3300,SF,8.0,0.0
0.0,Andre,0.0,Cle@Ten 01:00PM ET,7571992,Johnson,Andre Johnson,Andre Johnson (7571992),CLE,WR,7.52,6.5,5.47925834838,7.64,6.43267003322,6.44166645555,3.0,0.152941176471,3300,TEN,0.0,0.0
8.9,Gary,1.0,Cle@Ten 01:00PM ET,7572131,Barnidge,Gary Barnidge,Gary Barnidge (7572131),TEN,TE,10.97,8.3,7.44960384696,10.51,8.62117790445,8.71538496818,2.0,0.169491525424,3300,CLE,4.0,0.0
4.9,Bobby,1.0,Bal@NYG 01:00PM ET,7571883,Rainey,Bobby Rainey,Bobby Rainey (7571883),BAL,RB,9.28,6.2,3.94067905123,6.06,6.76311121387,6.89914475866,5.0,0.0927835051546,3300,NYG,0.0,0.0
4.6,Paul,0.0,Bal@NYG 01:00PM ET,7571888,Perkins,Paul Perkins,Paul Perkins (7571888),BAL,RB,0.0,1.2,1.2,3.34,0.774233199181,0.691918468666,8.0,0.0257731958763,3300,NYG,0.0,0.0
2.2,Kenneth,0.0,Bal@NYG 01:00PM ET,7571889,Dixon,Kenneth Dixon,Kenneth Dixon (7571889),NYG,RB,4.93,5.0,5.0,3.87,4.69376566245,4.64899222567,11.0,0.0047619047619,3300,BAL,0.0,0.0
3.2,Kenny,0.0,Pit@Mia 01:00PM ET,7572052,Stills,Kenny Stills,Kenny Stills (7572052),PIT,WR,8.44,8.7,12.8071647933,9.55,8.12600638437,8.03974119734,3.0,0.139072847682,3300,MIA,0.0,0.0
0.2,Alfred,0.0,Dal@GB 04:25PM ET,7571953,Morris,Alfred Morris,Alfred Morris (7571953),GB,RB,3.02,3.5,1.73204854652,3.93,3.1573156364,3.09990401045,9.0,0.0186335403727,3300,DAL,0.0,0.0
9.6,Chris,1.0,Phi@Was 01:00PM ET,7571870,Thompson,Chris Thompson,Chris Thompson (7571870),PHI,RB,7.93,6.3,5.31953690965,5.83,6.42569922747,6.47321474901,5.0,0.0820512820513,3200,WAS,0.0,0.0
9.0,Wendell,0.0,Phi@Was 01:00PM ET,7571873,Smallwood,Wendell Smallwood,Wendell Smallwood (7571873),WAS,RB,0.0,3.6,3.6,4.21,2.32269959754,2.075755406,9.0,0.0078125,3200,PHI,0.0,0.0
3.3,Dorial,0.0,Phi@Was 01:00PM ET,7571989,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7571989),WAS,WR,6.02,5.1,5.1,6.79,5.08280750122,5.09710615096,4.0,0.1171875,3200,PHI,0.0,0.0
11.1,Brian,0.0,LA@Det 01:00PM ET,7572041,Quick,Brian Quick,Brian Quick (7572041),DET,WR,8.41,6.8,0.0,7.47,6.89120534301,6.93345718012,4.0,0.116883116883,3200,LA,0.0,1.0
9.3,Brandon,1.0,Cin@NE 01:00PM ET,7572061,LaFell,Brandon LaFell,Brandon LaFell (7572061),NE,WR,10.49,9.5,9.64762890292,8.53,9.25250215442,9.23536036768,2.0,0.178010471204,3200,CIN,8.0,1.0
7.8,Andrew,0.0,Cle@Ten 01:00PM ET,7571994,Hawkins,Andrew Hawkins,Andrew Hawkins (7571994),TEN,WR,7.79,8.1,7.27604281853,7.64,7.54536724939,7.46094239017,4.0,0.112994350282,3100,CLE,0.0,0.0
0.0,Tim,0.0,Car@NO 01:00PM ET,7571890,Hightower,Tim Hightower,Tim Hightower (7571890),CAR,RB,2.14,3.7,2.55940392892,0.0,3.02435476271,2.89999479509,11.0,0.00578034682081,3100,NO,0.0,0.0
0.0,John,0.0,Car@NO 01:00PM ET,7571892,Kuhn,John Kuhn,John Kuhn (7571892),CAR,RB,0.0,1.9,1.9,3.15,1.22586923204,1.09553757539,9.0,0.028901734104,3100,NO,0.0,0.0
12.1,Marqise,0.0,Jax@Chi 01:00PM ET,7572035,Lee,Marqise Lee,Marqise Lee (7572035),CHI,WR,8.08,7.8,4.97039841888,7.77,7.43814977308,7.39184504396,4.0,0.134969325153,3100,JAX,0.0,0.0
5.6,Chris,0.0,KC@Oak 04:05PM ET,7572074,Conley,Chris Conley,Chris Conley (7572074),OAK,WR,8.45,6.8,5.04675224428,6.6,6.90311442211,6.94778576922,3.0,0.149700598802,3100,KC,0.0,0.0
5.9,Seth,0.0,KC@Oak 04:05PM ET,7572077,Roberts,Seth Roberts,Seth Roberts (7572077),KC,WR,8.72,5.8,7.31339399541,7.11,6.33830637339,6.46790502174,3.0,0.109452736318,3100,OAK,0.0,0.0
6.5,Jermaine,0.0,Atl@Sea 04:25PM ET,7572085,Kearse,Jermaine Kearse,Jermaine Kearse (7572085),ATL,WR,8.62,9.5,13.6774999508,7.44,8.69575270645,8.56549882738,3.0,0.153225806452,3100,SEA,8.0,0.0
1.9,Dwayne,1.0,Ind@Hou 08:30PM ET,7572205,Allen,Dwayne Allen,Dwayne Allen (7572205),HOU,TE,9.3,8.1,7.3870605562,8.59,7.99493498545,8.00184662859,2.0,0.127962085308,3100,IND,4.0,0.0
0.6,Reggie,0.0,SF@Buf 01:00PM ET,7571859,Bush,Reggie Bush,Reggie Bush (7571859),SF,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.00714285714286,3000,BUF,0.0,0.0
0.0,Jerome,0.0,SF@Buf 01:00PM ET,7571860,Felton,Jerome Felton,Jerome Felton (7571860),SF,RB,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.00714285714286,3000,BUF,0.0,0.0
0.2,Shaun,0.0,SF@Buf 01:00PM ET,7571861,Draughn,Shaun Draughn,Shaun Draughn (7571861),BUF,RB,3.93,5.5,4.90147431726,0.0,4.71863585125,4.57907686019,7.0,0.0402684563758,3000,SF,0.0,0.0
12.0,Mike,0.0,SF@Buf 01:00PM ET,7571863,Gillislee,Mike Gillislee,Mike Gillislee (7571863),SF,RB,4.1,5.4,5.4,5.53,4.70473000417,4.58231349146,8.0,0.0357142857143,3000,BUF,0.0,0.0
1.1,Jonathan,0.0,SF@Buf 01:00PM ET,7571865,Williams,Jonathan Williams,Jonathan Williams (7571865),SF,RB,0.0,1.1,1.1,0.0,0.709713765916,0.634258596278,13.0,0.0,3000,BUF,0.0,0.0
2.9,Mike,0.0,SF@Buf 01:00PM ET,7571866,Davis,Mike Davis,Mike Davis (7571866),BUF,RB,0.0,1.1,1.1,0.0,0.709713765916,0.634258596278,11.0,0.00671140939597,3000,SF,0.0,0.0
0.0,Brandon,0.0,SF@Buf 01:00PM ET,7571970,Tate,Brandon Tate,Brandon Tate (7571970),SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3000,BUF,0.0,0.0
-1.0,Keshawn,0.0,SF@Buf 01:00PM ET,7571973,Martin,Keshawn Martin,Keshawn Martin (7571973),BUF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,SF,0.0,0.0
4.2,Marquise,0.0,SF@Buf 01:00PM ET,7571974,Goodwin,Marquise Goodwin,Marquise Goodwin (7571974),SF,WR,8.18,10.2,10.2,7.54,9.01638886919,8.81150345404,4.0,0.142857142857,3000,BUF,8.0,1.0
10.0,Justin,0.0,SF@Buf 01:00PM ET,7571975,Hunter,Justin Hunter,Justin Hunter (7571975),SF,WR,3.02,3.3,3.3,3.82,3.02827676987,2.98458426567,10.0,0.00714285714286,3000,BUF,0.0,0.0
2.6,Rod,0.0,SF@Buf 01:00PM ET,7571976,Streater,Rod Streater,Rod Streater (7571976),BUF,WR,2.09,3.7,3.7,0.0,3.00946841384,2.88208405872,8.0,0.0335570469799,3000,SF,0.0,0.0
0.0,Walt,0.0,SF@Buf 01:00PM ET,7571977,Powell,Walt Powell,Walt Powell (7571977),SF,WR,0.0,4.3,4.3,4.75,2.7743356304,2.47937451272,5.0,0.0857142857143,3000,BUF,0.0,0.0
9.2,Quinton,0.0,SF@Buf 01:00PM ET,7571979,Patton,Quinton Patton,Quinton Patton (7571979),BUF,WR,5.48,4.9,0.792622570859,6.58,4.79299606683,4.78835045337,4.0,0.127516778523,3000,SF,0.0,0.0
0.0,Aaron,0.0,SF@Buf 01:00PM ET,7571980,Burbridge,Aaron Burbridge,Aaron Burbridge (7571980),BUF,WR,0.0,2.4,2.4,0.0,1.54846639836,1.38383693733,10.0,0.0201342281879,3000,SF,0.0,0.0
0.6,Kenjon,0.0,Phi@Was 01:00PM ET,7571869,Barner,Kenjon Barner,Kenjon Barner (7571869),WAS,RB,0.0,1.5,1.5,0.0,0.967791498977,0.864898085833,10.0,0.0,3000,PHI,0.0,0.0
5.9,Rob,0.0,Phi@Was 01:00PM ET,7571871,Kelley,Rob Kelley,Rob Kelley (7571871),PHI,RB,0.0,1.2,1.2,0.0,0.774233199181,0.691918468666,13.0,0.0,3000,WAS,0.0,0.0
0.0,Ryan,0.0,Phi@Was 01:00PM ET,7571983,Grant,Ryan Grant,Ryan Grant (7571983),PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0153846153846,3000,WAS,0.0,0.0
0.0,Josh,0.0,Phi@Was 01:00PM ET,7571985,Huff,Josh Huff,Josh Huff (7571985),WAS,WR,4.94,2.4,2.4,0.0,3.01923766734,3.15341769083,0.0,0.0,3000,PHI,0.0,0.0
0.0,Josh,0.0,Phi@Was 01:00PM ET,7571986,Doctson,Josh Doctson,Josh Doctson (7571986),PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0307692307692,3000,WAS,0.0,0.0
0.0,Rashad,0.0,Phi@Was 01:00PM ET,7571987,Ross,Rashad Ross,Rashad Ross (7571987),PHI,WR,0.0,1.2,1.2,0.0,0.774233199181,0.691918468666,10.0,0.0102564102564,3000,WAS,0.0,0.0
