"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
24,938827582,"captaincaff24 (9/10)",0,315.75,"SF Ben Simmons PG Kyrie Irving C DeAndre Jordan UTIL Gary Harris G Dwyane Wade F John Collins PF Dario Saric SG Alec Burks",NA,"Derrick Favors","PF","14.64%",35.5
25,938710170,"foulke29",0,315.5,"UTIL Nikola Jokic G Damian Lillard F Kevin Love SF Will Barton PG Ricky Rubio C Dario Saric PF Ersan Ilyasova SG Alec Burks",NA,"Montrezl Harrell","F","13.02%",19.75
26,938371663,"Treehouse17 (2/4)",0,314.5,"F LeBron James PF Derrick Favors SG Will Barton PG Kris Dunn SF Kent Bazemore G Marcus Smart C Dario Saric UTIL Alec Burks",NA,"Marcus Smart","SG","12.19%",19
26,938827580,"captaincaff24 (7/10)",0,314.5,"SF LeBron James PG Kyrie Irving SG Lou Williams F John Collins PF Dario Saric UTIL John Henson C Amir Johnson G Alec Burks",NA,"Kris Dunn","SG","11.78%",34.75
28,938734957,"mpentrack (1/4)",0,314,"SF Giannis Antetokounmpo PF Kevin Love G Lou Williams UTIL Al Horford SG Gary Harris C Amir Johnson PG Alec Burks F Montrezl Harrell",NA,"Dwyane Wade","SG","10.93%",38.5
29,938355829,"dubberyj (1/2)",0,313.5,"PG Ben Simmons F Kevin Love PF Al Horford C Jusuf Nurkic SG Khris Middleton SF Joe Ingles G J.R. Smith UTIL Alec Burks",NA,"Alec Burks","SG","10.85%",53.25
29,938356490,"dubberyj (2/2)",0,313.5,"PG Ben Simmons F Kevin Love PF Al Horford C Jusuf Nurkic SG Khris Middleton SF Joe Ingles G J.R. Smith UTIL Alec Burks",NA,"C.J. McCollum","SG","10.65%",31.5
31,938778886,"jrmaldo",0,312.5,"PG Kyrie Irving PF Kevin Love G Dennis Schroder SG Will Barton UTIL J.J. Redick C Dario Saric SF Joe Ingles F Kenneth Faried",NA,"Jamal Murray","UTIL","10.35%",10.5
32,938677099,"Dougherty8123",0,312.25,"SF LeBron James C DeAndre Jordan SG C.J. McCollum G Dwyane Wade PG Austin Rivers PF Dario Saric F Joe Ingles UTIL Alec Burks",NA,"Robert Covington","F","10.32%",20.25
32,938889940,"wigsplitter23",0,312.25,"UTIL LeBron James F Kevin Love G Dennis Schroder C Jusuf Nurkic SF Wesley Johnson PF Kenneth Faried SG Kyle Korver PG Alec Burks",NA,"J.J. Redick","SF","9.46%",33.25
34,938172107,"thayne23 (1/2)",0,311.75,"SF LeBron James PF Giannis Antetokounmpo SG J.J. Redick C Dario Saric UTIL Marcus Morris G Jerian Grant F Wesley Johnson PG Alec Burks",NA,"Gary Harris","G","9.44%",39.25
35,938467808,"likenoah (9/20)",0,311.5,"SF LeBron James PF Giannis Antetokounmpo SG Lou Williams F Dario Saric G Marco Belinelli C Amir Johnson UTIL Alec Burks PG Jerryd Bayless",NA,"Donovan Mitchell","UTIL","9.06%",36.5
35,938469171,"likenoah (10/20)",0,311.5,"SF LeBron James PF Giannis Antetokounmpo SG Lou Williams F Dario Saric G Marco Belinelli C Amir Johnson UTIL Alec Burks PG Jerryd Bayless",NA,"Marco Belinelli","G","8.78%",32
35,938469260,"likenoah (11/20)",0,311.5,"SF LeBron James PF Giannis Antetokounmpo SG Lou Williams F Dario Saric G Marco Belinelli C Amir Johnson UTIL Alec Burks PG Jerryd Bayless",NA,"DeAndre Jordan","C","8.45%",31
35,938469553,"likenoah (12/20)",0,311.5,"SF LeBron James PF Giannis Antetokounmpo SG Lou Williams F Dario Saric G Marco Belinelli C Amir Johnson UTIL Alec Burks PG Jerryd Bayless",NA,"Kenneth Faried","PF","8.10%",32.75
35,938739387,"cgage (4/4)",0,311.5,"PG Lou Williams PF Al Horford UTIL Jusuf Nurkic G Khris Middleton SG Will Barton SF Justin Holiday C John Collins F Dario Saric",NA,"Sam Dekker","PF","8.07%",11.75
40,937489789,"LSUtigers2688 (13/20)",0,311.25,"SF LeBron James PF Kevin Love PG Dennis Schroder SG Dwyane Wade C Dario Saric UTIL Kenneth Faried G Marco Belinelli F Amir Johnson",NA,"Kyle Korver","F","7.85%",13.75
40,937961063,"GreyPoupon (11/20)",0,311.25,"F Giannis Antetokounmpo UTIL Lou Williams C Jusuf Nurkic SG Will Barton PG Ricky Rubio PF Dario Saric SF Juancho Hernangómez G Alec Burks",NA,"Khris Middleton","SF","6.89%",43.75
42,937961054,"GreyPoupon (2/20)",0,311,"SF LeBron James C Jusuf Nurkic SG Will Barton PG Ricky Rubio G Austin Rivers UTIL John Collins PF Dario Saric F Montrezl Harrell",NA,"Jaylen Brown","G","6.56%",8.75
42,938207539,"BTass2121 (6/20)",0,311,"SF Ben Simmons UTIL Lou Williams PF Derrick Favors F Khris Middleton SG Gary Harris G Austin Rivers C John Collins PG Alec Burks",NA,"J.R. Smith","SG","5.88%",13.75
42,938207542,"BTass2121 (9/20)",0,311,"SF Ben Simmons G Lou Williams C Jusuf Nurkic PF Lauri Markkanen PG Dwyane Wade UTIL Austin Rivers F John Collins SG Alec Burks",NA,"Lauri Markkanen","F","5.73%",33.25
42,938457454,"buckstratford (10/20)",0,311,"G Damian Lillard PG Kyrie Irving C Kevin Love F Al Horford UTIL Ricky Rubio PF Dario Saric SF J.R. Smith SG Alec Burks",NA,"Justin Holiday","SF","5.25%",26.25
46,938413068,"marq1604",0,310.75,"SF LeBron James PG Damian Lillard SG Eric Bledsoe C Jusuf Nurkic PF Dario Saric F Wesley Johnson UTIL Alec Burks G Jerryd Bayless",NA,"Luke Babbitt","SF","4.67%",12
46,938565745,"hugem (7/20)",0,310.75,"SF Ben Simmons PF Kevin Love PG Dennis Schroder SG Donovan Mitchell F Al Horford C Kenneth Faried G Alec Burks UTIL Montrezl Harrell",NA,"Will Barton","SG","4.62%",51.5
46,938806029,"alik0789 (1/4)",0,310.75,"SF LeBron James G Damian Lillard C Jusuf Nurkic UTIL Ricky Rubio F John Collins PF Dario Saric SG Alec Burks PG Jerryd Bayless",NA,"Pat Connaughton","F","4.57%",7.25
49,938091497,"gundacker (17/20)",0,310.5,"PF LeBron James UTIL Kevin Love PG Lou Williams C Jusuf Nurkic G Austin Rivers SG Alec Burks F Montrezl Harrell SF Sam Dekker",NA,"Noah Vonleh","C","4.06%",11
50,938091484,"gundacker (4/20)",0,310.25,"SF LeBron James C Kevin Love G Lou Williams SG Austin Rivers PF John Collins UTIL Dario Saric PG Alec Burks F Sam Dekker",NA,"Jayson Tatum","SF","3.96%",25.5
50,938185196,"logan008",0,310.25,"SF LeBron James PF Kevin Love PG Lou Williams G Austin Rivers C John Collins UTIL Dario Saric SG Alec Burks F Sam Dekker",NA,"Denzel Valentine","SF","3.89%",23.75
50,938423914,"PowerTron (15/20)",0,310.25,"SF Ben Simmons SG Lou Williams UTIL Eric Bledsoe C Jusuf Nurkic PG Ricky Rubio PF John Collins F Dario Saric G Alec Burks",NA,"Jeff Green","SF","3.86%",22.25
50,938772931,"Hbedraftking (4/6)",0,310.25,"SF LeBron James PF Kevin Love PG Lou Williams G Austin Rivers C John Collins UTIL Dario Saric SG Alec Burks F Sam Dekker",NA,"Aron Baynes","C","3.03%",10.5
50,938781012,"Hbedraftking (5/6)",0,310.25,"SF LeBron James PF Kevin Love PG Lou Williams G Austin Rivers C John Collins UTIL Dario Saric SG Alec Burks F Sam Dekker",NA,"Terry Rozier","G","3.00%",12.5
50,938781087,"Hbedraftking (6/6)",0,310.25,"SF LeBron James PF Kevin Love PG Lou Williams G Austin Rivers C John Collins UTIL Dario Saric SG Alec Burks F Sam Dekker",NA,"Marcus Morris","SF","2.83%",29.25
56,938353777,"pythagorean (19/20)",0,310,"SF LeBron James PG Ben Simmons F Al Horford G Denzel Valentine C Dario Saric UTIL Kenneth Faried SG Alec Burks PF Montrezl Harrell",NA,"Richaun Holmes","C","2.78%",17.75
57,938761301,"tsims14 (2/2)",0,309.5,"SF LeBron James G Lou Williams PG Eric Bledsoe C Derrick Favors UTIL Gary Harris PF Dario Saric SG Alec Burks F Sam Dekker",NA,"Jonas Jerebko","UTIL","2.60%",21.5
58,938565485,"chrisn671 (9/15)",0,309,"PF Kevin Love G Lou Williams C Jusuf Nurkic F Will Barton PG Ricky Rubio SG Dwyane Wade SF Marcus Smart UTIL Dario Saric",NA,"John Henson","C","2.57%",29.5
58,938786234,"StretchDogg74 (4/5)",0,309,"PG Kyrie Irving PF Al Horford C Jusuf Nurkic SF Khris Middleton UTIL Kris Dunn F Denzel Valentine SG Dwyane Wade G Marco Belinelli",NA,"Robin Lopez","C","2.32%",29
60,938614650,"zTorgy",0,308.75,"PF LeBron James G Lou Williams C Jusuf Nurkic UTIL Derrick Favors SG Austin Rivers F Dario Saric SF Juancho Hernangómez PG Alec Burks",NA,"Bobby Portis","F","2.22%",15.5
61,938499782,"bigmac84 (1/2)",0,308,"SF LeBron James F Giannis Antetokounmpo PG Ricky Rubio SG Austin Rivers C Dario Saric PF Amir Johnson UTIL Kyle Korver G Alec Burks",NA,"Jerian Grant","G","1.61%",26.5
62,938772712,"jpstax (1/2)",0,307.5,"F Kevin Love G Lou Williams UTIL Jusuf Nurkic PF Derrick Favors SF Will Barton PG Ricky Rubio SG Gary Harris C Montrezl Harrell",NA,"Malcolm Brogdon","PG","1.46%",16.75
63,938714536,"braunish",0,307.25,"SF LeBron James PF Kevin Love UTIL Khris Middleton PG Kris Dunn C John Collins SG Taurean Prince F Evan Turner G Alec Burks",NA,"Tony Snell","SG","1.34%",8
63,938802985,"Arnie2013 (2/7)",0,307.25,"UTIL LeBron James SF Ben Simmons PG Kris Dunn F Kent Bazemore SG J.J. Redick PF Dario Saric C Amir Johnson G Alec Burks",NA,"Ed Davis","C","1.21%",3.25
65,938872110,"CMORTON72 (4/12)",0,307,"F Giannis Antetokounmpo UTIL Donovan Mitchell PG Eric Bledsoe C Jusuf Nurkic SG Gary Harris SF Kent Bazemore G Alec Burks PF Montrezl Harrell",NA,"Thabo Sefolosha","SF","1.19%",20.5
66,938819667,"dhom2249",0,306.75,"UTIL LeBron James PG Lou Williams C Jusuf Nurkic F John Collins SF Kent Bazemore PF Dario Saric SG Joe Ingles G Alec Burks",NA,"Emmanuel Mudiay","UTIL","1.16%",18
66,938851763,"bayridgebookie (1/2)",0,306.75,"PG Kyrie Irving UTIL Donovan Mitchell C Jusuf Nurkic SF Will Barton SG Kris Dunn G Ricky Rubio PF Dario Saric F Taurean Prince",NA,"Al-Farouq Aminu","PF","1.11%",11.75
68,938091498,"gundacker (18/20)",0,306.5,"PF LeBron James C Kevin Love SG Lou Williams G Austin Rivers UTIL John Collins F Kenneth Faried SF J.R. Smith PG Alec Burks",NA,"Ersan Ilyasova","SF","1.01%",37.25
68,938457455,"buckstratford (11/20)",0,306.5,"SF LeBron James UTIL Kevin Love C Jusuf Nurkic G Ricky Rubio SG Dwyane Wade F Dario Saric PF Amir Johnson PG Jerryd Bayless",NA,"Evan Turner","F","0.98%",19.25
68,938582834,"jnoble777 (1/2)",0,306.5,"SF LeBron James PF Kevin Love C Jusuf Nurkic PG Ricky Rubio SG Dwyane Wade F Dario Saric UTIL Amir Johnson G Jerryd Bayless",NA,"Timothé Luwawu-Cabarrot","G","0.98%",17.5
71,938563758,"Skadoosh (18/20)",0,306,"F Giannis Antetokounmpo PG Eric Bledsoe G Will Barton UTIL Gary Harris SG Dwyane Wade C Dario Saric SF Taurean Prince PF Marcus Morris",NA,"José Calderón","UTIL","0.96%",6.5
71,938767812,"dket007 (2/2)",0,306,"PF Giannis Antetokounmpo SF Ben Simmons SG Eric Bledsoe PG Kris Dunn C Dario Saric F Kenneth Faried UTIL Richaun Holmes G Alec Burks",NA,"Jae Crowder","PF","0.93%",23
73,938719353,"duball16",0,305.75,"SF LeBron James PG Lou Williams C Jusuf Nurkic SG Justin Holiday F John Collins PF Dario Saric G Alec Burks UTIL Montrezl Harrell",NA,"Ekpe Udoh","UTIL","0.88%",12
74,938640487,"cgage (1/4)",0,305.5,"PF Kevin Love UTIL Al Horford C Jusuf Nurkic SF Will Barton SG Kris Dunn PG Austin Rivers F John Collins G Malcolm Brogdon",NA,"Channing Frye","C","0.58%",7.25
74,938836571,"bglife1216 (13/20)",0,305.5,"F Giannis Antetokounmpo PG Ben Simmons G Eric Bledsoe SG Gary Harris PF Dario Saric SF Taurean Prince C Amir Johnson UTIL Alec Burks",NA,"Isaiah Taylor","G","0.56%",0.75
74,938841139,"Roddizog (2/2)",0,305.5,"UTIL Ben Simmons C Kevin Love PF Al Horford G C.J. McCollum F Robert Covington PG Ricky Rubio SF Ersan Ilyasova SG Alec Burks",NA,"Antonio Blakeney","PG","0.35%",6
77,938477787,"mitche4",0,305.25,"SF LeBron James PF Kevin Love UTIL DeAndre Jordan C Jusuf Nurkic SG Taurean Prince G Marco Belinelli F Kyle Korver PG Alec Burks",NA,"Jason Terry","UTIL","0.30%",6
77,938833349,"Irish3131",0,305.25,"F Giannis Antetokounmpo C Jusuf Nurkic SF Will Barton PG Ricky Rubio SG Austin Rivers PF Dario Saric G Taurean Prince UTIL John Henson",NA,"Thon Maker","F","0.30%",6.5
77,938843677,"FKHooligan",0,305.25,"SF LeBron James PG Ben Simmons SG Lou Williams PF John Collins C Dario Saric UTIL Marco Belinelli G Alec Burks F Montrezl Harrell",NA,"Mason Plumlee","PF","0.30%",19.75
80,938135354,"sogr8player",0,305,"SF Ben Simmons SG Lou Williams G Eric Bledsoe C Jusuf Nurkic UTIL Kris Dunn F Marcus Smart PF Dario Saric PG Alec Burks",NA,"Maurice Harkless","PF","0.25%",5.5
80,938357549,"pujolsjunkie (7/20)",0,305,"PG Ben Simmons G Donovan Mitchell C Derrick Favors UTIL Khris Middleton F Will Barton SG Austin Rivers PF Dario Saric SF Jeff Green",NA,"Joel Embiid","C","0.23%",0
80,938461958,"surajdave (20/20)",0,305,"SF LeBron James PG Damian Lillard UTIL Jusuf Nurkic C John Collins SG Marcus Smart F Dario Saric PF Amir Johnson G Alec Burks",NA,"Willie Reed","C","0.23%",16.25
80,938827581,"captaincaff24 (8/10)",0,305,"SF LeBron James C Kevin Love PG Dennis Schroder SG Dwyane Wade F John Collins UTIL Wesley Johnson G Alec Burks PF Montrezl Harrell",NA,"David Nwaba","PG","0.23%",0
80,938848588,"Flotastic (18/20)",0,305,"SG Lou Williams G Donovan Mitchell UTIL Eric Bledsoe C Jusuf Nurkic F Will Barton PG Austin Rivers SF Kent Bazemore PF Dario Saric",NA,"Jahlil Okafor","C","0.23%",0
85,938244907,"nickwatney",0,304.75,"SF LeBron James UTIL Ben Simmons PG Eric Bledsoe F John Collins PF Dario Saric C John Henson G Alec Burks SG Jerryd Bayless",NA,"DeAndre' Bembry","F","0.18%",14.5
85,938849569,"Primal1 (18/20)",0,304.75,"PG Ben Simmons C Jusuf Nurkic UTIL Derrick Favors SF Khris Middleton SG Gary Harris G Austin Rivers PF Dario Saric F Joe Ingles",NA,"Shabazz Napier","PG","0.15%",10.25
87,938818609,"gusty033 (3/5)",0,304.5,"PF LeBron James PG Dennis Schroder SG Donovan Mitchell UTIL Austin Rivers SF Kent Bazemore C Dario Saric F Wesley Johnson G Alec Burks",NA,"T.J. McConnell","PG","0.10%",0
87,938892321,"KingJake3687",0,304.5,"SF Giannis Antetokounmpo PG Ben Simmons SG Eric Bledsoe C Jusuf Nurkic PF Wesley Johnson UTIL Marco Belinelli F Jeff Green G Alec Burks",NA,"Trey Lyles","F","0.10%",22
89,937996441,"peanutsean (1/2)",0,304.25,"SF LeBron James G Lou Williams C Jusuf Nurkic UTIL Kris Dunn PG Austin Rivers PF John Collins SG Alec Burks F Sam Dekker",NA,"Miles Plumlee","C","0.08%",1.25
90,937961071,"GreyPoupon (19/20)",0,304,"SF LeBron James PG Damian Lillard G Dennis Schroder UTIL Austin Rivers PF Dario Saric C Kenneth Faried SG Alec Burks F Sam Dekker",NA,"Cedi Osman","F","0.08%",13.5
90,937976844,"paingame34",0,304,"G Kyrie Irving PF Kevin Love SG Eric Bledsoe SF Will Barton F Lauri Markkanen PG Austin Rivers C Dario Saric UTIL Aron Baynes",NA,"Malcolm Delaney","UTIL","0.08%",0
90,938441798,"spiggott7 (8/10)",0,304,"SF LeBron James G Lou Williams C Jusuf Nurkic F Khris Middleton SG Austin Rivers UTIL Jamal Murray PG Alec Burks PF Montrezl Harrell",NA,"Daniel Theis","PF","0.08%",21.5
90,938804723,"gusty033 (1/5)",0,304,"PF Giannis Antetokounmpo SG Donovan Mitchell PG Eric Bledsoe UTIL Austin Rivers F John Collins SF Kent Bazemore C Dario Saric G Alec Burks",NA,"Tyler Cavanaugh","F","0.08%",4.25
90,938810480,"gusty033 (2/5)",0,304,"PF Giannis Antetokounmpo SG Donovan Mitchell PG Eric Bledsoe UTIL Austin Rivers F John Collins SF Kent Bazemore C Dario Saric G Alec Burks",NA,"Kay Felder","G","0.05%",0
90,938846688,"tiabad (3/5)",0,304,"SF LeBron James UTIL Giannis Antetokounmpo G Ricky Rubio C John Collins F Dario Saric PF Amir Johnson SG Alec Burks PG Jerryd Bayless",NA,"C.J. Williams","SG","0.03%",10
90,938884458,"sachkb",0,304,"SF Ben Simmons PG Kyrie Irving F Derrick Favors SG Will Barton G Justin Holiday PF Dario Saric C Kenneth Faried UTIL Marco Belinelli",NA,"Blake Griffin","PF","0.03%",0
97,937944284,"kgajowsk",0,303.75,"SF Ben Simmons F Kevin Love SG Lou Williams PF Derrick Favors PG Ricky Rubio C Dario Saric UTIL Wesley Johnson G Alec Burks",NA,"Meyers Leonard","F","0.03%",5.75
97,938849317,"Vikings51",0,303.75,"SF Ben Simmons F Kevin Love SG Lou Williams PF Derrick Favors PG Ricky Rubio C Dario Saric UTIL Wesley Johnson G Alec Burks",NA,"Rodney Hood","SG","0.03%",0
97,938874886,"wnclr01",0,303.75,"SF Ben Simmons F Kevin Love SG Lou Williams PF Derrick Favors PG Ricky Rubio C Dario Saric UTIL Wesley Johnson G Alec Burks",NA,"Zach LaVine","PG","0.03%",0
100,938578301,"chrisn671 (12/15)",0,303.25,"F Giannis Antetokounmpo UTIL Donovan Mitchell PF Al Horford C Jusuf Nurkic SF Denzel Valentine PG Ricky Rubio SG Alec Burks G Jerryd Bayless",NA,"DeAndre Liggins","F","0.03%",7.75
100,938848559,"Flotastic (17/20)",0,303.25,"SG Lou Williams G Donovan Mitchell F Al Horford PG C.J. McCollum UTIL Derrick Favors SF Will Barton C Dario Saric PF Kenneth Faried",NA,"Nik Stauskas","G","0.03%",2
102,938457457,"buckstratford (13/20)",0,303,"PG Ben Simmons C Kevin Love UTIL Al Horford SF Robert Covington G Ricky Rubio F John Collins PF Dario Saric SG Alec Burks",NA,"Royce O'Neale","F","0.03%",21.75
102,938686782,"Bucball06",0,303,"SF LeBron James UTIL Dennis Schroder G Lou Williams SG Donovan Mitchell C Dario Saric F Kenneth Faried PF Luke Babbitt PG Alec Burks",NA,"Matthew Dellavedova","G","0.03%",0
104,938227070,"thesxyshane",0,302.5,"SF LeBron James PG Kyrie Irving C Jusuf Nurkic G Austin Rivers UTIL Dario Saric PF Wesley Johnson SG Marco Belinelli F Jonas Jerebko",NA,"Semi Ojeleye","F","0.03%",5
104,938459368,"jps_tex",0,302.5,"PG Kyrie Irving F Al Horford G Eric Bledsoe UTIL C.J. McCollum SG Khris Middleton PF Lauri Markkanen C John Henson SF Ersan Ilyasova",NA,"Quincy Pondexter","SF","0.03%",0
104,938879856,"scott2284",0,302.5,"SF Ben Simmons PG Kyrie Irving G Dennis Schroder UTIL Al Horford C Jusuf Nurkic F Kenneth Faried SG Alec Burks PF Ed Davis",NA,"Malik Beasley","SG","0.03%",0
107,938258241,"tennesseefootball (2/2)",0,302.25,"SF Giannis Antetokounmpo PG Ben Simmons SG Donovan Mitchell F Derrick Favors PF Dario Saric UTIL Jeff Green C Amir Johnson G Alec Burks",NA,"","","",NA
108,938648025,"cgage (3/4)",0,302,"PG Kyrie Irving C Jusuf Nurkic F Derrick Favors G Khris Middleton SF Justin Holiday SG Austin Rivers PF John Collins UTIL Dario Saric",NA,"","","",NA
109,938704261,"afoster",0,301.75,"SF Giannis Antetokounmpo SG Lou Williams PG Eric Bledsoe UTIL Jusuf Nurkic G Austin Rivers C Dario Saric F Ersan Ilyasova PF Montrezl Harrell",NA,"","","",NA
109,938809427,"catcountry21 (3/20)",0,301.75,"F Kevin Love UTIL Al Horford C Jusuf Nurkic PF Lauri Markkanen SG Kris Dunn PG Dwyane Wade G Austin Rivers SF Taurean Prince",NA,"","","",NA
109,938836574,"bglife1216 (16/20)",0,301.75,"SF LeBron James C Jusuf Nurkic PF Lauri Markkanen F Robert Covington PG Kris Dunn SG J.J. Redick UTIL Wesley Johnson G Alec Burks",NA,"","","",NA
112,937489886,"LSUtigers2688 (19/20)",0,301.25,"PG Ben Simmons G Donovan Mitchell C Jusuf Nurkic SF Will Barton SG Dwyane Wade PF John Collins UTIL Dario Saric F Wesley Johnson",NA,"","","",NA
112,938698425,"losmafiosos (4/20)",0,301.25,"SF LeBron James PG Lou Williams UTIL DeAndre Jordan C Jusuf Nurkic SG Gary Harris PF Kenneth Faried F Juancho Hernangómez G Alec Burks",NA,"","","",NA
112,938820461,"jperegoy (7/16)",0,301.25,"PF LeBron James G Damian Lillard PG Dennis Schroder SG Austin Rivers F Dario Saric UTIL Kenneth Faried C Amir Johnson SF Ersan Ilyasova",NA,"","","",NA
112,938858191,"mikebern24",0,301.25,"SF Ben Simmons UTIL Kyrie Irving PG Donovan Mitchell G C.J. McCollum C Jusuf Nurkic PF Dario Saric SG Alec Burks F Pat Connaughton",NA,"","","",NA
116,937977460,"nolefan31 (5/20)",0,301,"SF LeBron James PG Kyrie Irving UTIL Lou Williams SG Dwyane Wade PF John Collins F Wesley Johnson G Alec Burks C Montrezl Harrell",NA,"","","",NA
116,938698423,"losmafiosos (2/20)",0,301,"SF Ben Simmons PG Damian Lillard UTIL Lou Williams SG Eric Bledsoe C Jusuf Nurkic PF Kenneth Faried G Alec Burks F Montrezl Harrell",NA,"","","",NA
