Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Dez Bryant,1,,WR,6600,DAL,@DEN,22.0,DAL by 2,-22%,15%,-33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.9,3.0,4.8,13,6.3,6.3,6.3,6.3,6.3,13.6,2.1,0.0,0.0
Leonard Fournette,2,,RB,6500,JAX,TEN,20.8,TEN by 2,12%,-16%,-14%,0.0,0.0,0.0,0.0,0.0,26.0,26.0,17.0,7.0,3.8,3.0,3.0,2.7,0.0,8.0,32,24.4,24.4,24.4,24.4,24.4,15.6,2.4,0.0,0.0
Cam Newton,1,,QB,6500,CAR,BUF,25.3,CAR by 7.5,-8%,20%,-6%,25.0,25.0,30.7,2.0,6.8,6.0,6.0,4.6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,59,14.1,14.1,14.1,14.1,14.1,22.3,3.4,0.0,0.0
Larry Fitzgerald,2,,WR,6500,ARI,@IND,25.8,ARI by 7.5,9%,8%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,9.0,3.0,5.7,14,13.4,13.4,13.4,13.4,13.4,14.3,2.2,0.0,0.0
Marcus Mariota,,,QB,6400,TEN,@JAX,22.8,TEN by 2,-13%,-2%,-15%,41.0,41.0,31.7,5.0,6.2,3.0,3.0,3.6,2.0,8.7,0.0,0.0,0.0,0.0,0.0,59,18.8,18.8,18.8,18.8,18.8,16.3,2.5,0.0,0.0
Jay Ajayi,2,Q,RB,6400,MIA,@LAC,20.5,LAC by 4,0%,-6%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,3.2,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,15.3,2.4,0.0,0.0
DeMarco Murray,,,RB,6300,TEN,@JAX,22.8,TEN by 2,-13%,-2%,-1%,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.1,1.0,3.7,2.0,2.0,3.1,0.0,8.0,31,8.0,8.0,8.0,8.0,8.0,13.3,2.1,0.0,0.0
Jameis Winston,,,QB,6300,TB,CHI,25.0,TB by 7,-4%,9%,2%,0.0,0.0,34.8,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,18.1,2.9,0.0,0.0
Tyreek Hill,7,,WR,6200,KC,PHI,26.5,KC by 5.5,1%,-8%,13%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,0.0,2.5,8.0,8.0,8.1,0.0,16.6,17,29.8,29.8,29.8,29.8,29.8,18.3,3.0,0.0,0.0
Stefon Diggs,,,WR,6100,MIN,@PIT,19.8,PIT by 5.5,-3%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,-6.0,8.0,8.0,7.2,3.0,11.6,12,27.7,27.7,27.7,27.7,27.7,11.3,1.9,0.0,0.0
Kirk Cousins,,,QB,6100,WAS,@LAR,21.5,LAR by 3,-3%,-9%,2%,40.0,40.0,36.6,6.0,6.0,4.0,4.0,2.6,0.0,7.5,0.0,0.0,0.0,0.0,0.0,62,13.6,13.6,13.6,13.6,13.6,18.7,3.1,0.0,0.0
Terrelle Pryor Sr.,3,,WR,6000,WAS,@LAR,21.5,LAR by 3,-3%,-9%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,11.0,11.0,8.0,2.0,6.0,13,12.6,12.6,12.6,12.6,12.6,13.8,2.3,0.0,0.0
Carson Palmer,1,,QB,6000,ARI,@IND,25.8,ARI by 7.5,9%,8%,4%,48.0,48.0,40.6,8.0,5.6,1.0,1.0,0.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66,12.0,12.0,12.0,12.0,12.0,18.9,3.1,0.0,0.0
Marshawn Lynch,8,,RB,6000,OAK,NYJ,28.5,OAK by 13.5,-1%,-1%,5%,0.0,0.0,0.0,0.0,0.0,18.0,18.0,16.0,3.0,4.2,2.0,2.0,1.7,0.0,8.0,29,10.2,10.2,10.2,10.2,10.2,15.6,2.6,0.0,0.0
Carson Wentz,1,,QB,5900,PHI,@KC,21.0,KC by 5.5,3%,10%,-3%,39.0,39.0,38.1,3.0,7.9,4.0,4.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,64,23.9,23.9,23.9,23.9,23.9,15.0,2.5,0.0,0.0
Dalvin Cook,3,,RB,5900,MIN,@PIT,19.8,PIT by 5.5,-3%,-8%,16%,0.0,0.0,0.0,0.0,0.0,22.0,22.0,15.7,2.0,5.8,5.0,5.0,3.1,2.0,2.0,30,19.7,19.7,19.7,19.7,19.7,13.5,2.3,0.0,0.0
Randall Cobb,2,,WR,5900,GB,@ATL,25.3,ATL by 3,8%,-1%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,13.0,13.0,5.7,0.0,6.5,10,17.5,17.5,17.5,17.5,17.5,11.1,1.9,0.0,0.0
Jordan Howard,4,Q,RB,5900,CHI,@TB,18.0,TB by 7,4%,8%,1%,0.0,0.0,0.0,0.0,0.0,13.0,13.0,16.3,2.0,4.0,5.0,5.0,2.9,1.0,2.8,34,15.6,15.6,15.6,15.6,15.6,16.6,2.8,0.0,0.0
Demaryius Thomas,,,WR,5900,DEN,DAL,20.0,DAL by 2,8%,-27%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.2,0.0,8.4,13,11.7,11.7,11.7,11.7,11.7,14.9,2.5,0.0,0.0
Andrew Luck,,O,QB,5900,IND,ARI,18.3,ARI by 7.5,-12%,-14%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,9,,RB,5800,GB,@ATL,25.3,ATL by 3,8%,-1%,21%,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.9,1.0,2.8,4.0,4.0,3.9,0.0,9.8,26,19.3,19.3,19.3,19.3,19.3,15.0,2.6,0.0,0.0
Philip Rivers,4,,QB,5800,LAC,MIA,24.5,LAC by 4,1%,30%,15%,33.0,33.0,32.3,3.0,5.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,18.7,18.7,18.7,18.7,18.7,18.5,3.2,0.0,0.0
Keenan Allen,10,,WR,5800,LAC,MIA,24.5,LAC by 4,1%,30%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.3,1.0,3.5,12,14.5,14.5,14.5,14.5,14.5,13.9,2.4,0.0,0.0
Jimmy Garoppolo,,,QB,5800,NE,@NO,31.0,NE by 6.5,15%,-8%,15%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Stafford,,,QB,5800,DET,@NYG,20.3,NYG by 3,5%,-17%,-18%,41.0,41.0,36.9,4.0,7.1,2.0,2.0,2.3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,67,28.1,28.1,28.1,28.1,28.1,17.8,3.1,0.0,0.0
DeAndre Hopkins,1,,WR,5800,HOU,@CIN,16.0,CIN by 6,-3%,5%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,9.1,3.0,3.4,15,18.5,18.5,18.5,18.5,18.5,14.9,2.6,0.0,0.0
Alex Smith,1,,QB,5700,KC,PHI,26.5,KC by 5.5,1%,-8%,-3%,35.0,35.0,32.4,6.0,10.5,5.0,5.0,3.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,63,34.0,34.0,34.0,34.0,34.0,17.9,3.1,0.0,0.0
Mike Gillislee,,,RB,5700,NE,@NO,31.0,NE by 6.5,15%,-8%,16%,0.0,0.0,0.0,0.0,0.0,15.0,15.0,12.7,8.0,3.0,0.0,0.0,0.3,0.0,0.0,21,22.5,22.5,22.5,22.5,22.5,9.7,1.7,0.0,0.0
Alshon Jeffery,1,,WR,5700,PHI,@KC,21.0,KC by 5.5,3%,10%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.7,0.0,5.4,15,8.8,8.8,8.8,8.8,8.8,16.3,2.9,0.0,0.0
Dak Prescott,,,QB,5600,DAL,@DEN,22.0,DAL by 2,-22%,15%,-26%,39.0,39.0,31.2,5.0,6.9,3.0,3.0,3.6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,57,17.1,17.1,17.1,17.1,17.1,15.4,2.8,0.0,0.0
Christian McCaffrey,4,,RB,5600,CAR,BUF,25.3,CAR by 7.5,-8%,20%,15%,0.0,0.0,0.0,0.0,0.0,13.0,13.0,8.8,1.0,3.6,7.0,7.0,3.9,0.0,5.4,21,12.5,12.5,12.5,12.5,12.5,12.5,2.2,0.0,0.0
Davante Adams,1,,WR,5600,GB,@ATL,25.3,ATL by 3,8%,-1%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.8,0.0,6.7,11,7.7,7.7,7.7,7.7,7.7,12.0,2.1,0.0,0.0
Kelvin Benjamin,1,,WR,5600,CAR,BUF,25.3,CAR by 7.5,-8%,20%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.2,0.0,5.0,14,3.5,3.5,3.5,3.5,3.5,17.2,3.1,0.0,0.0
Chris Hogan,2,,WR,5600,NE,@NO,31.0,NE by 6.5,15%,-8%,10%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.7,5.0,5.0,5.4,0.0,1.6,9,3.5,3.5,3.5,3.5,3.5,11.8,2.1,0.0,0.0
Sam Bradford,,Q,QB,5500,MIN,@PIT,19.8,PIT by 5.5,-3%,-8%,-7%,32.0,32.0,37.4,9.0,10.8,2.0,2.0,1.2,2.0,-1.5,0.0,0.0,0.0,0.0,0.0,62,28.5,28.5,28.5,28.5,28.5,14.8,2.7,0.0,0.0
Greg Olsen,1,,TE,5500,CAR,BUF,25.3,CAR by 7.5,-8%,20%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.3,0.0,4.5,9,3.8,3.8,3.8,3.8,3.8,10.0,1.8,0.0,0.0
Martavis Bryant,1,,WR,5500,PIT,MIN,25.3,PIT by 5.5,-13%,-2%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.4,0.0,2.3,11,3.4,3.4,3.4,3.4,3.4,11.0,2.0,0.0,0.0
Derrick Henry,,,RB,5500,TEN,@JAX,22.8,TEN by 2,-13%,-2%,-1%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.2,0.0,4.2,0.0,0.0,1.2,0.0,0.0,16,2.5,2.5,2.5,2.5,2.5,7.3,1.3,0.0,0.0
Derek Anderson,,,QB,5500,CAR,BUF,25.3,CAR by 7.5,-8%,20%,-6%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,,,WR,5500,MIA,@LAC,20.5,LAC by 4,0%,-6%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7.4,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13.9,2.5,0.0,0.0
Andy Dalton,,,QB,5500,CIN,HOU,22.0,CIN by 6,-18%,-3%,-18%,31.0,31.0,33.5,5.0,5.5,1.0,1.0,2.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60,2.0,2.0,2.0,2.0,2.0,15.0,2.7,0.0,0.0
Jay Cutler,,,QB,5400,MIA,@LAC,20.5,LAC by 4,0%,-6%,0%,0.0,0.0,31.8,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,15.3,2.8,0.0,0.0
DeVante Parker,,,WR,5400,MIA,@LAC,20.5,LAC by 4,0%,-6%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,12.1,2.2,0.0,0.0
Tyrod Taylor,1,,QB,5300,BUF,@CAR,17.8,CAR by 7.5,12%,-21%,4%,28.0,28.0,30.3,6.0,8.0,8.0,8.0,5.3,1.0,4.8,0.0,0.0,0.0,0.0,0.0,59,19.8,19.8,19.8,19.8,19.8,16.0,3.0,0.0,0.0
Zach Ertz,2,,TE,5300,PHI,@KC,21.0,KC by 5.5,3%,10%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,11.6,8,17.3,17.3,17.3,17.3,17.3,8.1,1.5,0.0,0.0
Tevin Coleman,,,RB,5300,ATL,GB,28.3,ATL by 3,8%,-10%,-11%,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.8,0.0,2.0,6.0,6.0,2.8,0.0,7.0,18,9.8,9.8,9.8,9.8,9.8,10.0,1.9,0.0,0.0
T.Y. Hilton,1,,WR,5300,IND,ARI,18.3,ARI by 7.5,-12%,-14%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.7,1.0,8.1,14,7.7,7.7,7.7,7.7,7.7,15.2,2.9,0.0,0.0
Lamar Miller,,,RB,5300,HOU,@CIN,16.0,CIN by 6,-3%,5%,2%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,15.7,0.0,3.8,2.0,2.0,3.1,0.0,15.5,31,11.6,11.6,11.6,11.6,11.6,13.5,2.5,0.0,0.0
Eli Manning,,,QB,5300,NYG,DET,23.3,NYG by 3,1%,-4%,7%,38.0,38.0,34.8,2.0,5.8,1.0,1.0,1.8,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,60,7.7,7.7,7.7,7.7,7.7,18.7,3.5,0.0,0.0
Sammy Watkins,2,,WR,5200,LAR,WAS,24.5,LAR by 3,8%,5%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.6,0.0,11.6,13,10.8,10.8,10.8,10.8,10.8,14.7,2.8,0.0,0.0
Jordan Reed,,,TE,5200,WAS,@LAR,21.5,LAR by 3,-3%,-9%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.4,1.0,4.5,10,8.6,8.6,8.6,8.6,8.6,12.9,2.5,0.0,0.0
Joe Flacco,1,,QB,5200,BAL,CLE,23.5,BAL by 8,4%,26%,16%,17.0,17.0,36.4,5.0,7.1,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,7.8,7.8,7.8,7.8,7.8,17.1,3.3,0.0,0.0
Emmanuel Sanders,1,,WR,5200,DEN,DAL,20.0,DAL by 2,8%,-27%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.6,1.0,4.3,12,5.6,5.6,5.6,5.6,5.6,13.2,2.5,0.0,0.0
Darren McFadden,,,RB,5200,DAL,@DEN,22.0,DAL by 2,-22%,15%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,,,QB,5100,CLE,@BAL,15.5,BAL by 8,-2%,-17%,-5%,30.0,30.0,32.8,3.0,7.4,5.0,5.0,3.8,2.0,3.4,0.0,0.0,0.0,0.0,0.0,61,19.6,19.6,19.6,19.6,19.6,14.6,2.9,0.0,0.0
Jared Goff,1,,QB,5100,LAR,WAS,24.5,LAR by 3,8%,5%,5%,29.0,29.0,35.3,2.0,10.6,1.0,1.0,1.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63,19.4,19.4,19.4,19.4,19.4,15.3,3.0,0.0,0.0
Danny Amendola,,Q,WR,5100,NE,@NO,31.0,NE by 6.5,15%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.0,7.0,6.4,1.0,14.3,11,19.0,19.0,19.0,19.0,19.0,11.5,2.3,0.0,0.0
Terrance West,,,RB,5100,BAL,CLE,23.5,BAL by 8,4%,26%,19%,0.0,0.0,0.0,0.0,0.0,19.0,19.0,15.4,2.0,4.2,1.0,1.0,2.1,0.0,0.0,28,14.0,14.0,14.0,14.0,14.0,11.7,2.3,0.0,0.0
Travis Kelce,1,,TE,5100,KC,PHI,26.5,KC by 5.5,1%,-8%,-41%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,7.0,5.1,1.0,5.7,9,9.4,9.4,9.4,9.4,9.4,9.9,1.9,0.0,0.0
Adam Thielen,2,,WR,5000,MIN,@PIT,19.8,PIT by 5.5,-3%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,10.0,10.0,7.6,2.0,15.7,13,27.7,27.7,27.7,27.7,27.7,13.5,2.7,0.0,0.0
Jeremy Maclin,1,,WR,5000,BAL,CLE,23.5,BAL by 8,4%,26%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.3,1.0,14.0,12,13.6,13.6,13.6,13.6,13.6,13.2,2.6,0.0,0.0
Bilal Powell,,,RB,5000,NYJ,@OAK,15.0,OAK by 13.5,3%,9%,0%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.6,0.0,3.1,6.0,6.0,3.5,1.0,2.8,23,8.9,8.9,8.9,8.9,8.9,11.1,2.2,0.0,0.0
John Brown,1,Q,WR,5000,ARI,@IND,25.8,ARI by 7.5,9%,8%,1%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,10.0,9.0,9.0,6.8,1.0,3.6,11,8.2,8.2,8.2,8.2,8.2,11.3,2.3,0.0,0.0
Colt McCoy,,,QB,5000,WAS,@LAR,21.5,LAR by 3,-3%,-9%,2%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
