Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Amari Cooper,2,,WR,6600,OAK,@MIA,23.8,OAK by 3,-7%,-12%,-17%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,4.0,11.7,8.5,6.6,0.9,5.9,13,21.7,12.0,12.0,-3.1,27.0,11.9,1.8,0.0,0.0
Alex Smith,19,,QB,6500,KC,@DAL,25.0,DAL by 2.5,-3%,-2%,-1%,33.7,32.4,35.4,4.4,8.4,3.0,4.0,2.7,0.5,4.8,0.0,0.0,0.0,0.0,0.0,66,19.4,22.6,22.6,14.4,30.7,19.8,3.0,0.0,0.0
Christian McCaffrey,21,,RB,6500,CAR,ATL,19.8,ATL by 2.5,-4%,-6%,5%,0.0,0.0,0.0,0.0,0.0,5.0,6.1,5.5,0.8,2.4,10.0,8.3,7.8,0.9,5.7,21,14.7,14.1,14.1,8.1,20.0,15.1,2.3,0.0,0.0
Michael Crabtree,4,,WR,6500,OAK,@MIA,23.8,OAK by 3,-7%,-12%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.3,7.0,0.9,8.1,14,14.0,15.7,15.7,6.5,25.0,12.9,2.0,0.0,0.0
Derek Carr,5,,QB,6400,OAK,@MIA,23.8,OAK by 3,-7%,-12%,-11%,43.7,34.3,32.3,3.3,6.9,0.7,0.9,1.5,0.0,3.7,0.0,0.0,0.0,0.0,0.0,66,19.8,16.6,16.6,7.5,25.7,15.6,2.4,0.0,0.0
Dez Bryant,33,,WR,6400,DAL,KC,27.5,DAL by 2.5,15%,21%,39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.1,8.8,2.0,5.7,14,14.5,13.2,13.2,7.9,18.6,17.1,2.7,0.0,0.0
David Johnson,,O,RB,6400,ARI,@SF,20.8,ARI by 2.5,11%,21%,51%,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,3.0,2.1,9.0,9.0,0.0,1.0,7.4,0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0
Golden Tate,1,,WR,6300,DET,@GB,22.8,DET by 2,-1%,16%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,3.0,7.7,7.9,8.0,0.9,8.2,14,15.7,14.7,14.7,7.2,22.2,14.2,2.3,0.0,0.0
Alvin Kamara,24,,RB,6300,NO,TB,30.5,NO by 7,21%,3%,0%,0.0,0.0,0.0,0.0,0.0,9.0,6.0,9.2,1.3,5.8,4.7,6.0,5.1,1.1,6.1,21,15.0,14.3,14.3,8.3,20.3,15.2,2.4,0.0,0.0
Jarvis Landry,5,,WR,6300,MIA,OAK,20.8,OAK by 3,4%,11%,7%,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.5,0.0,-7.0,12.3,11.4,7.6,0.9,5.0,14,16.9,15.3,15.3,9.6,21.0,12.3,2.0,0.0,0.0
Cam Newton,10,,QB,6300,CAR,ATL,19.8,ATL by 2.5,-4%,-6%,-11%,39.3,32.9,35.1,3.4,7.0,10.3,7.5,5.5,1.0,4.3,0.0,0.0,0.0,0.0,0.0,65,15.9,18.9,18.9,9.0,28.8,19.9,3.2,0.0,0.0
Matt Ryan,2,,QB,6200,ATL,@CAR,22.3,ATL by 2.5,-19%,-25%,-15%,32.3,33.1,30.2,5.6,7.9,3.0,2.1,1.6,0.6,5.3,0.0,0.0,0.0,0.0,0.0,63,15.9,16.0,16.0,12.8,19.1,13.8,2.2,0.0,0.0
Kelvin Benjamin,,O,WR,6200,BUF,@NYJ,22.5,BUF by 3,3%,18%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.4,0.0,0.8,9.3,0,13.8,11.8,11.8,5.7,17.9,0.0,0.0,0.0,0.0
Lamar Miller,30,,RB,6200,HOU,IND,25.3,HOU by 6,28%,7%,11%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,18.2,1.9,3.6,3.3,3.0,3.1,0.3,9.2,33,14.8,14.9,14.9,7.0,22.7,16.7,2.7,0.0,0.0
Carson Wentz,6,,QB,6100,PHI,DEN,24.0,PHI by 7,-17%,-33%,-18%,29.0,33.0,31.0,4.0,7.8,5.3,5.3,2.7,0.5,4.8,0.0,0.0,0.0,0.0,0.0,58,24.2,23.1,23.1,15.9,30.3,17.3,2.8,0.0,0.0
DeVante Parker,2,Q,WR,6100,MIA,OAK,20.8,OAK by 3,4%,11%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.0,6.3,0.5,8.4,11,12.0,12.2,12.2,4.0,20.3,10.9,1.8,0.0,0.0
Chris Thompson,8,,RB,6100,WAS,@SEA,17.8,SEA by 9.5,-5%,9%,-17%,0.0,0.0,0.0,0.0,0.0,9.0,6.7,6.1,1.3,4.9,6.3,5.7,5.3,0.3,11.1,19,18.2,18.9,18.9,9.3,28.5,13.4,2.2,0.0,0.0
Matthew Stafford,1,,QB,6100,DET,@GB,22.8,DET by 2,-1%,16%,-8%,44.0,38.6,35.4,6.3,6.9,1.0,1.9,2.2,0.0,5.2,0.0,0.0,0.0,0.0,0.0,60,20.0,18.4,18.4,12.4,24.4,16.8,2.8,0.0,0.0
Demaryius Thomas,14,,WR,6000,DEN,@PHI,17.0,PHI by 7,13%,-35%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,8.4,9.2,0.6,7.7,15,13.3,11.8,11.8,3.9,19.7,13.8,2.3,0.0,0.0
Aaron Jones,3,,RB,6000,GB,DET,20.8,DET by 2,12%,-16%,4%,0.0,0.0,0.0,0.0,0.0,16.3,10.3,14.5,1.7,5.6,3.3,1.7,2.8,0.5,1.7,28,18.1,10.9,10.9,-0.5,22.3,13.2,2.2,0.0,0.0
Marcus Mariota,3,,QB,6000,TEN,BAL,22.3,TEN by 3,-19%,22%,-30%,25.3,29.3,30.0,3.0,7.4,2.3,3.8,4.7,1.0,5.4,0.0,0.0,0.0,0.0,0.0,56,15.0,16.2,16.2,12.2,20.3,16.3,2.7,0.0,0.0
Tyrod Taylor,2,,QB,5900,BUF,@NYJ,22.5,BUF by 3,3%,18%,17%,32.3,28.0,30.1,4.4,6.9,4.3,6.3,6.9,0.7,4.0,0.0,0.0,0.0,0.0,0.0,57,15.6,15.3,15.3,11.0,19.6,20.1,3.4,0.0,0.0
Larry Fitzgerald,14,,WR,5900,ARI,@SF,20.8,ARI by 2.5,11%,21%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.3,8.2,1.6,7.6,12,16.3,16.8,16.8,4.2,29.3,12.8,2.2,0.0,0.0
Jameis Winston,4,Q,QB,5800,TB,@NO,23.5,NO by 7,-1%,11%,-1%,30.7,35.1,38.1,3.1,7.5,1.3,1.9,2.2,0.7,3.3,0.0,0.0,0.0,0.0,0.0,67,12.5,17.5,17.5,7.0,28.0,18.0,3.1,0.0,0.0
Doug Martin,13,,RB,5800,TB,@NO,23.5,NO by 7,-1%,11%,8%,0.0,0.0,0.0,0.0,0.0,17.3,16.3,15.1,1.5,3.8,2.3,2.5,1.9,0.5,5.4,28,11.3,12.3,12.3,8.7,15.8,11.9,2.1,0.0,0.0
Jordy Nelson,1,,WR,5800,GB,DET,20.8,DET by 2,12%,-16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,1.4,7.2,13,8.2,13.2,13.2,3.5,22.9,12.3,2.1,0.0,0.0
Emmanuel Sanders,4,,WR,5700,DEN,@PHI,17.0,PHI by 7,13%,-35%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.4,8.8,1.2,6.3,14,11.3,12.7,12.7,5.3,20.2,12.3,2.2,0.0,0.0
Kirk Cousins,2,,QB,5700,WAS,@SEA,17.8,SEA by 9.5,-5%,9%,-13%,38.7,33.9,34.6,4.0,8.0,2.7,3.3,2.1,0.6,5.3,0.0,0.0,0.0,0.0,0.0,61,24.1,21.2,21.2,12.5,29.8,17.0,3.0,0.0,0.0
Jay Ajayi,0,,RB,5700,PHI,DEN,24.0,PHI by 7,-17%,-33%,-41%,0.0,0.0,0.0,0.0,0.0,20.7,19.7,16.2,1.7,3.4,3.7,2.9,1.5,0.1,3.4,30,11.6,10.3,10.3,5.5,15.2,8.3,1.5,0.0,0.0
Evan Engram,8,,TE,5600,NYG,LAR,18.5,LAR by 5.5,-10%,14%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.6,7.1,0.6,6.5,12,12.4,11.7,11.7,5.2,18.3,11.5,2.1,0.0,0.0
Carson Palmer,,,QB,5600,ARI,@SF,20.8,ARI by 2.5,11%,21%,37%,28.0,38.1,0.0,5.4,7.4,1.7,2.0,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0,13.8,16.9,16.9,9.8,24.0,0.0,0.0,0.0,0.0
Marvin Jones Jr.,3,,WR,5600,DET,@GB,22.8,DET by 2,-1%,16%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.3,7.6,1.1,8.0,12,18.3,12.5,12.5,5.8,19.2,12.7,2.3,0.0,0.0
Adrian Peterson,20,,RB,5600,ARI,@SF,20.8,ARI by 2.5,11%,21%,51%,0.0,0.0,0.0,0.0,0.0,13.7,10.7,20.1,1.3,3.7,1.3,1.2,1.5,0.3,2.3,31,11.0,7.2,7.2,-3.4,17.8,11.4,2.0,0.0,0.0
Alfred Morris,1,,RB,5500,DAL,KC,27.5,DAL by 2.5,15%,21%,2%,0.0,0.0,0.0,0.0,0.0,2.3,2.6,4.4,0.8,8.1,0.7,0.4,0.7,0.0,4.5,8,1.6,2.5,2.5,-0.7,5.6,4.0,0.7,0.0,0.0
DeSean Jackson,7,,WR,5500,TB,@NO,23.5,NO by 7,-1%,11%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,6.3,0.3,7.8,11,10.6,11.4,11.4,5.6,17.2,11.3,2.1,0.0,0.0
Josh McCown,1,,QB,5500,NYJ,BUF,19.5,BUF by 3,18%,-26%,-16%,35.7,31.8,37.6,2.8,7.2,2.3,2.6,1.4,0.5,2.7,0.0,0.0,0.0,0.0,0.0,64,23.0,16.7,16.7,10.3,23.0,15.2,2.8,0.0,0.0
Jared Goff,19,,QB,5500,LAR,@NYG,24.0,LAR by 5.5,14%,11%,14%,35.0,31.7,35.8,5.3,7.7,2.3,1.9,2.3,0.6,3.5,0.0,0.0,0.0,0.0,0.0,55,13.4,16.2,16.2,10.9,21.5,17.2,3.1,0.0,0.0
Darren McFadden,1,,RB,5500,DAL,KC,27.5,DAL by 2.5,15%,21%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarco Murray,5,,RB,5400,TEN,BAL,22.3,TEN by 3,-19%,22%,12%,0.0,0.0,0.0,0.0,0.0,14.7,12.3,15.8,1.6,4.3,4.3,3.0,2.9,0.1,4.9,30,13.1,11.2,11.2,4.5,18.0,12.9,2.4,0.0,0.0
Davante Adams,1,,WR,5400,GB,DET,20.8,DET by 2,12%,-16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,7.7,7.6,1.9,6.5,13,15.1,13.6,13.6,5.0,22.2,9.4,1.7,0.0,0.0
Andrew Luck,,O,QB,5400,IND,@HOU,19.3,HOU by 6,5%,-11%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Funchess,22,,WR,5400,CAR,ATL,19.8,ATL by 2.5,-4%,-6%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.3,7.4,0.6,6.2,12,5.9,10.8,10.8,3.1,18.6,12.9,2.4,0.0,0.0
Alshon Jeffery,1,,WR,5300,PHI,DEN,24.0,PHI by 7,-17%,-33%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.8,6.9,0.6,6.7,12,11.0,11.5,11.5,6.0,16.9,12.8,2.4,0.0,0.0
Mohamed Sanu,6,,WR,5300,ATL,@CAR,22.3,ATL by 2.5,-19%,-25%,-6%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,4.0,6.7,6.8,5.9,1.2,7.4,12,11.2,11.8,11.8,6.0,17.5,9.2,1.7,0.0,0.0
Derek Anderson,,,QB,5300,CAR,ATL,19.8,ATL by 2.5,-4%,-6%,-11%,7.0,7.0,0.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Carlos Hyde,16,,RB,5200,SF,ARI,18.3,ARI by 2.5,9%,-3%,-14%,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.6,2.6,4.0,7.7,5.8,3.9,0.6,4.0,30,15.3,15.2,15.2,7.6,22.8,14.9,2.9,0.0,0.0
Jacoby Brissett,6,,QB,5200,IND,@HOU,19.3,HOU by 6,5%,-11%,20%,37.7,30.0,31.2,3.0,6.8,3.7,4.1,4.4,0.9,4.1,0.0,0.0,0.0,0.0,0.0,64,14.0,14.4,14.4,6.5,22.3,13.4,2.6,0.0,0.0
Sterling Shepard,10,,WR,5200,NYG,LAR,18.5,LAR by 5.5,-10%,14%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,4.3,5.7,5.8,7.4,1.2,9.1,13,13.9,11.7,11.7,1.1,22.4,11.7,2.3,0.0,0.0
Joe Mixon,9,,RB,5100,CIN,@JAX,16.3,JAX by 5.5,-29%,28%,-3%,0.0,0.0,0.0,0.0,0.0,11.0,12.1,14.7,1.4,3.0,2.0,2.4,3.1,0.1,11.1,32,11.3,9.5,9.5,6.2,12.7,11.2,2.2,0.0,0.0
Pierre Garcon,1,O,WR,5100,SF,ARI,18.3,ARI by 2.5,9%,-3%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,8.4,0.0,0.6,7.5,0,8.0,11.6,11.6,4.9,18.4,0.0,0.0,0.0,0.0
Brett Hundley,0,,QB,5100,GB,DET,20.8,DET by 2,12%,-16%,-14%,19.7,19.7,35.7,2.7,4.1,1.3,1.3,4.5,0.3,11.8,0.0,0.0,0.0,0.0,0.0,66,6.8,6.8,6.8,0.3,13.3,12.6,2.5,0.0,0.0
Jimmy Graham,31,,TE,5000,SEA,WAS,27.3,SEA by 9.5,-4%,-3%,27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.4,6.1,1.9,6.0,10,16.6,11.3,11.3,4.5,18.0,12.1,2.4,0.0,0.0
Derrick Henry,4,,RB,5000,TEN,BAL,22.3,TEN by 3,-19%,22%,12%,0.0,0.0,0.0,0.0,0.0,12.0,10.7,11.0,1.4,4.4,1.3,0.7,1.2,0.1,7.0,20,9.9,7.9,7.9,-0.9,16.8,9.9,2.0,0.0,0.0
Jimmy Garoppolo,,,QB,5000,SF,ARI,18.3,ARI by 2.5,9%,-3%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Dalton,1,,QB,5000,CIN,@JAX,16.3,JAX by 5.5,-29%,28%,-49%,31.7,31.1,31.5,4.1,7.4,3.7,2.9,3.1,0.6,2.7,0.0,0.0,0.0,0.0,0.0,63,16.5,15.2,15.2,6.7,23.8,11.1,2.2,0.0,0.0
Ted Ginn Jr.,17,,WR,5000,NO,TB,30.5,NO by 7,21%,3%,26%,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.6,0.3,8.0,5.0,4.4,5.1,0.7,13.6,8,16.6,12.0,12.0,5.3,18.8,11.0,2.2,0.0,0.0
Jamison Crowder,,O,WR,4900,WAS,@SEA,17.8,SEA by 9.5,-5%,9%,-3%,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.0,0.0,6.5,8.0,6.1,0.0,0.7,6.3,0,12.1,8.4,8.4,0.2,16.6,0.0,0.0,0.0,0.0
C.J. Beathard,1,,QB,4900,SF,ARI,18.3,ARI by 2.5,9%,-3%,13%,36.7,27.5,39.9,3.5,5.9,4.0,3.0,2.9,0.5,7.0,0.0,0.0,0.0,0.0,0.0,65,14.4,10.8,10.8,3.4,18.2,12.7,2.6,0.0,0.0
Jay Cutler,,Q,QB,4900,MIA,OAK,20.8,OAK by 3,4%,11%,12%,25.0,30.0,32.0,3.0,5.5,1.0,1.2,1.7,0.2,2.9,0.0,0.0,0.0,0.0,0.0,58,11.0,10.8,10.8,7.6,14.0,14.5,3.0,0.0,0.0
Austin Seferian-Jenkins,,,TE,4900,NYJ,BUF,19.5,BUF by 3,18%,-26%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,5.9,0.8,5.2,10,12.2,11.3,11.3,7.3,15.4,9.5,1.9,0.0,0.0
T.Y. Hilton,23,,WR,4900,IND,@HOU,19.3,HOU by 6,5%,-11%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.0,7.0,0.9,9.4,13,3.7,11.6,11.6,0.3,22.9,11.9,2.4,0.0,0.0
Delanie Walker,8,Q,TE,4900,TEN,BAL,22.3,TEN by 3,-19%,22%,12%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,-1.0,7.7,7.0,6.2,0.4,6.6,10,7.7,9.9,9.9,5.4,14.3,9.2,1.9,0.0,0.0
Nelson Agholor,3,,WR,4800,PHI,DEN,24.0,PHI by 7,-17%,-33%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,4.8,0.8,10.3,8,11.9,12.0,12.0,5.7,18.3,8.1,1.7,0.0,0.0
C.J. Anderson,,,RB,4800,DEN,@PHI,17.0,PHI by 7,13%,-35%,-5%,0.0,0.0,0.0,0.0,0.0,11.3,15.3,11.1,2.0,4.4,1.0,2.1,2.8,0.9,6.1,22,6.1,11.9,11.9,1.5,22.2,9.8,2.0,0.0,0.0
Ryan Fitzpatrick,,,QB,4800,TB,@NO,23.5,NO by 7,-1%,11%,-1%,16.5,16.5,0.4,5.0,8.8,2.5,2.5,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,1,11.2,11.2,11.2,-4.9,27.3,0.0,0.0,0.0,0.0
Brian Hoyer,,,QB,4800,NE,@SF,,,11%,21%,37%,35.3,34.2,0.0,4.7,6.1,1.0,0.8,0.0,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0,11.7,12.2,12.2,0.0,24.5,0.0,0.0,0.0,0.0
Jordan Reed,,O,TE,4800,WAS,@SEA,17.8,SEA by 9.5,-5%,9%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.8,0.0,0.7,6.0,0,11.9,10.0,10.0,1.4,18.7,0.0,0.0,0.0,0.0
Eli Manning,0,,QB,4800,NYG,LAR,18.5,LAR by 5.5,-10%,14%,-19%,31.3,37.1,34.3,3.0,6.2,0.3,0.7,1.6,0.1,4.2,0.0,0.0,0.0,0.0,0.0,63,10.8,15.4,15.4,6.7,24.2,14.5,3.0,0.0,0.0
EJ Manuel,,,QB,4800,OAK,@MIA,23.8,OAK by 3,-7%,-12%,-11%,21.5,21.5,0.3,3.0,6.2,1.0,1.0,0.0,0.5,7.5,0.0,0.0,0.0,0.0,0.0,1,7.5,7.5,7.5,1.5,13.6,0.0,0.0,0.0,0.0
Jermaine Kearse,,,WR,4800,NYJ,BUF,19.5,BUF by 3,18%,-26%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.1,5.9,0.4,8.3,10,8.4,10.9,10.9,5.0,16.8,10.1,2.1,0.0,0.0
Randall Cobb,1,,WR,4700,GB,DET,20.8,DET by 2,12%,-16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,10.0,4.0,6.3,6.2,0.5,6.9,10,5.4,10.2,10.2,4.6,15.7,8.9,1.9,0.0,0.0
