Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Cincinnati Bengals,6,D,2600,CIN,PHI,20.0,CIN by 2,2.3,0.7,0.7,236,115,22.5,6.2,6.3,6.4,5.6,2.5,10.2,7.2,2.8,0.0,0.0
Miami Dolphins,11,D,2600,MIA,@BAL,22.5,BAL by 3.5,2.0,0.5,0.9,262,87,19.8,6.5,11.3,7.5,8.1,2.1,12.9,9.4,3.6,0.0,0.0
Jacksonville Jaguars,9,D,2600,JAX,DEN,21.0,DEN by 3.5,2.8,0.7,0.7,254,100,22.5,7.8,6.7,4.5,3.5,-1.8,10.8,5.3,2.0,0.0,0.0
Carolina Panthers,0,D,2600,CAR,@SEA,25.8,SEA by 7.5,2.4,0.5,0.5,272,89,19.8,6.9,7.7,8.8,7.7,1.9,15.7,5.2,2.0,0.0,0.0
Indianapolis Colts,,D,2600,IND,@NYJ,23.8,IND by 1.5,2.0,0.7,1.4,233,111,17.8,10.4,5.3,5.8,4.5,0.5,11.0,7.2,2.8,0.0,0.0
Houston Texans,,D,2500,HOU,@GB,25.5,GB by 6.5,2.2,0.7,0.7,281,98,24.9,6.4,6.3,8.4,5.7,0.4,16.3,6.6,2.6,0.0,0.0
Tampa Bay Buccaneers,2,D,2500,TB,@SD,26.3,SD by 3.5,2.4,1.3,1.1,285,100,26.3,8.8,16.0,6.8,8.4,-0.3,13.8,6.7,2.7,0.0,0.0
Washington Redskins,6,D,2400,WAS,@ARI,25.5,ARI by 2.5,3.0,0.6,1.2,284,106,21.7,10.2,4.0,6.3,5.7,1.9,10.7,7.6,3.2,0.0,0.0
Detroit Lions,,D,2300,DET,@NO,29.8,NO by 6.5,1.6,0.8,0.7,331,115,30.4,5.7,10.7,6.2,6.5,1.2,11.2,4.0,1.7,0.0,0.0
Los Angeles Rams,,D,2200,LA,@NE,28.8,NE by 13,1.8,0.7,0.1,282,116,26.6,3.4,5.7,7.4,7.2,1.8,13.1,6.6,3.0,0.0,0.0
New Orleans Saints,3,D,2100,NO,DET,23.3,NO by 6.5,2.2,0.3,0.5,262,81,21.9,4.2,7.0,4.8,4.5,0.3,9.4,8.7,4.1,0.0,0.0
