Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Carolina Panthers,19,D,3900,CAR,SF,16.3,CAR by 12,3.3,0.3,0.8,208,92,15.2,9.3,8.3,9.6,8.0,2.9,16.3,11.0,2.8,14.0,3.6
Seattle Seahawks,11,D,3800,SEA,@LA,16.3,SEA by 5.5,1.1,0.4,0.8,166,123,14.1,7.9,9.0,9.6,11.0,5.2,14.0,8.7,2.3,7.0,1.8
Denver Broncos,17,D,3600,DEN,IND,20.5,DEN by 6,2.3,0.6,1.1,241,92,20.3,8.3,5.7,10.3,6.0,3.2,17.4,10.2,2.8,22.0,6.1
Arizona Cardinals,9,D,3500,ARI,TB,21.0,ARI by 7.5,1.4,0.8,0.9,247,136,21.4,6.3,12.0,10.6,6.0,1.0,20.2,8.6,2.5,22.0,6.3
Minnesota Vikings,4,D,3400,MIN,GB,22.3,GB by 1.5,3.0,0.6,0.5,220,114,21.6,7.3,19.0,9.8,21.0,3.7,15.8,7.0,2.1,12.0,3.5
Houston Texans,5,D,3400,HOU,KC,21.5,KC by 1,2.9,0.5,0.5,212,127,23.4,6.1,19.7,9.7,8.0,1.0,18.3,6.7,2.0,14.0,4.1
New York Jets,2,D,3300,NYJ,@BUF,21.0,BUF by 1.5,2.8,0.6,0.6,204,148,21.4,6.4,6.0,6.7,9.0,2.5,10.9,7.2,2.2,2.0,0.6
Los Angeles Rams,0,D,3300,LA,SEA,21.8,SEA by 5.5,2.7,0.6,0.5,239,142,24.5,6.4,7.3,7.8,1.0,1.2,14.4,7.7,2.3,11.0,3.3
Philadelphia Eagles,0,D,3300,PHI,@CHI,22.8,CHI by 3,2.3,0.6,0.8,229,109,20.4,8.6,7.0,8.6,11.0,0.8,16.4,7.4,2.2,10.0,3.0
Green Bay Packers,1,D,3200,GB,@MIN,20.8,GB by 1.5,2.5,0.5,0.5,187,139,22.4,5.2,7.0,7.7,7.0,1.6,13.8,7.3,2.3,5.0,1.6
Kansas City Chiefs,3,D,3200,KC,@HOU,20.5,KC by 1,2.1,0.4,0.8,235,111,20.3,6.5,7.7,10.4,1.0,2.8,18.1,8.5,2.7,7.0,2.2
Buffalo Bills,1,D,3100,BUF,NYJ,19.5,BUF by 1.5,1.4,0.5,1.0,254,117,23.6,6.2,9.7,6.2,10.0,0.9,11.5,7.1,2.3,5.0,1.6
New England Patriots,17,D,3000,NE,MIA,18.3,NE by 5.5,2.9,0.4,0.8,239,93,17.8,7.8,4.7,8.3,3.0,3.2,13.4,9.4,3.1,8.0,2.7
Baltimore Ravens,8,D,3000,BAL,@CLE,19.0,BAL by 4,3.3,0.9,0.8,235,97,16.6,11.1,5.7,5.4,6.0,0.4,10.5,7.5,2.5,10.0,3.3
Chicago Bears,1,D,2900,CHI,PHI,19.8,CHI by 3,2.4,0.9,1.0,252,114,22.4,8.1,5.0,5.3,4.0,1.8,8.7,6.2,2.1,7.0,2.4
Pittsburgh Steelers,1,D,2900,PIT,CIN,22.5,PIT by 3,2.4,0.5,0.6,251,109,25.2,5.9,8.7,9.5,5.0,3.3,15.7,7.5,2.6,6.0,2.1
Detroit Lions,3,D,2800,DET,TEN,21.0,DET by 6,3.4,1.1,1.1,224,89,16.7,13.1,5.7,5.2,0.0,-0.5,10.9,8.1,2.9,8.0,2.9
Cincinnati Bengals,,D,2800,CIN,@PIT,25.5,PIT by 3,1.9,0.4,1.3,286,110,26.8,5.0,5.7,8.4,5.0,3.9,13.0,7.3,2.6,5.0,1.8
Washington Redskins,2,D,2800,WAS,DAL,21.8,WAS by 3.5,2.1,0.6,1.3,209,120,16.3,9.9,8.7,7.5,-1.0,3.2,11.8,7.2,2.6,6.0,2.1
Oakland Raiders,9,D,2700,OAK,ATL,21.8,OAK by 4,2.1,0.8,0.9,276,98,19.6,7.8,6.3,7.0,2.0,3.2,10.8,7.9,2.9,-1.0,-0.4
Indianapolis Colts,,D,2700,IND,@DEN,26.5,DEN by 6,2.3,0.6,1.5,250,113,20.8,8.4,7.7,7.3,-3.0,2.3,12.3,6.5,2.4,3.0,1.1
New York Giants,1,D,2600,NYG,NO,25.3,NYG by 3.5,1.9,0.6,0.6,315,96,26.1,5.4,1.3,6.6,1.0,0.8,12.5,7.6,2.9,8.0,3.1
Cleveland Browns,,D,2500,CLE,BAL,23.0,BAL by 4,1.6,0.5,1.2,277,93,20.1,7.7,3.3,5.4,1.0,-0.6,11.3,7.0,2.8,8.0,3.2
Miami Dolphins,0,D,2500,MIA,@NE,23.8,NE by 5.5,2.4,0.6,0.4,286,91,27.9,5.6,7.3,5.9,13.0,-1.7,13.4,5.6,2.2,3.0,1.2
San Diego Chargers,0,D,2500,SD,JAX,22.3,SD by 3,3.0,0.6,1.1,266,89,23.3,8.9,7.0,5.1,4.0,1.4,8.9,7.3,2.9,9.0,3.6
