Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Seattle Seahawks,27,D,4100,SEA,SF,15.8,SEA by 10.5,3.1,0.3,0.9,204,89,15.8,9.6,11.0,9.8,9.0,5.6,14.0,9.9,2.4,3.0,0.7
Carolina Panthers,13,D,3800,CAR,MIN,18.5,CAR by 6,2.7,0.4,0.5,195,128,21.8,5.3,11.3,10.3,11.0,3.6,16.9,10.2,2.7,2.0,0.5
Arizona Cardinals,13,D,3600,ARI,@BUF,21.8,ARI by 4.5,2.3,0.6,0.4,211,143,20.9,5.8,8.3,10.8,14.0,0.9,20.7,8.1,2.3,8.0,2.2
Denver Broncos,9,D,3500,DEN,@CIN,22.8,CIN by 3.5,2.4,0.5,0.6,261,101,24.7,6.0,11.3,10.4,14.0,3.2,17.6,8.6,2.5,9.0,2.6
New York Giants,4,D,3300,NYG,WAS,21.8,NYG by 3.5,1.6,0.6,0.8,276,86,23.8,5.6,4.3,7.0,4.5,1.3,12.7,8.7,2.6,3.0,0.9
New England Patriots,1,D,3200,NE,HOU,18.8,NE by 1,2.1,0.4,0.8,237,114,20.4,6.7,4.3,8.0,5.5,3.0,13.0,9.4,2.9,20.0,6.3
Kansas City Chiefs,1,D,3200,KC,NYJ,20.8,KC by 3,1.4,0.6,0.9,262,119,24.7,6.3,7.3,10.2,4.0,2.5,17.9,9.0,2.8,29.0,9.1
Minnesota Vikings,1,D,3100,MIN,@CAR,24.5,CAR by 6,2.1,0.8,0.6,238,147,30.8,5.1,17.3,10.0,16.5,4.0,16.0,6.2,2.0,28.0,9.0
Tampa Bay Buccaneers,20,D,3100,TB,LA,18.5,TB by 3.5,1.3,0.4,0.8,172,122,14.1,8.0,2.3,6.1,1.5,0.9,11.2,8.1,2.6,10.0,3.2
Houston Texans,4,D,3000,HOU,@NE,19.8,NE by 1,2.4,0.5,0.4,278,97,27.3,5.6,17.0,10.2,11.0,1.5,18.8,8.2,2.7,1.0,0.3
Miami Dolphins,40,D,3000,MIA,CLE,16.0,MIA by 10,3.3,0.9,0.9,241,99,16.1,11.6,7.3,6.1,8.0,-1.4,13.5,7.9,2.6,7.0,2.3
Green Bay Packers,5,D,3000,GB,DET,20.8,GB by 6,2.9,0.5,0.8,268,93,22.6,6.2,6.7,7.6,6.0,1.5,13.7,8.7,2.9,5.0,1.7
Los Angeles Rams,2,D,3000,LA,@TB,22.0,TB by 3.5,1.4,0.8,1.1,250,132,20.2,7.3,5.3,8.3,6.0,1.7,14.8,8.2,2.7,12.0,4.0
New York Jets,0,D,2900,NYJ,@KC,23.8,KC by 3,2.9,0.5,0.4,213,126,23.1,5.6,5.0,5.9,5.5,2.1,9.8,7.0,2.4,3.0,1.0
Pittsburgh Steelers,8,D,2900,PIT,@PHI,21.5,PIT by 3.5,2.5,0.8,0.9,250,120,23.6,7.4,10.0,9.4,5.5,3.1,15.6,8.2,2.8,-1.0,-0.3
Cincinnati Bengals,5,D,2800,CIN,DEN,19.3,CIN by 3.5,2.2,0.6,1.5,252,117,20.6,7.9,5.3,8.1,5.0,3.5,12.6,7.8,2.8,5.0,1.8
Philadelphia Eagles,3,D,2800,PHI,PIT,25.0,PIT by 3.5,2.0,0.4,1.4,279,112,25.6,5.6,10.0,8.8,10.5,0.9,16.6,8.0,2.9,17.0,6.1
Buffalo Bills,0,D,2700,BUF,ARI,26.3,ARI by 4.5,1.9,0.6,0.8,295,119,27.2,4.7,7.7,6.4,7.5,1.2,11.6,5.3,2.0,22.0,8.1
Chicago Bears,,D,2700,CHI,@DAL,25.8,DAL by 6.5,2.1,0.6,1.3,212,119,16.8,9.8,5.0,5.7,5.5,2.6,8.8,4.2,1.6,1.0,0.4
Oakland Raiders,2,D,2600,OAK,@TEN,22.8,OAK by 1.5,3.1,0.9,1.2,226,88,16.8,12.3,4.0,6.8,0.5,2.6,10.9,7.4,2.8,11.0,4.2
Jacksonville Jaguars,,D,2600,JAX,BAL,23.0,BAL by 1,1.6,0.6,1.3,272,91,19.6,8.0,2.0,5.7,1.0,-2.1,13.5,7.5,2.9,9.0,3.5
Tennessee Titans,,D,2500,TEN,OAK,24.3,OAK by 1.5,1.9,0.6,0.8,248,102,22.9,6.6,4.7,5.3,5.5,2.8,7.7,7.0,2.8,4.0,1.6
Baltimore Ravens,4,D,2500,BAL,@JAX,22.0,BAL by 1,3.1,0.7,1.2,270,85,22.8,9.5,6.3,6.1,8.0,1.3,11.0,6.9,2.8,13.0,5.2
Dallas Cowboys,12,D,2500,DAL,CHI,19.3,DAL by 6.5,2.3,0.7,0.7,230,106,19.8,8.1,3.7,4.4,4.5,0.7,8.2,6.7,2.7,5.0,2.0
Washington Redskins,4,D,2400,WAS,@NYG,25.3,NYG by 3.5,1.7,0.6,0.9,278,100,24.5,6.0,5.7,7.6,2.5,3.3,11.9,8.8,3.7,8.0,3.3
Detroit Lions,1,D,2400,DET,@GB,26.8,GB by 6,3.2,0.6,0.6,218,111,20.8,7.8,6.3,5.5,4.0,-0.2,11.2,7.1,3.0,1.0,0.4
San Francisco 49ers,3,D,2400,SF,@SEA,26.3,SEA by 10.5,2.7,0.6,0.4,242,139,23.6,6.7,8.7,5.1,11.5,0.8,9.4,4.6,1.9,2.0,0.8
Indianapolis Colts,,D,2400,IND,SD,25.0,IND by 1.5,2.4,0.6,0.6,278,90,20.4,8.0,4.0,7.3,0.0,2.2,12.3,6.9,2.9,11.0,4.6
Cleveland Browns,,D,2300,CLE,@MIA,26.0,MIA by 10,2.8,0.5,0.9,241,95,18.1,8.1,4.7,4.6,4.5,0.1,9.2,6.3,2.7,12.0,5.2
San Diego Chargers,1,D,2300,SD,@IND,26.5,IND by 1.5,2.6,0.6,0.9,237,92,21.1,8.8,8.3,5.4,6.5,1.6,9.3,6.2,2.7,14.0,6.1
New Orleans Saints,0,D,2200,NO,ATL,25.5,NO by 2.5,2.1,0.8,1.0,280,103,20.3,7.6,4.3,4.8,2.5,-1.0,10.5,6.7,3.0,-2.0,-0.9
Atlanta Falcons,0,D,2000,ATL,@NO,28.0,NO by 2.5,1.8,0.5,0.6,318,92,25.8,5.1,1.3,5.3,0.5,-0.4,10.9,5.4,2.7,11.0,5.5
