"Player.Name","Likes","Inj","Pos","Salary","Team","Opp","Vegas.Pts","Vegas.Spread","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Pass.Att","S.Pass.Att","Proj.Pass.Att","Red.Zone.Pass.Att","Yards.Per.Pass.Att","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","Projected.Usage","L3.FP","L16.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Brett Hundley",NA,"","QB",5000,"GB","IND",30.3,"GB by 7.5","14%","6%","23%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Matt Cassel",NA,"","QB",5000,"TEN","@SD",21.8,"SD by 3.5","11%","-20%","9%",0.5,0.5,0.3,0,10,1,1,0,0,0.5,0,0,0,0,0,1,0.3,0.3,0.3,-0.2,0.7,0,0,0,0
"Kellen Clemens",NA,"","QB",5000,"SD","TEN",25.3,"SD by 3.5","6%","-23%","9%",1,1,0.4,0,0,2,2,0,0,-0.5,0,0,0,0,0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0
"Derrick Henry",4,"","RB",5000,"TEN","@SD",21.8,"SD by 3.5","11%","-20%","39%",0,0,0,0,0,6.3,6.6,7.9,1,4.2,2.7,1.4,2,0.3,9.7,17,8.2,6,6,0,12,7.7,1.5,0,0
"Tyrell Williams",19,"Q","WR",5000,"SD","TEN",25.3,"SD by 3.5","6%","-23%","10%",0,0,0,0,0,0,0,0,0,0,6.3,6.6,6.7,1.3,10,11,10.4,12.9,12.9,4.4,21.4,14,2.8,0,0
"Austin Davis",NA,"","QB",5000,"DEN","@OAK",21.3,"OAK by 1","11%","16%","24%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matt McGloin",NA,"","QB",5000,"OAK","DEN",22.3,"OAK by 1","-23%","9%","-24%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Connor Cook",NA,"","QB",5000,"OAK","DEN",22.3,"OAK by 1","-23%","9%","-24%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paxton Lynch",NA,"","QB",5000,"DEN","@OAK",21.3,"OAK by 1","11%","16%","24%",29.5,29.5,0.3,5,6.7,4.5,4.5,0,0,1.6,0,0,0,0,0,1,12.1,12.1,12.1,9.7,14.4,0,0,0,0
"Tyrod Taylor",1,"","QB",5000,"BUF","@SEA",18.5,"SEA by 7","-5%","-17%","-22%",30.7,28.9,27.4,3,6.4,6.7,5.8,5.6,0.6,6.9,0,0,0,0,0,58,21.1,18,18,11.8,24.2,16.3,3.3,0,0
"EJ Manuel",NA,"","QB",5000,"BUF","@SEA",18.5,"SEA by 7","-5%","-17%","-22%",1.7,1.7,0.3,0,9,1.7,1.7,0,0,2.6,0,0,0,0,0,1,1.7,1.7,1.7,0.2,3.2,0,0,0,0
"Trevone Boykin",NA,"","QB",5000,"SEA","BUF",25.5,"SEA by 7","0%","10%","-6%",9,9,0.3,4,7.2,2,2,0,0,-1,0,0,0,0,0,1,5.4,5.4,5.4,5.4,5.4,0,0,0,0
"Cardale Jones",NA,"","QB",5000,"BUF","@SEA",18.5,"SEA by 7","-5%","-17%","-22%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Tolzien",NA,"","QB",5000,"IND","@GB",22.8,"GB by 7.5","1%","-31%","-8%",0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Theo Riddick",19,"Q","RB",4900,"DET","@MIN",18.5,"MIN by 5.5","-14%","-14%","-16%",0,0,0,0,0,11,10.2,10.6,0.7,3.7,8,7.2,5.3,1.3,6.2,28,21.1,18.9,18.9,9.9,27.9,14.8,3,0,0
"Allen Hurns",3,"","WR",4900,"JAX","@KC",17.8,"KC by 7","-2%","5%","7%",0,0,0,0,0,0,0,0,0,0,9.7,8,6,1.4,7.9,11,14.6,12.5,12.5,7.6,17.4,11.4,2.3,0,0
"Mark Ingram",22,"","RB",4800,"NO","@SF",28.8,"NO by 4.5","-13%","72%","29%",0,0,0,0,0,11.7,12.7,15.1,2,3.8,2.3,3.7,2.6,0.7,5.9,27,8.2,12.8,12.8,4.3,21.2,16.3,3.4,0,0
"DeVante Parker",10,"Q","WR",4800,"MIA","NYJ",24.3,"MIA by 3.5","15%","-32%","26%",0,0,0,0,0,0,0,0,0,0,4.7,6,7,0.5,8.2,12,7.3,10.3,10.3,3.6,16.9,15.1,3.1,0,0
"Golden Tate",2,"","WR",4700,"DET","@MIN",18.5,"MIN by 5.5","-14%","-14%","-35%",0,0,0,0,0,0.3,0.8,0.4,0.1,0.5,10.3,7.8,7.6,0.8,7,14,20.1,11.6,11.6,1.7,21.5,14.9,3.2,0,0
"Terrance West",18,"","RB",4700,"BAL","PIT",21.3,"PIT by 3.5","9%","-1%","25%",0,0,0,0,0,14,13.7,14.2,1.9,4.4,3,2.1,2.2,0.4,3.9,27,13.4,11.3,11.3,1.7,20.9,13.4,2.9,0,0
"Delanie Walker",14,"Q","TE",4600,"TEN","@SD",21.8,"SD by 3.5","11%","-20%","1%",0,0,0,0,0,0.3,0.1,0,0,3,5,6,6.2,0.4,9.6,11,12.1,12.4,12.4,4.9,19.9,13.9,3,0,0
"Sterling Shepard",2,"","WR",4600,"NYG","PHI",22.8,"NYG by 3","-11%","6%","-15%",0,0,0,0,0,0,0,0,0,0,7.3,6.9,6.6,0.4,7,11,6,11.3,11.3,4.3,18.4,11.5,2.5,0,0
"Alfred Morris",NA,"","RB",4600,"DAL","@CLE",28,"DAL by 7","10%","33%","30%",0,0,0,0,0,4,5.1,6.1,0.7,3.8,0.3,0.4,0.7,0,0.7,11,1.4,3.8,3.8,0.7,7,5.4,1.2,0,0
"Corey Coleman",16,"","WR",4500,"CLE","DAL",21,"DAL by 7","1%","-15%","-4%",0,0,0,0,0,0,0,0.2,0,0,6.5,6.5,5.6,1,13.3,10,19.6,19.6,19.6,4.4,34.9,10.4,2.3,0,0
"Frank Gore",2,"","RB",4500,"IND","@GB",22.8,"GB by 7.5","1%","-31%","-34%",0,0,0,0,0,16,15.8,13.4,1.5,4.2,3,3.6,3.6,0.5,4.1,29,16.1,15,15,11.3,18.7,11.7,2.6,0,0
"DeAngelo Williams",NA,"Q","RB",4500,"PIT","@BAL",24.8,"PIT by 3.5","-11%","-24%","-21%",0,0,0,0,0,2.7,12.3,4.5,1.2,3.7,0.7,3.8,0.8,0.2,4,9,3,13.1,13.1,-1.7,27.9,3.5,0.8,0,0
"Kendall Wright",5,"","WR",4400,"TEN","@SD",21.8,"SD by 3.5","11%","-20%","4%",0,0,0,0,0,0.3,0.2,0,0,15,6,4.4,5.1,0,11.5,9,17.8,11.7,11.7,-1,24.5,9.7,2.2,0,0
"Kenny Britt",17,"","WR",4400,"LA","CAR",20.8,"CAR by 3","17%","-26%","7%",0,0,0,0,0,0,0,0,0,0,7.3,6.9,6.6,0.4,11.1,11,18.5,14.4,14.4,4.5,24.2,12.3,2.8,0,0
"Charcandrick West",49,"","RB",4400,"KC","JAX",24.8,"KC by 7","-10%","16%","-3%",0,0,0,0,0,7,5.5,15.9,0.3,4.2,2,2.8,4.3,0.3,2.6,34,3.9,5.2,5.2,2.2,8.3,16.3,3.7,0,0
"Sammie Coates",11,"","WR",4300,"PIT","@BAL",24.8,"PIT by 3.5","-11%","-24%","3%",0,0,0,0,0,0,0.3,0,0,2.5,5.3,5.1,4.4,0.6,11.8,7,12.1,11.1,11.1,-0.5,22.8,8.9,2.1,0,0
"Matt Asiata",3,"","RB",4300,"MIN","DET",24,"MIN by 5.5","4%","3%","-2%",0,0,0,0,0,13.3,8.9,9.9,1.7,3.2,5.3,2.9,2.5,0,6.7,21,14.3,8.6,8.6,2.1,15.1,10.2,2.4,0,0
"Tavon Austin",7,"","WR",4200,"LA","CAR",20.8,"CAR by 3","17%","-26%","7%",0,0,0,0,0,2.3,1.9,2,0.4,4.8,9.7,9.1,7.5,1,4.7,16,14.6,12,12,4,20,14.7,3.5,0,0
"James Starks",NA,"O","RB",4200,"GB","IND",30.3,"GB by 7.5","14%","6%","29%",0,0,0,0,0,6.7,6,0,1,1.8,3,2.5,0,0,5,0,4.3,3.8,3.8,0.8,6.8,0,0,0,0
"Bilal Powell",1,"","RB",4100,"NYJ","@MIA",20.8,"MIA by 3.5","-6%","26%","-20%",0,0,0,0,0,4.3,3.8,6.5,0.1,7.1,2.3,4.6,3.4,0.8,4.3,16,7.3,8.4,8.4,3,13.8,10.7,2.6,0,0
"Torrey Smith",3,"","WR",4100,"SF","NO",24.3,"NO by 4.5","13%","3%","0%",0,0,0,0,0,0,0,0,0,0,3.3,4.6,5.6,0.4,6.2,10,6.4,6.4,6.4,-0.2,13,11.9,2.9,0,0
"Mike Gillislee",NA,"","RB",4100,"BUF","@SEA",18.5,"SEA by 7","-5%","-17%","-23%",0,0,0,0,0,7.7,4.3,5.2,0.5,6.5,1,0.9,0.6,0.1,5.1,10,10.8,7,7,1,13,3.6,0.9,0,0
"Mohamed Sanu",0,"","WR",4100,"ATL","@TB",26.8,"ATL by 4.5","10%","6%","1%",0,0,0,0,0,0,0,0,0,0,8,6.3,5.7,1.1,6.8,9,14.2,10.7,10.7,2.6,18.7,13.2,3.2,0,0
"Ryan Mathews",NA,"","RB",4100,"PHI","@NYG",19.8,"NYG by 3","5%","-13%","-17%",0,0,0,0,0,9,10.1,6.5,2.1,3.8,0.7,1.1,1.9,0.3,8,14,7.5,9.9,9.9,3.6,16.3,6.1,1.5,0,0
"Kyle Rudolph",38,"","TE",4000,"MIN","DET",24,"MIN by 5.5","4%","3%","65%",0,0,0,0,0,0,0,0,0,0,7,7.7,5.4,1,6,9,7.4,11.6,11.6,6.2,17,10.3,2.6,0,0
"Tim Hightower",11,"","RB",4000,"NO","@SF",28.8,"NO by 4.5","-13%","72%","29%",0,0,0,0,0,10.3,6.4,8.7,1.7,4.2,1.3,0.7,1.5,0.4,1.2,16,6.5,3.6,3.6,-1.3,8.6,9.4,2.4,0,0
"Jeremy Kerley",3,"","WR",4000,"SF","NO",24.3,"NO by 4.5","13%","3%","0%",0,0,0,0,0,0,0,0,0,0,8.3,8.1,6.2,0.7,5.8,11,11.3,11.2,11.2,1.6,20.7,10.8,2.7,0,0
"Latavius Murray",5,"","RB",4000,"OAK","DEN",22.3,"OAK by 1","-23%","9%","9%",0,0,0,0,0,12.3,11.5,12.7,1.5,4,4.7,3.8,2.6,0.7,3.9,25,12.3,14,14,7.5,20.5,12.5,3.1,0,0
"Jerick McKinnon",0,"Q","RB",4000,"MIN","DET",24,"MIN by 5.5","4%","3%","-2%",0,0,0,0,0,16.3,11.3,13.4,1.7,3.2,3,2.3,2,0.2,2.1,26,10,6.8,6.8,0.5,13,10.8,2.7,0,0
"Duke Johnson",4,"","RB",4000,"CLE","DAL",21,"DAL by 7","1%","-15%","-30%",0,0,0,0,0,4.7,5.4,5.7,0.4,5.1,6.3,5.9,4.8,0.4,6.3,19,14.1,11.3,11.3,6.5,16.2,12.6,3.1,0,0
"Kenny Stills",11,"","WR",3900,"MIA","NYJ",24.3,"MIA by 3.5","15%","-32%","26%",0,0,0,0,0,0,0,0,0,0,4,4.6,4.8,0.3,9.9,8,9.1,9.8,9.8,1.4,18.2,9.1,2.3,0,0
"Rashad Jennings",0,"","RB",3900,"NYG","PHI",22.8,"NYG by 3","-11%","6%","-11%",0,0,0,0,0,11.7,13.3,10.7,1,2.7,3,2.8,2.1,0,5.5,22,8.8,8.8,8.8,5.8,11.8,10.2,2.6,0,0
"Gary Barnidge",4,"","TE",3900,"CLE","DAL",21,"DAL by 7","1%","-15%","15%",0,0,0,0,0,0,0,0,0,0,6.3,5.9,4.9,0.4,8.6,9,9.6,9.4,9.4,4.9,14,9.3,2.4,0,0
"Mike Davis",NA,"","RB",3900,"SF","NO",24.3,"NO by 4.5","13%","3%","24%",0,0,0,0,0,4.7,2.8,9,0.2,2.3,1,0.7,0.5,0.2,4,16,3.8,2.3,2.3,-0.8,5.3,6,1.5,0,0
"Ted Ginn",1,"","WR",3900,"CAR","@LA",23.8,"CAR by 3","-5%","-3%","6%",0,0,0,0,0,0.7,0.9,0,0,6,5,4.6,4.5,0.1,7.6,7,7.3,6.4,6.4,2.4,10.5,9,2.3,0,0
"Thomas Rawls",NA,"O","RB",3900,"SEA","BUF",25.5,"SEA by 7","0%","10%","5%",0,0,0,0,0,9.5,9.5,0,1,1.3,3,3,0,0.5,6.8,0,6.3,6.3,6.3,2.8,9.8,0,0,0,0
"Darren Sproles",21,"","RB",3900,"PHI","@NYG",19.8,"NYG by 3","5%","-13%","-17%",0,0,0,0,0,7.3,6.6,13.6,1.3,5,3.7,4,3.7,0.6,8.1,28,8.5,10.9,10.9,2.6,19.3,13.7,3.5,0,0
"Isaiah Crowell",3,"","RB",3900,"CLE","DAL",21,"DAL by 7","1%","-15%","-30%",0,0,0,0,0,10.7,13.1,12,2.1,4.9,2.7,2.4,1.7,0.1,7.4,25,12.3,14.5,14.5,6.5,22.4,10.5,2.7,0,0
"Victor Cruz",1,"","WR",3800,"NYG","PHI",22.8,"NYG by 3","-11%","6%","-15%",0,0,0,0,0,0,0,0,0,0,5.7,5.9,5.3,0.7,8.1,9,5.5,8.9,8.9,4.4,13.4,9.1,2.4,0,0
"Brice Butler",1,"","WR",3800,"DAL","@CLE",28,"DAL by 7","10%","33%","15%",0,0,0,0,0,0,0,0,0,0,3,3.1,0.9,0.7,5.3,1,5.3,4.8,4.8,-0.7,10.3,2,0.5,0,0
"Dennis Pitta",19,"","TE",3800,"BAL","PIT",21.3,"PIT by 3.5","9%","-1%","5%",0,0,0,0,0,0,0,0,0,0,9.3,8.1,8,0.6,5.9,13,10.2,10.6,10.6,4.9,16.4,13.4,3.5,0,0
"Shaun Draughn",0,"","RB",3800,"SF","NO",24.3,"NO by 4.5","13%","3%","24%",0,0,0,0,0,1.3,3.9,2.7,0.6,2.6,2.7,2,2.4,0.4,4.3,9,5.5,4.7,4.7,-1.5,11,5.6,1.5,0,0
"Rishard Matthews",2,"","WR",3800,"TEN","@SD",21.8,"SD by 3.5","11%","-20%","4%",0,0,0,0,0,0,0,0,0,0,4.7,4.8,4.3,0.5,9.4,7,12.5,10.1,10.1,6.2,13.9,9.8,2.6,0,0
"Tyler Lockett",1,"","WR",3800,"SEA","BUF",25.5,"SEA by 7","0%","10%","9%",0,0,0,0,0,0.3,0.1,0,0,2,3.7,3.7,4.3,0.4,7.6,7,5.3,5.3,5.3,0.8,9.7,9.5,2.5,0,0
"Adam Thielen",1,"","WR",3800,"MIN","DET",24,"MIN by 5.5","4%","3%","8%",0,0,0,0,0,0,0,0,0,0,6,5,3.2,0.4,10.4,6,14.3,10.1,10.1,1.7,18.4,7.2,1.9,0,0
"Wendell Smallwood",NA,"","RB",3700,"PHI","@NYG",19.8,"NYG by 3","5%","-13%","-17%",0,0,0,0,0,3,4.8,3.4,0.7,3.8,0.7,0.5,0.3,0,4.7,6,2.9,4.1,4.1,-2,10.1,2.4,0.6,0,0
"Terrance Williams",0,"","WR",3700,"DAL","@CLE",28,"DAL by 7","10%","33%","15%",0,0,0,0,0,0,0,0,0,0,5.7,5.2,3.6,0.2,10.8,6,9.3,10.1,10.1,6.3,13.9,8.2,2.2,0,0
"Benny Cunningham",NA,"","RB",3700,"LA","CAR",20.8,"CAR by 3","17%","-26%","-21%",0,0,0,0,0,1.7,1.5,2.6,0.2,5,1,1.2,1.2,0,6.1,7,2.1,2.5,2.5,0.7,4.3,4.1,1.1,0,0
"Phillip Dorsett",0,"","WR",3700,"IND","@GB",22.8,"GB by 7.5","1%","-31%","-3%",0,0,0,0,0,0,0.1,0.2,0,3,4.3,4.4,3.1,0.7,9.2,6,5.4,7.6,7.6,3.2,12,6.7,1.8,0,0
"Robert Woods",NA,"Q","WR",3700,"BUF","@SEA",18.5,"SEA by 7","-5%","-17%","-13%",0,0,0,0,0,0.3,0.1,0,0,6,6.3,6.3,6.3,0.7,6.6,11,9.9,9.2,9.2,3.8,14.7,10.8,2.9,0,0
"Jason Witten",10,"","TE",3700,"DAL","@CLE",28,"DAL by 7","10%","33%","63%",0,0,0,0,0,0,0,0,0,0,5.3,6.4,4.6,1.4,6.4,7,8.4,9.3,9.3,5.7,12.8,10.2,2.8,0,0
"T.J. Yeldon",NA,"","RB",3600,"JAX","@KC",17.8,"KC by 7","-2%","5%","-9%",0,0,0,0,0,5,9,7.9,1,3.5,2.7,4.4,3.4,0.1,4.6,20,5.7,9.5,9.5,3.9,15.1,9.6,2.7,0,0
"Cameron Artis-Payne",NA,"","RB",3600,"CAR","@LA",23.8,"CAR by 3","-5%","-3%","-17%",0,0,0,0,0,12,12,0,1,4,0.3,0.3,0,0,11,0,9.5,9.5,9.5,-0.4,19.4,0,0,0,0
"Jack Doyle",3,"","TE",3600,"IND","@GB",22.8,"GB by 7.5","1%","-31%","-4%",0,0,0,0,0,0,0,0,0,0,5.7,4.5,2.9,1.1,8.8,5,14.6,10.8,10.8,3.2,18.5,6,1.7,0,0
"Anquan Boldin",1,"","WR",3600,"DET","@MIN",18.5,"MIN by 5.5","-14%","-14%","-35%",0,0,0,0,0,0,0,0,0,0,5.3,5.5,5.9,1,6.3,10,11.1,10.6,10.6,5,16.1,10.9,3,0,0
"Kenneth Dixon",NA,"","RB",3600,"BAL","PIT",21.3,"PIT by 3.5","9%","-1%","25%",0,0,0,0,0,2,2,6.1,0.3,1.7,1.3,1.3,1.8,0.3,1.5,13,1.5,1.5,1.5,0.9,2.2,6.8,1.9,0,0
"Zach Ertz",2,"","TE",3500,"PHI","@NYG",19.8,"NYG by 3","5%","-13%","-16%",0,0,0,0,0,0,0,0,0,0,3.3,4,4.1,0.2,7.5,7,3.8,6,6,2.3,9.7,7.8,2.2,0,0
"Kamar Aiken",3,"","WR",3500,"BAL","PIT",21.3,"PIT by 3.5","9%","-1%","-16%",0,0,0,0,0,0,0,0,0,0,5,3.3,6.2,0.1,6.4,10,6.3,4,4,-0.1,8,11,3.1,0,0
"Kapri Bibbs",NA,"","RB",3500,"DEN","@OAK",21.3,"OAK by 1","11%","16%","14%",0,0,0,0,0,2,1.5,4.2,0.3,4.2,0.3,0.5,0.7,0,3,9,0.8,1,1,0.5,1.6,3.9,1.1,0,0
"Orleans Darkwa",NA,"","RB",3400,"NYG","PHI",22.8,"NYG by 3","-11%","6%","-11%",0,0,0,0,0,9.7,7.5,0,1.3,3.7,1,1,0,0,3,0,8.4,6.6,6.6,0.2,12.9,0,0,0,0
"Marqise Lee",1,"","WR",3400,"JAX","@KC",17.8,"KC by 7","-2%","5%","7%",0,0,0,0,0,0,0,0.2,0,0,5.7,5.9,5.7,0.7,8.7,11,11.6,9.7,9.7,3.5,15.9,8.6,2.5,0,0
"Tyreek Hill",15,"","WR",3400,"KC","JAX",24.8,"KC by 7","-10%","16%","2%",0,0,0,0,0,1,0.9,0,0,4,3,3.3,4.3,0.6,9.7,7,12.9,9.7,9.7,3,16.3,7.2,2.1,0,0
"Coby Fleener",6,"","TE",3400,"NO","@SF",28.8,"NO by 4.5","-13%","72%","0%",0,0,0,0,0,0.3,0.1,0,0.1,2,4.3,5.9,4.6,0.6,7.7,7,13.2,11.1,11.1,0.6,21.6,8.4,2.5,0,0
"Brian Quick",2,"","WR",3400,"LA","CAR",20.8,"CAR by 3","17%","-26%","7%",0,0,0,0,0,0,0,0,0,0,6,4.6,4.5,0.3,11.2,8,10.8,10.5,10.5,4.3,16.7,8,2.4,0,0
"Devin Funchess",NA,"","WR",3400,"CAR","@LA",23.8,"CAR by 3","-5%","-3%","6%",0,0,0,0,0,0,0,0,0,0,4.3,3.8,3.4,0.5,6.5,6,9.1,6.5,6.5,1.7,11.3,5.5,1.6,0,0
"Robert Turbin",0,"","RB",3400,"IND","@GB",22.8,"GB by 7.5","1%","-31%","-34%",0,0,0,0,0,2.3,2.3,2.9,0.9,2.4,2.7,2,1.6,0.3,6,8,5.3,5.2,5.2,3.3,7.1,3.7,1.1,0,0
"Derek Watt",NA,"","RB",3400,"SD","TEN",25.3,"SD by 3.5","6%","-23%","-20%",0,0,0,0,0,0.3,0.3,0,0,2,0.7,0.8,0.3,0,22.3,0,2.8,2.5,2.5,-0.2,5.1,0,0,0,0
"Russell Shepard",NA,"O","WR",3400,"TB","ATL",22.3,"ATL by 4.5","14%","-13%","19%",0,0,0,0,0,0,0.2,0,0,9,3,2.2,0,0.7,9.5,0,9.7,5.9,5.9,-1.5,13.2,0,0,0,0
"Cordarrelle Patterson",2,"","WR",3300,"MIN","DET",24,"MIN by 5.5","4%","3%","8%",0,0,0,0,0,0.3,0.6,0,0,3.8,5.3,3.4,3.5,0.4,8.1,6,13.6,7.7,7.7,0.4,15,8.2,2.5,0,0
"Cameron Brate",7,"","TE",3300,"TB","ATL",22.3,"ATL by 4.5","14%","-13%","38%",0,0,0,0,0,0,0,0,0,0,3.7,5.3,6.3,1,6.7,10,7.3,9.4,9.4,3.3,15.5,13,3.9,0,0
"Aaron Ripkowski",NA,"","RB",3300,"GB","IND",30.3,"GB by 7.5","14%","6%","29%",0,0,0,0,0,3.3,3,1.7,1.3,4.9,1,0.8,0.5,0.3,3,4,2.7,2.5,2.5,1.1,3.8,2.9,0.9,0,0
"Jeff Janis",1,"","WR",3300,"GB","IND",30.3,"GB by 7.5","14%","6%","0%",0,0,0,0,0,0,0,0,0,0,3.7,2.8,5.4,0.5,4.8,9,6.4,4.8,4.8,-0.8,10.5,9.9,3,0,0
"Hunter Henry",0,"O","TE",3300,"SD","TEN",25.3,"SD by 3.5","6%","-23%","30%",0,0,0,0,0,0,0,0,0,0,5,4.7,0,1.3,10.4,0,8.8,10.5,10.5,3,17.9,0,0,0,0
"DeAndre Washington",0,"","RB",3300,"OAK","DEN",22.3,"OAK by 1","-23%","9%","9%",0,0,0,0,0,6.7,6.5,5.6,0.5,5.1,1,1.9,1,0,4.8,11,3.8,5.6,5.6,3.2,8.1,5.4,1.6,0,0
"C.J. Prosise",NA,"","RB",3300,"SEA","BUF",25.5,"SEA by 7","0%","10%","5%",0,0,0,0,0,2,2,3.9,0,3.5,2.7,2.7,2.8,0.3,13.8,11,6.7,6.7,6.7,0.1,13.3,5.5,1.7,0,0
"Marquise Goodwin",NA,"","WR",3300,"BUF","@SEA",18.5,"SEA by 7","-5%","-17%","-13%",0,0,0,0,0,0,0,0,0,0,5.7,5.3,4.3,0.5,8.1,8,10.9,9.8,9.8,0.8,18.8,8.7,2.6,0,0
"Breshad Perriman",0,"","WR",3300,"BAL","PIT",21.3,"PIT by 3.5","9%","-1%","-16%",0,0,0,0,0,0,0.1,0.2,0,2,6,4.9,5.8,0.3,5.4,10,4.3,4.6,4.6,2.8,6.5,10.2,3.1,0,0
"Chris Ivory",NA,"","RB",3200,"JAX","@KC",17.8,"KC by 7","-2%","5%","-9%",0,0,0,0,0,6.7,8,8.6,1,3.2,2.3,1.8,1,0,2.3,17,6.9,5.4,5.4,1.5,9.3,5.7,1.8,0,0
"Julius Thomas",2,"","TE",3200,"JAX","@KC",17.8,"KC by 7","-2%","5%","-39%",0,0,0,0,0,0,0,0,0,0,5.7,5.7,5.4,0.7,6.6,10,9.2,9.9,9.9,4.8,15,8.2,2.6,0,0
"Andrew Hawkins",1,"","WR",3200,"CLE","DAL",21,"DAL by 7","1%","-15%","-4%",0,0,0,0,0,0,0.3,0.2,0,0,5.3,4.5,3.1,0.9,6.2,6,10.6,7.8,7.8,1.1,14.5,5.9,1.8,0,0
"Markus Wheaton",NA,"","WR",3200,"PIT","@BAL",24.8,"PIT by 3.5","-11%","-24%","3%",0,0,0,0,0,0,0,0,0,0,3,3,0,0.7,5.7,0,5.7,5.7,5.7,0.1,11.3,0,0,0,0
"Eli Rogers",0,"","WR",3200,"PIT","@BAL",24.8,"PIT by 3.5","-11%","-24%","3%",0,0,0,0,0,0,0,0,0,0,4.3,5,3.8,0.5,6.8,6,4.9,8.1,8.1,1.2,15,7,2.2,0,0
"Fozzy Whittaker",NA,"","RB",3200,"CAR","@LA",23.8,"CAR by 3","-5%","-3%","-17%",0,0,0,0,0,2.7,5,1.9,0.6,5.3,1.7,3.6,1.9,0,7.1,6,3.2,8.5,8.5,1.1,15.8,4.5,1.4,0,0
"Dwayne Washington",NA,"","RB",3200,"DET","@MIN",18.5,"MIN by 5.5","-14%","-14%","-16%",0,0,0,0,0,5.3,4.5,0,0.8,4.2,0.7,0.5,0,0,2.5,0,3.3,4,4,2.4,5.7,0,0,0,0
"Adam Humphries",2,"","WR",3100,"TB","ATL",22.3,"ATL by 4.5","14%","-13%","19%",0,0,0,0,0,0.3,0.3,0,0,6.5,3,5.4,7.2,0.1,7.7,11,5.7,8.6,8.6,1.7,15.6,13.5,4.4,0,0
"Eric Ebron",16,"","TE",3100,"DET","@MIN",18.5,"MIN by 5.5","-14%","-14%","-14%",0,0,0,0,0,0,0,0,0,0,7.7,7,6.2,0.6,8.3,11,11.7,12,12,8.7,15.3,11.4,3.7,0,0
"Nelson Agholor",NA,"","WR",3100,"PHI","@NYG",19.8,"NYG by 3","5%","-13%","0%",0,0,0,0,0,0,0.1,0,0,5,4.7,5.1,4.6,1.3,6,7,5,7,7,2.9,11.1,7.6,2.5,0,0
"Damien Williams",0,"","RB",3100,"MIA","NYJ",24.3,"MIA by 3.5","15%","-32%","1%",0,0,0,0,0,3.7,2.7,3.7,0.7,4,1.7,2,1.3,0.7,9.8,9,8.8,7.5,7.5,4.2,10.8,4.4,1.4,0,0
"Chris Conley",2,"","WR",3100,"KC","JAX",24.8,"KC by 7","-10%","16%","2%",0,0,0,0,0,0,0,0,0,0,3.7,4.9,4.7,0.7,8.4,8,6.5,7.4,7.4,4.2,10.5,6.4,2.1,0,0
"Corey Brown",0,"","WR",3100,"CAR","@LA",23.8,"CAR by 3","-5%","-3%","6%",0,0,0,0,0,0,0,0,0,0,4.3,4.7,2.3,0.7,5.5,4,3,5.9,5.9,0.7,11,4.6,1.5,0,0
"Knile Davis",NA,"","RB",3100,"GB","IND",30.3,"GB by 7.5","14%","6%","29%",0,0,0,0,0,2,1.5,5.4,0.3,0.5,1.7,1.3,0.6,0,3.6,10,2,1.5,1.5,-0.2,3.2,3.9,1.3,0,0
"Don Jackson",1,"","RB",3100,"GB","IND",30.3,"GB by 7.5","14%","6%","29%",0,0,0,0,0,3,3,7.2,0.5,2.7,0.5,0.5,1.6,0,0,14,0.8,0.8,0.8,0.5,1.1,6.9,2.2,0,0
"Dontrelle Inman",5,"","WR",3100,"SD","TEN",25.3,"SD by 3.5","6%","-23%","10%",0,0,0,0,0,0,0,0,0,0,4.7,4.8,4,0.3,8.1,7,7.4,7.6,7.6,-1.4,16.7,7.4,2.4,0,0
"Jermaine Kearse",NA,"","WR",3100,"SEA","BUF",25.5,"SEA by 7","0%","10%","9%",0,0,0,0,0,0,0,0,0,0,5.3,4.9,4.3,0.6,7.2,7,8.1,6.6,6.6,3.6,9.7,9,2.9,0,0
"Jordan Taylor",NA,"","WR",3000,"DEN","@OAK",21.3,"OAK by 1","11%","16%","21%",0,0,0,0,0,0,0,0,0,0,1.7,1.5,0.3,0,10.8,1,2.2,2.4,2.4,0.5,4.2,0,0,0,0
