Player Name,Likes,Pos,Salary,Team,Opp,Vegas PtsA,Vegas Spread,Sacks Allowed by Offense,Fumbles Allowed by Offense,Ints Allowed by Offense,Offense Pass Yds/G,Offense Rush Yds/G,Points Scored by Offense,FP Allowed by Offense,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Oakland Raiders,,D,2500,OAK,KC,24.8,KC by 3,3.3,0.2,0.0,252,135,28.5,3.3,3.0,4.2,4.2,1.1,7.2,4.9,2.0,0.0,0.0
Los Angeles Chargers,7,D,2400,LAC,DEN,20.8,DEN by 1,3.4,0.6,1.2,232,124,20.4,9.0,5.7,5.5,5.5,2.2,8.8,6.7,2.8,0.0,0.0
Arizona Cardinals,,D,2400,ARI,@LAR,24.3,LAR by 3,1.5,1.2,0.5,244,116,27.5,4.2,4.3,5.2,5.2,1.5,8.9,6.1,2.5,0.0,0.0
Washington Redskins,,D,2400,WAS,@PHI,26.8,PHI by 4.5,2.7,0.7,0.5,251,133,26.5,5.8,7.7,8.4,8.4,4.0,12.8,4.4,1.8,0.0,0.0
Green Bay Packers,,D,2300,GB,NO,25.8,NO by 4,0.8,0.2,0.4,258,114,25.4,4.6,8.7,7.2,7.2,3.4,11.0,4.8,2.1,0.0,0.0
Cleveland Browns,,D,2300,CLE,TEN,25.0,TEN by 5.5,1.8,0.5,1.0,204,132,24.3,7.3,6.3,5.7,5.7,3.8,7.5,4.6,2.0,0.0,0.0
New England Patriots,,D,2300,NE,ATL,26.5,NE by 3.5,2.0,0.2,1.2,258,121,23.0,7.2,5.7,4.3,4.3,1.4,7.3,4.3,1.9,0.0,0.0
Chicago Bears,1,D,2200,CHI,CAR,22.0,CAR by 3,2.8,0.3,1.3,228,96,21.3,7.3,6.7,6.0,6.0,0.0,12.0,7.4,3.4,0.0,0.0
San Francisco 49ers,,D,2100,SF,DAL,28.3,DAL by 6.5,1.4,0.6,0.8,232,124,25.0,6.4,6.7,5.2,5.2,2.1,8.2,3.3,1.6,0.0,0.0
Atlanta Falcons,,D,2100,ATL,@NE,30.0,NE by 3.5,2.7,0.5,0.3,310,102,28.7,4.0,3.3,5.6,5.6,1.4,9.8,3.5,1.7,0.0,0.0
