Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jarvis Landry,,,WR,6500,MIA,@BAL,17.5,BAL by 3,-16%,34%,-27%,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.6,0.0,-7.0,11.7,11.3,9.1,1.0,5.4,17,19.3,16.5,16.5,11.2,21.7,15.6,2.4,0.0,0.0
Derek Carr,2,,QB,6500,OAK,@BUF,21.8,BUF by 2.5,15%,-22%,-21%,33.3,31.8,34.7,3.5,7.0,0.7,1.0,1.9,0.0,3.7,0.0,0.0,0.0,0.0,0.0,62,17.2,16.5,16.5,6.5,26.4,16.4,2.5,0.0,0.0
Chris Hogan,4,,WR,6500,NE,LAC,27.5,NE by 7.5,-18%,29%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.7,7.0,6.7,6.3,1.4,8.0,10,11.8,13.9,13.9,5.7,22.2,13.8,2.1,0.0,0.0
Russell Wilson,11,,QB,6500,SEA,HOU,26.0,SEA by 6.5,-10%,-1%,0%,34.0,36.2,32.0,5.8,7.2,3.7,5.3,4.6,0.3,5.1,0.0,0.0,0.0,0.0,0.0,63,23.8,22.1,22.1,11.0,33.2,18.5,2.8,0.0,0.0
Kirk Cousins,12,,QB,6400,WAS,DAL,22.0,DAL by 2.5,-4%,6%,0%,33.7,33.0,33.8,4.3,8.3,4.7,3.7,2.0,0.7,5.5,0.0,0.0,0.0,0.0,0.0,60,26.8,22.6,22.6,14.1,31.1,18.2,2.8,0.0,0.0
Deshaun Watson,2,,QB,6400,HOU,@SEA,19.5,SEA by 6.5,-15%,5%,-36%,31.3,29.0,35.3,3.8,7.5,4.3,4.7,4.5,0.5,7.2,0.0,0.0,0.0,0.0,0.0,66,31.5,24.2,24.2,13.6,34.7,16.9,2.6,0.0,0.0
Kelvin Benjamin,13,,WR,6400,CAR,@TB,22.8,TB by 1,31%,5%,29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.3,7.2,0.6,9.9,12,14.7,11.7,11.7,5.1,18.2,12.2,1.9,0.0,0.0
DeVante Parker,1,O,WR,6400,MIA,@BAL,17.5,BAL by 3,-16%,34%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.0,0.0,0.5,8.4,0,12.0,12.2,12.2,4.0,20.3,0.0,0.0,0.0,0.0
Michael Crabtree,8,,WR,6300,OAK,@BUF,21.8,BUF by 2.5,15%,-22%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,6.8,7.4,0.8,8.0,13,16.3,16.1,16.1,6.1,26.2,12.4,2.0,0.0,0.0
Philip Rivers,15,,QB,6300,LAC,@NE,20.0,NE by 7.5,37%,7%,60%,35.3,36.6,36.3,4.7,7.1,2.0,1.0,0.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,63,17.2,17.2,17.2,11.4,23.1,18.3,2.9,0.0,0.0
Alex Smith,3,,QB,6200,KC,DEN,25.3,KC by 7.5,-17%,-34%,-21%,35.7,32.6,30.8,4.3,8.7,3.3,4.0,3.0,0.4,4.3,0.0,0.0,0.0,0.0,0.0,61,24.6,23.8,23.8,15.7,31.8,16.4,2.6,0.0,0.0
Tyreek Hill,3,,WR,6200,KC,DEN,25.3,KC by 7.5,-17%,-34%,-25%,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.5,0.0,2.4,7.0,7.0,6.3,0.1,10.5,14,17.5,17.1,17.1,7.7,26.5,14.0,2.3,0.0,0.0
Christian McCaffrey,16,,RB,6200,CAR,@TB,22.8,TB by 1,31%,5%,-1%,0.0,0.0,0.0,0.0,0.0,4.7,6.4,6.7,0.9,2.5,10.0,8.4,5.8,1.0,5.6,21,16.3,14.6,14.6,8.4,20.8,14.4,2.3,0.0,0.0
Jameis Winston,4,Q,QB,6100,TB,CAR,23.8,TB by 1,-20%,-25%,-11%,33.3,34.7,36.5,3.7,7.9,1.3,1.7,2.3,0.8,3.0,0.0,0.0,0.0,0.0,0.0,65,17.4,19.3,19.3,9.0,29.5,17.6,2.9,0.0,0.0
Pierre Garcon,17,,WR,6100,SF,@PHI,15.8,PHI by 13,21%,-38%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,8.6,0.7,7.7,14,12.6,12.8,12.8,6.4,19.2,14.0,2.3,0.0,0.0
Carlos Hyde,4,,RB,6000,SF,@PHI,15.8,PHI by 13,21%,-38%,-9%,0.0,0.0,0.0,0.0,0.0,11.7,14.3,13.6,3.0,4.3,5.0,5.3,3.8,0.6,4.4,28,13.4,16.1,16.1,8.5,23.8,13.9,2.3,0.0,0.0
Matthew Stafford,,,QB,6000,DET,PIT,21.3,PIT by 3,-35%,2%,-34%,39.3,37.5,37.5,5.5,6.3,1.7,2.0,2.7,0.0,4.8,0.0,0.0,0.0,0.0,0.0,65,16.4,18.0,18.0,11.5,24.4,18.0,3.0,0.0,0.0
Ben Roethlisberger,1,,QB,6000,PIT,@DET,24.3,PIT by 3,8%,-13%,-20%,34.7,34.9,33.7,4.6,7.2,2.0,1.9,1.6,0.4,-0.7,0.0,0.0,0.0,0.0,0.0,58,13.4,14.1,14.1,11.3,16.9,17.2,2.9,0.0,0.0
Tyrod Taylor,11,,QB,5900,BUF,OAK,24.3,BUF by 2.5,9%,5%,11%,30.0,28.2,29.5,4.2,7.0,4.7,6.3,5.4,0.7,4.6,0.0,0.0,0.0,0.0,0.0,61,14.1,15.1,15.1,10.4,19.7,17.6,3.0,0.0,0.0
Devin Funchess,19,,WR,5900,CAR,@TB,22.8,TB by 1,31%,5%,29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.4,6.5,0.7,6.7,11,11.0,11.9,11.9,4.3,19.6,12.8,2.2,0.0,0.0
Sam Bradford,,O,QB,5900,MIN,@CLE,24.5,MIN by 10.5,-2%,-23%,19%,21.5,21.5,0.0,5.0,8.9,1.0,1.0,0.0,1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0,15.0,15.0,15.0,-4.2,34.2,0.0,0.0,0.0,0.0
Demaryius Thomas,5,,WR,5900,DEN,@KC,17.8,KC by 7.5,20%,15%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.8,0.7,7.8,15,10.1,11.8,11.8,3.2,20.5,15.2,2.6,0.0,0.0
Jay Ajayi,2,,RB,5900,MIA,@BAL,17.5,BAL by 3,-16%,34%,19%,0.0,0.0,0.0,0.0,0.0,24.7,20.8,21.9,2.0,3.5,3.3,2.7,2.7,0.2,3.1,42,11.9,10.7,10.7,5.5,15.9,16.1,2.7,0.0,0.0
Alvin Kamara,7,,RB,5900,NO,CHI,28.5,NO by 10,-13%,-4%,1%,0.0,0.0,0.0,0.0,0.0,8.0,5.7,7.9,1.2,6.3,7.0,6.5,4.4,1.3,5.4,20,18.0,13.9,13.9,7.4,20.4,13.4,2.3,0.0,0.0
Chris Thompson,15,,RB,5800,WAS,DAL,22.0,DAL by 2.5,-4%,6%,-1%,0.0,0.0,0.0,0.0,0.0,9.7,7.2,6.5,1.3,5.0,4.0,5.2,4.6,0.3,11.8,19,13.6,19.3,19.3,8.9,29.8,12.3,2.1,0.0,0.0
Case Keenum,0,,QB,5800,MIN,@CLE,24.5,MIN by 10.5,-2%,-23%,19%,30.0,31.7,31.3,2.2,7.0,1.3,1.7,1.4,0.0,6.4,0.0,0.0,0.0,0.0,0.0,55,11.1,13.4,13.4,4.1,22.7,12.6,2.2,0.0,0.0
Emmanuel Sanders,,Q,WR,5800,DEN,@KC,17.8,KC by 7.5,20%,15%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.4,0.0,1.2,6.3,0,11.3,12.7,12.7,5.3,20.2,0.0,0.0,0.0,0.0
C.J. Anderson,,,RB,5700,DEN,@KC,17.8,KC by 7.5,20%,15%,-3%,0.0,0.0,0.0,0.0,0.0,13.0,15.3,11.3,2.3,4.3,2.0,2.3,2.7,1.0,6.0,23,8.0,12.3,12.3,1.0,23.5,11.1,1.9,0.0,0.0
Danny Amendola,2,Q,WR,5700,NE,LAC,27.5,NE by 7.5,-18%,29%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,6.0,6.0,0.8,9.0,10,9.1,11.7,11.7,5.8,17.7,10.4,1.8,0.0,0.0
Andy Dalton,27,,QB,5700,CIN,IND,27.0,CIN by 11,33%,15%,36%,32.0,31.5,33.3,4.0,7.2,4.0,2.8,2.8,0.7,2.6,0.0,0.0,0.0,0.0,0.0,63,20.0,14.6,14.6,5.4,23.8,19.0,3.3,0.0,0.0
Darren McFadden,,,RB,5600,DAL,@WAS,24.5,DAL by 2.5,2%,-13%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0
Josh McCown,1,,QB,5600,NYJ,ATL,19.0,ATL by 6.5,-5%,3%,-17%,34.7,31.6,33.8,3.0,7.2,3.0,2.9,1.2,0.6,2.9,0.0,0.0,0.0,0.0,0.0,65,21.7,16.4,16.4,9.6,23.3,15.0,2.7,0.0,0.0
T.Y. Hilton,2,,WR,5600,IND,@CIN,16.0,CIN by 11,-21%,2%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,1.0,10.4,14,11.8,12.7,12.7,1.1,24.4,13.5,2.4,0.0,0.0
Nelson Agholor,11,,WR,5500,PHI,SF,28.8,PHI by 13,15%,24%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.0,5.1,0.9,10.5,8,16.4,12.9,12.9,6.7,19.1,7.3,1.3,0.0,0.0
Alfred Morris,,,RB,5500,DAL,@WAS,24.5,DAL by 2.5,2%,-13%,-9%,0.0,0.0,0.0,0.0,0.0,2.0,2.5,2.6,0.8,10.2,0.7,0.5,0.3,0.0,4.5,5,4.0,3.0,3.0,-0.3,6.4,1.8,0.3,0.0,0.0
Jimmy Garoppolo,,,QB,5500,NE,LAC,27.5,NE by 7.5,-18%,29%,-15%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Jones Jr.,2,,WR,5500,DET,PIT,21.3,PIT by 3,-35%,2%,-33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.7,7.0,0.7,7.0,11,13.1,11.0,11.0,5.2,16.8,12.9,2.3,0.0,0.0
Doug Martin,4,,RB,5400,TB,CAR,23.8,TB by 1,-20%,-25%,-13%,0.0,0.0,0.0,0.0,0.0,15.7,15.7,14.7,2.0,3.7,2.7,2.7,1.8,0.7,6.3,28,13.5,13.5,13.5,10.5,16.6,9.7,1.8,0.0,0.0
Terrelle Pryor Sr.,,,WR,5400,WAS,DAL,22.0,DAL by 2.5,-4%,6%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.7,5.5,4.3,0.5,6.8,8,8.2,7.7,7.7,2.5,13.0,7.6,1.4,0.0,0.0
Andrew Luck,,O,QB,5400,IND,@CIN,16.0,CIN by 11,-21%,2%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Anderson,,,QB,5300,CAR,@TB,22.8,TB by 1,31%,5%,17%,7.0,7.0,0.3,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Will Fuller V,2,,WR,5300,HOU,@SEA,19.5,SEA by 6.5,-15%,5%,-26%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,4.5,4.7,4.7,6.9,1.0,11.0,11,18.1,18.1,18.1,14.7,21.5,10.6,2.0,0.0,0.0
Lamar Miller,1,,RB,5200,HOU,@SEA,19.5,SEA by 6.5,-15%,5%,-22%,0.0,0.0,0.0,0.0,0.0,16.3,16.3,12.4,1.7,3.8,4.0,3.0,3.5,0.2,9.7,26,17.0,13.6,13.6,5.9,21.4,10.5,2.0,0.0,0.0
LeGarrette Blount,17,,RB,5100,PHI,SF,28.8,PHI by 13,15%,24%,55%,0.0,0.0,0.0,0.0,0.0,14.0,12.0,12.0,2.3,5.0,0.0,0.4,1.4,0.3,7.0,21,6.3,9.1,9.1,2.9,15.4,13.5,2.6,0.0,0.0
DeSean Jackson,9,,WR,5100,TB,CAR,23.8,TB by 1,-20%,-25%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.2,6.1,0.3,8.4,10,14.6,12.2,12.2,6.2,18.1,11.8,2.3,0.0,0.0
C.J. Beathard,2,,QB,5100,SF,@PHI,15.8,PHI by 13,21%,-38%,28%,24.7,24.7,38.3,3.0,6.5,2.0,2.0,2.5,0.7,7.3,0.0,0.0,0.0,0.0,0.0,66,10.2,10.2,10.2,1.3,19.1,16.5,3.2,0.0,0.0
Ryan Fitzpatrick,,,QB,5000,TB,CAR,23.8,TB by 1,-20%,-25%,-11%,16.5,16.5,0.4,5.0,8.8,2.5,2.5,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,1,11.2,11.2,11.2,-4.9,27.3,0.0,0.0,0.0,0.0
Tevin Coleman,3,,RB,5000,ATL,@NYJ,25.5,ATL by 6.5,2%,16%,6%,0.0,0.0,0.0,0.0,0.0,8.0,7.3,6.8,1.0,5.3,2.7,3.5,3.6,0.3,7.5,19,10.2,10.8,10.8,5.4,16.2,11.7,2.3,0.0,0.0
Latavius Murray,1,,RB,5000,MIN,@CLE,24.5,MIN by 10.5,-2%,-23%,-13%,0.0,0.0,0.0,0.0,0.0,15.0,8.4,14.1,1.6,3.6,1.0,0.7,1.2,0.0,5.8,26,10.4,5.4,5.4,-1.6,12.4,9.4,1.9,0.0,0.0
James White,8,,RB,4900,NE,LAC,27.5,NE by 7.5,-18%,29%,9%,0.0,0.0,0.0,0.0,0.0,3.0,3.9,2.8,1.4,4.4,7.0,6.7,4.3,1.0,6.0,11,12.4,12.0,12.0,7.1,16.8,10.4,2.1,0.0,0.0
Wendell Smallwood,7,,RB,4900,PHI,SF,28.8,PHI by 13,15%,24%,55%,0.0,0.0,0.0,0.0,0.0,10.0,7.4,8.1,0.6,3.7,3.3,2.6,3.0,0.4,5.4,18,10.9,7.2,7.2,0.4,14.0,12.6,2.6,0.0,0.0
Austin Seferian-Jenkins,7,,TE,4900,NYJ,ATL,19.0,ATL by 6.5,-5%,3%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.8,5.4,1.0,5.1,10,14.5,12.1,12.1,8.0,16.2,10.0,2.0,0.0,0.0
Jacoby Brissett,,,QB,4900,IND,@CIN,16.0,CIN by 11,-21%,2%,-24%,36.0,28.7,32.2,2.7,7.0,6.0,4.6,3.8,1.0,4.0,0.0,0.0,0.0,0.0,0.0,65,15.7,14.0,14.0,5.6,22.5,14.1,2.9,0.0,0.0
Mohamed Sanu,9,,WR,4900,ATL,@NYJ,25.5,ATL by 6.5,2%,16%,9%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,4.0,6.3,6.8,5.7,1.2,6.7,10,9.0,10.2,10.2,5.4,15.1,10.1,2.1,0.0,0.0
Teddy Bridgewater,,,QB,4900,MIN,@CLE,24.5,MIN by 10.5,-2%,-23%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,,O,WR,4900,DET,PIT,21.3,PIT by 3,-35%,2%,-33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,6.8,0,9.7,9.7,9.7,-1.7,21.2,0.0,0.0,0.0,0.0
Joe Flacco,,Q,QB,4800,BAL,MIA,20.5,BAL by 3,0%,-24%,-13%,35.3,32.0,32.1,5.0,5.3,1.7,0.9,1.7,0.6,-0.5,0.0,0.0,0.0,0.0,0.0,56,9.1,8.8,8.8,3.6,13.9,14.3,3.0,0.0,0.0
Tyrell Williams,5,,WR,4800,LAC,@NE,20.0,NE by 7.5,37%,7%,35%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.3,5.3,0.1,9.9,9,3.3,8.4,8.4,0.2,16.6,10.2,2.1,0.0,0.0
Jermaine Kearse,3,,WR,4800,NYJ,ATL,19.0,ATL by 6.5,-5%,3%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.1,6.0,0.4,9.1,11,11.9,12.0,12.0,6.5,17.4,10.1,2.1,0.0,0.0
