Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Travis Kelce,1,,TE,6100,KC,PIT,22.8,KC by 1.5,1%,-8%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,-5.0,6.3,7.3,7.8,1.0,9.6,13,15.0,15.1,15.1,5.7,24.4,15.1,2.5,0.0,0.0
Dak Prescott,2,,QB,6000,DAL,GB,28.5,DAL by 4.5,13%,-13%,11%,21.3,28.7,29.0,3.3,8.0,3.0,3.6,4.0,0.6,4.9,0.0,0.0,0.0,0.0,0.0,56,15.2,18.8,18.8,11.6,26.0,17.8,3.0,0.0,0.0
Devonta Freeman,3,,RB,5900,ATL,SEA,28.3,ATL by 5,-5%,-15%,-17%,0.0,0.0,0.0,0.0,0.0,15.0,14.2,16.4,3.1,4.8,5.0,4.1,3.4,1.1,7.1,33,27.7,18.2,18.2,8.3,28.1,14.7,2.5,0.0,0.0
DeAndre Hopkins,0,Q,WR,5800,HOU,@NE,14.8,NE by 15,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,9.4,8.0,0.6,6.3,13,15.4,12.7,12.7,6.2,19.2,12.8,2.2,0.0,0.0
LeGarrette Blount,0,Q,RB,5800,NE,HOU,29.8,NE by 15,-16%,-8%,-7%,0.0,0.0,0.0,0.0,0.0,17.0,18.7,14.8,4.3,3.9,0.0,0.5,0.3,0.0,4.8,24,12.4,15.4,15.4,8.7,22.1,9.1,1.6,0.0,0.0
Randall Cobb,0,,WR,5700,GB,@DAL,24.0,DAL by 4.5,7%,-24%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,3.3,2.3,6.5,7.6,1.0,7.3,13,5.7,11.6,11.6,3.9,19.3,13.4,2.4,0.0,0.0
Lamar Miller,,,RB,5600,HOU,@NE,14.8,NE by 15,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,19.0,19.1,16.1,2.2,4.0,1.3,2.8,1.9,0.4,4.8,30,14.0,14.6,14.6,6.0,23.1,11.1,2.0,0.0,0.0
Tyreek Hill,2,,WR,5500,KC,PIT,22.8,KC by 1.5,1%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,3.3,1.5,1.0,0.2,11.1,5.0,5.2,7.9,0.8,7.1,15,15.1,13.6,13.6,5.6,21.6,15.6,2.8,0.0,0.0
Alex Smith,0,,QB,5400,KC,PIT,22.8,KC by 1.5,1%,-8%,-10%,30.7,32.6,38.2,4.3,7.2,4.7,3.2,3.5,0.8,2.8,0.0,0.1,0.0,0.0,3.0,68,20.5,16.0,16.0,8.9,23.1,18.8,3.5,0.0,0.0
Ty Montgomery,,,RB,5300,GB,@DAL,24.0,DAL by 4.5,7%,-24%,-18%,0.0,0.0,0.0,0.0,0.0,11.0,5.1,8.2,0.8,5.9,4.3,3.7,4.6,0.7,6.2,21,16.8,9.6,9.6,-0.2,19.4,12.4,2.3,0.0,0.0
Spencer Ware,1,,RB,5200,KC,PIT,22.8,KC by 1.5,1%,-8%,14%,0.0,0.0,0.0,0.0,0.0,17.0,15.3,14.8,1.9,4.3,2.7,3.0,3.1,0.2,10.6,29,10.0,14.5,14.5,6.0,23.0,13.5,2.6,0.0,0.0
Brock Osweiler,,,QB,5000,HOU,@NE,14.8,NE by 15,-1%,-19%,-6%,25.0,34.0,33.3,3.9,5.8,1.0,2.0,2.8,0.3,4.4,0.0,0.1,0.0,0.1,-14.0,60,8.3,12.4,12.4,6.6,18.2,13.2,2.6,0.0,0.0
Tom Savage,,,QB,5000,HOU,@NE,14.8,NE by 15,-1%,-19%,-6%,24.3,24.3,0.3,3.3,6.3,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,6.2,6.2,6.2,0.8,11.6,0.0,0.0,0.0,0.0
Jimmy Garoppolo,,,QB,5000,NE,HOU,29.8,NE by 15,-16%,-8%,-17%,1.0,10.7,0.3,0.7,7.9,1.3,1.7,0.0,0.2,0.6,0.0,0.2,0.0,0.0,3.0,0,0.0,6.2,6.2,-3.7,16.0,0.0,0.0,0.0,0.0
Jacoby Brissett,,,QB,5000,NE,HOU,29.8,NE by 15,-16%,-8%,-17%,18.3,18.3,0.0,2.0,7.3,5.3,5.3,0.0,0.3,5.2,0.0,0.0,0.0,0.0,0.0,0,9.8,9.8,9.8,4.7,14.8,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,5000,ATL,SEA,28.3,ATL by 5,-5%,-15%,-13%,1.0,1.0,0.3,0.0,5.3,0.7,0.7,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.1,0.1,-0.3,0.6,0.0,0.0,0.0,0.0
Trevone Boykin,,,QB,5000,SEA,@ATL,23.3,ATL by 5,10%,-4%,15%,3.0,4.5,0.4,1.3,8.1,2.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,1.2,2.2,2.2,-0.2,4.7,0.0,0.0,0.0,0.0
Nick Foles,,,QB,5000,KC,PIT,22.8,KC by 1.5,1%,-8%,-10%,27.5,27.5,0.4,7.5,7.5,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,14.0,14.0,14.0,10.0,18.0,0.0,0.0,0.0,0.0
Landry Jones,,,QB,5000,PIT,@KC,21.3,KC by 1.5,1%,11%,-3%,12.7,12.3,0.4,1.3,6.5,0.3,0.9,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,1,7.3,5.1,5.1,-4.1,14.3,0.0,0.0,0.0,0.0
Zach Mettenberger,,,QB,5000,PIT,@KC,21.3,KC by 1.5,1%,11%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bray,,,QB,5000,KC,PIT,22.8,KC by 1.5,1%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Weeden,,,QB,5000,HOU,@NE,14.8,NE by 15,-1%,-19%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Sanchez,,,QB,5000,DAL,GB,28.5,DAL by 4.5,13%,-13%,11%,9.0,9.0,0.3,1.0,5.2,2.0,2.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,1,0.8,0.8,0.8,-0.1,1.7,0.0,0.0,0.0,0.0
Brett Hundley,,,QB,5000,GB,@DAL,24.0,DAL by 4.5,7%,-24%,0%,2.0,2.5,0.4,0.0,1.7,1.0,0.8,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,1,-0.3,-0.1,-0.1,-0.5,0.3,0.0,0.0,0.0,0.0
Joe Callahan,,,QB,5000,GB,@DAL,24.0,DAL by 4.5,7%,-24%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,1,,WR,5000,DAL,GB,28.5,DAL by 4.5,13%,-13%,18%,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.0,4.7,6.1,5.4,0.5,8.5,9,7.7,11.8,11.8,6.8,16.8,10.5,2.1,0.0,0.0
Tony Romo,,,QB,5000,DAL,GB,28.5,DAL by 4.5,13%,-13%,11%,4.0,4.0,0.0,1.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.2,5.2,5.2,5.2,5.2,0.0,0.0,0.0,0.0
Jimmy Graham,2,,TE,4900,SEA,@ATL,23.3,ATL by 5,10%,-4%,20%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,4.0,5.9,6.7,1.1,9.7,11,8.9,12.5,12.5,4.2,20.8,13.0,2.7,0.0,0.0
Malcolm Mitchell,1,Q,WR,4700,NE,HOU,29.8,NE by 15,-16%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.0,3.8,1.0,8.4,6,7.5,8.0,8.0,0.4,15.6,6.9,1.5,0.0,0.0
Tevin Coleman,,,RB,4500,ATL,SEA,28.3,ATL by 5,-5%,-15%,-17%,0.0,0.0,0.0,0.0,0.0,10.3,9.1,8.3,1.6,4.4,3.0,3.1,1.7,0.8,10.5,17,15.3,14.9,14.9,6.2,23.6,7.0,1.6,0.0,0.0
Taylor Gabriel,0,,WR,4400,ATL,SEA,28.3,ATL by 5,-5%,-15%,0%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,12.8,5.3,4.2,4.9,0.5,11.6,8,12.2,11.7,11.7,4.3,19.0,10.5,2.4,0.0,0.0
Jeremy Maclin,,,WR,4300,KC,PIT,22.8,KC by 1.5,1%,-8%,-9%,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,-1.0,5.7,6.3,6.9,0.7,7.1,11,9.1,9.1,9.1,4.0,14.3,13.1,3.0,0.0,0.0
Christine Michael,,,RB,4300,GB,@DAL,24.0,DAL by 4.5,7%,-24%,-18%,0.0,0.0,0.0,0.0,0.0,3.7,9.9,6.4,1.4,3.9,1.0,1.9,0.8,0.1,3.7,12,4.9,9.4,9.4,1.0,17.8,4.5,1.0,0.0,0.0
C.J. Prosise,,Q,RB,4200,SEA,@ATL,23.3,ATL by 5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,5.7,3.7,3.2,0.0,0.3,10.9,0,13.6,10.2,10.2,1.6,18.7,0.0,0.0,0.0,0.0
Paul Richardson,2,,WR,4100,SEA,@ATL,23.3,ATL by 5,10%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,5.0,5.0,3.0,5.4,0.4,8.0,9,8.5,4.7,4.7,0.8,8.6,9.1,2.2,0.0,0.0
Martellus Bennett,0,,TE,4000,NE,HOU,29.8,NE by 15,-16%,-8%,-30%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,3.7,4.6,4.5,0.6,9.6,7,9.2,11.1,11.1,2.2,20.0,8.1,2.0,0.0,0.0
Mohamed Sanu,1,,WR,4000,ATL,SEA,28.3,ATL by 5,-5%,-15%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5.0,3.7,5.4,5.2,0.9,8.1,9,9.7,10.0,10.0,3.5,16.5,10.0,2.5,0.0,0.0
Chris Hogan,,,WR,3900,NE,HOU,29.8,NE by 15,-16%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.7,3.9,3.8,0.6,11.7,6,4.2,9.1,9.1,0.9,17.2,6.8,1.7,0.0,0.0
Eli Rogers,,,WR,3900,PIT,@KC,21.3,KC by 1.5,1%,11%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,6.0,5.7,5.1,5.4,0.5,9.0,8,14.5,9.9,9.9,3.7,16.1,8.6,2.2,0.0,0.0
Geronimo Allison,1,,WR,3900,GB,@DAL,24.0,DAL by 4.5,7%,-24%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.1,5.7,0.9,9.2,9,10.5,6.3,6.3,-0.9,13.5,10.4,2.7,0.0,0.0
Jared Cook,1,,TE,3900,GB,@DAL,24.0,DAL by 4.5,7%,-24%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.1,4.3,0.9,7.4,7,10.3,7.6,7.6,0.4,14.8,7.7,2.0,0.0,0.0
Dion Lewis,1,,RB,3900,NE,HOU,29.8,NE by 15,-16%,-8%,-7%,0.0,0.0,0.0,0.0,0.0,15.0,9.1,8.1,1.7,4.4,2.0,3.4,3.8,0.3,3.9,19,8.8,7.8,7.8,4.9,10.7,11.5,2.9,0.0,0.0
Ladarius Green,0,Q,TE,3800,PIT,@KC,21.3,KC by 1.5,1%,11%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.7,5.2,0.7,8.9,8,14.2,9.6,9.6,0.5,18.6,10.2,2.7,0.0,0.0
Michael Floyd,,,WR,3800,NE,HOU,29.8,NE by 15,-16%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,3.2,1.0,6.4,5,6.0,8.5,8.5,3.5,13.4,6.4,1.7,0.0,0.0
C.J. Fiedorowicz,1,,TE,3600,HOU,@NE,14.8,NE by 15,-1%,-19%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.9,5.6,0.8,6.3,9,7.9,8.9,8.9,3.2,14.6,9.2,2.6,0.0,0.0
Will Fuller,,,WR,3600,HOU,@NE,14.8,NE by 15,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,-3.0,7.0,6.6,4.9,0.6,6.9,8,6.7,9.6,9.6,1.6,17.6,8.5,2.4,0.0,0.0
Alex Collins,,,RB,3500,SEA,@ATL,23.3,ATL by 5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,7.0,3.4,2.9,0.6,4.0,2.7,1.2,2.5,0.1,7.6,9,7.7,4.1,4.1,0.2,8.0,5.2,1.5,0.0,0.0
Jason Witten,1,,TE,3500,DAL,GB,28.5,DAL by 4.5,13%,-13%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.3,4.1,1.1,7.1,7,9.1,10.4,10.4,3.8,17.0,8.2,2.3,0.0,0.0
Danny Amendola,,,WR,3500,NE,HOU,29.8,NE by 15,-16%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.4,0.0,0.6,8.4,0,5.3,5.9,5.9,0.2,11.5,0.0,0.0,0.0,0.0
James White,,,RB,3400,NE,HOU,29.8,NE by 15,-16%,-8%,-7%,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.3,0.3,4.3,5.3,5.4,3.2,0.4,6.4,7,9.0,10.1,10.1,4.2,16.0,7.4,2.2,0.0,0.0
Charcandrick West,,,RB,3400,KC,PIT,22.8,KC by 1.5,1%,-8%,14%,0.0,0.0,0.0,0.0,0.0,11.3,5.9,3.3,1.0,3.3,2.0,2.3,1.7,0.4,5.5,8,11.3,6.3,6.3,-0.7,13.2,3.9,1.1,0.0,0.0
Aldrick Robinson,,,WR,3400,ATL,SEA,28.3,ATL by 5,-5%,-15%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.6,0.2,10.1,1,8.7,5.2,5.2,-0.5,10.8,1.1,0.3,0.0,0.0
Alfred Blue,,,RB,3300,HOU,@NE,14.8,NE by 15,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,11.0,7.1,5.3,1.1,4.2,3.0,1.1,1.9,0.1,2.5,12,9.2,4.5,4.5,-0.2,9.2,5.7,1.7,0.0,0.0
Jermaine Kearse,1,,WR,3300,SEA,@ATL,23.3,ATL by 5,10%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.6,5.8,0.9,5.7,10,6.7,6.1,6.1,2.3,9.9,11.3,3.4,0.0,0.0
DeAngelo Williams,,,RB,3200,PIT,@KC,21.3,KC by 1.5,1%,11%,-4%,0.0,0.0,0.0,0.0,0.0,9.0,12.3,4.0,1.1,3.5,1.3,3.4,0.6,0.3,4.4,7,8.5,12.9,12.9,-1.2,27.0,3.4,1.1,0.0,0.0
Aaron Ripkowski,,,RB,3200,GB,@DAL,24.0,DAL by 4.5,7%,-24%,-18%,0.0,0.0,0.0,0.0,0.0,5.0,3.4,1.1,0.9,4.4,1.3,1.0,0.4,0.3,4.6,2,8.2,4.7,4.7,-0.4,9.7,1.9,0.6,0.0,0.0
Brice Butler,,,WR,3200,DAL,GB,28.5,DAL by 4.5,13%,-13%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3,1.0,0.4,6.8,2,4.5,4.0,4.0,-0.5,8.5,1.9,0.6,0.0,0.0
Terrance Williams,0,,WR,3100,DAL,GB,28.5,DAL by 4.5,13%,-13%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.1,3.6,0.3,9.7,6,9.5,8.4,8.4,3.4,13.4,7.3,2.4,0.0,0.0
Demarcus Robinson,,,WR,3000,KC,PIT,22.8,KC by 1.5,1%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Grimes,,,RB,3000,HOU,@NE,14.8,NE by 15,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,3.3,2.9,0.5,0.1,4.6,3.3,2.3,0.5,0.4,5.2,2,4.9,4.1,4.1,1.3,6.9,0.0,0.0,0.0,0.0
Brandon Bolden,,,RB,3000,NE,HOU,29.8,NE by 15,-16%,-8%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.0,1.3,1.0,0.0,0.0,3.8,0,1.2,1.0,1.0,-0.7,2.7,0.0,0.0,0.0,0.0
Jay Prosch,,,RB,3000,HOU,@NE,14.8,NE by 15,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.2,0.0,2.3,0.0,0.2,0.0,0.0,6.0,0,0.2,0.5,0.5,-0.1,1.1,0.0,0.0,0.0,0.0
Tyler Ervin,,,RB,3000,HOU,@NE,14.8,NE by 15,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,0.0,0.4,0.0,0.1,3.6,0,-0.3,0.3,0.3,-0.7,1.2,0.0,0.0,0.0,0.0
Akeem Hunt,,,RB,3000,HOU,@NE,14.8,NE by 15,-1%,-19%,-12%,0.0,0.0,0.0,0.0,0.0,1.3,2.5,1.4,0.6,5.5,0.7,0.5,0.9,0.1,7.3,4,2.3,2.1,2.1,-0.4,4.6,2.0,0.7,0.0,0.0
D.J. Foster,,,RB,3000,NE,HOU,29.8,NE by 15,-16%,-8%,-7%,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,0.3,3.4,0.7,0.7,0.0,0.0,1.0,0,1.2,1.2,1.2,0.2,2.2,0.0,0.0,0.0,0.0
Matt Slater,,,WR,3000,NE,HOU,29.8,NE by 15,-16%,-8%,-10%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,0,-0.2,-0.1,-0.1,-0.8,0.5,0.0,0.0,0.0,0.0
Keith Mumphery,,,WR,3000,HOU,@NE,14.8,NE by 15,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.4,3.1,0.6,5.8,5,3.4,3.4,3.4,2.2,4.6,4.1,1.4,0.0,0.0
Wendall Williams,,,WR,3000,HOU,@NE,14.8,NE by 15,-1%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.5,10.7,0,5.8,5.8,5.8,5.3,6.2,0.0,0.0,0.0,0.0
Marcel Reece,,,RB,3000,SEA,@ATL,23.3,ATL by 5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,1.1,0.3,0.0,1.0,1.3,1.6,0.0,14.6,5,2.8,3.6,3.6,1.6,5.5,3.4,1.1,0.0,0.0
Patrick DiMarco,,,RB,3000,ATL,SEA,28.3,ATL by 5,-5%,-15%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,1.1,0.3,0.1,5.2,1,0.5,2.0,2.0,-0.1,4.1,0.0,0.0,0.0,0.0
Terrence Magee,,,RB,3000,SEA,@ATL,23.3,ATL by 5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0
Terron Ward,,,RB,3000,ATL,SEA,28.3,ATL by 5,-5%,-15%,-17%,0.0,0.0,0.0,0.0,0.0,5.7,6.2,0.8,1.0,4.9,0.3,0.4,0.0,0.2,5.5,1,2.5,3.4,3.4,0.8,6.1,0.0,0.0,0.0,0.0
J.D. McKissic,,,RB,3000,SEA,@ATL,23.3,ATL by 5,10%,-4%,18%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,8.0,0,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0
Devin Hester,,,WR,3000,SEA,@ATL,23.3,ATL by 5,10%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1,-0.1,-0.4,0.2,0.0,0.0,0.0,0.0
Eric Weems,,,WR,3000,ATL,SEA,28.3,ATL by 5,-5%,-15%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Williams,,,WR,3000,ATL,SEA,28.3,ATL by 5,-5%,-15%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,1.0,8.4,0,5.5,5.5,5.5,0.6,10.3,0.0,0.0,0.0,0.0
Justin Hardy,,,WR,3000,ATL,SEA,28.3,ATL by 5,-5%,-15%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,1.4,0.8,6.5,2,5.6,5.0,5.0,0.5,9.6,2.6,0.9,0.0,0.0
