"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Mike Leake",0,"SP",7600,"STL","BOS","49%",4.04,NA,0.308,"21.7%",4.46,"16.1%",4.04,3.82,"R",0.322,0.296,"1%","0%","-1%",16.3,19.5,19.5,13,26,14.1,1.9,17.6,2.3
"Alex Cobb",0,"SP",7500,"TB","@CLE","39%",5.33,3.5,0.343,"16.2%",4.32,"15.1%",4.48,4.3,"R",0.303,0.295,"-11%","-3%","-4%",14.4,13.3,13.3,5.3,21.2,9.5,1.3,23,3.1
"Andrew Cashner",0,"SP",7500,"TEX","PHI","55%",4.95,NA,0.318,"22.6%",4.71,"19.2%",4.45,4.31,"R",0.342,0.3,"-5%","0%","0%",11.5,10.5,10.5,5.2,15.8,9.3,1.2,14.3,1.9
"Josh Tomlin",1,"SP",7400,"CLE","TB","61%",4.17,4.5,0.318,"24.1%",4.56,"17.8%",4.01,3.94,"R",0.275,0.363,"-3%","-3%","-3%",15.5,9.6,9.6,-3.5,22.6,14.2,1.9,-1,-0.1
"Scott Feldman",NA,"SP",7200,"CIN","@CHC","36%",6.35,NA,0.319,"22.5%",4.65,"15.4%",4.35,4.13,"R",0.309,0.328,"3%","-1%","-15%",13.9,14.4,14.4,2,26.7,11.5,1.6,-1.4,-0.2
"Jhoulys Chacin",5,"SP",7100,"SD","MIL","56%",3.52,5,0.286,"25.9%",5.33,"18.6%",4.36,4.22,"R",0.333,0.311,"2%","2%","0%",16.2,12,12,-1.8,25.9,17.4,2.5,27.4,3.9
"Patrick Corbin",NA,"SP",6900,"ARI","NYM","54%",4.54,4.5,0.293,"22.5%",5.05,"19.5%",4.08,3.93,"L",0.276,0.354,"-4%","0%","0%",15.2,12.9,12.9,0.8,25,13.8,2,11.5,1.7
"German Marquez",2,"SP",6900,"COL","@MIN","46%",4.42,NA,0.321,"23.9%",4.56,"17.9%",4.1,3.95,"R",NA,NA,"7%","2%","0%",13.8,13.8,13.8,-6.7,34.4,16,2.3,0,0
"Ubaldo Jimenez",NA,"SP",6800,"BAL","@DET","42%",5.14,NA,0.321,"21.5%",4.72,"20.1%",4.39,4.28,"R",0.331,0.316,"0%","-3%","0%",7.6,7.1,7.1,-3.8,18.1,11.5,1.7,4.1,0.6
"Jesse Hahn",0,"SP",6700,"OAK","@SEA","49%",4.3,NA,0.319,"20.7%",4.82,"15.2%",4.47,4.26,"R",0.323,0.264,"4%","3%","0%",16.8,16.8,16.8,9,24.5,13.3,2,13.1,2
"Jose Urena",NA,"SP",6600,"MIA","HOU","41%",4.4,NA,0.307,"21.5%",5.03,"13.2%",4.91,4.93,"R",0.341,0.332,"3%","0%","3%",15.9,15.9,15.9,10.5,21.3,11.6,1.8,10.8,1.6
"Jacob Turner",NA,"SP",6600,"WAS","@PIT","45%",4.47,NA,0.307,"21.2%",3.63,"16.4%",4.76,4.78,"R",0.329,0.398,"1%","-1%","0%",15.9,15.9,15.9,15.9,15.9,14.4,2.2,2.6,0.4
"Zach Eflin",NA,"SP",6100,"PHI","@TEX","45%",5.55,NA,0.327,"22.2%",4.62,"11.9%",5.12,5.13,"R",0.341,0.309,"-11%","0%","0%",12.5,12.5,12.5,7.7,17.2,10.6,1.7,-11.4,-1.9
"Matt Harvey",0,"SP",6000,"NYM","@ARI","46%",4.96,4.5,0.299,"25.0%",4.9,"21.8%",3.78,3.7,"R",0.281,0.278,"-9%","0%","0%",4.5,9.2,9.2,-1.9,20.3,13.9,2.3,10,1.7
"Joe Biagini",2,"SP",6000,"TOR","@ATL","48%",4.34,NA,0.306,"19.4%",4.49,"21.5%",3.23,3.46,"R",0.286,0.276,"2%","-1%","0%",17.3,17.3,17.3,15.2,19.5,11.9,2,2,0.3
"Christian Bergman",0,"SP",5500,"SEA","OAK","51%",4.2,NA,0.323,"20.4%",3.82,"14.0%",4.4,4.52,"R",0.317,0.417,"3%","3%","0%",2.5,2.5,2.5,2.5,2.5,10.7,1.9,36.1,6.6
