"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Zack Cozart",2,"SS",4800,"CIN","ATL",5.67,"Dickey",0.336,"4%","R","R",0.335,"1%",0.18,-2,"2","2","0","0%","4%","0%",9.8,9.8,9.8,2.2,17.3,8.6,1.8,6,1.3
"Logan Morrison",5,"1B",4800,"TB","@SEA",4.45,"Gaviglio",NA,"1%","R","L",0.334,"5%",0.217,22,"4","4","0","-4%","-1%","0%",9.5,8.9,8.9,1,16.8,7.8,1.6,14,2.9
"Dee Gordon",1,"2B",4700,"MIA","ARI",4.54,"Delgado",0.329,"2%","R","L",0.318,"1%",0.078,2,"1","1","0","-1%","0%","0%",10.6,8.2,8.2,1.5,14.8,8.3,1.8,3,0.6
"Michael Conforto",6,"OF",4700,"NYM","PIT",4.85,"Glasnow",NA,"3%","R","L",0.37,"5%",0.254,7,"1","1","0","-2%","-1%","0%",10,11.2,11.2,0.8,21.6,9.1,1.9,6,1.3
"Gary Sanchez",0,"C",4700,"NYY","@TOR",4.14,"Biagini",0.276,"-9%","R","R",0.428,"7%",0.313,12,"x","x","-","0%","0%","0%",9.4,8.7,8.7,0.6,16.8,0,0,0,0
"Anthony Rizzo",3,"1B",4700,"CHC","STL",4.7,"Leake",0.324,"1%","R","L",0.383,"3%",0.254,12,"3","4","1","-3%","4%","0%",11,9,9,1.1,16.9,9.9,2.1,0,0
"Francisco Lindor",3,"SS",4700,"CLE","@KC",4.87,"Hammel",0.316,"-1%","R","S",0.348,"-1%",0.161,-3,"2","2","0","-3%","3%","0%",9.8,9,9,1,17.1,8.7,1.9,0,0
"Josh Donaldson",0,"3B",4700,"TOR","NYY",4.86,"Montgomery",0.304,"0%","L","R",0.424,"4%",0.305,9,"2","2","0","2%","-1%","0%",10,10.1,10.1,1.9,18.3,9.9,2.1,2,0.4
"Ryan Braun",NA,"OF",4700,"MIL","LAD",4.01,"Hill",0.245,"-16%","L","R",0.403,"8%",0.245,7,"x","x","-","0%","0%","0%",6.7,9.9,9.9,1.7,18,0,0,0,0
"Shin-soo Choo",NA,"OF",4600,"TEX","HOU",4.11,"McCullers",0.285,"-8%","R","L",0.366,"8%",0.188,24,"1","1","0","2%","-1%","0%",9.7,8,8,-0.1,16.1,7.9,1.7,5,1.1
"Cody Bellinger",3,"1B/OF",4600,"LAD","@MIL",4.99,"Garza",0.337,"4%","R","L",0.359,"3%",0.305,16,"5","5","0","23%","1%","0%",7.6,10.1,10.1,0.5,19.8,10.6,2.3,19,4.1
"Marwin Gonzalez",1,"3B/OF",4600,"HOU","@TEX",5.39,"Cashner",0.353,"7%","R","S",0.323,"-1%",0.169,0,"6","8","0","2%","-2%","0%",12.6,10,10,1.1,18.8,7.8,1.7,13,2.8
"Jose Bautista",0,"OF",4600,"TOR","NYY",4.86,"Montgomery",0.304,"0%","L","R",0.374,"-1%",0.236,-7,"3","3","0","2%","-1%","0%",10.2,8.4,8.4,0.9,15.9,8.5,1.8,0,0
"Elvis Andrus",3,"SS",4600,"TEX","HOU",4.11,"McCullers",0.305,"-3%","R","R",0.313,"-3%",0.116,0,"2","2","0","2%","-1%","0%",13.2,8.9,8.9,1,16.8,7.4,1.6,28,6.1
"Miguel Sano",2,"3B",4600,"MIN","@LAA",4.1,"Shoemaker",0.327,"2%","R","R",0.369,"0%",0.25,-1,"4","4","0","-8%","-3%","0%",10.8,10.3,10.3,1.6,19.1,7.6,1.7,3,0.7
"Freddie Freeman",NA,"1B",4500,"ATL","@CIN",4.33,"Feldman",0.32,"0%","R","L",0.414,"8%",0.287,27,"x","x","-","0%","0%","0%",12.1,12.5,12.5,2.5,22.6,0,0,0,0
"A.J. Pollock",NA,"OF",4500,"ARI","@MIA",3.96,"Volquez",0.322,"0%","R","R",0.363,"0%",0.172,-8,"x","x","-","0%","0%","0%",6.9,9.6,9.6,1.8,17.4,0,0,0,0
"Aaron Hicks",NA,"OF",4500,"NYY","@TOR",4.14,"Biagini",0.293,"-6%","R","S",0.319,"0%",0.142,-8,"2","2","4","0%","-1%","0%",11,10.6,10.6,0.9,20.2,7.6,1.7,9,2
"Nelson Cruz",0,"OF",4500,"SEA","TB",4.55,"Cobb",0.302,"-4%","R","R",0.37,"-5%",0.237,-8,"4","4","0","-5%","-2%","0%",6.7,8.7,8.7,1,16.4,7.4,1.6,24,5.3
"Kris Bryant",1,"3B",4500,"CHC","STL",4.7,"Leake",0.29,"-7%","R","R",0.377,"-2%",0.226,-7,"2","3","1","1%","4%","0%",6.6,9.8,9.8,1.1,18.4,9.4,2.1,2,0.4
"Matt Holliday",NA,"1B",4500,"NYY","@TOR",4.14,"Biagini",0.276,"-9%","R","R",0.346,"-4%",0.182,-6,"4","4","-1","4%","-1%","0%",9.2,9.1,9.1,0.6,17.6,7,1.6,14,3.1
"Kevin Kiermaier",7,"OF",4500,"TB","@SEA",4.45,"Gaviglio",NA,"1%","R","L",0.325,"5%",0.17,12,"2","2","2","-5%","-1%","0%",13,7.7,7.7,0.5,14.9,7.8,1.7,0,0
"Mike Trout",NA,"OF",4500,"LAA","MIN",3.9,"Santana",0.283,"-8%","R","R",0.424,"1%",0.288,6,"x","x","-","0%","0%","0%",12.1,12.5,12.5,5.4,19.6,0,0,0,0
"Kendrys Morales",NA,"1B",4500,"TOR","NYY",4.86,"Montgomery",0.304,"0%","L","S",0.344,"0%",0.159,-18,"4","4","0","1%","-1%","0%",11.9,8.1,8.1,-0.2,16.5,8.1,1.8,0,0
"Mark Trumbo",0,"OF",4500,"BAL","BOS",4.13,"Price",0.286,"-7%","L","R",0.343,"-1%",0.244,4,"4","4","0","1%","0%","0%",8.1,7.8,7.8,-0.1,15.6,7.6,1.7,5,1.1
"Mark Reynolds",NA,"1B",4500,"COL","@SD",4.06,"Chacin",0.291,"-6%","R","R",0.357,"7%",0.196,10,"x","x","-","0%","0%","0%",6.4,9.4,9.4,1,17.8,0,0,0,0
"Joey Gallo",NA,"3B",4500,"TEX","HOU",4.11,"McCullers",0.285,"-8%","R","L",0.337,"3%",0.277,12,"7","7","0","2%","-2%","0%",8.5,8.8,8.8,0.4,17.2,6.8,1.5,0,0
"Jose Ramirez",1,"2B/3B",4500,"CLE","@KC",4.87,"Hammel",0.316,"-1%","R","S",0.326,"1%",0.142,5,"6","6","0","-2%","3%","0%",8.5,8,8,-0.6,16.6,7.8,1.7,13,2.9
"Domingo Santana",1,"OF",4500,"MIL","LAD",4.01,"Hill",0.245,"-16%","L","R",0.365,"5%",0.221,12,"2","2","3","0%","1%","0%",10.6,8.3,8.3,1,15.7,7.1,1.6,11,2.4
"Trea Turner",5,"SS",4400,"WAS","@OAK",4.52,"Mengden",0.373,"7%","R","R",0.373,"4%",0.226,15,"1","1","0","-2%","0%","1%",10.8,9.8,9.8,0.6,18.9,10.3,2.3,0,0
"Scott Schebler",2,"OF",4400,"CIN","ATL",5.67,"Dickey",0.313,"-2%","R","L",0.346,"1%",0.221,-1,"6","6","0","2%","5%","0%",7.5,8.3,8.3,-0.1,16.6,8.4,1.9,0,0
"Brian Dozier",2,"2B",4400,"MIN","@LAA",4.1,"Shoemaker",0.327,"2%","R","R",0.337,"-4%",0.227,-2,"1","1","0","-8%","-3%","0%",9.8,8.7,8.7,2.1,15.3,8.1,1.8,3,0.7
"Daniel Murphy",6,"2B",4400,"WAS","@OAK",4.52,"Mengden",0.364,"8%","R","L",0.383,"9%",0.227,26,"3","3","1","-4%","0%","1%",11.2,10,10,1.1,18.9,9.3,2.1,15,3.4
"Evan Gattis",0,"C",4400,"HOU","@TEX",5.39,"Cashner",0.313,"-2%","R","R",0.335,"0%",0.23,0,"x","x","-","0%","0%","0%",7.5,7.5,7.5,0.4,14.5,0,0,0,0
"Alex Bregman",NA,"3B",4400,"HOU","@TEX",5.39,"Cashner",0.313,"-2%","R","R",0.319,"-2%",0.182,0,"8","9","0","5%","-1%","0%",9.4,6.9,6.9,0.5,13.2,7.4,1.7,2,0.5
"Eric Thames",0,"1B",4400,"MIL","LAD",4.01,"Hill",0.265,"-17%","L","L",0.428,"-4%",0.386,-12,"x","x","-","0%","0%","0%",6.6,10.7,10.7,1.2,20.2,0,0,0,0
"Carlos Beltran",2,"OF",4400,"HOU","@TEX",5.39,"Cashner",0.353,"7%","R","S",0.345,"4%",0.201,4,"5","5","0","2%","-2%","0%",8.8,6.8,6.8,-0.4,14,8.1,1.8,24,5.5
"Neil Walker",2,"2B",4400,"NYM","PIT",4.85,"Glasnow",NA,"3%","R","S",0.333,"2%",0.175,12,"4","4","0","-2%","-1%","0%",9.6,7.8,7.8,0.2,15.4,7.6,1.7,21,4.8
"Lucas Duda",5,"1B",4300,"NYM","PIT",4.85,"Glasnow",NA,"3%","R","L",0.351,"6%",0.23,11,"5","5","0","-1%","-1%","0%",13.5,9.7,9.7,0.3,19.1,8.3,1.9,8,1.9
"Michael Brantley",4,"OF",4300,"CLE","@KC",4.87,"Hammel",0.316,"-1%","R","L",0.374,"7%",0.171,23,"3","3","0","-4%","3%","0%",9,8.3,8.3,2.1,14.5,8.7,2,5,1.2
"Buster Posey",1,"1B/C",4300,"SF","@PHI",4.67,"Lively",NA,"-1%","R","R",0.35,"-4%",0.139,-14,"4","4","0","7%","0%","0%",6.4,8.3,8.3,2.5,14,9.8,2.3,5,1.2
"Ian Kinsler",NA,"2B",4300,"DET","CWS",5.29,"Gonzalez",0.319,"0%","R","R",0.334,"-2%",0.148,-5,"x","x","-","0%","0%","0%",7.2,7.2,7.2,0.3,14.1,0,0,0,0
"Corey Seager",4,"SS",4300,"LAD","@MIL",4.99,"Garza",0.337,"4%","R","L",0.397,"6%",0.213,6,"2","2","0","20%","1%","0%",5.2,8.3,8.3,1.2,15.3,11.3,2.6,10,2.3
"Hanley Ramirez",1,"1B",4300,"BOS","@BAL",4.37,"Bundy",0.31,"-2%","R","R",0.334,"-6%",0.174,-15,"5","4","-1","-3%","0%","0%",5.2,7.3,7.3,0.8,13.8,7.5,1.7,25,5.8
"Travis Shaw",1,"3B",4300,"MIL","LAD",4.01,"Hill",0.265,"-17%","L","L",0.327,"-4%",0.223,-5,"4","4","0","8%","1%","0%",6.4,8.9,8.9,1,16.8,6.5,1.5,33,7.7
"Dustin Pedroia",NA,"2B",4300,"BOS","@BAL",4.37,"Bundy",0.31,"-2%","R","R",0.35,"-1%",0.129,-5,"x","x","-","0%","0%","0%",7.7,6.9,6.9,2,11.8,0,0,0,0
"Robinson Cano",5,"2B",4300,"SEA","TB",4.55,"Cobb",0.308,"-3%","R","L",0.376,"8%",0.227,25,"3","3","0","-2%","-1%","0%",9.1,9.1,9.1,0.9,17.4,8.4,2,0,0
"Mitch Moreland",1,"1B",4300,"BOS","@BAL",4.37,"Bundy",0.324,"1%","R","L",0.338,"3%",0.21,11,"4","5","1","3%","0%","0%",8.5,7.4,7.4,1.1,13.6,7.8,1.8,0,0
"Adam Jones",NA,"OF",4300,"BAL","BOS",4.13,"Price",0.286,"-7%","L","R",0.325,"-3%",0.174,-9,"2","2","0","1%","0%","0%",9.1,7.8,7.8,0.2,15.5,7.5,1.7,2,0.5
"Yoenis Cespedes",0,"OF",4300,"NYM","PIT",4.85,"Glasnow",0.351,"3%","R","R",0.369,"1%",0.252,2,"x","x","-","0%","0%","0%",12.8,9.8,9.8,-3.1,22.7,0,0,0,0
"Jose Peraza",1,"2B",4300,"CIN","ATL",5.67,"Dickey",0.336,"4%","R","R",0.309,"1%",0.076,-9,"7","7","0","-1%","4%","0%",9,7.1,7.1,0.3,14,7.6,1.8,18,4.2
"Nomar Mazara",NA,"OF",4300,"TEX","HOU",4.11,"McCullers",0.285,"-8%","R","L",0.346,"7%",0.19,19,"3","3","0","2%","-2%","0%",8.4,8.4,8.4,0.9,15.8,7.2,1.7,2,0.5
"Josh Reddick",8,"OF",4300,"HOU","@TEX",5.39,"Cashner",0.353,"7%","R","L",0.359,"11%",0.182,22,"2","2","0","3%","-2%","0%",7.4,7.8,7.8,0.9,14.6,9.8,2.3,4,0.9
"Starling Marte",NA,"OF",4200,"PIT","@NYM",4.15,"Gsellman",0.354,"3%","R","R",0.351,"0%",0.155,3,"x","x","-","0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Ben Zobrist",0,"2B/OF",4200,"CHC","STL",4.7,"Leake",0.324,"1%","R","S",0.346,"0%",0.175,10,"4","1","-2","-2%","4%","0%",7.8,7.2,7.2,1,13.5,7.5,1.8,0,0
"Chris Owings",NA,"OF/SS",4200,"ARI","@MIA",3.96,"Volquez",0.322,"0%","R","R",0.292,"-1%",0.119,-5,"x","x","-","0%","0%","0%",6.4,8.6,8.6,0.5,16.6,0,0,0,0
"David Dahl",NA,"OF",4200,"COL","@SD",4.06,"Chacin",0.355,"8%","R","L",0.38,"5%",0.218,15,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Adrian Beltre",NA,"3B",4200,"TEX","HOU",4.11,"McCullers",0.305,"-3%","R","R",0.335,"-9%",0.172,-13,"4","4","0","2%","-2%","0%",11.3,11.3,11.3,3.3,19.2,7,1.7,12,2.9
"Justin Smoak",1,"1B",4200,"TOR","NYY",4.86,"Montgomery",0.304,"0%","L","S",0.296,"-5%",0.147,-20,"5","5","0","2%","-1%","0%",10.1,9,9,0,18.1,7.2,1.7,2,0.5
"Hunter Pence",NA,"OF",4200,"SF","@PHI",4.67,"Lively",NA,"-1%","R","R",0.343,"-1%",0.149,-16,"x","x","-","0%","0%","0%",6,6.2,6.2,0.9,11.5,0,0,0,0
"Jean Segura",NA,"SS",4100,"SEA","TB",4.55,"Cobb",0.302,"-4%","R","R",0.334,"2%",0.135,3,"x","x","-","0%","0%","0%",7.2,9.2,9.2,2.1,16.4,0,0,0,0
"Jay Bruce",7,"1B/OF",4100,"NYM","PIT",4.85,"Glasnow",NA,"3%","R","L",0.346,"8%",0.264,17,"3","3","0","-2%","-1%","0%",6.8,8.6,8.6,-0.9,18,8.4,2,14,3.4
"Andrew McCutchen",1,"OF",4100,"PIT","@NYM",4.15,"Gsellman",0.354,"3%","R","R",0.34,"-5%",0.177,-8,"6","6","0","-4%","-1%","0%",8.4,7.2,7.2,0.2,14.3,7.6,1.9,4,1
"Trevor Story",NA,"SS",4100,"COL","@SD",4.06,"Chacin",0.291,"-6%","R","R",0.345,"-4%",0.255,-7,"7","7","0","-15%","-1%","0%",8.2,7.3,7.3,1.3,13.3,5.8,1.4,3,0.7
"Jason Kipnis",4,"2B",4100,"CLE","@KC",4.87,"Hammel",0.316,"-1%","R","L",0.362,"7%",0.18,13,"1","1","0","-2%","3%","0%",7.9,7.1,7.1,-1.8,16,8.8,2.1,5,1.2
"Devon Travis",NA,"2B",4100,"TOR","NYY",4.86,"Montgomery",0.304,"0%","L","R",0.343,"2%",0.187,9,"7","8","-1","1%","-1%","0%",11.9,7.2,7.2,-0.1,14.5,7,1.7,0,0
"Brandon Belt",4,"1B/OF",4100,"SF","@PHI",4.67,"Lively",NA,"1%","R","L",0.371,"3%",0.208,6,"3","3","0","0%","0%","0%",6.6,8.2,8.2,0.8,15.6,9.3,2.3,9,2.2
"Hunter Renfroe",1,"OF",4100,"SD","COL",3.94,"Chatwood",0.307,"-3%","R","R",0.307,"-3%",0.229,6,"4","5","1","-2%","-1%","0%",10.6,6.9,6.9,-0.3,14,6.7,1.6,0,0
"Carlos Santana",1,"1B",4100,"CLE","@KC",4.87,"Hammel",0.316,"-1%","R","S",0.358,"2%",0.238,21,"4","4","0","-5%","3%","0%",8.4,7.7,7.7,0.6,14.8,8.4,2,23,5.6
"Edwin Encarnacion",2,"1B",4100,"CLE","@KC",4.87,"Hammel",0.314,"-1%","R","R",0.377,"1%",0.272,7,"5","5","0","-2%","3%","0%",8.6,7.1,7.1,0.1,14.1,8.6,2.1,0,0
"Chris Taylor",NA,"2B",4100,"LAD","@MIL",4.99,"Garza",0.328,"2%","R","R",0.286,"-4%",0.126,-2,"6","7","-2","1%","1%","0%",7,8.4,8.4,1.2,15.6,7.2,1.8,44,10.7
"Chase Utley",1,"1B/2B",4100,"LAD","@MIL",4.99,"Garza",0.337,"4%","R","L",0.318,"4%",0.154,7,"1","6","5","18%","1%","0%",9.9,6.3,6.3,-0.7,13.3,8.6,2.1,5,1.2
"Chris Davis",1,"1B",4100,"BAL","BOS",4.13,"Price",0.299,"-5%","L","L",0.326,"-7%",0.213,-18,"5","5","0","4%","0%","0%",6.7,7.6,7.6,-1.1,16.3,7.3,1.8,3,0.7
"Logan Forsythe",NA,"2B/3B",4100,"LAD","@MIL",4.99,"Garza",0.328,"2%","R","R",0.324,"-3%",0.134,-19,"x","x","-","0%","0%","0%",6.7,6.5,6.5,-0.1,13,0,0,0,0
"Ryan Schimpf",0,"3B",4000,"SD","COL",3.94,"Chatwood",0.323,"1%","R","L",0.358,"3%",0.31,3,"x","x","-","0%","0%","0%",10,7.2,7.2,-0.1,14.5,0,0,0,0
"Anthony Rendon",2,"3B",4000,"WAS","@OAK",4.52,"Mengden",0.373,"7%","R","R",0.334,"-3%",0.166,2,"x","x","-","0%","0%","0%",14.8,9.4,9.4,-2.5,21.3,0,0,0,0
"Gerardo Parra",1,"OF",4000,"COL","@SD",4.06,"Chacin",0.355,"8%","R","L",0.328,"8%",0.17,30,"6","x","0","-16%","-1%","0%",12.3,8.1,8.1,0.3,16,6.3,1.6,12,3
"Ender Inciarte",0,"OF",4000,"ATL","@CIN",4.33,"Feldman",0.32,"0%","R","L",0.333,"4%",0.115,20,"1","1","0","2%","4%","0%",7.5,8.5,8.5,1.4,15.6,8.6,2.1,0,0
"Justin Turner",0,"3B",4000,"LAD","@MIL",4.99,"Garza",0.328,"2%","R","R",0.393,"8%",0.224,19,"x","x","-","0%","0%","0%",7.2,7.9,7.9,3,12.8,0,0,0,0
"Jonathan Schoop",NA,"2B",4000,"BAL","BOS",4.13,"Price",0.286,"-7%","L","R",0.271,"-14%",0.12,-31,"7","7","-1","1%","0%","0%",9.5,7.4,7.4,1.9,12.8,5.8,1.4,2,0.5
"Russell Martin",NA,"C",4000,"TOR","NYY",4.86,"Montgomery",0.304,"0%","L","R",0.332,"1%",0.136,-19,"x","x","-","0%","0%","0%",8.4,7.2,7.2,0.2,14.3,0,0,0,0
"Miguel Cabrera",2,"1B",4000,"DET","CWS",5.29,"Gonzalez",0.319,"0%","R","R",0.394,"-3%",0.219,-5,"3","3","0","0%","3%","-2%",8.5,7.7,7.7,0.8,14.7,9.5,2.4,8,2
"Whit Merrifield",0,"2B",4000,"KC","CLE",3.63,"Carrasco",0.278,"-9%","R","R",0.295,"-7%",0.12,-7,"8","7","0","2%","3%","0%",10.8,7.8,7.8,0.7,14.9,5.6,1.4,11,2.8
"Khris Davis",NA,"OF",4000,"OAK","WAS",4.48,"Ross",0.258,"-13%","R","R",0.355,"1%",0.283,4,"4","4","0","-3%","0%","1%",8.4,8.2,8.2,0,16.3,7.5,1.9,5,1.3
"Kyle Seager",4,"3B",4000,"SEA","TB",4.55,"Cobb",0.308,"-3%","R","L",0.351,"5%",0.192,5,"5","5","0","-2%","-1%","0%",8.3,6.7,6.7,0.5,12.8,7.7,1.9,0,0
"Mike Moustakas",1,"3B",3900,"KC","CLE",3.63,"Carrasco",0.281,"-9%","R","L",0.352,"7%",0.209,10,"2","2","0","-1%","3%","0%",8.3,8.2,8.2,1.3,15.1,8,2.1,16,4.1
"Adam Frazier",1,"2B/OF",3900,"PIT","@NYM",4.15,"Gsellman",0.277,"-2%","R","L",0.341,"2%",0.142,6,"1","1","0","-7%","-1%","0%",9.1,9.5,9.5,0.2,18.7,7.6,1.9,5,1.3
"Christian Yelich",3,"OF",3900,"MIA","ARI",4.54,"Delgado",0.329,"2%","R","L",0.366,"6%",0.172,20,"3","3","0","-4%","0%","0%",9.2,8.2,8.2,1.3,15.1,8.4,2.2,13,3.3
"Gregory Polanco",1,"OF",3900,"PIT","@NYM",4.15,"Gsellman",0.277,"-2%","R","L",0.33,"6%",0.168,8,"3","3","1","-5%","-1%","0%",9,7.2,7.2,1.2,13.3,7.6,1.9,2,0.5
"Joe Mauer",1,"1B",3900,"MIN","@LAA",4.1,"Shoemaker",0.312,"-2%","R","L",0.33,"2%",0.125,9,"3","3","0","-8%","-2%","0%",12.3,7.8,7.8,1,14.7,6.6,1.7,5,1.3
"Cameron Maybin",NA,"OF",3900,"LAA","MIN",3.9,"Santana",0.283,"-8%","R","R",0.324,"2%",0.102,-4,"x","x","-","0%","0%","0%",11.7,8.3,8.3,0.6,16.1,0,0,0,0
"Albert Pujols",2,"1B",3900,"LAA","MIN",3.9,"Santana",0.283,"-8%","R","R",0.329,"2%",0.195,-2,"3","3","0","-3%","-3%","0%",8.1,7.2,7.2,0.4,14,7,1.8,22,5.6
"Starlin Castro",NA,"2B",3900,"NYY","@TOR",4.14,"Biagini",0.276,"-9%","R","R",0.31,"0%",0.146,8,"5","6","-1","3%","-1%","0%",5.6,8.4,8.4,1.4,15.3,6.6,1.7,21,5.4
