Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Chris Sale,16,SP,12500,BOS,BAL,68%,3.59,8.5,0.314,21.6%,4.39,29.4%,2.91,3.03,L,0.220,0.278,-2%,1%,0%,33.0,33.0,33.0,26.8,39.1,27.4,2.2,37.0,3.0
Corey Kluber,5,SP,11600,CLE,@DET,54%,3.57,6.5,0.328,21.1%,4.92,27.0%,3.27,3.29,R,0.310,0.254,2%,3%,0%,22.1,22.1,22.1,8.3,35.9,22.3,1.9,0.0,0.0
Jon Lester,7,SP,10600,CHC,PHI,67%,3.02,6,0.297,23.7%,4.61,24.6%,3.43,3.31,L,0.280,0.284,1%,3%,0%,13.6,13.6,13.6,5.4,21.9,20.3,1.9,15.8,1.5
Justin Verlander,1,SP,10400,DET,CLE,46%,3.93,5.5,0.342,16.9%,4.88,25.4%,3.65,3.96,R,0.288,0.312,0%,4%,0%,15.1,15.1,15.1,-0.9,31.1,15.9,1.5,20.9,2.0
Masahiro Tanaka,5,SP,9800,NYY,TOR,63%,3.85,5,0.327,20.6%,3.56,21.2%,3.66,3.54,R,0.284,0.288,0%,1%,-5%,16.1,16.1,16.1,1.4,30.7,17.4,1.8,13.4,1.4
James Paxton,18,SP,9200,SEA,LAA,56%,3.28,,0.327,19.2%,3.67,22.8%,3.70,3.56,L,0.333,0.279,2%,1%,0%,27.3,27.3,27.3,15.7,38.9,19.9,2.2,16.0,1.7
Jose Quintana,4,SP,9100,CWS,@KC,50%,3.73,5,0.314,18.3%,2.74,21.2%,3.86,3.82,L,0.299,0.307,-3%,2%,0%,13.9,13.9,13.9,0.9,26.9,16.8,1.8,32.4,3.6
Cole Hamels,,SP,9000,TEX,@HOU,43%,4.55,4,0.338,18.5%,4.48,23.1%,3.82,3.73,L,0.288,0.300,6%,-1%,-3%,13.0,13.0,13.0,5.6,20.4,14.7,1.6,0.0,0.0
Carlos Martinez,11,SP,8900,STL,MIL,64%,3.15,6.5,0.291,25.9%,5.19,23.4%,3.70,3.54,R,0.332,0.267,1%,3%,0%,17.5,17.5,17.5,5.1,30.0,20.6,2.3,25.5,2.9
Danny Duffy,3,SP,8800,KC,CWS,50%,3.77,5.5,0.318,21.8%,4.26,21.7%,4.05,4.22,L,0.228,0.321,-2%,3%,0%,16.7,16.7,16.7,4.0,29.4,18.3,2.1,-1.9,-0.2
