Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kyle Hendricks,0,SP,7600,CHC,WAS,61%,3.95,5,0.324,20.1%,5.48,22.3%,3.65,3.50,R,0.298,0.259,1%,2%,0%,11.4,13.9,13.9,7.4,20.3,13.3,1.8,15.6,2.1
Jharel Cotton,,SP,7000,OAK,@LAA,45%,4.73,,0.320,16.8%,4.22,20.4%,4.69,5.03,R,0.313,0.329,2%,0%,0%,10.9,11.6,11.6,2.8,20.4,13.1,1.9,3.9,0.6
Mike Leake,,SP,7000,STL,@CIN,47%,4.90,4.5,0.309,21.5%,4.60,16.0%,4.10,3.88,R,0.327,0.300,-2%,0%,-1%,6.8,14.3,14.3,3.9,24.6,11.0,1.6,8.7,1.2
Anthony Banda,2,SP,6900,ARI,@SF,43%,4.31,,0.305,19.8%,3.94,,,,L,,,4%,0%,0%,10.6,10.6,10.6,10.6,10.6,18.1,2.6,24.7,3.6
Eduardo Rodriguez,10,SP,6900,BOS,CWS,67%,3.86,5.5,0.311,19.9%,4.32,21.7%,4.23,4.34,L,0.349,0.303,-3%,-2%,-3%,11.7,16.7,16.7,9.0,24.5,13.9,2.0,15.9,2.3
Trevor Bauer,0,SP,6300,CLE,NYY,51%,4.45,5.5,0.339,21.2%,5.28,22.6%,4.18,4.10,R,0.319,0.318,-3%,0%,0%,13.7,14.7,14.7,3.0,26.5,12.7,2.0,26.4,4.2
Jaime Garcia,,SP,6200,NYY,@CLE,49%,4.55,5,0.334,16.8%,4.91,19.3%,3.94,3.76,L,0.299,0.310,-8%,1%,0%,16.0,13.8,13.8,5.2,22.5,10.0,1.6,3.1,0.5
Carlos Rodon,,SP,6100,CWS,@BOS,33%,5.64,,0.329,18.1%,4.73,23.7%,4.08,3.98,L,0.269,0.347,-8%,-2%,-4%,15.3,14.5,14.5,2.4,26.6,11.3,1.9,31.6,5.2
Jason Hammel,1,SP,6000,KC,SEA,39%,4.79,4.5,0.320,19.9%,4.72,21.2%,4.10,4.21,R,0.311,0.311,-3%,1%,0%,14.3,11.7,11.7,3.7,19.6,12.7,2.1,10.1,1.7
Kyle Freeland,,SP,5800,COL,PHI,60%,5.14,,0.299,22.8%,4.02,14.5%,4.88,4.75,L,,0.333,-11%,-2%,-3%,13.4,12.6,12.6,2.9,22.3,11.5,2.0,2.1,0.4
R.A. Dickey,1,SP,5400,ATL,MIA,54%,4.53,,0.307,21.5%,4.76,15.8%,4.85,4.79,R,0.309,0.333,0%,0%,0%,15.6,12.6,12.6,2.4,22.9,14.1,2.6,15.1,2.8
Adam Conley,1,SP,5200,MIA,@ATL,46%,4.97,,0.301,22.1%,4.59,20.4%,4.54,4.76,L,0.336,0.317,-3%,0%,0%,14.2,11.4,11.4,-3.3,26.1,13.0,2.5,5.2,1.0
Vince Velasquez,0,SP,5100,PHI,@COL,40%,6.36,,0.332,21.9%,5.31,25.7%,3.84,3.92,R,0.331,0.332,-24%,-3%,-4%,10.9,11.9,11.9,4.4,19.3,9.9,1.9,7.3,1.4
Martin Perez,1,SP,5000,TEX,@MIN,51%,5.19,,0.324,23.2%,4.51,13.3%,4.90,4.59,L,0.275,0.348,0%,0%,0%,5.7,9.2,9.2,1.1,17.4,12.2,2.4,-6.7,-1.3
Asher Wojciechowski,0,SP,4800,CIN,STL,53%,4.60,,0.319,25.2%,4.45,23.4%,4.08,4.65,R,,,0%,0%,-1%,5.5,5.5,5.5,-1.1,12.2,16.5,3.4,20.3,4.2
Brandon Woodruff,1,SP,4800,MIL,@TB,40%,4.99,,0.336,22.3%,4.59,,,,R,,,5%,0%,0%,0.0,0.0,0.0,0.0,0.0,13.1,2.7,24.9,5.2
Troy Scribner,8,RP,4600,LAA,OAK,55%,4.27,,0.323,22.6%,4.31,,,,R,,,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.2,3.3,7.4,1.6
Travis Wood,0,RP,4500,SD,@PIT,37%,5.17,,0.335,18.8%,4.20,22.6%,4.00,4.36,L,0.261,0.333,0%,0%,0%,8.0,8.0,8.0,-4.7,20.7,9.6,2.1,8.4,1.9
Cesar Valdez,,SP,4200,TOR,@HOU,38%,5.09,,0.327,18.6%,5.86,,,,R,,,8%,0%,-4%,6.1,6.1,6.1,-8.0,20.2,9.4,2.2,-7.3,-1.7
Bartolo Colon,,SP,4000,MIN,TEX,49%,5.31,,0.332,22.7%,4.93,15.8%,4.36,4.23,R,0.325,0.322,-2%,0%,0%,0.1,4.0,4.0,-6.6,14.5,8.8,2.2,20.3,5.1
