"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Rich Hill",4,"SP",12000,"LAD","@NYM","67%",3.63,6,0.301,"24.2%",4.79,"29.3%",3.42,3.58,"L",0.278,0.246,"1%","-1%","0%",28,18,18,6.5,29.6,21,1.8,0,0
"Gerrit Cole",9,"SP",11000,"PIT","SD","60%",3.33,6,0.302,"24.8%",3.79,"22.1%",3.73,3.59,"R",0.318,0.287,"0%","0%","-1%",22.9,16.2,16.2,5.8,26.6,21,1.9,0,0
"Taijuan Walker",3,"SP",9800,"ARI","@SF","57%",3.85,NA,0.331,"18.4%",4.01,"21.6%",4,4.09,"R",0.312,0.317,"5%","0%","0%",17.1,16.1,16.1,6.8,25.4,13.9,1.4,0,0
"Charlie Morton",8,"SP",9500,"HOU","TOR","62%",3.9,5.5,0.329,"20.0%",4.23,"21.0%",3.88,3.78,"R",0.324,0.303,"1%","0%","-2%",21.6,19.2,19.2,11.4,26.9,17.2,1.8,0,0
"Danny Salazar",6,"SP",9400,"CLE","NYY","54%",4.07,6.5,0.332,"20.3%",5.24,"27.5%",3.58,3.56,"R",0.309,0.298,"-2%","0%","0%",20,18.2,18.2,9.3,27.1,16.6,1.8,0,0
"Drew Pomeranz",9,"SP",9000,"BOS","CWS","74%",3.63,6,0.314,"20.3%",4.33,"25.1%",3.89,3.81,"L",0.29,0.296,"-3%","-1%","-2%",16.8,16.9,16.9,7.7,26,17.6,2,0,0
"Cole Hamels",1,"SP",8600,"TEX","@MIN","54%",4.53,5,0.31,"22.3%",4.48,"22.7%",3.87,3.8,"L",0.279,0.307,"0%","0%","0%",16.5,13.6,13.6,1.6,25.6,17,2,0,0
"Dinelson Lamet",7,"SP",8400,"SD","@PIT","40%",4.17,NA,0.307,"19.5%",4.21,"30.0%",3.59,3.88,"R",NA,0.226,"0%","1%","-1%",18,16.6,16.6,3.9,29.4,16.4,2,0,0
"Zach Davies",NA,"SP",8200,"MIL","@TB","42%",4.92,4.5,0.324,"21.4%",4.59,"18.0%",4.36,4.18,"R",0.323,0.318,"5%","0%","0%",18.7,12.2,12.2,2.7,21.7,14.4,1.8,0,0
"Lance Lynn",NA,"SP",8100,"STL","@CIN","44%",4.54,5,0.307,"22.2%",4.56,"21.8%",4.21,4.18,"R",0.334,0.264,"-1%","0%","0%",18.9,16.4,16.4,7.2,25.7,15.7,1.9,0,0
