"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Carlos Carrasco",7,"SP",11300,"CLE","TB","60%",3.33,7,0.324,"24.6%",4.33,"27.4%",3.06,2.95,"R",0.29,0.272,"-2%","1%","0%",25.1,24.8,24.8,18,31.7,25.5,2.3,4.9,0.4
"Chris Archer",3,"SP",11100,"TB","@CLE","40%",4.17,6,0.339,"17.0%",4.11,"28.1%",3.3,3.24,"R",0.295,0.295,"-5%","2%","0%",22.3,22.1,22.1,12.8,31.4,18.1,1.6,4.7,0.4
"Brandon McCarthy",9,"SP",9100,"LAD","@SF","56%",3.5,NA,0.311,"19.7%",3.24,"25.7%",3.95,3.83,"R",0.319,0.321,"-1%","1%","0%",17.3,17.3,17.3,9.4,25.1,16.4,1.8,5.4,0.6
"Sean Manaea",1,"SP",8300,"OAK","@SEA","50%",4.02,NA,0.326,"16.1%",4.86,"21.6%",3.99,3.95,"L",0.231,0.319,"3%","0%","0%",12.2,12.2,12.2,3.3,21.1,12.1,1.5,13.1,1.6
"Dan Straily",0,"SP",8200,"MIA","HOU","50%",4.27,4.5,0.34,"16.8%",4.81,"20.8%",4.62,4.96,"R",0.307,0.328,"3%","0%","2%",18.7,14.8,14.8,0.8,28.8,12.7,1.5,15.5,1.9
"Joe Musgrove",0,"SP",8100,"HOU","@MIA","50%",4.23,4,0.317,"22.5%",4.4,"19.9%",4.2,4.23,"R",0.339,0.332,"3%","0%","1%",12,10.7,10.7,4.8,16.6,15.4,1.9,19.4,2.4
"Jesse Chavez",17,"SP",7800,"LAA","CWS","64%",3.57,NA,0.309,"24.1%",4.03,"20.7%",3.94,4.01,"R",0.321,0.305,"2%","2%","0%",14.9,14.2,14.2,5.6,22.8,19.7,2.5,20.1,2.6
"Zack Wheeler",6,"SP",7200,"NYM","@ARI","48%",4.85,4.5,0.287,"25.3%",4.87,"21.6%",4.1,3.85,"R",0.334,0.276,"-7%","0%","0%",16.4,14.1,14.1,7.7,20.5,16,2.2,18.7,2.6
"Yovani Gallardo",2,"SP",6900,"SEA","OAK","50%",3.98,NA,0.32,"19.0%",3.78,"15.6%",4.87,4.61,"R",0.318,0.328,"3%","0%","0%",12.9,10.3,10.3,1.3,19.3,12.9,1.9,18.1,2.6
"Chase Anderson",9,"SP",6800,"MIL","@SD","46%",3.93,5.5,0.295,"25.7%",3.61,"18.2%",4.45,4.42,"R",0.313,0.355,"3%","2%","0%",11.9,15.2,15.2,6.5,24,16.3,2.4,8.6,1.3
"Luis Perdomo",11,"SP",6600,"SD","MIL","54%",3.57,NA,0.286,"26.9%",5.19,"16.7%",3.92,3.89,"R",0.378,0.33,"2%","3%","0%",12.6,12.6,12.6,6.8,18.4,15.1,2.3,21.9,3.3
"Bartolo Colon",0,"SP",6500,"ATL","@TOR","45%",4.77,4,0.319,"20.3%",4,"16.4%",4.23,4.12,"R",0.314,0.316,"-4%","0%","0%",6,6.8,6.8,-6.9,20.4,12.2,1.9,7.8,1.2
"Zack Godley",3,"SP",6300,"ARI","NYM","52%",4.65,NA,0.314,"21.1%",5,"20.0%",4.06,4.04,"R",0.339,0.331,"-4%","1%","0%",20.9,20.9,20.9,12.6,29.2,13.3,2.1,23.4,3.7
"Matt Cain",1,"SP",6100,"SF","LAD","44%",4,4,0.321,"24.3%",5,"16.9%",4.76,4.88,"R",0.339,0.329,"2%","2%","0%",10.2,10.5,10.5,-3.1,24.2,11.5,1.9,22.2,3.6
"Mike Bolsinger",4,"RP",6000,"TOR","ATL","55%",4.23,NA,0.324,"19.3%",4.42,"20.8%",4.18,3.99,"R",0.361,0.317,"-2%","0%","0%",12.6,12.6,12.6,12.6,12.6,13.7,2.3,-1.3,-0.2
"Mike Pelfrey",0,"SP",5000,"CWS","@LAA","36%",4.93,NA,0.322,"19.9%",3.77,"11.0%",4.95,4.78,"R",0.355,0.352,"6%","4%","0%",3.8,3.8,3.8,2.9,4.7,9,1.8,2.9,0.6
