"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Carlos Martinez",3,"SP",12500,"STL","@CIN","60%",4.25,6.5,0.327,"19.1%",4.96,"23.5%",3.7,3.54,"R",0.326,0.258,"-1%","0%","0%",25.8,22,22,12.4,31.6,19.4,1.6,18.6,1.5
"Dan Straily",4,"SP",9100,"MIA","@CHC","46%",4.17,NA,0.318,"22.4%",4.59,"21.5%",4.53,4.89,"R",0.296,0.318,"0%","1%","2%",21.4,17.3,17.3,5.3,29.2,16.5,1.8,16.1,1.8
"Jeff Samardzija",16,"SP",8900,"SF","@MIL","53%",3.88,7,0.3,"23.7%",5.02,"20.3%",3.98,3.95,"R",0.333,0.286,"-2%","2%","0%",19.8,18.8,18.8,9.1,28.5,19.3,2.2,35.6,4
"Gio Gonzalez",8,"SP",8000,"WAS","@LAD","45%",4.47,5.5,0.319,"23.5%",4.96,"22.1%",4.03,3.84,"L",0.278,0.327,"8%","1%","-1%",12.5,16.9,16.9,8.9,24.8,17,2.1,19.9,2.5
"Sean Manaea",6,"SP",7800,"OAK","TOR","50%",4.02,5.5,0.344,"17.7%",4.39,"22.5%",3.94,3.89,"L",0.209,0.314,"2%","0%","-1%",18.3,17.1,17.1,6.1,28.2,14.8,1.9,23.3,3
"Junior Guerra",7,"SP",7600,"MIL","SF","47%",4.12,4.5,0.318,"18.2%",3.44,"20.4%",4.39,4.29,"R",0.266,0.288,"0%","2%","0%",16,16,16,10,22,13.8,1.8,7.3,1
"Mike Fiers",4,"SP",7500,"HOU","@KC","56%",4.61,4,0.321,"20.0%",3.59,"21.0%",4.11,4.13,"R",0.295,0.358,"-5%","-1%","0%",11.8,11.1,11.1,3.9,18.2,13,1.7,14.4,1.9
"J.A. Happ",8,"SP",7300,"TOR","@OAK","50%",3.98,5,0.328,"20.9%",4.05,"21.1%",4,3.9,"L",0.32,0.3,"6%","0%","-1%",14.2,14.2,14.2,6.7,21.6,15.7,2.2,5.8,0.8
"Hyun-Jin Ryu",3,"SP",6600,"LAD","WAS","55%",4.03,NA,0.318,"23.0%",5.61,"20.6%",4.25,4.23,"L",0.331,0.342,"4%","1%","-2%",14,12.9,12.9,4.3,21.5,14.7,2.2,11.6,1.8
"Nick Pivetta",NA,"SP",5900,"PHI","@ATL","44%",5.34,NA,0.308,"22.7%",4.38,"",NA,NA,"R",NA,NA,"-1%","2%","0%",10.5,10.5,10.5,7.4,13.5,14.8,2.5,11.9,2
"Bartolo Colon",0,"SP",5700,"ATL","PHI","56%",4.66,3.5,0.303,"24.7%",3.96,"16.1%",4.27,4.15,"R",0.319,0.318,"0%","2%","0%",2.6,5.7,5.7,-6.4,17.8,11.8,2.1,-5.1,-0.9
"Ian Kennedy",NA,"SP",5500,"KC","HOU","43%",5.39,4,0.341,"15.9%",5.45,"23.1%",4.05,4.32,"R",0.319,0.326,"-3%","-2%","0%",4.5,10.7,10.7,-1.4,22.9,9.5,1.7,5.9,1.1
"Eddie Butler",3,"SP",5400,"CHC","MIA","54%",3.83,NA,0.305,"22.4%",4.48,"14.1%",5.06,4.87,"R",0.431,0.367,"2%","2%","3%",10.5,10.5,10.5,0.2,20.7,10.1,1.9,20.4,3.8
"Asher Wojciechowski",NA,"SP",4500,"CIN","STL","40%",5.25,NA,0.32,"22.6%",4.09,"",NA,NA,"R",NA,NA,"0%","1%","0%",3.4,3.4,3.4,3.4,3.4,12.3,2.7,15.5,3.4
