Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Max Scherzer,8,SP,13000,WAS,TEX,71%,3.43,9,0.312,22.2%,4.75,31.7%,2.81,3.12,R,0.303,0.214,0%,-2%,0%,32.6,29.8,29.8,18.2,41.3,27.0,2.1,30.1,2.3
Chris Archer,9,SP,12200,TB,OAK,66%,3.08,8.5,0.325,21.3%,4.18,28.5%,3.29,3.21,R,0.288,0.286,1%,0%,0%,22.9,22.4,22.4,12.3,32.5,23.9,2.0,15.5,1.3
Robbie Ray,9,SP,12000,ARI,MIL,59%,3.85,8,0.304,26.0%,5.00,26.6%,3.72,3.65,L,0.302,0.322,-2%,0%,0%,29.6,24.0,24.0,10.8,37.1,25.4,2.1,38.8,3.2
Carlos Carrasco,7,SP,11500,CLE,CWS,64%,3.60,6.5,0.311,23.1%,4.42,27.2%,3.15,3.07,R,0.281,0.279,-2%,-2%,-2%,15.2,19.8,19.8,9.2,30.4,18.9,1.6,14.6,1.3
James Paxton,3,SP,9200,SEA,TOR,60%,3.58,,0.338,18.2%,4.30,22.8%,3.76,3.61,L,0.326,0.280,2%,0%,0%,19.8,23.9,23.9,13.2,34.6,16.6,1.8,0.4,0.0
Jake Arrieta,4,SP,8700,CHC,COL,67%,4.68,6,0.323,24.5%,5.21,25.7%,3.36,3.18,R,0.257,0.252,1%,-3%,-8%,19.4,17.3,17.3,7.3,27.2,17.2,2.0,2.4,0.3
Drew Pomeranz,1,SP,8400,BOS,DET,60%,4.66,6.5,0.357,19.9%,4.85,26.0%,3.70,3.68,L,0.283,0.297,-3%,-2%,-3%,20.9,17.9,17.9,7.1,28.6,13.6,1.6,-2.3,-0.3
Adam Wainwright,2,SP,8100,STL,PHI,56%,4.15,4.5,0.297,23.4%,4.02,19.0%,4.27,4.01,R,0.321,0.311,1%,-2%,-1%,17.5,12.5,12.5,-0.6,25.7,16.2,2.0,13.8,1.7
Chase Anderson,,SP,8000,MIL,@ARI,41%,4.65,4.5,0.311,23.2%,5.10,18.7%,4.44,4.44,R,0.307,0.352,-8%,0%,0%,19.8,17.1,17.1,4.2,30.0,13.8,1.7,24.5,3.1
Jose Quintana,,SP,7900,CWS,@CLE,36%,4.90,5.5,0.331,17.8%,4.47,21.4%,3.89,3.86,L,0.291,0.316,-7%,-3%,-3%,11.7,13.7,13.7,0.6,26.8,11.6,1.5,7.0,0.9
Jaime Garcia,1,SP,7600,ATL,NYM,56%,3.92,,0.295,21.7%,4.88,18.9%,3.90,3.75,L,0.300,0.303,0%,-1%,0%,18.1,13.8,13.8,5.8,21.8,17.3,2.3,24.4,3.2
Hyun-Jin Ryu,,SP,6900,LAD,CIN,62%,3.68,,0.312,20.5%,5.10,19.8%,4.22,4.20,L,0.328,0.332,4%,1%,-2%,13.5,12.8,12.8,4.7,20.8,14.6,2.1,7.4,1.1
Dinelson Lamet,2,SP,6800,SD,KC,51%,4.20,,0.319,18.1%,3.62,,,,R,,,1%,1%,-1%,13.8,13.8,13.8,-5.0,32.6,14.8,2.2,5.1,0.7
J.A. Happ,,SP,6700,TOR,@SEA,40%,4.42,,0.335,21.1%,4.71,21.0%,4.02,3.92,L,0.322,0.300,7%,0%,0%,12.5,12.5,12.5,5.0,19.9,14.9,2.2,29.3,4.4
Jesse Chavez,,SP,6600,LAA,@HOU,36%,5.19,,0.336,16.7%,5.50,20.3%,4.01,4.07,R,0.330,0.302,1%,0%,-3%,12.1,13.3,13.3,4.6,22.1,10.8,1.6,-2.6,-0.4
Ivan Nova,1,SP,6500,PIT,MIA,61%,3.93,,0.293,20.6%,4.60,16.4%,4.11,4.00,R,0.357,0.295,1%,-3%,0%,11.5,16.0,16.0,5.6,26.4,14.9,2.3,24.9,3.8
David Paulino,1,RP,6400,HOU,LAA,64%,3.81,,0.310,18.8%,4.19,,,,R,,,1%,0%,-2%,13.4,13.4,13.4,7.7,19.1,14.1,2.2,2.2,0.3
Tim Adleman,,SP,6300,CIN,@LAD,38%,4.82,,0.322,23.8%,4.76,18.5%,4.64,4.92,R,0.322,0.322,10%,1%,-2%,12.4,13.4,13.4,1.0,25.8,13.2,2.1,11.1,1.8
Antonio Senzatela,,SP,6100,COL,@CHC,33%,6.82,,0.311,21.8%,4.62,16.1%,4.65,4.43,R,0.317,0.285,16%,-4%,-11%,14.5,15.1,15.1,8.5,21.8,11.4,1.9,7.6,1.2
Aaron Nola,2,SP,6000,PHI,@STL,43%,4.85,,0.319,22.9%,3.98,23.2%,3.54,3.39,R,0.322,0.291,0%,-2%,-1%,12.9,14.6,14.6,5.3,23.9,18.2,3.0,13.7,2.3
Jesse Hahn,0,SP,5800,OAK,@TB,34%,4.42,,0.324,25.5%,4.71,15.3%,4.46,4.23,R,0.331,0.258,1%,0%,0%,8.7,13.8,13.8,4.2,23.4,12.3,2.1,9.8,1.7
Daniel Norris,1,SP,5700,DET,@BOS,40%,5.84,4.5,0.339,18.5%,4.70,20.7%,4.32,4.41,L,0.336,0.327,-8%,-3%,-4%,13.5,12.3,12.3,4.2,20.4,11.1,1.9,17.3,3.0
Jake Junis,1,SP,5600,KC,@SD,49%,4.30,,0.292,21.7%,3.47,,,,R,,,4%,1%,-1%,-0.6,-0.6,-0.6,-15.2,14.0,12.1,2.2,21.6,3.9
Jeff Locke,,SP,5500,MIA,@PIT,39%,5.07,,0.326,18.6%,4.20,15.8%,4.55,4.35,L,0.310,0.334,-1%,-3%,0%,14.3,14.3,14.3,2.1,26.5,10.3,1.9,6.6,1.2
Kevin Gausman,,SP,5400,BAL,@NYY,38%,5.94,,0.338,21.1%,5.57,21.1%,4.02,4.02,R,0.298,0.365,-1%,-5%,-5%,8.8,7.4,7.4,-2.8,17.7,10.8,2.0,-14.9,-2.8
Matt Cain,1,SP,5200,SF,MIN,54%,4.05,4,0.303,26.9%,4.56,16.2%,4.86,4.91,R,0.365,0.350,1%,0%,0%,7.6,9.3,9.3,-3.1,21.7,13.6,2.6,-4.3,-0.8
Seth Lugo,,SP,5100,NYM,@ATL,43%,4.58,,0.304,22.1%,4.58,17.3%,4.66,4.71,R,,0.285,-3%,-1%,0%,0.0,0.0,0.0,0.0,0.0,12.5,2.5,24.4,4.8
