"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Edinson Volquez",7,"SP",6500,"MIA","PHI","60%",4,NA,0.297,"24.2%",4.17,"17.8%",4.56,4.42,"R",0.337,0.309,"2%","0%","1%",9.5,10.3,10.3,3.7,17,16,2.5,20.5,3.2
"Jordan Montgomery",1,"SP",6400,"NYY","@BAL","50%",4.76,NA,0.318,"23.2%",4.45,"22.5%",4.35,4.73,"L",NA,0.308,"0%","0%","0%",15,14.8,14.8,9.7,19.9,15.7,2.5,12.3,1.9
"Matt Garza",0,"SP",6300,"MIL","@NYM","44%",4.51,NA,0.305,"21.6%",5.09,"15.8%",4.6,4.42,"R",0.334,0.312,"9%","4%","2%",15.6,14.8,14.8,8.8,20.8,13.5,2.1,7.3,1.2
"Robert Gsellman",0,"SP",5600,"NYM","MIL","56%",3.99,NA,0.304,"27.7%",5.06,"19.2%",3.94,3.74,"R",0.295,0.361,"3%","3%","1%",2.1,5.4,5.4,-3,13.8,15.3,2.7,24.1,4.3
"Brad Peacock",1,"SP",5500,"HOU","@MIN","52%",4.4,NA,0.322,"23.4%",4.53,"24.6%",4.24,4.7,"R",0.358,0.33,"-3%","2%","0%",24,24,24,24,24,16.5,3,15.5,2.8
"Erasmo Ramirez",0,"SP",5000,"TB","@TEX","45%",5.01,NA,0.332,"20.2%",4.68,"18.3%",3.92,4,"R",0.313,0.32,"-10%","1%","0%",16.8,16.8,16.8,12.2,21.4,10.5,2.1,-4.9,-1
"Trevor Williams",0,"RP",4900,"PIT","ARI","50%",4.77,NA,0.304,"24.3%",4.96,"17.8%",4.53,4.81,"R",NA,NA,"1%","-1%","0%",7.1,7.1,7.1,-3.7,17.9,10.9,2.2,13.9,2.8
"Lisalverto Bonilla",0,"SP",4800,"CIN","@TOR","34%",5.6,NA,0.334,"20.3%",4.24,"",NA,NA,"R",NA,NA,"-4%","1%","0%",7.4,7.4,7.4,-3.5,18.4,12.9,2.7,-11.6,-2.4
"Randall Delgado",0,"RP",4600,"ARI","@PIT","50%",4.73,NA,0.3,"19.8%",4.02,"21.7%",3.96,4.32,"R",0.331,0.302,"4%","-1%","0%",10.6,10.6,10.6,10.6,10.6,14.6,3.2,23.8,5.2
"Jarred Cosart",0,"SP",4500,"SD","CHC","33%",5.06,NA,0.317,"22.9%",4.81,"14.8%",5.11,4.74,"R",0.298,0.32,"3%","2%","0%",5.9,5.9,5.9,-1.4,13.1,8.9,2,3.6,0.8
"Sam Gaviglio",0,"RP",4400,"SEA","@COL","42%",5.96,NA,0.326,"22.6%",5.08,"",NA,NA,"R",NA,NA,"-30%","2%","0%",10.5,10.5,10.5,8,13,8.8,2,2.5,0.6
"Daniel Mengden",0,"SP",4300,"OAK","@CLE","28%",5.57,NA,0.338,"16.5%",4.3,"21.4%",4.5,4.57,"R",0.356,0.354,"-11%","-1%","-2%",0,0,0,0,0,10.9,2.5,-5.3,-1.2
"David Holmberg",0,"SP",4200,"CWS","BOS","38%",5.37,NA,0.343,"17.1%",4.81,"11.1%",5.74,5.98,"L",NA,0.415,"2%","-2%","0%",0,0,0,0,0,8.4,2,3.4,0.8
