"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jose Berrios",NA,"SP",7500,"MIN","@DET","53%",4.57,5.5,0.312,"20.3%",4.8,"20.2%",4.67,4.95,"R",0.339,0.339,"1%","0%","-2%",10.5,17.3,17.3,6.2,28.4,13.6,1.8,-9.9,-1.3
"Jeff Samardzija",NA,"SP",7400,"SF","@WAS","45%",5,5.5,0.322,"20.5%",5.46,"20.5%",3.96,3.92,"R",0.331,0.288,"-2%","0%","0%",14.9,17.7,17.7,7.5,27.8,15.5,2.1,13.5,1.8
"Edwin Jackson",NA,"SP",7300,"WAS","SF","55%",4.5,NA,0.313,"19.6%",4.01,"16.9%",4.85,5,"R",0.359,0.349,"0%","0%","0%",16.8,16.8,16.8,8,25.5,14.2,1.9,21.3,2.9
"J.C. Ramirez",NA,"SP",7200,"LAA","@SEA","43%",5.09,4.5,0.327,"19.9%",4.73,"17.4%",4.35,4.4,"R",0.333,0.307,"4%","-1%","0%",13.9,13.4,13.4,4.4,22.5,13,1.8,7.3,1
"Steven Matz",NA,"SP",7000,"NYM","@PHI","43%",4.59,NA,0.298,"23.4%",3.97,"21.7%",3.79,3.6,"L",0.311,0.316,"0%","0%","-1%",1.7,8.8,8.8,-2.8,20.5,13.9,2,6.5,0.9
"Mike Clevinger",NA,"SP",6900,"CLE","@TB","40%",4.15,NA,0.324,"21.8%",4.42,"24.0%",4.61,4.56,"R",0.292,0.342,"6%","0%","0%",13.9,16,16,5.1,26.8,13.9,2,34.8,5
"Ian Kennedy",1,"SP",6800,"KC","@CWS","59%",4.49,5,0.304,"24.9%",4.31,"22.7%",4.15,4.43,"R",0.323,0.318,"3%","0%","0%",9.2,12.3,12.3,2,22.6,17.6,2.6,16.9,2.5
"Jordan Zimmermann",NA,"SP",6700,"DET","MIN","47%",4.93,4,0.323,"23.8%",4.58,"17.2%",4.44,4.49,"R",0.327,0.317,"0%","-1%","-2%",12.9,10,10,0.2,19.7,12.6,1.9,-9.9,-1.5
"Jeff Hoffman",NA,"SP",6600,"COL","@MIA","51%",4.44,NA,0.306,"21.5%",4.65,"18.6%",4.75,4.77,"R",0.298,0.374,"14%","0%","1%",7.4,13.4,13.4,-1.4,28.1,14.9,2.3,-0.8,-0.1
"Jhoulys Chacin",NA,"SP",6500,"SD","@LAD","30%",4.9,5,0.334,"23.8%",5.11,"19.2%",4.41,4.22,"R",0.343,0.284,"7%","0%","-2%",15.4,14.4,14.4,2.7,26.2,14.8,2.3,10.4,1.6
"Brent Suter",NA,"SP",6300,"MIL","CIN","61%",4.16,NA,0.307,"24.1%",4.63,"19.2%",4.19,4.21,"L",NA,0.298,"-1%","1%","0%",12.6,14.4,14.4,4,24.8,13.9,2.2,2.4,0.4
"Sean Manaea",6,"SP",6200,"OAK","BAL","49%",4.55,5.5,0.329,"24.1%",4.68,"21.4%",4.15,4.12,"L",0.247,0.327,"2%","1%","-1%",8.4,14.9,14.9,4.5,25.3,15.8,2.5,-15.4,-2.5
"Trevor Williams",NA,"SP",6000,"PIT","@TOR","53%",4.58,NA,0.322,"19.3%",4.27,"17.1%",4.51,4.36,"R",0.342,0.298,"-5%","0%","0%",15.4,11.9,11.9,3.6,20.1,11.7,1.9,15.5,2.6
"Scott Feldman",NA,"SP",5700,"CIN","@MIL","39%",5.34,NA,0.31,"28.4%",4.55,"16.6%",4.34,4.11,"R",0.322,0.324,"-1%","1%","0%",13.7,13.3,13.3,0.3,26.3,15.6,2.7,10.2,1.8
"Erasmo Ramirez",NA,"SP",5600,"SEA","LAA","56%",4.41,NA,0.322,"18.5%",4.27,"18.4%",3.99,4.08,"R",0.317,0.307,"3%","0%","0%",6.9,8.8,8.8,-1.4,19,10.7,1.9,13.1,2.3
"Lucas Sims",NA,"SP",5500,"ATL","@STL","32%",5.43,NA,0.322,"23.8%",4.63,"",NA,NA,"R",NA,NA,"3%","0%","0%",7.7,7.7,7.7,5.4,10,12.7,2.3,2.2,0.4
"Tyson Ross",NA,"SP",5300,"TEX","HOU","48%",5.59,NA,0.341,"18.7%",5.82,"24.5%",3.7,3.53,"R",0.307,0.286,"-5%","1%","0%",7.3,6.9,6.9,-4.8,18.6,8.2,1.5,8.2,1.5
"James Shields",NA,"SP",5200,"CWS","KC","41%",5.51,NA,0.319,"18.9%",4.37,"20.3%",4.53,4.64,"R",0.36,0.331,"1%","0%","0%",5.4,8.7,8.7,0.4,16.9,10.6,2,18.7,3.6
"Chris Rowley",NA,"SP",4700,"TOR","PIT","47%",4.92,NA,0.325,"17.7%",4.24,"",NA,NA,"R",NA,NA,"0%","0%","0%",0,0,0,0,0,10,2.1,16.4,3.5
"Justin Nicolino",NA,"SP",4500,"MIA","COL","49%",4.56,NA,0.313,"22.7%",5.24,"9.9%",5.29,5.08,"L",0.328,0.347,"4%","0%","2%",6,6,6,-1.1,13.1,10.1,2.2,12,2.7
