"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Justin Verlander",5,"SP",11300,"DET","@LAA","53%",3.87,5.5,0.324,"18.9%",3.84,"25.2%",3.69,4,"R",0.287,0.311,"3%","1%","0%",13.1,16.6,16.6,3.3,29.8,18.2,1.6,12.9,1.1
"Jacob deGrom",9,"SP",11000,"NYM","@MIL","57%",3.87,7.5,0.296,"25.5%",5.03,"26.3%",3.28,3.14,"R",0.286,0.265,"-2%","0%","0%",23.9,22,22,11.5,32.5,22.3,2,14.1,1.3
"Jake Arrieta",2,"SP",10700,"CHC","@STL","52%",4.14,5.5,0.317,"22.4%",4.56,"25.8%",3.3,3.11,"R",0.255,0.246,"1%","-1%","-1%",10.8,15.7,15.7,3.4,28.1,15.5,1.4,10.1,0.9
"Jose Quintana",11,"SP",10200,"CWS","SD","66%",3.47,NA,0.309,"18.1%",3.59,"21.2%",3.88,3.84,"L",0.298,0.307,"1%","0%","0%",17.4,15.2,15.2,1.6,28.7,17,1.7,14.3,1.4
"Gio Gonzalez",6,"SP",9400,"WAS","PHI","66%",3.06,5.5,0.298,"23.1%",4.75,"22.3%",3.93,3.75,"L",0.274,0.313,"0%","1%","0%",14.8,17.4,17.4,8,26.8,17.8,1.9,18.8,2
"Jeff Samardzija",4,"SP",9200,"SF","CIN","56%",3.68,NA,0.313,"22.3%",5.06,"19.8%",4.06,4.04,"R",0.335,0.282,"1%","0%","0%",18.9,17.6,17.6,7.3,28,18.9,2.1,23.6,2.6
"Luis Severino",8,"SP",9100,"NYY","HOU","54%",4.06,5.5,0.336,"17.3%",4.81,"23.2%",3.69,3.6,"R",0.303,0.328,"0%","3%","-3%",24.9,22.6,22.6,10,35.2,15.2,1.7,-2.7,-0.3
"A.J. Griffin",4,"SP",8900,"TEX","OAK","56%",4.44,NA,0.317,"19.5%",3.74,"22.0%",4.44,4.85,"R",0.335,0.291,"-3%","-1%","0%",21.9,21.9,21.9,9.3,34.5,13.7,1.5,3.3,0.4
"Robbie Ray",7,"SP",8800,"ARI","PIT","57%",4.08,6.5,0.32,"19.6%",3.56,"26.2%",3.72,3.62,"L",0.301,0.343,"-2%","0%","0%",19.7,19.9,19.9,12.8,27.1,18.8,2.1,-1,-0.1
"Kevin Gausman",2,"SP",8600,"BAL","@KC","56%",4.41,NA,0.295,"22.3%",3.03,"21.5%",3.95,3.97,"R",0.302,0.347,"-3%","0%","0%",4.2,6.6,6.6,-5.8,19,13.6,1.6,-3.1,-0.4
