"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Drew Pomeranz",6,"SP",7800,"BOS","@SEA","51%",4.21,5.5,0.337,"20.1%",4.73,"25.2%",3.87,3.8,"L",0.285,0.296,"7%","-1%","0%",19.6,17.1,17.1,7.5,26.7,16.3,2.1,14.4,1.8
"Seth Lugo",2,"SP",7700,"NYM","@SD","52%",4.64,NA,0.311,"23.8%",3.79,"17.0%",4.69,4.66,"R",0.294,0.305,"1%","0%","0%",11.8,13.9,13.9,5,22.7,15.1,2,8.7,1.1
"Kenta Maeda",14,"SP",7600,"LAD","MIN","64%",3.61,5.5,0.299,"22.4%",4.57,"24.4%",3.8,3.83,"R",0.317,0.265,"3%","0%","-2%",15.8,14.5,14.5,4.5,24.5,18.1,2.4,17.1,2.3
"Lance Lynn",1,"SP",7500,"STL","COL","52%",4.14,5,0.317,"22.8%",5.4,"22.0%",4.17,4.15,"R",0.334,0.267,"1%","-2%","0%",19.2,16.4,16.4,6.7,26,15,2,20.5,2.7
"Jhoulys Chacin",NA,"SP",7400,"SD","NYM","48%",4.86,NA,0.315,"20.2%",4.8,"19.3%",4.36,4.19,"R",0.348,0.286,"2%","0%","0%",18,14.1,14.1,1.7,26.6,14.3,1.9,0,0
"Dan Straily",0,"SP",7200,"MIA","@TEX","41%",5.76,NA,0.33,"21.8%",4.88,"21.2%",4.5,4.83,"R",0.298,0.318,"-9%","-4%","0%",13.3,16.3,16.3,5.5,27.1,12.3,1.7,-5.6,-0.8
"Jose Berrios",NA,"SP",7100,"MIN","@LAD","36%",4.89,NA,0.332,"24.1%",5.11,"20.2%",4.69,4.96,"R",0.339,0.344,"9%","-1%","-2%",10.4,18.7,18.7,7.3,30.1,15.1,2.1,2.2,0.3
"Luis Castillo",3,"RP",6900,"CIN","@NYY","40%",5.02,NA,0.331,"21.8%",5.33,"29.5%",3.71,3.66,"R",NA,NA,"-1%","0%","1%",20.2,18.7,18.7,11.1,26.4,14,2,3.8,0.6
"Taijuan Walker",1,"SP",6800,"ARI","ATL","59%",4.71,NA,0.315,"19.7%",4.68,"21.2%",4.03,4.11,"R",0.315,0.317,"-3%","0%","0%",13.2,15.4,15.4,5.7,25,14,2.1,20.5,3
"John Lackey",1,"SP",6700,"CHC","CWS","67%",3.66,5.5,0.297,"25.4%",4.43,"21.1%",4.01,3.96,"R",0.326,0.279,"1%","-2%","0%",10,12.7,12.7,2.8,22.6,18.7,2.8,14.7,2.2
"Zach Davies",NA,"SP",6600,"MIL","@WAS","45%",5.28,4,0.323,"20.4%",5.57,"17.8%",4.38,4.2,"R",0.33,0.319,"0%","-2%","2%",15.3,11,11,2.2,19.8,11.2,1.7,31.6,4.8
"Carlos Rodon",NA,"SP",6500,"CWS","@CHC","33%",5.34,NA,0.329,"22.4%",4.69,"23.1%",4.13,4.03,"L",0.266,0.345,"1%","-3%","0%",11,11,11,-2.4,24.4,14.8,2.3,17,2.6
"Mike Foltynewicz",NA,"SP",6400,"ATL","@ARI","41%",5.79,5,0.325,"23.9%",5.02,"20.3%",4.31,4.43,"R",0.371,0.322,"-7%","0%","0%",21.3,14.7,14.7,1.7,27.8,14.3,2.2,25.5,4
"Jordan Montgomery",5,"SP",5900,"NYY","CIN","60%",3.98,NA,0.326,"21.2%",4.64,"21.7%",4.34,4.58,"L",NA,0.314,"0%","0%","1%",11.3,14.9,14.9,7.1,22.7,13.7,2.3,27.2,4.6
"Edwin Jackson",0,"SP",5800,"WAS","MIL","55%",4.72,NA,0.314,"23.8%",4.82,"16.2%",4.93,5.03,"R",0.361,0.349,"0%","-2%","1%",19.9,19.9,19.9,19.9,19.9,12.3,2.1,5.3,0.9
"Nick Pivetta",NA,"SP",5600,"PHI","HOU","40%",4.71,NA,0.32,"17.9%",5.93,"23.7%",4.52,4.73,"R",0.283,0.429,"3%","0%","0%",10.3,12.5,12.5,1.4,23.5,10.7,1.9,13.3,2.4
"Jesse Chavez",NA,"SP",5400,"LAA","@CLE","39%",5.03,NA,0.324,"18.7%",4.79,"20.0%",4.14,4.19,"R",0.327,0.314,"-10%","-1%","1%",10,11.7,11.7,3.3,20,10.9,2,-8.2,-1.5
"Wade Miley",2,"SP",5100,"BAL","@TB","48%",4.35,5,0.308,"23.3%",4.64,"18.5%",4.41,4.19,"L",0.304,0.355,"4%","0%","0%",2.1,9,9,-3.4,21.4,13,2.5,6.1,1.2
"Cesar Valdez",1,"SP",4900,"TOR","OAK","49%",4.78,NA,0.324,"22.5%",4.33,"",NA,NA,"R",NA,NA,"-2%","-1%","0%",6.8,6.8,6.8,6.8,6.8,12.3,2.5,19.9,4.1
