"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Dallas Keuchel",15,"SP",11800,"HOU","@MIA","60%",3.36,5.5,0.305,"22.7%",4.36,"22.4%",3.23,3.06,"L",0.257,0.293,"2%","0%","0%",26.5,25.7,25.7,18.8,32.5,22.8,1.9,16.9,1.4
"Stephen Strasburg",10,"SP",11400,"WAS","@PIT","59%",3.85,6.5,0.308,"20.6%",3.63,"29.2%",3.08,3.05,"R",0.273,0.304,"1%","-1%","0%",20.2,20,20,13.4,26.6,21.9,1.9,13.3,1.2
"Yu Darvish",9,"SP",11300,"TEX","PHI","62%",3.66,6.5,0.32,"23.0%",4.71,"29.6%",3.35,3.34,"R",0.298,0.276,"-2%","1%","0%",20.8,20.7,20.7,10.3,31.1,22.6,2,32.2,2.8
"Zack Greinke",8,"SP",11000,"ARI","NYM","60%",3.98,6.5,0.307,"21.5%",5.11,"22.9%",3.55,3.46,"R",0.287,0.272,"-3%","1%","0%",29.6,23.4,23.4,11,35.7,18.9,1.7,22.8,2.1
"Marco Estrada",1,"SP",10600,"TOR","ATL","56%",3.97,5.5,0.325,"19.8%",4.32,"21.2%",4.36,4.68,"R",0.284,0.306,"-2%","0%","0%",21.9,19.4,19.4,11.7,27.1,15.8,1.5,8.7,0.8
"John Lackey",3,"SP",9400,"CHC","CIN","64%",4.63,6,0.304,"21.4%",4.89,"22.0%",3.82,3.74,"R",0.309,0.29,"1%","-1%","-11%",15.4,17.8,17.8,7,28.7,14.7,1.6,10.6,1.1
"Danny Salazar",1,"SP",9200,"CLE","TB","60%",4.03,7,0.322,"24.9%",4.5,"27.2%",3.56,3.56,"R",0.302,0.312,"-2%","-1%","-1%",14.7,16.9,16.9,8,25.8,18,2,14.4,1.6
"Jake Odorizzi",NA,"SP",8900,"TB","@CLE","40%",4.97,4,0.342,"16.0%",4.22,"21.4%",4.06,4.2,"R",0.282,0.325,"-9%","-3%","-2%",16.8,15.4,15.4,6.1,24.6,10.9,1.2,14.7,1.7
"Rich Hill",5,"SP",8700,"LAD","@SF","57%",3.4,NA,0.307,"21.6%",3.36,"29.8%",3.19,3.27,"L",0.27,0.248,"-1%","1%","0%",11.4,11.4,11.4,-1.1,23.9,19,2.2,17.1,2
"Andrew Triggs",3,"SP",8100,"OAK","@SEA","50%",4.23,NA,0.321,"19.2%",4.79,"21.2%",3.5,3.5,"R",0.274,0.281,"3%","3%","0%",18.3,18.1,18.1,7.7,28.4,13.5,1.7,15.3,1.9
