Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brent Suter,,SP,6800,MIL,@PHI,55%,4.49,,0.298,22.4%,3.92,18.7%,4.24,4.26,L,,0.295,3%,-1%,0%,14.3,14.3,14.3,2.2,26.4,15.3,2.3,18.5,2.7
Jeremy Hellickson,1,SP,6700,PHI,MIL,45%,5.01,,0.309,23.9%,4.84,18.0%,4.42,4.40,R,0.324,0.310,2%,-2%,0%,16.4,10.2,10.2,1.1,19.3,13.1,2.0,5.8,0.9
Sean Manaea,3,SP,6600,OAK,@NYM,49%,4.56,,0.303,22.9%,4.80,22.3%,4.05,3.97,L,0.223,0.317,2%,-2%,-2%,17.6,17.5,17.5,8.8,26.2,18.8,2.8,2.2,0.3
Luis Perdomo,0,SP,6500,SD,@SF,48%,4.35,,0.302,20.8%,3.87,16.8%,4.04,3.98,R,0.377,0.340,0%,-1%,0%,10.6,10.5,10.5,-0.5,21.6,12.4,1.9,13.5,2.1
Anthony Banda,,SP,6300,ARI,WAS,47%,5.40,,0.311,21.3%,5.59,,,,L,,,-4%,0%,0%,0.0,0.0,0.0,0.0,0.0,11.8,1.9,10.6,1.7
Zack Wheeler,1,SP,6300,NYM,OAK,51%,4.44,,0.305,23.9%,4.33,20.8%,4.55,4.29,R,0.341,0.342,2%,-2%,-2%,2.6,11.1,11.1,1.4,20.8,16.0,2.5,6.7,1.1
German Marquez,0,SP,6200,COL,PIT,52%,5.86,,0.308,20.9%,4.19,19.7%,4.36,4.34,R,0.346,0.346,-9%,-4%,1%,13.5,14.2,14.2,3.0,25.5,12.9,2.1,30.1,4.9
Tanner Roark,1,SP,6100,WAS,@ARI,53%,5.10,4.5,0.304,23.5%,5.06,18.3%,4.36,4.25,R,0.319,0.285,-7%,0%,0%,4.3,12.2,12.2,1.4,22.9,13.5,2.2,35.3,5.8
Kyle Gibson,0,SP,6000,MIN,DET,53%,5.09,,0.311,21.8%,4.83,16.3%,4.57,4.34,R,0.340,0.329,-2%,-4%,0%,6.6,6.8,6.8,-1.4,15.0,10.7,1.8,19.7,3.3
Jordan Zimmermann,,SP,5900,DET,@MIN,47%,5.41,,0.329,23.3%,4.55,17.6%,4.37,4.42,R,0.323,0.322,-3%,-3%,0%,10.7,10.0,10.0,1.1,19.0,11.1,1.9,-7.5,-1.3
Andrew Cashner,,SP,5700,TEX,@TB,38%,4.82,4,0.324,22.0%,4.67,18.1%,4.58,4.40,R,0.352,0.312,13%,0%,0%,12.0,10.3,10.3,2.5,18.1,9.6,1.7,15.3,2.7
J.C. Ramirez,,SP,5600,LAA,BOS,45%,4.22,,0.332,17.5%,4.73,17.9%,4.20,4.30,R,0.334,0.311,3%,-1%,0%,11.8,13.1,13.1,4.1,22.2,10.6,1.9,22.7,4.1
Ariel Miranda,1,SP,5500,SEA,NYY,44%,4.51,,0.341,22.1%,5.33,18.8%,4.93,5.26,L,0.301,0.307,4%,-3%,0%,12.4,13.6,13.6,1.1,26.0,11.7,2.1,12.4,2.3
Chad Kuhl,0,SP,5400,PIT,@COL,48%,6.14,,0.326,23.6%,5.31,18.6%,4.66,4.59,R,0.374,0.297,-26%,-7%,1%,13.9,9.9,9.9,0.5,19.3,8.8,1.6,7.5,1.4
Mike Pelfrey,,SP,5200,CWS,@KC,38%,6.24,,0.321,20.2%,4.19,12.0%,4.97,4.83,R,0.370,0.321,-10%,-9%,0%,8.6,9.0,9.0,0.6,17.3,6.5,1.3,12.4,2.4
Chris O'Grady,0,RP,5100,MIA,@CIN,49%,5.82,,0.307,24.2%,4.67,,,,L,,,-3%,-3%,-1%,13.4,13.4,13.4,12.9,14.0,12.0,2.4,10.5,2.1
Robert Stephenson,2,SP,4900,CIN,MIA,51%,5.68,,0.315,20.7%,4.60,19.9%,4.93,5.41,R,,0.382,0%,-2%,0%,0.0,0.0,0.0,0.0,0.0,15.3,3.1,6.0,1.2
Chris Tillman,,SP,4900,BAL,HOU,47%,5.94,3.5,0.338,18.2%,5.87,17.3%,4.80,4.71,R,0.317,0.345,0%,-6%,-3%,6.1,4.2,4.2,-6.5,15.0,6.6,1.3,11.8,2.4
