"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Ryan Braun",4,"OF",4600,"MIL","@NYY",4.31,"Montgomery",0.298,"-3%","L","R",0.402,"7%",0.244,"5%","3","3","0","-1%","1%","0%",9,10.1,10.1,2.4,17.7,9.4,2,11,2.4
"Mike Trout",NA,"OF",4500,"LAA","@TEX",4.66,"Hamels",0.306,"-3%","L","R",0.417,"-1%",0.243,"-10%","x","x","-","0%","0%","0%",12.1,12.5,12.5,5.4,19.6,0,0,0,0
"Jake Lamb",8,"3B",4500,"ARI","CIN",5.28,"Adleman",0.342,"5%","R","L",0.37,"7%",0.237,"9%","4","4","1","5%","0%","0%",10.9,10.1,10.1,2,18.2,9.9,2.2,0,0
"Trea Turner",0,"SS",4500,"WAS","ATL",4.95,"Dickey",0.333,"3%","R","R",0.377,"7%",0.21,"17%","x","x","-","0%","0%","0%",13.4,10.9,10.9,1,20.8,0,0,0,0
"Starling Marte",NA,"OF",4500,"PIT","@CHC",4.04,"Butler",0.363,"10%","R","R",0.351,"0%",0.155,"3%","x","x","-","0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Chris Davis",1,"1B",4500,"BAL","@MIN",5.23,"Jorge",NA,"1%","R","L",0.372,"6%",0.3,"16%","x","x","-","0%","0%","0%",6.3,7.4,7.4,-0.9,15.8,0,0,0,0
"Didi Gregorius",2,"SS",4500,"NYY","MIL",6.19,"Guerra",0.3,"-3%","R","L",0.315,"3%",0.161,"20%","5","4","-1","3%","1%","0%",8.8,8,8,0.9,15.1,7.7,1.7,7,1.6
"Adrian Beltre",3,"3B",4500,"TEX","LAA",5.34,"Nolasco",0.35,"7%","R","R",0.338,"-8%",0.179,"-10%","4","4","0","2%","2%","0%",8.8,8.6,8.6,1.8,15.3,8.6,1.9,23,5.1
"Travis Shaw",2,"3B",4500,"MIL","@NYY",4.31,"Montgomery",NA,"-8%","L","L",0.327,"-5%",0.229,"-5%","4","4","0","0%","1%","0%",12,9.8,9.8,1.4,18.2,7.3,1.6,11,2.4
"David Dahl",NA,"OF",4500,"COL","CWS",6.19,"Holland",0.268,"-5%","L","L",0.32,"-7%",0.063,"-26%","x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Josh Reddick",5,"OF",4500,"HOU","@TOR",4.79,"Sanchez",0.312,"-2%","R","L",0.366,"11%",0.192,"23%","3","2","-1","3%","0%","0%",18.5,9.5,9.5,1.4,17.7,9.8,2.2,11,2.4
"Mike Napoli",4,"1B",4500,"TEX","LAA",5.34,"Nolasco",0.35,"7%","R","R",0.307,"-9%",0.205,"-5%","7","7","0","2%","2%","0%",8,7.1,7.1,-1,15.2,7.1,1.6,5,1.1
"Edwin Encarnacion",7,"1B",4500,"CLE","DET",5.77,"Zimmermann",0.323,"1%","R","R",0.376,"0%",0.268,"5%","4","4","0","2%","2%","0%",10.1,8.6,8.7,-0.1,17.6,9.3,2.1,2,0.4
"Robinson Cano",NA,"2B",4500,"SEA","OAK",4.42,"Manaea",0.223,"-14%","L","L",0.324,"-7%",0.14,"-23%","3","3","0","-2%","1%","0%",10.3,8.8,8.8,-0.2,17.8,6.5,1.4,9,2
"Justin Smoak",2,"1B",4500,"TOR","HOU",4.71,"Morton",0.334,"3%","R","S",0.341,"4%",0.242,"18%","3","4","1","2%","0%","0%",8.9,9.2,9.2,0.6,17.8,8.9,2,0,0
"Logan Morrison",0,"1B",4400,"TB","BOS",3.93,"Pomeranz",0.283,"-9%","L","L",0.291,"-10%",0.111,"-41%","4","4","0","0%","0%","0%",8.8,9.4,9.4,1,17.9,6.3,1.4,6,1.4
"Rougned Odor",1,"2B",4400,"TEX","LAA",5.34,"Nolasco",0.343,"5%","R","L",0.329,"3%",0.234,"16%","5","5","0","1%","2%","0%",10.6,6.8,7.2,-0.3,14.7,9.1,2.1,24,5.5
"Carlos Gomez",4,"OF",4400,"TEX","LAA",5.34,"Nolasco",0.35,"7%","R","R",0.328,"-1%",0.185,"-2%","2","6","3","2%","1%","0%",9.1,8.9,8.9,-0.1,18,9.4,2.1,0,0
"Steven Souza Jr.",NA,"OF",4400,"TB","BOS",3.93,"Pomeranz",0.296,"-5%","L","R",0.319,"-2%",0.16,"-8%","1","1","2","-4%","0%","0%",9,8.8,8.8,0,17.5,7.1,1.6,19,4.3
"Eric Hosmer",1,"1B",4400,"KC","@LAD",3.69,"Maeda",0.314,"-2%","R","L",0.364,"6%",0.184,"17%","4","4","0","-4%","1%","2%",10.7,8.4,8.1,2,14.3,8.3,1.9,3,0.7
"Manuel Margot",1,"OF",4400,"SD","@PHI",4.39,"Pivetta",NA,"-1%","R","R",0.299,"-3%",0.148,"1%","2","2","0","0%","2%","-3%",9.2,7.2,7.2,-0.2,14.7,7.1,1.6,0,0
"Anthony Rendon",2,"3B",4400,"WAS","ATL",4.95,"Dickey",0.333,"3%","R","R",0.339,"-3%",0.174,"1%","6","6","0","0%","2%","0%",8.9,9.3,9.3,-1.3,19.9,8.2,1.9,7,1.6
"Mark Reynolds",4,"1B",4400,"COL","CWS",6.19,"Holland",0.361,"9%","L","R",0.3,"-10%",0.149,"-17%","4","4","0","12%","5%","-2%",5.8,8.9,8.9,0.4,17.4,9.5,2.2,6,1.4
"Andrelton Simmons",0,"SS",4400,"LAA","@TEX",4.66,"Hamels",0.306,"-3%","L","R",0.299,"-2%",0.121,"15%","5","5","0","8%","1%","0%",8.3,7.7,7.7,1.2,14.2,7.3,1.7,2,0.5
"Eric Thames",3,"1B/OF",4400,"MIL","@NYY",4.31,"Montgomery",NA,"-8%","L","L",0.343,"-7%",0.3,"-16%","x","x","-","0%","0%","0%",7.4,9.9,9.9,0.4,19.4,0,0,0,0
"Shin-soo Choo",4,"OF",4400,"TEX","LAA",5.34,"Nolasco",0.343,"5%","R","L",0.364,"7%",0.19,"24%","1","1","0","1%","1%","0%",7.8,8.5,8.5,0.9,16.1,10,2.3,4,0.9
"Giancarlo Stanton",6,"OF",4400,"MIA","@SF",4.3,"Moore",0.326,"1%","L","R",0.43,"13%",0.341,"19%","2","2","0","-9%","2%","0%",9.6,9.5,9.5,0.3,18.6,10.5,2.4,21,4.8
"Nelson Cruz",5,"OF",4300,"SEA","OAK",4.42,"Manaea",0.318,"0%","L","R",0.416,"7%",0.283,"12%","4","4","0","-5%","1%","0%",6.8,8.7,8.7,1.1,16.2,8.7,2,28,6.5
"Brett Gardner",4,"OF",4300,"NYY","MIL",6.19,"Guerra",0.3,"-3%","R","L",0.337,"4%",0.15,"9%","1","1","0","2%","1%","0%",8.5,9.7,9.7,1.1,18.3,8.9,2.1,8,1.9
"Aaron Altherr",1,"OF",4300,"PHI","SD",4.61,"Richard",0.363,"9%","L","R",0.322,"1%",0.221,"11%","3","3","0","1%","2%","-5%",8.4,9,9,1.1,16.9,8.3,1.9,3,0.7
"Khris Davis",2,"OF",4300,"OAK","@SEA",3.58,"Paxton",0.29,"-7%","L","R",0.34,"-4%",0.247,"-8%","4","4","0","-6%","1%","0%",12.2,8.9,9,0.5,17.6,7.3,1.7,4,0.9
"Wil Myers",0,"1B",4300,"SD","@PHI",4.39,"Pivetta",NA,"-1%","R","R",0.335,"1%",0.207,"11%","1","3","2","5%","2%","-5%",7.2,8.3,8.2,0.8,15.6,9.1,2.1,16,3.7
"Marcell Ozuna",3,"OF",4300,"MIA","@SF",4.3,"Moore",0.326,"1%","L","R",0.362,"8%",0.202,"10%","4","4","0","-7%","1%","0%",10.9,9.8,9.6,0.8,18.5,8.6,2,0,0
"Starlin Castro",0,"2B",4300,"NYY","MIL",6.19,"Guerra",0.319,"-1%","R","R",0.314,"1%",0.155,"10%","x","x","-","0%","0%","0%",5.5,8.5,8.5,1.2,15.9,0,0,0,0
"Eddie Rosario",0,"OF",4300,"MIN","BAL",4.77,"Gausman",0.302,"-4%","R","L",0.321,"1%",0.192,"9%","6","6","0","0%","1%","0%",6.8,7.1,7.1,-1,15.2,7.1,1.7,13,3
"Daniel Descalso",0,"2B/OF",4300,"ARI","CIN",5.28,"Adleman",0.342,"5%","R","L",0.323,"4%",0.163,"13%","x","x","-","0%","0%","0%",10.2,7.3,7.3,0.8,13.8,0,0,0,0
"Justin Bour",3,"1B",4300,"MIA","@SF",4.3,"Moore",0.353,"4%","L","L",0.323,"-8%",0.172,"-23%","5","7","0","-7%","1%","0%",7.3,8.9,8.9,0.2,17.6,7.3,1.7,10,2.3
"Ryan Zimmerman",7,"1B",4300,"WAS","ATL",4.95,"Dickey",0.333,"3%","R","R",0.314,"-6%",0.182,"-12%","4","4","0","1%","3%","0%",5.2,10,10,1.1,18.9,8.2,1.9,10,2.3
"Willson Contreras",NA,"C",4300,"CHC","PIT",4.96,"Williams",0.322,"0%","R","R",0.341,"-2%",0.2,"1%","x","x","-","0%","0%","0%",10.4,7.2,7.2,-0.2,14.7,0,0,7,1.6
"Orlando Arcia",NA,"SS",4300,"MIL","@NYY",4.31,"Montgomery",0.298,"-3%","L","R",0.323,"4%",0.134,"5%","9","9","-1","-3%","1%","0%",10.1,6.6,6.6,0.4,12.8,6,1.4,3,0.7
"Carlos Santana",0,"1B",4200,"CLE","DET",5.77,"Zimmermann",0.321,"0%","R","S",0.356,"2%",0.232,"19%","x","x","-","0%","0%","0%",9.1,7.5,7.8,0.6,15,0,0,0,0
"Domingo Santana",3,"OF",4200,"MIL","@NYY",4.31,"Montgomery",0.298,"-3%","L","R",0.377,"6%",0.236,"16%","2","2","2","0%","1%","0%",12.7,8.8,8.8,1.4,16.3,8.7,2.1,12,2.9
"Chris Owings",3,"OF/SS",4200,"ARI","CIN",5.28,"Adleman",0.334,"3%","R","R",0.297,"0%",0.134,"-2%","5","5","0","4%","0%","0%",9.9,8.8,8.8,1,16.6,8,1.9,5,1.2
"Mike Moustakas",5,"3B",4200,"KC","@LAD",3.69,"Maeda",0.314,"-2%","R","L",0.357,"6%",0.228,"10%","6","6","0","-1%","2%","2%",11.6,9.1,9.1,1.3,16.9,8.3,2,7,1.7
"Brandon Belt",1,"1B/OF",4200,"SF","MIA",4.2,"Straily",0.292,"-6%","R","L",0.368,"3%",0.21,"5%","5","5","0","-4%","1%","0%",10.3,8.4,8.4,1,15.8,7.3,1.7,3,0.7
"J.D. Martinez",2,"OF",4200,"DET","@CLE",3.73,"Carrasco",0.283,"-8%","R","R",0.372,"-2%",0.245,"-3%","5","5","-1","5%","2%","0%",8.9,9.5,9.5,-0.6,19.6,8,1.9,5,1.2
"Josh Bell",1,"1B",4200,"PIT","@CHC",4.04,"Butler",0.411,"19%","R","S",0.337,"2%",0.197,"2%","4","4","0","-4%","3%","-6%",8.6,7.7,7.7,0.4,15.1,8.9,2.1,7,1.7
"Raimel Tapia",3,"OF",4200,"COL","CWS",6.19,"Holland",0.268,"-5%","L","L",NA,"-7%",NA,"-22%","7","7","-3","11%","4%","-2%",10.6,7.9,7.9,-0.3,16,7.2,1.7,10,2.4
"Jason Heyward",0,"OF",4200,"CHC","PIT",4.96,"Williams",0.329,"2%","R","L",0.322,"5%",0.135,"11%","6","7","1","-2%","3%","-6%",6.7,6.9,6.9,0.8,12.9,7.2,1.7,2,0.5
"Buster Posey",1,"1B/C",4200,"SF","MIA",4.2,"Straily",0.322,"0%","R","R",0.349,"-4%",0.14,"-14%","4","4","0","-5%","1%","0%",6.3,8.3,8.3,1.8,14.9,7.5,1.8,5,1.2
"Christian Yelich",0,"OF",4200,"MIA","@SF",4.3,"Moore",0.353,"4%","L","L",0.307,"-11%",0.099,"-30%","3","3","0","-2%","1%","0%",9.3,8.1,8.1,1.2,15,7.7,1.8,8,1.9
"Nomar Mazara",4,"OF",4200,"TEX","LAA",5.34,"Nolasco",0.343,"5%","R","L",0.338,"5%",0.191,"17%","3","3","0","2%","2%","0%",5.4,8,8,0.8,15.2,9.1,2.2,29,6.9
"Chris Taylor",1,"2B/OF",4200,"LAD","KC",5.31,"Hammel",0.308,"-3%","R","R",0.297,"-3%",0.158,"6%","3","6","1","-4%","1%","1%",11,9.4,9.4,0.5,18.3,7,1.7,3,0.7
"Michael A. Taylor",NA,"OF",4200,"WAS","ATL",4.95,"Dickey",0.333,"3%","R","R",0.287,"-3%",0.154,"-4%","x","x","-","0%","0%","0%",9.2,8.7,8.7,0.1,17.3,0,0,0,0
"Cameron Maybin",4,"OF",4100,"LAA","@TEX",4.66,"Hamels",0.306,"-3%","L","R",0.304,"-4%",0.108,"-1%","1","1","0","8%","1%","0%",4.4,9,9,0.1,18,8.4,2,0,0
"Tommy Joseph",0,"1B",4100,"PHI","SD",4.61,"Richard",0.363,"9%","L","R",0.358,"5%",0.28,"14%","5","4","-1","2%","3%","-6%",6.8,7,7,-0.2,14.2,8.4,2,23,5.6
"Brian Dozier",5,"2B",4100,"MIN","BAL",4.77,"Gausman",0.361,"9%","R","R",0.333,"-4%",0.223,"-2%","1","1","0","2%","1%","0%",4.2,8.4,8.4,1.8,14.9,9.2,2.2,15,3.7
"Marwin Gonzalez",1,"3B/OF",4100,"HOU","@TOR",4.79,"Sanchez",0.312,"-2%","R","S",0.329,"-1%",0.166,"-1%","5","7","1","2%","0%","0%",10.1,9.5,9.5,1.7,17.3,7.5,1.8,9,2.2
"Hanley Ramirez",2,"1B",4100,"BOS","@TB",4.57,"Odorizzi",0.331,"2%","R","R",0.332,"-6%",0.179,"-14%","5","5","0","-11%","0%","0%",9.6,7.6,7.6,0.7,14.5,7.5,1.8,22,5.4
"Dustin Pedroia",3,"2B",4100,"BOS","@TB",4.57,"Odorizzi",0.331,"2%","R","R",0.345,"-3%",0.121,"-8%","3","2","-1","-9%","0%","0%",10.8,7.4,7.4,1.8,13,7.1,1.7,21,5.1
"Evan Gattis",NA,"C",4100,"HOU","@TOR",4.79,"Sanchez",0.251,"-15%","R","R",0.335,"0%",0.229,"0%","7","x","-2","3%","0%","0%",9.1,7.5,7.5,0.9,14.1,6.8,1.7,25,6.1
"Joe Mauer",0,"1B",4100,"MIN","BAL",4.77,"Gausman",0.302,"-4%","R","L",0.332,"3%",0.127,"10%","x","x","-","0%","0%","0%",8.5,7.4,7.4,1.2,13.7,0,0,0,0
"Jackie Bradley Jr.",1,"OF",4100,"BOS","@TB",4.57,"Odorizzi",0.281,"-9%","R","L",0.358,"4%",0.242,"18%","6","7","0","-3%","0%","0%",9.7,8,8,0.6,15.4,7.6,1.9,18,4.4
"Adam Eaton",0,"OF",4100,"WAS","ATL",4.95,"Dickey",0.309,"-2%","R","L",0.361,"5%",0.172,"28%","x","x","-","0%","0%","0%",10.9,10.6,10.6,3,18.2,0,0,0,0
"Corey Dickerson",0,"OF",4000,"TB","BOS",3.93,"Pomeranz",0.283,"-9%","L","L",0.309,"-10%",0.135,"-36%","2","2","0","0%","0%","0%",6.6,9.6,9.6,2,17.2,6.5,1.6,5,1.3
"Adam Duvall",0,"OF",4000,"CIN","@ARI",3.72,"Greinke",0.26,"-13%","R","R",0.338,"0%",0.262,"2%","4","4","0","6%","0%","0%",12.5,9.5,9.5,1,18.1,7.5,1.9,8,2
"Gregor Blanco",2,"OF",4000,"ARI","CIN",5.28,"Adleman",0.342,"5%","R","L",0.32,"3%",0.118,"13%","7","x","-6","5%","0%","0%",6.2,8.3,8.3,1.2,15.4,7.8,1.9,0,0
"Gerardo Parra",1,"OF",4000,"COL","CWS",6.19,"Holland",0.268,"-5%","L","L",0.266,"-12%",0.07,"-46%","5","x","0","11%","5%","-2%",12.6,8.1,8.1,0.6,15.7,7,1.8,15,3.8
"Josh Harrison",0,"2B/3B",4000,"PIT","@CHC",4.04,"Butler",0.363,"10%","R","R",0.307,"-5%",0.107,"-12%","2","1","0","1%","3%","-6%",4.4,7.7,7.7,1,14.4,8.1,2,2,0.5
"Freddy Galvis",NA,"SS",4000,"PHI","SD",4.61,"Richard",0.363,"9%","L","S",0.259,"-10%",0.098,"-25%","2","2","0","0%","2%","-4%",8.1,6.2,6.5,-0.1,13.1,6.9,1.7,5,1.3
"Maikel Franco",1,"3B",4000,"PHI","SD",4.61,"Richard",0.363,"9%","L","R",0.325,"4%",0.21,"15%","4","5","0","2%","3%","-6%",8.4,6.6,6.6,-0.2,13.3,8.7,2.2,0,0
"Ben Zobrist",0,"2B/OF",4000,"CHC","PIT",4.96,"Williams",0.329,"2%","R","S",0.339,"-1%",0.171,"9%","1","x","3","-2%","3%","-6%",4.9,6.5,6.5,0.3,12.8,7.5,1.9,8,2
"Adam Frazier",0,"OF",4000,"PIT","@CHC",4.04,"Butler",0.411,"19%","R","L",0.319,"0%",0.122,"6%","1","x","0","-2%","2%","-3%",6.6,8.4,8.4,0.8,16.1,9.2,2.3,0,0
"Yonder Alonso",NA,"1B",4000,"OAK","@SEA",3.58,"Paxton",0.321,"-5%","L","L",0.291,"-9%",0.118,"-19%","3","6","1","0%","1%","0%",7.9,9,9,0.6,17.4,6.6,1.6,3,0.8
"Logan Forsythe",0,"2B/3B",4000,"LAD","KC",5.31,"Hammel",0.308,"-3%","R","R",0.319,"-4%",0.128,"-20%","1","x","4","-4%","1%","2%",10.4,6.9,6.9,0.2,13.6,7.3,1.8,9,2.3
"Curtis Granderson",1,"OF",4000,"NYM","@STL",3.71,"Martinez",0.331,"2%","R","L",0.364,"5%",0.235,"10%","1","1","0","-1%","2%","0%",15,7.7,7.7,0.4,15,9.1,2.3,11,2.8
"DJ LeMahieu",11,"2B",4000,"COL","CWS",6.19,"Holland",0.361,"9%","L","R",0.345,"0%",0.096,"-4%","2","2","0","12%","4%","-2%",5.8,7.5,7.4,0.4,14.4,10.1,2.5,21,5.3
"Francisco Lindor",3,"SS",4000,"CLE","DET",5.77,"Zimmermann",0.321,"0%","R","S",0.338,"-1%",0.161,"-1%","2","2","0","4%","1%","0%",6.9,8.1,8,0.4,15.5,9.1,2.3,29,7.3
"Matt Holliday",NA,"1B",4000,"NYY","MIL",6.19,"Guerra",0.319,"-1%","R","R",0.351,"-3%",0.194,"-2%","x","x","-","0%","0%","0%",6.1,9,9,0.8,17.3,0,0,0,0
"Joc Pederson",3,"OF",4000,"LAD","KC",5.31,"Hammel",0.318,"0%","R","L",0.365,"6%",0.243,"9%","5","5","0","-2%","1%","2%",10.5,7.3,7.3,0.4,14.1,8.8,2.2,7,1.8
"Whit Merrifield",NA,"2B",4000,"KC","@LAD",3.69,"Maeda",0.268,"-11%","R","R",0.305,"-4%",0.136,"-1%","1","1","0","-9%","1%","1%",11.1,8.2,8.2,0.9,15.6,6.4,1.6,7,1.8
"David Peralta",10,"OF",3900,"ARI","CIN",5.28,"Adleman",0.342,"5%","R","L",0.371,"6%",0.196,"8%","2","2","0","5%","0%","0%",6,8.8,8.8,0.4,17.2,9.9,2.5,16,4.1
"Delino DeShields",NA,"OF",3900,"TEX","LAA",5.34,"Nolasco",0.35,"7%","R","R",0.296,"-2%",0.1,"-4%","9","x","-8","2%","1%","0%",9.5,7.6,7.6,0.9,14.3,6.6,1.7,8,2.1
"Scooter Gennett",NA,"2B/OF",3900,"CIN","@ARI",3.72,"Greinke",0.274,"-10%","R","L",0.332,"7%",0.171,"12%","x","x","-","0%","0%","0%",12.3,10.1,10.1,-1.4,21.7,0,0,0,0
"Daniel Nava",NA,"OF",3900,"PHI","SD",4.61,"Richard",0.363,"9%","L","S",0.257,"-5%",0.054,"-13%","x","x","-","0%","0%","0%",6.7,7.3,7.3,1,13.7,0,0,2,0.5
"Trevor Story",9,"SS",3900,"COL","CWS",6.19,"Holland",0.361,"9%","L","R",0.402,"8%",0.313,"15%","6","6","0","12%","5%","-2%",5.8,6.6,6.6,0.8,12.4,10.6,2.7,7,1.8
"John Jaso",0,"1B/OF",3900,"PIT","@CHC",4.04,"Butler",0.411,"19%","R","L",0.347,"4%",0.173,"10%","5","2","-1","-5%","3%","-5%",7.2,5.8,5.8,0.1,11.5,7.9,2,4,1
"Lorenzo Cain",1,"OF",3900,"KC","@LAD",3.69,"Maeda",0.268,"-11%","R","R",0.329,"-3%",0.129,"-12%","3","3","0","-9%","1%","2%",7.3,8.2,8.2,0.7,15.6,6.6,1.7,0,0
