"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Mike Fiers",NA,"SP",7000,"HOU","CLE","52%",4.38,NA,0.342,"16.0%",4.31,"21.1%",4.08,4.1,"R",0.304,0.338,"2%","0%","0%",11.1,10.5,10.5,5.9,15,10.7,1.5,13.3,1.9
"Luis Perdomo",4,"SP",7000,"SD","ARI","49%",3.81,NA,0.313,"24.9%",4.9,"16.7%",3.92,3.89,"R",0.378,0.33,"2%","0%","0%",16.4,14.2,14.2,7.7,20.6,14.4,2.1,-13.1,-1.9
"Antonio Senzatela",1,"SP",6900,"COL","@CIN","47%",4.9,NA,0.309,"22.3%",4.9,"14.4%",4.74,4.64,"R",NA,NA,"14%","-2%","0%",12.6,15,15,8.2,21.8,13,1.9,7.3,1.1
"Alex Meyer",2,"SP",6400,"LAA","@NYM","45%",4.23,NA,0.314,"21.1%",5,"24.3%",4.88,5.01,"R",NA,NA,"2%","2%","-2%",12.6,12.6,12.6,-0.4,25.6,15.1,2.4,12.2,1.9
"Tim Adleman",NA,"SP",6100,"CIN","COL","53%",4.6,NA,0.317,"22.0%",4.74,"18.1%",4.6,4.94,"R",0.343,0.338,"0%","-2%","0%",10.3,10.3,10.3,-1.5,22.1,10.1,1.7,-0.1,0
"Kevin Gausman",4,"SP",5900,"BAL","TOR","60%",4.03,NA,0.316,"19.9%",4.17,"21.6%",3.94,3.96,"R",0.3,0.35,"0%","2%","0%",6.2,5.5,5.5,-6.5,17.5,12.3,2.1,12.9,2.2
"Bartolo Colon",NA,"SP",5900,"ATL","WAS","32%",5.39,3.5,0.319,"22.2%",5.92,"16.4%",4.23,4.12,"R",0.314,0.316,"0%","-3%","0%",1.9,6.9,6.9,-5.7,19.5,9.5,1.6,15.6,2.6
"Mike Clevinger",1,"SP",5600,"CLE","@HOU","48%",4.62,NA,0.34,"16.8%",5.15,"22.0%",4.91,4.83,"R",0.241,0.387,"8%","0%","0%",16.4,16.4,16.4,5.9,26.8,11.5,2.1,33.4,6
"Mike Bolsinger",2,"SP",5300,"TOR","@BAL","40%",4.97,NA,0.334,"21.3%",4.72,"20.8%",4.18,3.99,"R",0.361,0.317,"2%","2%","0%",5.6,5.6,5.6,-4.2,15.4,13.6,2.6,7.4,1.4
"Mike Pelfrey",1,"SP",4800,"CWS","@SEA","39%",4.76,NA,0.319,"18.4%",4.83,"11.0%",4.95,4.78,"R",0.355,0.352,"10%","0%","0%",3.6,3.6,3.6,2.8,4.5,6.8,1.4,19.1,4
