"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Max Scherzer",5,"SP",14100,"WAS","@MIA","59%",3.37,8.5,0.313,"21.7%",4.79,"31.8%",2.82,3.13,"R",0.304,0.211,"2%","0%","1%",39.5,30.2,30.2,19.5,40.9,30.4,2.2,39.5,2.8
"Jose Berrios",6,"SP",11400,"MIN","CWS","63%",4.05,5.5,0.31,"22.4%",4.62,"20.3%",4.79,5.15,"R",0.338,0.352,"-1%","-1%","0%",18.9,22.8,22.8,12.7,32.9,17.5,1.5,31,2.7
"Carlos Carrasco",9,"SP",10900,"CLE","@BAL","63%",4.05,6.5,0.336,"20.1%",4.54,"27.0%",3.2,3.11,"R",0.281,0.28,"2%","-1%","0%",16,19.9,19.9,9.9,29.9,17.5,1.6,33.3,3.1
"Jeff Samardzija",5,"SP",9400,"SF","@ATL","54%",4.07,5.5,0.302,"23.7%",4.7,"20.5%",3.98,3.95,"R",0.33,0.292,"-1%","1%","0%",15.9,18.4,18.4,7.1,29.6,19.8,2.1,22.1,2.4
"Rich Hill",1,"SP",8900,"LAD","NYM","67%",3.66,5,0.303,"23.9%",4.88,"28.5%",3.53,3.65,"L",0.266,0.256,"3%","-1%","0%",9.2,10.7,10.7,0.9,20.6,17,1.9,25.1,2.8
"Drew Pomeranz",0,"SP",8500,"BOS","@KC","56%",4.41,5.5,0.32,"16.0%",3.96,"25.6%",3.78,3.75,"L",0.284,0.299,"-1%","-3%","0%",19.7,16.2,16.2,4.9,27.5,14.3,1.7,16.1,1.9
"Mike Fiers",1,"SP",8100,"HOU","@OAK","53%",4.35,4.5,0.321,"22.0%",4.27,"21.0%",4.13,4.13,"R",0.295,0.349,"3%","-1%","-1%",17.9,13.5,13.5,4.7,22.4,15.3,1.9,20.7,2.6
"Justin Verlander",2,"SP",8000,"DET","@SEA","42%",4.61,5.5,0.339,"20.6%",4.78,"24.5%",3.87,4.16,"R",0.286,0.292,"4%","0%","0%",9,13.9,13.9,2.9,24.9,16,2,25.8,3.2
"Jordan Montgomery",8,"SP",7900,"NYY","LAA","67%",4.23,5,0.31,"18.4%",4.23,"22.8%",4.3,4.5,"L",NA,0.295,"0%","-1%","-4%",19.6,16.1,16.1,9.7,22.5,14.3,1.8,18.6,2.4
"James Paxton",4,"SP",7700,"SEA","DET","57%",3.89,5.5,0.35,"20.9%",4.81,"22.5%",3.86,3.7,"L",0.327,0.289,"2%","0%","0%",10.3,18.8,18.8,4.5,33.1,14.4,1.9,15.4,2
"Dan Straily",1,"SP",7500,"MIA","WAS","41%",4.13,5,0.317,"23.7%",5.5,"21.6%",4.49,4.83,"R",0.294,0.322,"2%","0%","2%",19.3,17,17,4.8,29.2,16.3,2.2,21.1,2.8
"Michael Wacha",2,"SP",7200,"STL","@PHI","55%",4.48,5,0.301,"24.3%",3.87,"19.9%",4.2,3.99,"R",0.294,0.331,"1%","0%","0%",5.1,12.6,12.6,4.7,20.5,15.7,2.2,5,0.7
"Sean Manaea",2,"SP",6800,"OAK","HOU","47%",4.65,5.5,0.341,"16.8%",5.39,"22.6%",4,3.96,"L",0.22,0.315,"3%","-1%","-1%",24.3,17.5,17.5,7.7,27.2,13.1,1.9,18.1,2.7
"Jeff Hoffman",0,"SP",6600,"COL","ARI","57%",5.45,NA,0.307,"23.1%",5.13,"21.2%",4.34,4.39,"R",0.282,NA,"-9%","-4%","0%",24.2,24.2,24.2,13.7,34.7,14.5,2.2,-11.8,-1.8
"Sean Newcomb",4,"RP",6500,"ATL","SF","46%",4.43,NA,0.311,"19.8%",3.68,"",NA,NA,"L",NA,NA,"0%","1%","0%",16.4,16.4,16.4,4.7,28.1,17,2.6,15.1,2.3
"Ian Kennedy",1,"SP",6400,"KC","BOS","43%",5.09,4,0.32,"21.5%",4.63,"23.0%",4.1,4.38,"R",0.32,0.323,"-2%","-4%","0%",9.4,11.2,11.2,0.3,22.2,12.9,2,10.9,1.7
"Tyson Ross",0,"SP",6300,"TEX","TOR","52%",5.37,NA,0.325,"20.8%",4.32,"25.5%",3.4,3.2,"R",0.307,0.262,"-4%","-1%","0%",19.8,19.8,19.8,19.8,19.8,11,1.7,-8,-1.3
"Erasmo Ramirez",1,"SP",6200,"TB","CIN","50%",4.5,NA,0.329,"19.8%",4.94,"18.1%",4,4.08,"R",0.307,0.318,"2%","0%","0%",4,8,8,-2.9,18.8,9.7,1.6,21,3.4
"Eddie Butler",0,"SP",6100,"CHC","SD","65%",3.95,NA,0.291,"25.5%",3.63,"13.8%",5.13,4.94,"R",0.423,0.361,"1%","-1%","0%",8.3,10,10,0.6,19.3,13.1,2.1,10.2,1.7
"Junior Guerra",1,"SP",6000,"MIL","PIT","54%",4.52,4,0.302,"20.1%",4.24,"19.2%",4.68,4.61,"R",0.263,0.304,"-1%","1%","1%",12.6,12.1,12.1,6.4,17.8,13.7,2.3,12.3,2.1
"Nick Pivetta",2,"SP",5800,"PHI","STL","45%",5.02,NA,0.317,"22.8%",4.29,"22.5%",4.67,4.53,"R",NA,NA,"1%","0%","0%",13.2,12.3,12.3,3.6,21.1,15.6,2.7,24.5,4.2
"Taijuan Walker",0,"SP",5700,"ARI","@COL","42%",6.55,NA,0.33,"23.4%",5.32,"21.5%",3.95,4.03,"R",0.313,0.321,"-17%","-5%","0%",13.5,16.5,16.5,6.7,26.2,11.2,2,21.5,3.8
