"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Zack Greinke",12,"SP",12700,"ARI","@MIA","54%",3.83,6.5,0.316,"21.4%",4.4,"23.3%",3.54,3.46,"R",0.277,0.258,"5%","0%","1%",28.4,23.8,23.8,11.1,36.5,21.9,1.7,30.1,2.4
"Corey Kluber",6,"SP",11100,"CLE","OAK","66%",3.5,NA,0.322,"22.9%",4.06,"26.9%",3.28,3.3,"R",0.306,0.26,"-2%","0%","0%",20.1,18.4,18.4,3.1,33.7,21.9,2,35.7,3.2
"Marco Estrada",4,"SP",9600,"TOR","NYY","57%",4.13,5.5,0.337,"22.4%",5.39,"21.6%",4.28,4.61,"R",0.282,0.29,"-2%","2%","0%",23,21.1,21.1,11.2,31.1,17.1,1.8,-0.6,-0.1
"Brandon McCarthy",2,"SP",9000,"LAD","@STL","52%",3.93,NA,0.321,"22.5%",4.24,"25.3%",3.89,3.71,"R",0.317,0.308,"-1%","0%","0%",16.7,17.7,17.7,9.1,26.3,16.7,1.9,12.2,1.4
"Eduardo Rodriguez",7,"SP",8900,"BOS","@BAL","53%",4.34,NA,0.317,"22.6%",4.38,"21.4%",4.2,4.3,"L",0.335,0.296,"3%","0%","0%",19.8,20,20,13.5,26.4,18.9,2.1,9.7,1.1
"Adam Wainwright",2,"SP",8400,"STL","LAD","48%",4.07,NA,0.313,"24.1%",5.09,"19.0%",4.24,3.97,"R",0.319,0.311,"1%","-1%","0%",16.5,13.7,13.7,2.6,24.8,15.9,1.9,25.9,3.1
"Zack Wheeler",4,"SP",8300,"NYM","MIL","57%",3.88,NA,0.299,"23.7%",5.06,"21.5%",4.34,4.1,"R",0.33,0.276,"2%","-1%","-2%",15.4,14.5,14.5,9.2,19.9,16.2,2,17.1,2.1
"Chase Anderson",NA,"SP",7600,"MIL","@NYM","42%",4.62,NA,0.309,"21.2%",5.1,"18.6%",4.46,4.46,"R",0.313,0.355,"7%","-1%","-3%",11.9,14.9,14.9,1.9,27.9,11.8,1.6,31.4,4.1
"Kyle Freeland",0,"SP",7300,"COL","@SEA","43%",4.57,NA,0.338,"16.1%",4.4,"14.6%",4.8,4.61,"L",NA,0.304,"25%","0%","0%",13.1,12.9,12.9,5,20.7,11.3,1.5,12.9,1.8
"CC Sabathia",0,"SP",7200,"NYY","@TOR","42%",4.87,4.5,0.339,"18.0%",4.46,"19.2%",4.27,4.19,"L",0.27,0.34,"-4%","2%","0%",14.8,13.4,13.4,2.5,24.3,11.4,1.6,28.8,4
"Alex Meyer",7,"SP",6900,"LAA","MIN","52%",4.15,NA,0.328,"24.1%",4.58,"25.1%",4.87,5,"R",NA,0.326,"2%","1%","0%",12.5,12.5,12.5,1.3,23.7,18.7,2.7,15.3,2.2
"Adalberto Mejia",1,"SP",6600,"MIN","@LAA","48%",4.35,NA,0.311,"18.5%",4.09,"",NA,NA,"L",NA,NA,"6%","1%","0%",9.4,9.4,9.4,1.6,17.2,13,2,17.3,2.6
"Wade Miley",1,"SP",6500,"BAL","BOS","47%",4.66,NA,0.338,"18.7%",4.86,"18.8%",4.26,4.07,"L",0.302,0.344,"0%","0%","0%",6.4,14.2,14.2,2.6,25.7,9.6,1.5,20.1,3.1
"Jharel Cotton",1,"SP",6300,"OAK","@CLE","34%",5,NA,0.333,"15.0%",4.52,"20.7%",4.39,4.75,"R",0.273,0.323,"-10%","1%","1%",12.8,12.2,12.2,1.4,22.9,10.5,1.7,17.7,2.8
"Yovani Gallardo",NA,"SP",5900,"SEA","COL","56%",3.93,NA,0.351,"21.0%",5.11,"15.8%",4.89,4.64,"R",0.317,0.334,"4%","1%","0%",7,9,9,-0.9,18.9,10.8,1.8,-4.6,-0.8
"Jeff Locke",2,"SP",4700,"MIA","ARI","46%",4.17,NA,0.306,"23.8%",4.89,"15.5%",4.56,4.36,"L",0.309,0.337,"3%","0%","1%",0,0,0,0,0,12.3,2.6,26.7,5.7
