"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Mike Montgomery",4,"RP",6800,"CHC","@MIA","57%",4.11,NA,0.324,"22.5%",4.64,"19.1%",4.15,4.07,"L",0.288,0.306,"3%","0%","1%",15,15,15,8.5,21.5,14.1,2.1,21.3,3.1
"Tyler Anderson",1,"SP",6700,"COL","@LAD","39%",4.75,NA,0.308,"24.5%",5.2,"21.6%",3.94,3.71,"L",0.289,0.356,"13%","-2%","-2%",18.7,12,12,0.2,23.9,18.6,2.8,-4.9,-0.7
"Edinson Volquez",1,"SP",6700,"MIA","CHC","42%",4.89,NA,0.314,"24.0%",4.7,"18.0%",4.6,4.43,"R",0.327,0.316,"2%","0%","2%",21.7,14.4,14.4,0,28.8,16.3,2.4,13.3,2
"Tanner Roark",1,"SP",6600,"WAS","CIN","60%",4.66,NA,0.309,"22.7%",4.92,"18.3%",4.33,4.23,"R",0.314,0.291,"0%","-2%","0%",8.7,12.5,12.5,1.6,23.4,14.4,2.2,8.9,1.3
"Derek Holland",1,"SP",6400,"CWS","OAK","45%",5.29,NA,0.324,"21.8%",4.27,"16.5%",4.88,4.96,"L",0.273,0.364,"1%","1%","0%",2.9,11.6,11.6,-2,25.2,10.8,1.7,19.9,3.1
"Francisco Liriano",5,"SP",6300,"TOR","@KC","54%",4.29,4.5,0.318,"19.9%",3.99,"24.5%",4,3.8,"L",0.304,0.32,"-2%","0%","0%",8.2,10.3,10.3,-4.1,24.7,15.2,2.4,13.3,2.1
"Zach Davies",0,"SP",6100,"MIL","@ATL","50%",4.73,NA,0.299,"20.0%",4.78,"18.2%",4.33,4.17,"R",0.333,0.322,"1%","-1%","0%",8.5,9.5,9.5,-0.2,19.2,12.8,2.1,16.8,2.8
"Josh Tomlin",1,"SP",6000,"CLE","MIN","60%",4.25,NA,0.321,"23.3%",4.65,"17.8%",4.09,4.05,"R",0.285,0.363,"-3%","0%","0%",11.8,9.6,9.6,-2.1,21.3,13.3,2.2,7.6,1.3
"Matt Moore",1,"SP",5900,"SF","NYM","59%",4.06,NA,0.29,"26.8%",4.84,"19.7%",4.56,4.74,"L",0.347,0.325,"1%","0%","0%",8,10.2,10.2,-1.7,22.2,19.8,3.4,3.2,0.5
"Francis Martes",0,"RP",5800,"HOU","@SEA","51%",5.18,NA,0.329,"19.3%",4.97,"",NA,NA,"R",NA,NA,"4%","-5%","0%",18.5,18.5,18.5,11.2,25.8,12.3,2.1,2.3,0.4
"Scott Feldman",NA,"SP",5800,"CIN","@WAS","40%",5.84,NA,0.32,"22.2%",5.53,"16.2%",4.35,4.13,"R",0.322,0.323,"0%","-3%","0%",11.4,13.4,13.4,1.2,25.5,10.8,1.9,20.4,3.5
"Randall Delgado",2,"RP",5700,"ARI","PHI","62%",4.31,NA,0.299,"24.4%",3.9,"22.2%",3.92,4.21,"R",0.323,0.298,"-2%","0%","0%",14,14,14,7.1,20.9,17.9,3.1,16.3,2.9
"Ariel Miranda",NA,"SP",5500,"SEA","HOU","49%",5.32,NA,0.339,"17.0%",5.48,"19.1%",4.88,5.2,"L",NA,0.308,"5%","-7%","0%",13.4,14,14,0.5,27.5,9.5,1.7,8.9,1.6
"Jeremy Hellickson",1,"SP",5200,"PHI","@ARI","38%",5.69,NA,0.288,"23.1%",5.26,"17.7%",4.47,4.45,"R",0.318,0.317,"-14%","0%","0%",6.8,8.6,8.6,-0.5,17.7,10.9,2.1,23.7,4.6
"Chad Kuhl",NA,"SP",5100,"PIT","@STL","41%",4.66,4,0.319,"23.9%",4.32,"18.0%",4.71,4.73,"R",0.403,0.286,"2%","1%","0%",10.1,8.5,8.5,-2,19,13,2.5,9.8,1.9
"Chris Tillman",NA,"SP",5000,"BAL","@TB","40%",5.29,NA,0.314,"22.5%",4.93,"17.3%",4.79,4.7,"R",0.319,0.343,"6%","0%","0%",-3.9,2.1,2.1,-9.5,13.7,9.6,1.9,5.8,1.2
"Parker Bridwell",NA,"RP",4900,"LAA","@BOS","39%",6.19,NA,0.329,"19.0%",4.73,"",NA,NA,"R",NA,NA,"-16%","-6%","-5%",11.9,11.9,11.9,7.9,15.9,7.5,1.5,18.8,3.8
"Rafael Montero",NA,"SP",4800,"NYM","@SF","41%",4.94,NA,0.317,"18.9%",3.8,"22.4%",4.83,4.85,"R",0.417,0.331,"0%","0%","0%",1.8,1.8,1.8,-1.2,4.8,14.7,3.1,24.6,5.1
"Nick Martinez",NA,"SP",4700,"TEX","@NYY","32%",6.3,NA,0.337,"22.8%",5.65,"12.6%",5.16,5.24,"R",0.348,0.359,"4%","-4%","-13%",10.4,9.3,9.3,0.6,18,7,1.5,9.1,1.9
"Doug Fister",NA,"RP",4600,"BOS","LAA","61%",4.81,NA,0.314,"17.0%",4.35,"14.5%",4.78,4.74,"R",0.349,0.305,"-5%","-4%","-4%",0,0,0,0,0,9.1,2,13.5,2.9
