"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jesse Chavez",NA,"SP",6600,"LAA","@DET","41%",5.21,NA,0.334,"20.7%",4.95,"20.3%",3.99,4.05,"R",0.329,0.303,"-3%","2%","-2%",11.9,13.1,13.1,3.9,22.3,13.4,2,15.9,2.4
"David Paulino",2,"RP",6200,"HOU","@KC","56%",4.42,NA,0.318,"18.8%",3.53,"",NA,NA,"R",NA,NA,"-4%","0%","0%",17.4,17.4,17.4,17.4,17.4,14.3,2.3,9.3,1.5
"Ivan Nova",0,"SP",6100,"PIT","@BAL","46%",4.69,NA,0.334,"21.7%",4.44,"16.4%",4.09,3.99,"R",0.354,0.296,"-1%","1%","0%",10.9,16.3,16.3,5.5,27.2,15,2.5,11.9,2
"Aaron Nola",2,"SP",6000,"PHI","@ATL","50%",4.25,NA,0.295,"19.9%",4.54,"23.2%",3.51,3.36,"R",0.326,0.294,"-1%","1%","0%",10.7,12.3,12.3,4.6,20,16.3,2.7,28.4,4.7
"Tim Adleman",NA,"SP",5800,"CIN","STL","43%",5.1,NA,0.318,"23.0%",4.13,"18.0%",4.68,4.93,"R",0.333,0.325,"0%","0%","0%",10.1,11.5,11.5,-0.2,23.2,11.7,2,28.8,5
"Jake Junis",NA,"SP",5700,"KC","HOU","44%",5.08,NA,0.341,"16.6%",5.47,"",NA,NA,"R",NA,NA,"-4%","1%","0%",9.7,9.7,9.7,9.7,9.7,7.2,1.3,-10.9,-1.9
"Jesse Hahn",1,"SP",5600,"OAK","TOR","45%",4.2,NA,0.325,"20.5%",4.37,"15.5%",4.45,4.23,"R",0.332,0.256,"3%","1%","-1%",8.7,13.5,13.5,3.3,23.7,11,2,16.1,2.9
"Hector Santiago",NA,"SP",5500,"MIN","@SEA","36%",4.93,NA,0.328,"18.6%",4.64,"19.1%",4.85,5.3,"L",0.324,0.319,"10%","-3%","0%",6.1,11.3,11.3,1.3,21.3,9.7,1.8,-0.2,0
"Jeff Locke",2,"SP",5400,"MIA","@CHC","34%",4.42,NA,0.316,"22.4%",4.64,"15.8%",4.51,4.31,"L",0.306,0.335,"0%","0%","3%",22.9,22.9,22.9,22.9,22.9,13.3,2.5,5.7,1.1
"Antonio Senzatela",NA,"SP",5300,"COL","CLE","51%",5.18,NA,0.336,"15.9%",4.51,"16.1%",4.66,4.45,"R",0.31,0.29,"-16%","2%","0%",14.7,15.1,15.1,8.1,22,7.9,1.5,16.1,3
"Matt Cain",NA,"SP",5200,"SF","@MIL","46%",4.69,4.5,0.296,"25.8%",4.98,"16.3%",4.85,4.89,"R",0.363,0.347,"-3%","2%","0%",9.5,10.1,10.1,-2.5,22.8,12.6,2.4,0.1,0
"Mike Clevinger",NA,"SP",5100,"CLE","@COL","49%",5.32,NA,0.333,"22.2%",5.08,"23.6%",4.53,4.5,"R",0.257,0.364,"-18%","1%","0%",18.9,18.9,18.9,8.8,29.1,12.4,2.4,6.8,1.3
"Dillon Gee",NA,"RP",4600,"TEX","NYM","44%",5.05,NA,0.328,"19.3%",4.89,"15.6%",4.53,4.68,"R",0.349,0.332,"-5%","-1%","0%",0,0,0,0,0,9,2,-3.7,-0.8
