"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Sale",5,"SP",14100,"BOS","NYY","71%",3.22,10.5,0.333,"22.5%",5.16,"31.0%",2.84,2.98,"L",0.238,0.273,"-2%","-1%","0%",30.6,30.6,30.6,21.2,39.9,24.5,1.7,20.4,1.4
"Jose Quintana",2,"SP",12000,"CHC","TOR","69%",3.73,6.5,0.318,"18.9%",4.27,"22.1%",3.89,3.85,"L",0.286,0.314,"1%","-2%","0%",13.9,16.3,16.3,4.3,28.4,16.9,1.4,25.9,2.2
"Zack Greinke",6,"SP",11700,"ARI","@MIN","57%",4.11,7,0.321,"23.4%",4.63,"23.9%",3.53,3.44,"R",0.275,0.263,"0%","-1%","0%",25,23.2,23.2,12.6,33.7,21,1.8,2.4,0.2
"Hyun-Jin Ryu",1,"SP",11200,"LAD","@DET","59%",4.74,5.5,0.353,"18.4%",4.83,"22.8%",4.01,3.86,"L",0.343,0.316,"-4%","-2%","-2%",20.7,15,15,6.1,23.8,10.8,1,15.1,1.3
"Stephen Strasburg",5,"SP",11000,"WAS","@SD","61%",3.52,NA,0.297,"24.6%",3.85,"29.5%",3.16,3.14,"R",0.27,0.296,"2%","0%","0%",20.2,21.2,21.2,8.5,33.9,26.9,2.4,22.5,2
"Trevor Bauer",5,"SP",9800,"CLE","@KC","56%",4.38,5.5,0.32,"18.8%",4.51,"23.0%",4.12,4.04,"R",0.322,0.316,"-1%","-2%","0%",25.2,16.4,16.4,4.6,28.2,16.1,1.6,20.9,2.1
"Michael Wacha",0,"SP",9400,"STL","@PIT","53%",4.33,5,0.31,"21.1%",4.21,"20.4%",4.13,3.91,"R",0.289,0.328,"0%","-1%","-1%",13.2,15.7,15.7,4.9,26.4,15.2,1.6,-0.4,0
"Kevin Gausman",5,"SP",8500,"BAL","LAA","60%",4.23,NA,0.322,"18.3%",4.26,"22.1%",4.02,3.99,"R",0.31,0.352,"0%","-2%","-1%",24.6,12.3,12.3,-1.2,25.9,15.6,1.8,-1,-0.1
"Collin McHugh",8,"SP",8300,"HOU","OAK","60%",4.2,5.5,0.323,"24.5%",4.44,"21.2%",3.99,4.05,"R",0.305,0.329,"1%","0%","-2%",13,13,13,3.9,22.1,16.3,2,18.7,2.3
"Jerad Eickhoff",4,"SP",7900,"PHI","@SF","43%",4.33,NA,0.309,"21.2%",3.98,"21.0%",4.19,4.26,"R",0.352,0.267,"1%","0%","0%",16.2,12.9,12.9,4.5,21.2,15,1.9,1.9,0.2
"Julio Teheran",4,"SP",7400,"ATL","CIN","60%",4.43,5,0.31,"21.6%",4.74,"20.3%",4.31,4.39,"R",0.338,0.27,"0%","-2%","0%",11.2,11.8,11.8,0.9,22.7,14.3,1.9,12.9,1.7
"Jason Vargas",3,"SP",7300,"KC","CLE","43%",5.12,NA,0.332,"18.8%",4.83,"17.6%",4.67,4.77,"L",0.321,0.302,"-3%","-4%","0%",10.6,15.7,15.7,4.6,26.7,9.8,1.3,11.1,1.5
"Chad Kuhl",0,"SP",7200,"PIT","STL","47%",4.67,5,0.318,"25.7%",4.7,"18.9%",4.69,4.58,"R",0.362,0.296,"1%","-1%","-2%",15.2,11,11,1.7,20.3,15.1,2.1,22.3,3.1
"Ty Blach",1,"SP",7100,"SF","PHI","56%",3.67,NA,0.298,"23.1%",3.93,"11.9%",5.1,4.76,"L",0.265,0.328,"1%","0%","0%",12.2,11.2,11.2,-1.1,23.4,16.1,2.3,0,0
"J.C. Ramirez",3,"SP",7000,"LAA","@BAL","40%",5.27,NA,0.342,"22.2%",4.75,"17.3%",4.38,4.43,"R",0.335,0.307,"-3%","-2%","-1%",13.3,13.2,13.2,4.2,22.1,11.5,1.6,10.6,1.5
"Chad Bettis",1,"SP",6900,"COL","MIL","56%",5.86,NA,0.312,"24.5%",4.63,"17.7%",4.28,4.05,"R",0.317,0.355,"-9%","-4%","-3%",16.1,16.1,16.1,16.1,16.1,12.4,1.8,16.4,2.4
"CC Sabathia",NA,"SP",6800,"NYY","@BOS","28%",5.28,4,0.333,"18.6%",4.82,"19.1%",4.31,4.21,"L",0.264,0.338,"-10%","-3%","0%",9.9,13.2,13.2,2.3,24.1,8.1,1.2,18.5,2.7
"Michael Fulmer",0,"SP",6700,"DET","LAD","41%",5.76,4.5,0.355,"21.1%",5.12,"18.8%",4.21,4.05,"R",0.287,0.279,"0%","-2%","-2%",8.4,15.8,15.8,5.2,26.3,10.9,1.6,24.1,3.6
"Jose Berrios",3,"SP",6600,"MIN","ARI","42%",4.89,NA,0.341,"21.1%",4.91,"19.6%",4.75,5.03,"R",0.342,0.344,"-1%","-1%","0%",9,15.7,15.7,3.1,28.3,11.9,1.8,31.9,4.8
"Martin Perez",3,"SP",6500,"TEX","CWS","68%",4.6,NA,0.312,"21.6%",4.34,"13.2%",4.91,4.61,"L",0.272,0.349,"-3%","-2%","0%",7.5,9.5,9.5,0.3,18.7,12.6,1.9,7.5,1.2
"Jake Odorizzi",0,"SP",6300,"TB","SEA","51%",4.68,NA,0.334,"19.6%",4.69,"21.1%",4.25,4.43,"R",0.281,0.334,"2%","0%","0%",11,12.8,12.8,4.5,21.1,12.8,2,-9.6,-1.5
"Kendall Graveman",NA,"SP",6200,"OAK","@HOU","40%",5.3,NA,0.342,"17.6%",5.71,"14.7%",4.54,4.36,"R",0.329,0.32,"1%","0%","-5%",7.2,10.7,10.7,-2.3,23.6,7.4,1.2,10.1,1.6
"Vance Worley",NA,"SP",6000,"MIA","@NYM","51%",4.68,NA,0.302,"23.2%",4.67,"15.6%",4.56,4.62,"R",0.327,0.326,"4%","-2%","-3%",8,6.9,6.9,-2,15.8,11.8,2,9,1.5
"Ariel Miranda",0,"SP",5900,"SEA","@TB","49%",4.82,NA,0.317,"23.4%",4.29,"20.0%",4.82,5.2,"L",0.324,0.314,"1%","0%","0%",12.4,13.3,13.3,1.9,24.7,14.7,2.5,15.1,2.6
"Rafael Montero",NA,"SP",5700,"NYM","MIA","49%",4.82,NA,0.307,"21.5%",4.71,"22.6%",4.59,4.63,"R",0.383,0.361,"2%","-1%","-2%",9.8,10.3,10.3,2.8,17.9,14.9,2.6,20.1,3.5
"Robert Stephenson",0,"SP",5600,"CIN","@ATL","40%",5.57,NA,0.305,"19.4%",4.54,"19.6%",5.11,5.46,"R",0.401,0.368,"0%","-2%","0%",7.8,7.8,7.8,0.1,15.6,12.6,2.3,15.1,2.7
"Derek Holland",0,"SP",5400,"CWS","@TEX","32%",6.9,NA,0.332,"23.8%",5.05,"15.9%",5.1,5.18,"L",0.275,0.374,"-11%","-4%","0%",0.6,8.3,8.3,-4.8,21.4,7.4,1.4,-12,-2.2
"Brandon Woodruff",NA,"SP",5300,"MIL","@COL","44%",6.64,NA,0.332,"21.9%",5.23,"",NA,NA,"R",NA,NA,"-25%","-6%","-6%",16.7,16.7,16.7,5.2,28.2,8.4,1.6,11.7,2.2
"Nick Tepesch",NA,"SP",4800,"TOR","@CHC","31%",5.77,NA,0.323,"25.1%",4.83,"",NA,NA,"R",0.321,0.382,"7%","-3%","0%",4.7,4.7,4.7,-0.1,9.4,10.1,2.1,4.8,1
"Travis Wood",NA,"SP",4700,"SD","WAS","39%",4.48,NA,0.302,"23.0%",5.34,"22.5%",4.07,4.42,"L",0.267,0.336,"3%","0%","0%",11.3,8.2,8.2,-0.8,17.2,11.4,2.4,20.8,4.4
