Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Max Scherzer,4,SP,13900,WAS,@NYM,59%,3.13,7,0.300,21.8%,4.41,31.2%,2.83,3.14,R,0.298,0.236,2%,2%,-1%,27.8,27.8,27.8,25.1,30.5,25.3,1.8,30.4,2.2
Danny Salazar,15,SP,11300,CLE,@CWS,64%,3.39,7,0.311,21.8%,3.27,27.1%,3.54,3.54,R,0.297,0.310,3%,0%,0%,22.9,22.9,22.9,17.8,28.0,20.8,1.8,14.7,1.3
Yu Darvish,5,SP,10800,TEX,KC,65%,3.31,6,0.304,19.1%,2.69,30.6%,3.24,3.28,R,0.298,0.274,-2%,1%,0%,17.7,17.7,17.7,5.1,30.2,19.7,1.8,30.4,2.8
Michael Fulmer,9,SP,9900,DET,@MIN,49%,4.32,,0.323,24.6%,4.12,20.6%,4.00,3.94,R,0.270,0.298,-2%,1%,0%,17.3,17.3,17.3,12.7,21.9,17.3,1.7,26.8,2.7
John Lackey,5,SP,9800,CHC,@CIN,62%,3.89,5,0.302,21.0%,4.53,22.0%,3.84,3.75,R,0.309,0.287,-1%,2%,0%,17.6,17.6,17.6,5.9,29.2,17.3,1.8,12.7,1.3
Marcus Stroman,0,SP,9600,TOR,@LAA,53%,3.85,4.5,0.317,18.0%,3.56,19.0%,3.57,3.37,R,0.299,0.293,6%,0%,0%,14.2,14.2,14.2,1.3,27.2,15.6,1.6,29.4,3.1
Zack Wheeler,,SP,8000,NYM,WAS,41%,3.87,4.5,0.328,20.3%,5.25,,,,R,0.339,0.275,2%,4%,-2%,12.7,12.7,12.7,3.9,21.6,14.1,1.8,15.6,1.9
Ivan Nova,6,SP,8000,PIT,NYY,51%,3.72,,0.300,23.6%,5.00,17.0%,4.07,4.04,R,0.344,0.316,1%,2%,0%,15.2,15.2,15.2,6.1,24.3,15.1,1.9,28.8,3.6
Mike Foltynewicz,4,SP,7800,ATL,@PHI,49%,4.29,,0.294,23.8%,4.75,20.2%,4.21,4.39,R,0.369,0.341,3%,2%,0%,6.3,6.3,6.3,-2.3,14.9,17.1,2.2,28.1,3.6
Joe Musgrove,2,SP,7600,HOU,@TB,53%,4.11,,0.314,24.8%,4.61,19.6%,4.17,4.24,R,0.332,0.325,2%,0%,0%,7.0,7.0,7.0,5.5,8.4,16.4,2.2,9.9,1.3
Brandon McCarthy,4,SP,7400,LAD,@ARI,59%,4.06,5.5,0.303,24.4%,5.11,26.2%,3.98,3.89,R,0.318,0.323,-7%,0%,0%,19.4,19.4,19.4,17.8,21.0,16.9,2.3,24.1,3.3
Kevin Gausman,4,SP,7400,BAL,BOS,51%,3.97,,0.323,18.3%,4.06,22.2%,3.84,3.84,R,0.299,0.337,0%,3%,0%,4.6,4.6,4.6,-8.4,17.7,13.5,1.8,3.4,0.5
Tom Koehler,1,SP,7300,MIA,@SD,53%,4.11,,0.289,21.1%,3.17,17.9%,4.78,4.65,R,0.323,0.321,1%,0%,0%,7.1,7.1,7.1,1.9,12.4,13.4,1.8,20.7,2.8
Jordan Montgomery,4,SP,7300,NYY,@PIT,49%,3.78,,0.317,18.7%,3.44,,,,L,,,2%,2%,0%,14.9,14.9,14.9,13.8,16.0,12.8,1.8,14.1,1.9
Jimmy Nelson,0,SP,7200,MIL,STL,48%,4.34,,0.320,22.6%,3.47,18.7%,4.47,4.45,R,0.349,0.308,-1%,2%,0%,15.3,15.3,15.3,0.3,30.4,14.5,2.0,9.4,1.3
Mike Leake,9,SP,7000,STL,@MIL,52%,4.16,,0.299,28.2%,4.78,16.2%,4.01,3.80,R,0.324,0.296,-2%,2%,0%,23.1,23.1,23.1,14.4,31.7,17.4,2.5,21.9,3.1
Matt Andriese,3,SP,6800,TB,HOU,47%,4.39,,0.323,16.2%,4.29,19.5%,3.96,4.06,R,0.317,0.311,2%,0%,0%,14.5,14.5,14.5,5.1,23.8,12.4,1.8,8.4,1.2
Andrew Triggs,2,SP,6800,OAK,SEA,54%,4.07,,0.324,21.1%,4.22,20.7%,3.60,3.61,R,0.289,0.287,3%,0%,-1%,20.3,20.3,20.3,14.7,25.8,12.8,1.9,1.7,0.3
Yovani Gallardo,,SP,6600,SEA,@OAK,46%,4.43,,0.319,19.5%,4.18,15.5%,4.91,4.68,R,0.323,0.327,3%,0%,-1%,4.7,4.7,4.7,1.1,8.2,11.2,1.7,27.3,4.1
Jeff Samardzija,1,SP,6400,SF,@COL,49%,5.84,5,0.315,22.0%,3.53,19.4%,4.10,4.08,R,0.334,0.286,-19%,0%,0%,16.0,16.0,16.0,12.4,19.6,13.6,2.1,4.0,0.6
Kyle Gibson,1,SP,6200,MIN,DET,51%,4.18,,0.312,20.7%,4.12,16.9%,4.39,4.19,R,0.338,0.308,-2%,2%,0%,4.6,4.6,4.6,-1.3,10.5,11.4,1.8,-6.0,-1.0
Jason Hammel,1,SP,6200,KC,@TEX,35%,4.69,4,0.324,22.3%,4.65,22.2%,3.91,3.97,R,0.334,0.300,-4%,3%,0%,7.2,7.2,7.2,1.9,12.6,12.8,2.1,5.4,0.9
Derek Holland,,SP,6100,CWS,CLE,36%,4.61,3.5,0.335,17.8%,4.88,15.5%,4.85,4.89,L,0.287,0.337,1%,1%,0%,12.8,12.8,12.8,1.1,24.4,10.1,1.7,23.3,3.8
Eduardo Rodriguez,11,SP,6000,BOS,@BAL,49%,4.03,,0.321,21.7%,4.13,20.6%,4.28,4.36,L,0.341,0.306,3%,2%,0%,13.8,13.8,13.8,6.2,21.4,16.0,2.7,27.9,4.6
Shelby Miller,,SP,6000,ARI,LAD,41%,4.94,5,0.333,22.0%,4.35,18.4%,4.47,4.38,R,0.336,0.293,-3%,0%,0%,18.2,18.2,18.2,11.0,25.4,14.0,2.3,3.6,0.6
Zach Eflin,1,SP,5600,PHI,ATL,51%,4.21,,0.306,18.6%,3.75,11.4%,5.41,5.36,R,,0.306,2%,3%,0%,11.7,11.7,11.7,11.7,11.7,11.1,2.0,17.4,3.1
Luis Perdomo,2,SP,5400,SD,MIA,47%,4.39,,0.299,21.4%,4.56,15.8%,4.01,3.98,R,0.372,0.351,2%,0%,0%,3.2,3.2,3.2,3.2,3.2,12.5,2.3,11.1,2.1
Daniel Wright,,SP,5200,LAA,TOR,47%,4.15,,0.324,19.6%,3.31,10.7%,5.27,5.58,R,,,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,11.6,2.2,14.3,2.8
Kyle Freeland,,SP,4700,COL,SF,51%,5.66,,0.312,20.6%,3.88,,,,L,,,-13%,0%,0%,8.9,8.9,8.9,-5.2,23.0,9.4,2.0,21.6,4.6
Bronson Arroyo,,SP,4600,CIN,CHC,38%,5.11,,0.321,22.3%,4.50,,,,R,0.340,0.403,0%,4%,0%,4.7,4.7,4.7,-3.2,12.5,9.9,2.2,25.7,5.6
