"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Madison Bumgarner",6,"SP",12600,"SF","CHC","52%",3.69,6.5,0.318,"26.3%",4.74,"26.7%",3.26,3.36,"L",0.239,0.274,"1%","0%","0%",18.5,19.5,19.5,14.3,24.7,22.8,1.8,28.1,2.2
"Gio Gonzalez",5,"SP",11500,"WAS","MIA","62%",3.91,5.5,0.307,"21.8%",4.69,"22.4%",4.04,3.87,"L",0.27,0.315,"0%","0%","0%",20.9,19.8,19.8,11.8,27.9,18.3,1.6,25,2.2
"Zack Greinke",4,"SP",11000,"ARI","LAD","47%",4.37,6.5,0.334,"23.9%",5.13,"23.7%",3.53,3.44,"R",0.273,0.264,"-2%","0%","0%",21.4,22.9,22.9,12.1,33.7,17.9,1.6,20.2,1.8
"Justin Verlander",7,"SP",10500,"DET","PIT","51%",4.47,5.5,0.328,"17.1%",4.24,"24.7%",3.88,4.13,"R",0.287,0.292,"0%","-1%","0%",23.7,15.8,15.8,3.9,27.6,16.4,1.6,31,3
"Kevin Gausman",1,"SP",9900,"BAL","@LAA","56%",4.19,5,0.328,"18.2%",4.26,"22.1%",4.01,3.97,"R",0.312,0.349,"5%","-1%","0%",22.7,12,12,-2,25.9,14.7,1.5,10,1
"Alex Wood",6,"SP",9700,"LAD","@ARI","53%",4.13,6,0.314,"25.3%",4.99,"21.6%",3.76,3.51,"L",0.273,0.302,"-7%","0%","0%",17.5,21.6,21.6,11.2,32,18.8,1.9,17.3,1.8
"Masahiro Tanaka",9,"SP",9400,"NYY","@TOR","64%",3.78,6.5,0.327,"18.2%",4.27,"22.5%",3.58,3.48,"R",0.294,0.295,"-2%","-1%","0%",22,16.6,16.6,1.6,31.6,16.7,1.8,4.8,0.5
"Collin McHugh",12,"SP",8800,"HOU","@CWS","67%",4.03,5.5,0.303,"25.1%",4.27,"21.2%",3.98,4.03,"R",0.301,0.328,"0%","-1%","0%",16,16,16,7.5,24.6,18.5,2.1,0.8,0.1
"Trevor Bauer",1,"SP",8700,"CLE","COL","62%",3.9,5.5,0.339,"18.5%",5.29,"22.6%",4.18,4.09,"R",0.319,0.318,"-3%","-2%","-1%",15.1,15.3,15.3,3.6,27,12.2,1.4,27.6,3.2
"Kyle Hendricks",2,"SP",8600,"CHC","@SF","48%",3.81,4.5,0.314,"19.6%",4,"22.2%",3.67,3.52,"R",0.298,0.259,"1%","0%","0%",10,14,14,7.8,20.2,14.5,1.7,13.7,1.6
"Rick Porcello",3,"SP",8200,"BOS","@TB","51%",4.19,6,0.321,"21.4%",4.49,"20.8%",3.86,3.95,"R",0.316,0.318,"7%","0%","0%",18.7,14.8,14.8,7,22.6,17.7,2.2,23.9,2.9
"Jerad Eickhoff",NA,"SP",7500,"PHI","@ATL","41%",4.94,4.5,0.312,"21.4%",4.58,"21.0%",4.19,4.28,"R",0.351,0.268,"-2%","2%","0%",17.1,12.3,12.3,3.8,20.9,14,1.9,21.6,2.9
"Ivan Nova",NA,"SP",7300,"PIT","@DET","49%",4.53,4.5,0.313,"21.3%",4.77,"16.6%",4.16,4.03,"R",0.366,0.296,"-1%","-2%","0%",13.9,14.8,14.8,5.3,24.4,12.4,1.7,4.5,0.6
"Sean Newcomb",5,"SP",7200,"ATL","PHI","59%",4.06,NA,0.294,"23.4%",4.01,"23.1%",4.92,4.8,"L",NA,0.324,"0%","1%","0%",12.3,12.8,12.8,1.7,23.9,19.7,2.7,17.3,2.4
"Asher Wojciechowski",5,"SP",6700,"CIN","SD","53%",4.37,NA,0.293,"24.8%",3.81,"23.6%",4.07,4.67,"R",NA,NA,"0%","-1%","1%",8.5,8.5,8.5,-0.3,17.2,19.2,2.9,18.6,2.8
"Yovani Gallardo",1,"SP",6600,"SEA","@OAK","51%",4.72,NA,0.323,"23.8%",4.37,"15.8%",4.97,4.76,"R",0.319,0.331,"3%","0%","-1%",9.7,8.6,8.6,-0.2,17.4,12.5,1.9,5,0.8
