"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Billy Hamilton",2,"OF",4700,"CIN","CLE",4.34,"Tomlin",0.275,"-10%","R","S",0.281,"1%",0.08,-8,"1","1","0","-1%","-2%","0%",9.8,10.2,10.2,1.8,18.5,8.2,1.7,8,1.7
"Gary Sanchez",8,"C",4700,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","R",0.345,"2%",0.333,12,"2","x","0","0%","-5%","0%",10.5,8.4,8.4,0.6,16.3,7.8,1.7,0,0
"Chris Davis",15,"1B",4700,"BAL","MIN",5.25,"Gibson",0.342,"5%","R","L",0.362,"4%",0.275,11,"5","x","-1","4%","-2%","0%",12.6,8,8,-1.1,17.1,9.3,2,2,0.4
"Eugenio Suarez",3,"3B",4600,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",0.314,"-3%",0.146,-8,"5","5","0","1%","-3%","0%",8.6,9.7,9.7,1.1,18.2,7.4,1.6,0,0
"Freddie Freeman",1,"1B",4600,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",0.405,"5%",0.25,16,"x","x","-","0%","0%","0%",12.1,12.5,12.5,2.5,22.6,0,0,0,0
"Francisco Lindor",6,"SS",4600,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","S",0.35,"0%",0.163,1,"2","x","0","-2%","-3%","0%",6.6,8.9,8.9,0.5,17.2,8.2,1.8,7,1.5
"Carlos Correa",7,"SS",4600,"HOU","DET",4.55,"Fulmer",0.304,"-5%","R","R",0.364,"2%",0.2,1,"4","x","0","0%","0%","0%",11,8.4,8.4,2.1,14.8,8,1.7,0,0
"Mark Trumbo",12,"OF",4600,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.336,"0%",0.215,-4,"4","x","1","1%","-3%","0%",11.2,7.6,7.6,-0.3,15.5,8.6,1.9,10,2.2
"Trevor Story",NA,"SS",4500,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.338,"-5%",0.248,-8,"x","x","-","0%","0%","0%",7.3,7,7,0.9,13.1,0,0,0,0
"Brett Gardner",1,"OF",4500,"NYY","KC",4.63,"Vargas",0.321,"-1%","L","L",0.313,"-5%",0.122,-16,"1","x","0","2%","-3%","0%",12.4,10.6,10.6,1.1,20.2,7.4,1.6,14,3.1
"Jose Abreu",0,"1B",4500,"CWS","@ARI",3.9,"Greinke",0.272,"-10%","R","R",0.37,"0%",0.211,-1,"3","3","0","6%","6%","0%",9.8,8.2,8.2,0.4,16,8.4,1.9,5,1.1
"David Peralta",14,"OF",4500,"ARI","CWS",5.6,"Gonzalez",0.326,"1%","R","L",0.373,"6%",0.202,9,"2","2","0","5%","5%","0%",9.4,9.3,9.3,0.3,18.2,10.1,2.2,0,0
"Adam Duvall",6,"OF",4500,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",0.329,"-1%",0.259,3,"4","4","0","1%","-3%","0%",5.7,8.9,8.9,0.4,17.5,7.8,1.7,5,1.1
"Mark Reynolds",0,"1B",4500,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.346,"4%",0.208,10,"5","4","-1","-9%","-4%","0%",8,10.1,10.1,1.6,18.7,6.5,1.4,3,0.7
"Chris Owings",3,"OF/SS",4500,"ARI","CWS",5.6,"Gonzalez",0.319,"0%","R","R",0.289,"-1%",0.12,-5,"5","7","-1","4%","4%","0%",7.9,9.1,9.1,0.4,17.8,8,1.8,7,1.6
"Avisail Garcia",1,"OF",4400,"CWS","@ARI",3.9,"Greinke",0.272,"-10%","R","R",0.301,"-3%",0.131,-6,"4","4","0","9%","5%","0%",12.1,9.7,9.7,-0.2,19.5,7.4,1.7,0,0
"Matt Kemp",0,"OF",4400,"ATL","PIT",4.05,"Cole",0.287,"-7%","R","R",0.34,"-1%",0.205,-3,"4","x","0","0%","-4%","0%",10.8,10.6,10.6,0.6,20.6,7,1.6,0,0
"Ian Desmond",NA,"1B/OF",4400,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.312,"-3%",0.16,-1,"x","x","-","0%","0%","0%",6.9,7.4,7.4,-0.5,15.3,0,0,0,0
"Brian Dozier",8,"2B",4400,"MIN","@BAL",4.75,"Jimenez",0.316,"-1%","R","R",0.339,"-3%",0.21,-4,"1","x","0","-1%","-2%","0%",7.6,8.2,8.2,1.7,14.7,8.9,2,15,3.4
"Carlos Santana",2,"1B",4400,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","S",0.353,"0%",0.225,14,"4","x","0","0%","-3%","0%",7.2,7.7,7.7,1.1,14.3,8.3,1.9,0,0
"Zack Cozart",6,"SS",4400,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",0.294,"-3%",0.13,-11,"2","2","0","0%","-3%","0%",11.4,9.8,9.8,3.4,16.2,7.2,1.6,7,1.6
"Jason Kipnis",8,"2B",4300,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","L",0.347,"4%",0.157,6,"1","x","0","-2%","-3%","0%",11.2,6.5,6.5,-2.1,15,8.1,1.9,14,3.3
"Gregory Polanco",NA,"OF",4300,"PIT","@ATL",4.45,"Foltynewicz",0.367,"10%","R","L",0.326,"5%",0.158,6,"x","x","-","0%","0%","0%",7.4,6.7,6.7,0.8,12.5,0,0,0,0
"DJ LeMahieu",1,"2B",4300,"COL","@PHI",4.2,"Eickhoff",0.254,"-14%","R","R",0.333,"-1%",0.104,4,"2","2","0","-14%","-3%","0%",10,7.4,7.4,0,14.7,6,1.4,5,1.2
"Starlin Castro",4,"2B",4300,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","R",0.306,"-3%",0.118,-17,"4","x","0","-2%","-4%","0%",8.4,9.2,9.2,1.9,16.5,6.2,1.4,2,0.5
"Kyle Schwarber",NA,"OF",4300,"CHC","SF",5.83,"Blach",NA,"-5%","L","L",0.247,"-11%",0.126,-25,"x","x","-","0%","0%","0%",7,7.1,7.1,0.9,13.3,0,0,0,0
"Ian Kinsler",0,"2B",4300,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.33,"-2%",0.148,-4,"1","1","0","0%","0%","0%",8.2,7.5,7.5,0.5,14.6,7.7,1.8,0,0
"Yasmany Tomas",1,"OF",4200,"ARI","CWS",5.6,"Gonzalez",0.319,"0%","R","R",0.311,"-6%",0.176,-10,"x","x","-","0%","0%","0%",9.2,8.7,8.7,0.8,16.7,0,0,0,0
"Josh Bell",4,"1B",4200,"PIT","@ATL",4.45,"Foltynewicz",0.367,"10%","R","S",0.352,"3%",0.168,3,"4","x","0","-6%","-3%","0%",10,7.7,7.7,0.4,14.9,7.7,1.8,7,1.7
"Buster Posey",4,"1B/C",4200,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.355,"-3%",0.148,-9,"4","4","0","5%","-1%","18%",12.8,8.8,8.8,2.6,15,10.1,2.4,9,2.1
"George Springer",1,"OF",4200,"HOU","DET",4.55,"Fulmer",0.304,"-5%","R","R",0.343,"-4%",0.186,-10,"1","x","0","0%","0%","0%",8.1,8.6,8.6,0.9,16.2,8,1.9,4,1
"Andrew McCutchen",4,"OF",4200,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.364,"-3%",0.192,-5,"3","x","0","3%","-3%","0%",7.4,7,7,0.3,13.7,8.7,2.1,0,0
"Justin Upton",NA,"OF",4200,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.35,"-1%",0.221,-1,"x","x","-","0%","0%","0%",7,8.3,8.3,1.2,15.4,0,0,0,0
"Adam Jones",10,"OF",4200,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.33,"0%",0.187,3,"2","x","0","1%","-2%","0%",9.6,7.6,7.6,1,14.2,8.3,2,18,4.3
"Tim Anderson",0,"SS",4200,"CWS","@ARI",3.9,"Greinke",0.272,"-10%","R","R",0.288,"-3%",0.14,6,"7","6","-1","11%","5%","0%",11.3,7.3,7.3,-0.5,15.1,6.6,1.6,0,0
"Aaron Altherr",3,"OF",4100,"PHI","COL",4.3,"Hoffman",NA,"-1%","R","R",0.334,"-1%",0.19,-2,"3","x","0","1%","-3%","0%",8.7,10.9,10.9,2.4,19.3,7,1.7,12,2.9
"Welington Castillo",4,"C",4100,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.302,"-4%",0.152,-9,"6","x","0","1%","-2%","0%",13.6,9.2,9.2,0.5,17.9,7,1.7,2,0.5
"Maikel Franco",NA,"3B",4100,"PHI","COL",4.3,"Hoffman",NA,"-1%","R","R",0.312,"-1%",0.169,-3,"5","x","1","2%","-4%","0%",6,7,7,-0.2,14.3,7.3,1.8,0,0
"David Dahl",2,"OF",4100,"COL","@PHI",4.2,"Eickhoff",0.35,"7%","R","L",0.38,"5%",0.218,15,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Evan Longoria",2,"3B",4100,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.323,"-4%",0.186,-4,"3","x","0","-4%","0%","0%",8.8,7.4,7.4,0.4,14.3,7.4,1.8,3,0.7
"Logan Morrison",6,"1B",4100,"TB","LAA",4.35,"Ramirez",0.314,"0%","R","L",0.324,"4%",0.198,18,"4","x","0","0%","0%","0%",9.6,8.6,8.6,0.9,16.4,7.5,1.8,14,3.4
"Jose Ramirez",1,"2B/3B",4100,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","S",0.326,"1%",0.142,5,"6","x","0","-3%","-2%","0%",5.1,8,8,-0.4,16.4,7.4,1.8,5,1.2
"Edwin Encarnacion",8,"1B",4100,"CLE","@CIN",4.66,"Feldman",0.328,"2%","R","R",0.383,"1%",0.277,6,"5","x","0","1%","-3%","0%",7.2,6.8,6.8,0.3,13.3,8.6,2.1,5,1.2
"Max Kepler",12,"OF",4000,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","L",0.339,"7%",0.207,13,"5","x","0","4%","-2%","0%",8.3,8,8,1.3,14.7,8.6,2.1,32,8
"Ender Inciarte",2,"OF",4000,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",0.328,"4%",0.115,16,"1","x","0","-2%","-3%","0%",6.6,8.5,8.5,1,15.9,7.1,1.8,19,4.8
"Brandon Belt",7,"1B/OF",4000,"SF","@CHC",4.17,"Lackey",0.309,"-2%","R","L",0.363,"2%",0.213,6,"3","3","0","-1%","0%","16%",9.7,8.3,8.3,0.8,15.9,9.8,2.5,19,4.8
"Starling Marte",NA,"OF",4000,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.354,"1%",0.16,3,"x","x","-","0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Javier Baez",4,"2B/SS",4000,"CHC","SF",5.83,"Blach",NA,"2%","L","R",0.322,"6%",0.17,9,"8","x","0","0%","-1%","18%",8.5,8,8,-1.5,17.6,9.4,2.4,22,5.5
"Brandon Drury",1,"2B",4000,"ARI","CWS",5.6,"Gonzalez",0.319,"0%","R","R",0.341,"1%",0.163,-6,"x","x","-","0%","0%","0%",8.8,7.1,7.1,0.2,14,0,0,0,0
"Josh Harrison",2,"2B/3B",4000,"PIT","@ATL",4.45,"Foltynewicz",0.334,"3%","R","R",0.321,"-3%",0.129,-5,"2","x","0","0%","-3%","0%",8.2,7.5,7.5,1,13.9,7.6,1.9,3,0.8
"Matt Holliday",11,"1B",4000,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","R",0.382,"8%",0.212,20,"3","x","0","-1%","-4%","0%",7.2,9,9,0.4,17.7,7.5,1.9,10,2.5
"Brandon Phillips",2,"2B",3900,"ATL","PIT",4.05,"Cole",0.287,"-7%","R","R",0.319,"2%",0.116,1,"2","x","0","0%","-3%","0%",7.2,7.6,7.6,0.5,14.7,6.3,1.6,21,5.4
"Scott Schebler",2,"OF",3900,"CIN","CLE",4.34,"Tomlin",0.275,"-10%","R","L",0.35,"3%",0.21,3,"6","6","0","2%","-3%","0%",9.3,8.5,8.5,-0.3,17.2,6.8,1.7,14,3.6
"Ben Zobrist",7,"2B/OF",3900,"CHC","SF",5.83,"Blach",NA,"2%","L","S",0.349,"3%",0.138,-6,"1","x","2","0%","0%","15%",5.9,7.1,7.1,1.6,12.6,10.3,2.6,24,6.2
"Cameron Maybin",2,"OF",3900,"LAA","@TB",4.15,"Odorizzi",0.325,"1%","R","R",0.309,"0%",0.091,-7,"1","x","2","-2%","0%","0%",10.2,7.5,7.5,0.8,14.2,7.8,2,28,7.2
"Ian Happ",5,"2B",3900,"CHC","SF",5.83,"Blach",NA,"2%","L","S",NA,"3%",NA,8,"x","x","-","0%","0%","0%",11.9,11.9,11.9,5.2,18.6,0,0,10,2.6
"Joe Mauer",3,"1B",3900,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","L",0.328,"2%",0.124,7,"3","x","0","3%","-2%","0%",6.6,6.6,6.6,2.2,10.9,8,2.1,21,5.4
"Aaron Hicks",3,"OF",3900,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","S",0.315,"3%",0.159,16,"6","x","2","-1%","-4%","0%",11.3,10.8,10.8,0.8,20.8,6.9,1.8,0,0
"Eduardo Nunez",3,"3B/OF",3900,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.322,"5%",0.122,-8,"6","6","0","2%","0%","14%",11.2,7.1,7.1,0.5,13.7,8.9,2.3,10,2.6
"Cesar Hernandez",2,"2B",3900,"PHI","COL",4.3,"Hoffman",NA,"1%","R","S",0.316,"-1%",0.095,7,"1","x","0","-3%","-2%","0%",5.1,8.8,8.8,1.8,15.7,7.1,1.8,0,0
"Todd Frazier",0,"3B",3900,"CWS","@ARI",3.9,"Greinke",0.272,"-10%","R","R",0.332,"-1%",0.207,-6,"5","5","0","4%","6%","0%",6.9,6.8,6.8,0.2,13.4,7.5,1.9,2,0.5
"Kennys Vargas",3,"1B",3900,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","S",0.313,"-2%",0.208,9,"x","x","-","0%","0%","0%",6.1,7.4,7.4,0,14.7,0,0,0,0
"Jacoby Ellsbury",NA,"OF",3900,"NYY","KC",4.63,"Vargas",0.321,"-1%","L","L",0.304,"-2%",0.098,-14,"x","x","-","0%","0%","0%",7,8.5,8.5,2.1,14.8,0,0,0,0
"Chris Carter",2,"1B",3900,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","R",0.344,"2%",0.249,0,"9","x","-1","0%","-5%","0%",5.3,5.1,5.1,-0.5,10.7,6.1,1.6,14,3.6
"Colby Rasmus",0,"OF",3900,"TB","LAA",4.35,"Ramirez",0.314,"0%","R","L",0.321,"1%",0.216,5,"6","x","0","0%","0%","0%",9.5,9,9,-0.9,18.9,6.7,1.7,0,0
"Nicholas Castellanos",3,"3B",3800,"DET","@HOU",3.95,"Peacock",0.33,"3%","R","R",0.315,"-1%",0.16,-4,"6","2","-2","0%","0%","0%",4.9,7.4,7.4,0.8,14.1,7.1,1.9,0,0
"Michael Saunders",2,"OF",3800,"PHI","COL",4.3,"Hoffman",NA,"1%","R","L",0.33,"0%",0.19,1,"8","x","-3","-2%","-3%","0%",7.2,6.3,6.3,-0.5,13,6.1,1.6,0,0
"Tommy Joseph",3,"1B",3800,"PHI","COL",4.3,"Hoffman",NA,"-1%","R","R",0.326,"-3%",0.207,-7,"4","x","0","2%","-4%","0%",10.8,7.1,7.1,0.1,14.2,6.9,1.8,5,1.3
"Jose Peraza",1,"2B",3800,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",0.301,"-1%",0.07,-14,"7","7","-1","-1%","-2%","0%",7.8,6.9,6.9,0.1,13.7,6.7,1.8,5,1.3
"Jonathan Schoop",6,"2B",3700,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.327,"5%",0.204,14,"8","x","-4","1%","-2%","0%",4.5,7,7,1.8,12.1,7.1,1.9,3,0.8
"Victor Martinez",0,"1B",3700,"DET","@HOU",3.95,"Peacock",0.358,"8%","R","S",0.337,"-3%",0.168,-1,"4","4","0","7%","0%","0%",9.9,6.8,6.8,0.6,12.9,8,2.2,2,0.5
"Albert Pujols",0,"1B",3700,"LAA","@TB",4.15,"Odorizzi",0.325,"1%","R","R",0.333,"1%",0.195,-2,"3","x","0","-4%","0%","0%",6.3,7,7,0.4,13.6,8.1,2.2,2,0.5
"Chase Headley",1,"3B",3700,"NYY","KC",4.63,"Vargas",0.299,"-5%","L","S",0.317,"1%",0.129,-1,"8","x","-1","-1%","-4%","0%",5.3,7.9,7.9,1.9,13.9,5.7,1.5,0,0
"Carlos Gonzalez",7,"OF",3700,"COL","@PHI",4.2,"Eickhoff",0.35,"7%","R","L",0.373,"7%",0.246,12,"4","5","1","-14%","-4%","0%",9.3,6.1,6.1,1,11.2,7.5,2,13,3.5
"Robbie Grossman",5,"OF",3700,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","S",0.322,"-2%",0.123,-3,"2","x","0","4%","-2%","0%",10,8.1,8.1,1.7,14.5,7.9,2.1,14,3.8
"Hunter Pence",NA,"OF",3700,"SF","@CHC",4.17,"Lackey",0.29,"-7%","R","R",0.342,"-1%",0.164,-8,"x","x","-","0%","0%","0%",6,6.2,6.2,0.9,11.5,0,0,0,0
"Kevin Kiermaier",3,"OF",3700,"TB","LAA",4.35,"Ramirez",0.314,"0%","R","L",0.329,"4%",0.173,9,"2","x","2","0%","0%","0%",8.8,6.6,6.6,0.1,13.2,7.7,2.1,3,0.8
"Lonnie Chisenhall",1,"OF",3700,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","L",0.326,"2%",0.157,7,"7","x","0","-2%","-3%","0%",11.1,8.2,8.2,0.2,16.2,7,1.9,0,0
"Eric Hosmer",3,"1B",3700,"KC","@NYY",3.37,"Pineda",0.309,"-2%","R","L",0.35,"5%",0.164,11,"4","x","0","9%","-5%","0%",9.2,7.4,7.4,1.4,13.5,8.4,2.3,5,1.4
"Addison Russell",8,"SS",3700,"CHC","SF",5.83,"Blach",NA,"2%","L","R",0.3,"0%",0.197,18,"6","x","0","0%","-1%","17%",6.9,7.5,7.5,0.4,14.5,9.4,2.5,3,0.8
"Phillip Ervin",NA,"OF",3700,"CIN","CLE",4.34,"Tomlin",0.363,"9%","R","R",NA,"-1%",NA,2,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Bradley Zimmer",1,"OF",3700,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","L",NA,"2%",NA,6,"x","x","-","0%","0%","0%",8.4,8.4,8.4,-0.7,17.5,0,0,3,0.8
"Adam Frazier",6,"2B/OF",3700,"PIT","@ATL",4.45,"Foltynewicz",0.367,"10%","R","L",0.332,"1%",0.135,4,"1","x","0","-4%","-2%","0%",10.2,9.7,9.7,2,17.5,8.3,2.2,7,1.9
"Seth Smith",11,"OF",3600,"BAL","MIN",5.25,"Gibson",0.342,"5%","R","L",0.35,"3%",0.189,8,"1","x","0","2%","-2%","0%",7.9,8.9,8.9,1.2,16.5,8.8,2.4,5,1.4
"Brian McCann",NA,"C",3600,"HOU","DET",4.55,"Fulmer",0.255,"-14%","R","L",0.315,"-1%",0.177,-1,"x","x","-","0%","0%","0%",9.4,8.2,8.2,1,15.3,0,0,0,0
"Mike Moustakas",9,"3B",3600,"KC","@NYY",3.37,"Pineda",0.309,"-2%","R","L",0.327,"3%",0.185,4,"2","x","0","14%","-5%","0%",9.7,8.1,8.1,1.6,14.6,8.7,2.4,0,0
"Jorge Polanco",2,"SS",3600,"MIN","@BAL",4.75,"Jimenez",0.331,"2%","R","S",0.314,"0%",0.122,-5,"7","x","-1","2%","-2%","0%",7,6.4,6.4,1.8,11.1,7.2,2,16,4.4
"Brad Miller",NA,"2B",3600,"TB","LAA",4.35,"Ramirez",0.314,"0%","R","L",0.33,"5%",0.197,15,"x","x","-","0%","0%","0%",6.9,7.1,7.1,0.6,13.5,0,0,0,0
"Evan Gattis",2,"C",3600,"HOU","DET",4.55,"Fulmer",0.304,"-5%","R","R",0.335,"-1%",0.231,0,"6","x","-1","1%","0%","0%",5.4,7,7,1.1,12.8,7,1.9,5,1.4
"Yoan Moncada",NA,"2B/3B",3600,"CWS","@ARI",3.9,"Greinke",0.287,"-7%","R","S",NA,"2%",NA,6,"x","x","-","0%","0%","0%",0,0,0,0,0,0,0,0,0
"Byron Buxton",1,"OF",3600,"MIN","@BAL",4.75,"Jimenez",0.316,"-1%","R","R",0.29,"3%",0.17,5,"9","x","0","-2%","-2%","0%",5,4.8,4.8,-0.6,10.3,6.3,1.8,10,2.8
"Odubel Herrera",0,"OF",3600,"PHI","COL",4.3,"Hoffman",NA,"1%","R","L",0.34,"2%",0.144,12,"6","x","-2","-2%","-3%","0%",3.6,6.5,6.5,1.8,11.2,6.6,1.8,0,0
"Alex Avila",5,"1B/C",3600,"DET","@HOU",3.95,"Peacock",0.358,"8%","R","L",0.333,"7%",0.161,16,"2","x","2","6%","0%","0%",8.6,9.8,9.8,0.9,18.6,8.5,2.4,0,0
"Josh Reddick",4,"OF",3600,"HOU","DET",4.55,"Fulmer",0.255,"-14%","R","L",0.365,"10%",0.198,21,"2","x","0","1%","0%","0%",9,7.6,7.6,0.3,14.9,7.6,2.1,6,1.7
"Nick Markakis",0,"OF",3600,"ATL","PIT",4.05,"Cole",0.304,"-3%","R","L",0.34,"6%",0.126,24,"3","x","1","-2%","-3%","0%",8.3,7.4,7.4,2.7,12,6.4,1.8,0,0
"Melky Cabrera",0,"OF",3600,"CWS","@ARI",3.9,"Greinke",0.287,"-7%","R","S",0.335,"3%",0.142,3,"2","2","0","12%","5%","0%",7.1,6.1,6.1,1.3,10.9,8.3,2.3,0,0
"Matt Davidson",NA,"1B/3B",3600,"CWS","@ARI",3.9,"Greinke",0.272,"-10%","R","R",0.361,"0%",0.34,12,"x","x","-","0%","0%","0%",8,8.1,8.1,-1.6,17.8,0,0,0,0
"Trey Mancini",4,"1B/OF",3600,"BAL","MIN",5.25,"Gibson",0.311,"-2%","R","R",0.467,"2%",0.459,12,"7","x","-1","1%","-2%","0%",6.5,8.3,8.3,-1.4,18.1,7,1.9,11,3.1
"Willson Contreras",12,"C",3600,"CHC","SF",5.83,"Blach",NA,"2%","L","R",0.36,"4%",0.18,5,"5","x","1","0%","-1%","16%",9.4,7,7,-1.2,15.3,9.6,2.7,3,0.8
"Steven Souza Jr.",NA,"OF",3600,"TB","LAA",4.35,"Ramirez",0.327,"1%","R","R",0.317,"0%",0.17,-1,"x","x","-","0%","0%","0%",5.6,7.5,7.5,-0.2,15.1,0,0,2,0.6
"Abraham Almonte",NA,"OF",3600,"CLE","@CIN",4.66,"Feldman",0.309,"-2%","R","S",0.298,"3%",0.145,15,"x","x","-","0%","0%","0%",3.9,5.7,5.7,-0.2,11.5,0,0,0,0
