"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"J.C. Ramirez",NA,"SP",6600,"LAA","KC","49%",4.31,NA,0.324,"20.4%",3.97,"17.9%",4.12,4.25,"R",0.319,0.315,"2%","-2%","0%",13.4,14.5,14.5,5,24.1,13.4,2,2.8,0.4
"Joe Musgrove",NA,"SP",6500,"HOU","BOS","54%",4.32,4.5,0.333,"18.6%",4.7,"19.9%",4.31,4.33,"R",0.342,0.334,"2%","0%","-4%",13.4,11.3,11.3,1.8,20.9,11.8,1.8,12,1.8
"James Shields",NA,"SP",6400,"CWS","@TOR","35%",5.57,NA,0.335,"20.4%",4.27,"21.0%",4.42,4.46,"R",0.35,0.331,"-6%","0%","0%",18.7,18.7,18.7,17,20.4,10.9,1.7,7.4,1.2
"Trevor Bauer",5,"SP",6200,"CLE","@MIN","57%",4.78,5.5,0.315,"23.6%",4.77,"22.6%",4.16,4.09,"R",0.317,0.321,"1%","0%","0%",13.6,14.6,14.6,2.3,26.8,16.5,2.7,27.6,4.5
"Luis Perdomo",NA,"SP",5900,"SD","@MIL","41%",4.97,NA,0.301,"23.6%",4.93,"16.8%",3.98,3.97,"R",0.368,0.339,"-3%","0%","0%",6.1,10.5,10.5,-0.3,21.3,12.8,2.2,11.5,1.9
"Buck Farmer",NA,"RP",5800,"DET","TB","50%",4.99,NA,0.326,"25.6%",4.73,"18.8%",4.6,4.87,"R",0.402,0.348,"0%","-2%","0%",19.9,19.9,19.9,-1.6,41.4,12.7,2.2,-8.9,-1.5
"Christian Bergman",NA,"SP",5600,"SEA","@TEX","35%",6.12,NA,0.323,"22.1%",4.82,"15.1%",4.51,4.7,"R",0.332,0.411,"-14%","-5%","0%",4.9,9,9,-11,29.1,7.2,1.3,11.2,2
"Jose Urena",NA,"SP",5500,"MIA","@ATL","50%",4.73,NA,0.298,"20.9%",4.58,"13.7%",5.03,5.11,"R",0.338,0.338,"-3%","0%","0%",11.4,12.4,12.4,3.8,21,10.8,2,12.7,2.3
"Kyle Gibson",NA,"SP",5300,"MIN","CLE","42%",5.72,NA,0.333,"17.9%",4.61,"16.6%",4.5,4.29,"R",0.339,0.322,"-2%","0%","0%",12.4,6.7,6.7,-1.2,14.6,9.4,1.8,8.9,1.7
"Jharel Cotton",NA,"SP",5200,"OAK","NYY","43%",5.64,NA,0.346,"23.0%",5.82,"20.0%",4.65,4.96,"R",0.277,0.339,"3%","-6%","0%",9.5,11.4,11.4,2.1,20.7,12.8,2.5,19.5,3.8
"Ben Lively",0,"SP",5100,"PHI","ARI","37%",5.14,NA,0.307,"24.1%",5.13,"",NA,NA,"R",NA,NA,"2%","-3%","-6%",9.8,9.8,9.8,6.8,12.7,12.6,2.5,14.1,2.8
"Ubaldo Jimenez",NA,"SP",4900,"BAL","STL","49%",5.57,NA,0.341,"19.6%",4.24,"20.4%",4.35,4.24,"R",0.35,0.318,"0%","-3%","-2%",3.8,5.4,5.4,-4.6,15.4,10.3,2.1,16.9,3.4
"Ty Blach",NA,"SP",4800,"SF","@COL","38%",6.54,NA,0.319,"24.1%",5.3,"11.5%",4.95,4.68,"L",NA,0.307,"-34%","-8%","0%",14.8,11.4,11.4,-2.2,25.1,7.9,1.6,13.6,2.8
"Luis Cessa",NA,"RP",4700,"NYY","@OAK","56%",4.86,NA,0.323,"22.6%",4.31,"15.8%",4.45,4.51,"R",0.327,0.316,"6%","-5%","0%",0,0,0,0,0,12.6,2.7,5.4,1.1
"Bronson Arroyo",NA,"SP",4200,"CIN","LAD","38%",6.26,3.5,0.324,"24.6%",4.85,"13.7%",5.42,5.81,"R",0.345,0.392,"0%","-4%","0%",2.8,6,6,-3.7,15.8,8.8,2.1,-1.4,-0.3
