Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Chris Sale,11,SP,13300,BOS,@TOR,62%,3.26,7.5,0.323,18.2%,3.15,29.1%,2.94,3.08,L,0.222,0.279,0%,0%,0%,31.7,31.7,31.7,26.0,37.4,21.1,1.6,41.0,3.1
Noah Syndergaard,20,SP,11800,NYM,PHI,63%,2.79,8,0.296,23.8%,4.77,28.5%,2.91,2.73,R,0.299,0.253,1%,1%,0%,24.4,24.4,24.4,16.0,32.8,25.1,2.1,25.0,2.1
Stephen Strasburg,13,SP,11100,WAS,@ATL,59%,3.59,6.5,0.305,18.4%,3.92,29.7%,3.01,2.98,R,0.273,0.303,0%,1%,0%,20.9,20.9,20.9,18.2,23.6,20.3,1.8,30.9,2.8
Lance McCullers,8,SP,9800,HOU,LAA,60%,3.33,6,0.321,18.9%,3.67,27.2%,3.48,3.21,R,0.288,0.324,1%,-1%,-2%,19.3,19.3,19.3,8.1,30.5,17.5,1.8,30.8,3.1
James Paxton,19,SP,9600,SEA,@OAK,57%,3.44,5.5,0.329,19.7%,3.57,22.1%,3.77,3.63,L,0.333,0.280,2%,1%,0%,30.7,30.7,30.7,22.3,39.0,17.8,1.9,9.8,1.0
Carlos Martinez,14,SP,9000,STL,@MIL,55%,3.78,6.5,0.297,27.6%,4.80,23.2%,3.70,3.56,R,0.329,0.267,-1%,3%,0%,19.7,19.7,19.7,3.2,36.2,22.6,2.5,9.8,1.1
Aaron Nola,9,SP,8500,PHI,@NYM,37%,3.71,6,0.305,22.1%,4.50,23.9%,3.37,3.22,R,0.322,0.293,2%,2%,0%,18.9,18.9,18.9,17.1,20.6,19.2,2.3,4.7,0.6
Marco Estrada,1,SP,8400,TOR,BOS,38%,4.24,4.5,0.325,16.7%,4.64,20.5%,4.45,4.77,R,0.286,0.306,-2%,0%,0%,15.4,15.4,15.4,4.7,26.1,12.0,1.4,24.5,2.9
Danny Duffy,7,SP,8200,KC,@TEX,54%,4.08,5.5,0.328,20.0%,5.07,22.0%,3.99,4.16,L,0.228,0.319,-3%,1%,0%,21.9,21.9,21.9,15.9,28.0,16.2,2.0,22.3,2.7
Ervin Santana,1,SP,8200,MIN,CLE,49%,4.28,4,0.332,18.0%,4.93,19.2%,4.31,4.25,R,0.308,0.292,-2%,8%,0%,29.5,29.5,29.5,16.9,42.1,14.0,1.7,17.3,2.1
Matt Shoemaker,1,SP,7800,LAA,@HOU,40%,4.17,4.5,0.320,20.9%,4.29,20.8%,3.95,4.05,R,0.311,0.311,0%,-2%,-2%,7.7,7.7,7.7,-4.3,19.8,14.6,1.9,22.8,2.9
Daniel Norris,2,SP,7500,DET,@TB,45%,4.21,5.5,0.318,23.9%,4.27,20.3%,4.27,4.36,L,0.325,0.313,3%,0%,0%,15.1,15.1,15.1,2.6,27.6,16.6,2.2,4.5,0.6
Trevor Bauer,0,SP,7400,CLE,@MIN,51%,4.22,5.5,0.323,26.3%,4.14,21.9%,4.19,4.16,R,0.317,0.322,0%,5%,0%,9.9,9.9,9.9,3.3,16.5,18.8,2.5,24.6,3.3
Zach Davies,4,SP,6700,MIL,STL,45%,4.22,4,0.318,21.8%,3.29,19.1%,4.19,4.04,R,0.316,0.318,-1%,5%,0%,3.0,3.0,3.0,-6.6,12.5,14.4,2.1,12.0,1.8
Scott Feldman,,SP,6600,CIN,BAL,47%,4.37,4,0.315,23.0%,4.67,15.4%,4.30,4.14,R,0.312,0.327,0%,0%,0%,15.2,15.2,15.2,5.2,25.1,13.0,2.0,19.4,2.9
R.A. Dickey,,SP,6200,ATL,WAS,41%,4.41,3.5,0.312,22.6%,4.85,15.7%,4.76,4.71,R,0.317,0.329,0%,1%,0%,13.5,13.5,13.5,4.2,22.8,14.7,2.4,12.8,2.1
Wade Miley,2,SP,6100,BAL,@CIN,53%,4.13,4,0.305,21.1%,5.07,18.7%,4.22,4.05,L,0.306,0.338,0%,0%,0%,20.2,20.2,20.2,14.9,25.4,14.6,2.4,36.2,5.9
Patrick Corbin,4,SP,5800,ARI,@SD,,,4,0.295,25.3%,3.13,19.0%,4.14,4.00,L,0.280,0.355,5%,1%,0%,9.1,9.1,9.1,-0.5,18.7,15.9,2.7,20.5,3.5
Andrew Cashner,3,SP,5400,TEX,KC,46%,4.42,4,0.312,20.3%,3.00,19.7%,4.32,4.18,R,0.342,0.301,-4%,2%,0%,5.2,5.2,5.2,5.2,5.2,9.9,1.8,15.3,2.8
Clayton Richard,0,SP,5300,SD,ARI,,,3,0.315,23.4%,5.20,12.9%,3.97,3.98,L,0.271,0.349,2%,2%,0%,12.5,12.5,12.5,-0.9,25.9,12.6,2.4,27.6,5.2
Erasmo Ramirez,,SP,5000,TB,DET,55%,3.79,,0.312,21.1%,4.23,18.0%,3.96,4.05,R,0.316,0.323,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.8,3.0,22.1,4.4
Cesar Valdez,1,SP,4300,OAK,SEA,42%,4.06,,0.324,20.8%,3.93,,,,R,,,3%,1%,0%,0.0,0.0,0.0,0.0,0.0,12.2,2.8,6.8,1.6
