"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Martin Perez",NA,"SP",6500,"TEX","DET","52%",5.38,NA,0.34,"20.4%",4.85,"13.3%",4.9,4.6,"L",0.274,0.35,"-4%","-2%","0%",6.2,9.3,9.3,-0.1,18.7,9.7,1.5,13.3,2
"Julio Teheran",NA,"SP",6400,"ATL","@COL","45%",6.32,4.5,0.325,"23.4%",5.2,"20.2%",4.31,4.39,"R",0.339,0.27,"-25%","-1%","0%",8.5,11.1,11.1,0.5,21.7,9.9,1.5,27.6,4.3
"Doug Fister",NA,"SP",6100,"BOS","CLE","48%",5.08,NA,0.334,"19.9%",4.78,"15.0%",4.8,4.75,"R",0.353,0.301,"-6%","-3%","0%",10.6,11.1,11.1,0.5,21.6,8.8,1.4,3.2,0.5
"Chad Bettis",NA,"SP",6000,"COL","ATL","55%",5.68,NA,0.299,"19.4%",4.54,"17.9%",4.27,4.04,"R",0.318,0.356,"-10%","0%","0%",0,0,0,0,0,11.8,2,16.1,2.7
"Adam Conley",0,"SP",5800,"MIA","SF","60%",4,NA,0.296,"19.5%",3.98,"20.0%",4.59,4.79,"L",0.339,0.321,"2%","0%","0%",13.5,9.9,9.9,-3.7,23.5,14.4,2.5,6.9,1.2
"Jake Junis",4,"SP",5600,"KC","@OAK","48%",4.57,NA,0.324,"26.3%",4.36,"",NA,NA,"R",NA,NA,"6%","1%","-1%",15.8,11.1,11.1,-2.2,24.4,12.7,2.3,13.9,2.5
"Yovani Gallardo",NA,"SP",5600,"SEA","BAL","48%",4.61,NA,0.344,"22.9%",4.74,"15.8%",4.98,4.77,"R",0.321,0.331,"4%","1%","0%",7.3,8.4,8.4,-0.1,17,10.6,1.9,-5,-0.9
"Jharel Cotton",0,"SP",5500,"OAK","KC","52%",4.43,NA,0.324,"18.2%",4.36,"19.5%",4.75,5.12,"R",0.314,0.338,"3%","2%","-1%",7.4,10.7,10.7,2.1,19.3,14,2.5,-1.1,-0.2
"Luis Cessa",1,"RP",5400,"NYY","NYM","63%",4.25,NA,0.321,"19.7%",4.7,"16.6%",4.62,4.79,"R",0.295,0.35,"-1%","0%","0%",6.8,6.8,6.8,-0.8,14.3,15.2,2.8,12.2,2.3
"Travis Wood",5,"SP",5300,"SD","PHI","52%",3.9,NA,0.299,"23.3%",3.98,"22.7%",4.04,4.4,"L",0.264,0.337,"2%","1%","0%",8.5,8.2,8.2,-1.7,18,13.5,2.5,8.4,1.6
"Rafael Montero",NA,"SP",5000,"NYM","@NYY","37%",5.75,NA,0.336,"20.6%",5.18,"22.5%",4.62,4.67,"R",0.393,0.358,"-4%","0%","0%",9.1,9.6,9.6,2,17.1,11.7,2.3,17.3,3.5
"Nick Tepesch",NA,"SP",4800,"TOR","TB","51%",4.95,NA,0.327,"23.0%",4.35,"",NA,NA,"R",0.326,0.382,"-2%","-1%","0%",1.9,1.9,1.9,1.4,2.5,9.7,2,10.1,2.1
