Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jose Quintana,,SP,8300,CWS,@MIN,47%,3.60,6,0.333,25.0%,5.00,21.0%,3.85,3.81,L,0.295,0.307,-3%,1%,0%,9.6,9.6,9.6,-6.0,25.2,18.5,2.2,4.4,0.5
Marco Estrada,,SP,8200,TOR,BAL,56%,4.22,5.5,0.338,21.8%,4.38,20.4%,4.47,4.78,R,0.286,0.307,-2%,0%,0%,9.6,9.6,9.6,4.3,14.8,14.3,1.7,27.0,3.3
Tanner Roark,1,SP,8100,WAS,PHI,59%,3.59,4.5,0.298,22.7%,5.11,18.4%,4.24,4.17,R,0.305,0.280,0%,1%,0%,16.2,16.2,16.2,8.9,23.4,15.6,1.9,15.3,1.9
Matt Moore,3,SP,8000,SF,COL,54%,3.57,5.5,0.302,23.0%,3.36,19.9%,4.47,4.63,L,0.299,0.323,1%,0%,0%,16.8,16.8,16.8,1.5,32.1,17.7,2.2,5.0,0.6
Ervin Santana,1,SP,7500,MIN,CWS,53%,3.40,4.5,0.303,23.3%,4.38,19.0%,4.35,4.30,R,0.310,0.295,-1%,1%,0%,22.2,22.2,22.2,21.0,23.5,16.1,2.1,44.0,5.9
Sean Manaea,2,SP,7400,OAK,HOU,41%,4.13,,0.338,17.7%,3.80,21.5%,3.94,3.91,L,0.239,0.319,3%,0%,0%,13.2,13.2,13.2,6.8,19.7,13.2,1.8,17.6,2.4
Tyler Chatwood,1,SP,7300,COL,@SF,46%,3.93,4.5,0.309,18.3%,4.36,17.6%,4.56,4.31,R,0.317,0.324,12%,0%,0%,11.3,11.3,11.3,10.4,12.3,14.3,2.0,35.5,4.9
Nate Karns,,SP,7300,KC,LAA,47%,4.67,4.5,0.318,17.0%,4.70,23.6%,4.05,4.06,R,0.309,0.341,-2%,0%,0%,12.0,12.0,12.0,12.0,12.0,12.3,1.7,13.9,1.9
Clayton Richard,1,SP,7200,SD,@ATL,51%,3.95,3.5,0.294,18.3%,3.38,13.2%,3.99,4.00,L,0.267,0.343,-2%,1%,0%,17.3,17.3,17.3,2.3,32.2,11.2,1.6,2.9,0.4
Tyler Glasnow,0,SP,7200,PIT,@CHC,30%,6.12,,0.318,25.0%,4.11,,,,R,,,1%,-1%,-8%,-9.7,-9.7,-9.7,-9.7,-9.7,16.0,2.2,11.8,1.6
Jeremy Hellickson,0,SP,7100,PHI,@WAS,41%,4.41,4,0.313,22.5%,5.44,19.2%,4.18,4.11,R,0.322,0.323,-2%,1%,0%,12.3,12.3,12.3,9.7,14.8,13.6,1.9,16.8,2.4
R.A. Dickey,3,SP,7100,ATL,SD,49%,4.05,4,0.296,23.2%,3.50,15.6%,4.78,4.73,R,0.318,0.327,0%,1%,0%,7.0,7.0,7.0,7.0,7.0,15.4,2.2,20.1,2.8
CC Sabathia,,SP,7000,NYY,STL,44%,4.55,4,0.350,19.3%,3.78,19.1%,4.26,4.18,L,0.275,0.348,-1%,4%,0%,12.9,12.9,12.9,8.1,17.6,12.1,1.7,27.5,3.9
Adam Conley,1,SP,6900,MIA,NYM,47%,3.89,,0.295,22.2%,5.30,21.4%,4.40,4.61,L,0.335,0.311,2%,0%,0%,22.9,22.9,22.9,22.9,22.9,14.9,2.2,7.9,1.1
Brandon Finnegan,4,SP,6800,CIN,MIL,50%,4.48,5.5,0.309,27.8%,4.00,20.9%,4.61,4.54,L,0.297,0.318,0%,-1%,0%,20.8,20.8,20.8,-1.4,43.1,18.7,2.8,-2.2,-0.3
Jake Odorizzi,,SP,6700,TB,@BOS,34%,5.33,4,0.325,17.3%,4.33,21.3%,4.07,4.23,R,0.283,0.330,-10%,1%,-5%,13.6,13.6,13.6,5.8,21.4,11.1,1.7,1.6,0.2
Andrew Cashner,0,SP,6700,TEX,@SEA,38%,4.24,3.5,0.321,20.5%,3.80,19.9%,4.30,4.16,R,0.344,0.298,12%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.7,1.7,5.2,0.8
Patrick Corbin,0,SP,6500,ARI,@LAD,37%,4.27,4,0.323,21.4%,4.40,19.3%,4.10,3.96,L,0.282,0.352,12%,1%,-2%,10.8,10.8,10.8,-2.2,23.7,14.2,2.2,5.7,0.9
Zach Davies,,SP,5900,MIL,@CIN,50%,4.52,4.5,0.297,20.4%,4.90,19.1%,4.17,4.02,R,0.317,0.313,0%,-2%,0%,-0.1,-0.1,-0.1,-11.3,11.1,14.1,2.4,9.1,1.5
Alec Asher,1,SP,5200,BAL,@TOR,44%,4.78,,0.322,21.0%,2.67,11.7%,5.23,5.38,R,,,-7%,0%,0%,0.0,0.0,0.0,0.0,0.0,8.7,1.7,19.3,3.7
