"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Joe Biagini",3,"SP",5800,"TOR","BAL","61%",4.41,4.5,0.341,"20.5%",4.59,"20.7%",3.57,3.71,"R",0.322,0.268,"-2%","1%","0%",11.2,10.8,10.8,-1,22.6,11.4,2,6.6,1.1
"Robert Gsellman",NA,"SP",5700,"NYM","@MIA","40%",5.02,3.5,0.309,"21.0%",4.61,"18.1%",4.35,4.18,"R",0.327,0.348,"2%","0%","1%",10.9,7.5,7.5,-3.9,19,12.9,2.3,5.8,1
"Tim Adleman",NA,"SP",5600,"CIN","MIL","53%",5.08,5,0.311,"24.8%",4.76,"18.8%",4.77,5.08,"R",0.332,0.327,"0%","1%","0%",15.3,13,13,2.4,23.6,14.6,2.6,13.8,2.5
"Junior Guerra",NA,"SP",5500,"MIL","@CIN","47%",5.42,4.5,0.31,"22.0%",4.91,"19.4%",4.72,4.62,"R",0.279,0.303,"0%","1%","0%",11.7,12.1,12.1,6.9,17.4,13.2,2.4,-10.2,-1.9
"Tyson Ross",NA,"SP",5400,"TEX","@CLE","39%",5.62,NA,0.34,"17.5%",4.66,"25.2%",3.43,3.23,"R",0.309,0.268,"-5%","0%","0%",5.9,5.9,5.9,-13.8,25.5,8.7,1.6,19.1,3.5
"Jesse Chavez",NA,"SP",5200,"LAA","@LAD","33%",4.75,NA,0.311,"26.4%",5.27,"20.0%",4.11,4.17,"R",0.327,0.315,"6%","0%","-2%",9.1,11.4,11.4,2,20.8,16.6,3.2,14.4,2.8
"Trevor Williams",NA,"RP",5100,"PIT","TB","49%",4.53,NA,0.311,"25.1%",4.91,"16.6%",4.68,4.75,"R",0.347,0.342,"1%","2%","-1%",11.5,9.5,9.5,0.9,18.2,13.2,2.6,22.1,4.3
"Matt Strahm",NA,"RP",4900,"KC","@DET","42%",5.17,NA,0.351,"20.7%",4.76,"29.0%",4.02,4.08,"L",NA,0.267,"2%","0%","0%",9.4,9.4,9.4,-4,22.8,12.2,2.5,2.1,0.4
"Hector Santiago",NA,"SP",4600,"MIN","@BOS","35%",5.83,NA,0.331,"19.6%",4.67,"19.1%",4.88,5.34,"L",0.328,0.319,"-10%","1%","-6%",1.6,10.3,10.3,0.3,20.4,8.2,1.8,2.1,0.5
"Matt Cain",NA,"SP",4500,"SF","COL","46%",4.43,3.5,0.316,"23.3%",5.15,"15.6%",4.99,5.01,"R",0.371,0.356,"2%","2%","0%",0.7,7.1,7.1,-5.2,19.5,9.5,2.1,8.1,1.8
