"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"CC Sabathia",NA,"SP",7200,"NYY","OAK","57%",4.33,5,0.332,"20.4%",4.11,"18.9%",4.29,4.22,"L",0.277,0.35,"0%","0%","0%",10.1,12,12,1.5,22.4,13.2,1.8,0,0
"J.C. Ramirez",2,"SP",7100,"LAA","@MIA","51%",4.47,NA,0.31,"22.0%",4.22,"18.4%",4.01,4.19,"R",0.314,0.327,"2%","0%","1%",15.4,16,16,7.2,24.8,16.3,2.3,0,0
"Wade Miley",NA,"SP",6800,"BAL","@HOU","35%",4.66,4.5,0.338,"18.5%",4.94,"19.3%",4.21,4.03,"L",0.303,0.338,"4%","0%","-4%",8.5,15.7,15.7,4.5,26.9,9.3,1.4,0,0
"Jason Vargas",NA,"SP",6600,"KC","@CLE","39%",4.47,4.5,0.333,"17.2%",4.36,"19.3%",4.13,4.22,"L",0.321,0.299,"-4%","1%","1%",14.8,19.8,19.8,8.3,31.3,12.1,1.8,0,0
"Jerad Eickhoff",NA,"SP",6400,"PHI","CIN","54%",4.31,5,0.307,"21.8%",5.09,"21.1%",4.03,4.14,"R",0.35,0.254,"2%","1%","0%",7.2,12.2,12.2,3,21.4,13.9,2.2,0,0
"Ty Blach",NA,"SP",6200,"SF","ATL","51%",3.69,NA,0.285,"22.8%",4.62,"9.5%",5.29,5,"L",NA,NA,"1%","1%","0%",9.4,9.2,9.2,-4.1,22.5,13.2,2.1,0,0
"Kyle Freeland",1,"SP",6000,"COL","STL","50%",5.22,NA,0.316,"22.9%",4.45,"15.1%",4.34,4.17,"L",NA,0.284,"-13%","7%","0%",14.1,13.2,13.2,5,21.5,11.3,1.9,0,0
"Adam Wainwright",NA,"SP",5700,"STL","@COL","50%",5.28,4,0.319,"23.6%",5.08,"18.8%",4.23,3.96,"R",0.309,0.283,"-23%","7%","0%",13.1,12,12,1.8,22.2,12.4,2.2,0,0
"Rob Whalen",NA,"SP",5500,"SEA","@BOS","44%",5.57,NA,0.329,"19.4%",4.83,"",NA,NA,"R",NA,NA,"-14%","3%","0%",0,0,0,0,0,11,2,0,0
"Clayton Richard",NA,"SP",5500,"SD","@WAS","28%",4.95,4.5,0.331,"23.7%",5.72,"13.8%",4.04,3.94,"L",0.268,0.363,"-3%","2%","0%",14.8,13.3,13.3,0.3,26.3,11.9,2.2,0,0
"Brian Johnson",NA,"SP",5300,"BOS","SEA","56%",4.93,NA,0.331,"17.8%",4.42,"",NA,NA,"L",NA,NA,"-5%","2%","0%",13.3,13.3,13.3,13.3,13.3,10,1.9,0,0
"Bronson Arroyo",NA,"SP",4900,"CIN","@PHI","46%",4.69,3.5,0.299,"24.7%",4.22,"16.0%",4.8,4.89,"R",0.341,0.379,"5%","1%","0%",5.1,7.2,7.2,-2.7,17.1,11.1,2.3,0,0
"Vance Worley",NA,"SP",4800,"MIA","LAA","49%",4.53,NA,0.308,"20.6%",4.02,"15.6%",4.55,4.65,"R",0.343,0.312,"2%","0%","1%",2.8,2.8,2.8,2.8,2.8,13.1,2.7,0,0
"Chase Anderson",NA,"SP",4700,"MIL","ARI","45%",4.48,5,0.288,"24.9%",5.06,"18.2%",4.45,4.42,"R",0.313,0.355,"-1%","1%","0%",5.1,12.2,12.2,1.8,22.5,12.6,2.7,0,0
"Adalberto Mejia",NA,"SP",4600,"MIN","TB","47%",4.64,NA,0.321,"25.0%",4.54,"",NA,NA,"L",NA,NA,"-1%","-1%","0%",8.1,8.1,8.1,-0.2,16.5,14.2,3.1,0,0
"Tyler Danish",NA,"SP",4200,"CWS","DET","48%",4.59,NA,0.321,"20.9%",4.78,"",NA,NA,"R",NA,NA,"2%","1%","0%",0,0,0,0,0,9.5,2.3,0,0
