"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Julio Teheran",NA,"SP",6600,"ATL","LAD","40%",5.3,NA,0.325,"24.8%",5.1,"20.2%",4.32,4.39,"R",0.339,0.269,"0%","-1%","0%",14.6,11.3,11.3,0.2,22.4,15,2.3,0,0
"Jeremy Hellickson",NA,"SP",6500,"BAL","KC","55%",4.72,NA,0.325,"18.0%",4.38,"18.1%",4.42,4.4,"R",0.323,0.313,"0%","-2%","-1%",14.2,10,10,1.1,18.9,9,1.4,0,0
"Andrew Cashner",1,"SP",6400,"TEX","SEA","52%",4.92,NA,0.324,"20.0%",4.73,"18.1%",4.6,4.43,"R",0.35,0.31,"-6%","1%","0%",14.7,11.3,11.3,3.4,19.1,8.4,1.3,0,0
"Daniel Gossett",1,"RP",6300,"OAK","@SF","43%",4.58,NA,0.308,"18.9%",3.92,"15.6%",4.58,4.34,"R",NA,NA,"0%","0%","0%",8.5,8.6,8.6,-2.3,19.6,11.8,1.9,0,0
"Brent Suter",4,"SP",6200,"MIL","STL","50%",4.5,NA,0.316,"24.3%",4.47,"19.1%",4.17,4.15,"L",NA,0.273,"0%","1%","0%",19.5,17.1,17.1,6.4,27.7,14.9,2.4,0,0
"Matt Moore",5,"SP",6100,"SF","OAK","56%",3.92,NA,0.306,"23.5%",4.29,"19.6%",4.59,4.77,"L",0.357,0.325,"1%","0%","0%",11.2,10.1,10.1,-1,21.3,17.7,2.9,0,0
"Jake Thompson",NA,"SP",6000,"PHI","@LAA","35%",5.28,NA,0.323,"18.3%",4.17,"13.4%",5.76,5.79,"R",NA,0.342,"4%","-1%","0%",21.1,21.1,21.1,21.1,21.1,10.8,1.8,0,0
"Ariel Miranda",0,"SP",5900,"SEA","@TEX","48%",5.08,NA,0.336,"23.8%",4.91,"19.6%",4.81,5.15,"L",0.318,0.304,"-10%","1%","0%",15.1,14,14,2,26,12,2,0,0
"Tyler Chatwood",NA,"SP",5800,"COL","NYM","56%",5.86,NA,0.32,"22.0%",4.76,"18.2%",4.79,4.4,"R",0.328,0.315,"-11%","-3%","1%",4.7,12.5,12.5,0.1,24.8,10.9,1.9,0,0
"Trevor Williams",0,"RP",5700,"PIT","CIN","61%",3.94,NA,0.308,"21.5%",4.55,"16.5%",4.58,4.47,"R",0.344,0.319,"1%","-1%","0%",10.1,10.6,10.6,3,18.1,12.3,2.2,0,0
"Derek Holland",NA,"SP",5100,"CWS","TOR","34%",6.19,NA,0.336,"17.1%",4.19,"16.1%",5,5.09,"L",0.278,0.371,"2%","-4%","0%",-0.6,9,9,-4.2,22.2,8.1,1.6,0,0
"Brock Stewart",2,"SP",5000,"LAD","@ATL","60%",4.2,NA,0.302,"19.2%",4.62,"19.6%",4.47,4.8,"R",NA,NA,"-3%","0%","0%",8.7,8.7,8.7,8.7,8.7,15.1,3,0,0
"Luke Weaver",13,"SP",4800,"STL","@MIL","50%",4.5,NA,0.312,"25.2%",4.74,"26.0%",3.68,3.51,"R",NA,NA,"-1%","1%","0%",9.1,9.1,9.1,9.1,9.1,17.9,3.7,0,0
"Jordan Zimmermann",NA,"SP",4800,"DET","@NYY","28%",5.88,4,0.339,"20.1%",5.36,"17.3%",4.43,4.47,"R",0.325,0.322,"-2%","-5%","0%",6.9,9.2,9.2,-0.2,18.5,8.1,1.7,0,0
"Robert Stephenson",NA,"SP",4300,"CIN","@PIT","39%",5.06,NA,0.303,"20.3%",4.25,"19.2%",5.17,5.56,"R",NA,0.389,"2%","-1%","0%",3.6,3.6,3.6,0.1,7,13.8,3.2,0,0
"Vance Worley",NA,"SP",4200,"MIA","WAS","50%",4.77,NA,0.314,"22.3%",5.53,"16.2%",4.5,4.6,"R",0.329,0.329,"3%","0%","2%",3.8,3.8,3.8,-0.1,7.6,10.4,2.5,0,0
"Austin Pruitt",NA,"SP",4000,"TB","@HOU","33%",5.08,NA,0.339,"17.1%",5.93,"19.7%",3.91,4.06,"R",NA,NA,"1%","0%","0%",11.3,11.3,11.3,10.8,11.8,10.8,2.7,0,0
"Chris Flexen",NA,"SP",4000,"NYM","@COL","44%",6.64,NA,0.323,"22.8%",5.32,"",NA,NA,"R",NA,NA,"-28%","-5%","2%",-1.3,-1.3,-1.3,-1.3,-1.3,8.3,2.1,0,0
