"VBR","Player","Team","Positions","Opp","AB","R","HR","RBI","SB","AVG","OBP","H","2B","3B","BB","SO","Own"
" ","Jarrett Parker","SF","LF,RF","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Lamb","ARI","3B","SF","3.69","0.51","0.22","0.68","0.03",".247",".319","0.91","0.12","0.06","0.39","0.91",""
" ","Matt McBride","OAK","C","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tomas Telis","MIA","C","@WSH","0.1","0.01","0","0.01","0",".229",".278","0.02","0","0","0.01","0.01",""
" ","Andy Wilkins","MIL","1B,3B","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Shawn O'Malley","SEA","2B,SS,LF,RF","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rafael Ynoa","COL","3B,LF","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rafael Lopez","CIN","C","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Doug Bernier","TEX","2B","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Xavier Scruggs","MIA","1B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Elias Diaz","PIT","C","@BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Paulo Orlando","KC","CF,RF","@MIN","3.36","0.33","0.08","0.25","0.13",".301",".331","1.01","0.25","0.02","0.13","0.71",""
" ","Giovanny Urshela","CLE","3B","@TEX","3.56","0.31","0.1","0.39","0.01",".251",".296","0.89","0.11","0.02","0.22","0.76",""
" ","Tony Wolters","COL","C","@MIL","3.41","0.46","0.07","0.4","0.04",".260",".321","0.89","0.17","0.03","0.29","0.54",""
" ","Justin O'Conner","TB","C","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ryan Brett","TB","2B","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brandon Drury","ARI","2B,3B,LF,RF","SF","3.67","0.33","0.14","0.4","0.02",".261",".297","0.96","0.18","0.02","0.17","0.78",""
" ","Socrates Brito","ARI","CF,RF","SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rangel Ravelo","OAK","1B","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rey Navarro","LAA","2B","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jett Bandy","MIL","C","COL","3.53","0.36","0.1","0.52","0.02",".197",".255","0.69","0.19","0","0.19","0.47",""
" ","Carlos Perez","LAA","C","@OAK","0.09","0.01","0","0.01","0",".217",".261","0.02","0.01","0","0.01","0.02",""
" ","Austin Barnes","LAD","C","SD","0.09","0.01","0","0.01","0",".183",".271","0.02","0","0","0.01","0.03",""
" ","Sean Coyle","BAL","2B","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Travis Shaw","MIL","1B,3B","COL","3.5","0.42","0.1","0.51","0.03",".288",".344","1.01","0.3","0.02","0.28","0.73",""
" ","Kyle Kubitza","ATL","3B","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Hanser Alberto","TEX","3B,SS","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ed Easley","PIT","C","@BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yadiel Rivera","MIL","2B,3B","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Dickerson","SD","LF","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Wilmer Difo","WSH","2B","MIA","0.09","0.01","0","0.01","0.01",".209",".284","0.02","0","0","0.01","0.01",""
" ","Yasmany Tomas","ARI","LF,RF","SF","0.09","0.01","0.01","0.02","0",".306",".351","0.03","0.01","0","0.01","0.03",""
" ","Odubel Herrera","PHI","CF","@CIN","3.78","0.31","0.07","0.27","0.27",".315",".394","1.19","0.09","0.04","0.47","0.64",""
" ","Oscar Hernandez","ARI","C","SF","0.09","0.01","0","0.01","0",".252",".302","0.02","0.01","0","0.01","0.03",""
" ","Taylor Featherston","PHI","2B,3B,SS","@CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mark Canha","OAK","1B","LAA","0.09","0.01","0","0.01","0",".258",".315","0.02","0.01","0","0.01","0.04",""
" ","Jung-Ho Kang","PIT","3B","@BOS","0.09","0.01","0.01","0.02","0",".266",".326","0.02","0.01","0","0.01","0.03",""
" ","Rob Refsnyder","NYY","1B,2B,RF","@TB","0.09","0.01","0","0.01","0",".304",".355","0.03","0","0","0.01","0.02",""
" ","Daniel Robertson","TB","LF","NYY","0.09","0.01","0","0.01","0",".292",".352","0.03","0","0","0.01","0.03",""
" ","Boog Powell","SEA","CF","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ronald Guzman","TEX","1B","CLE","0.09","0.01","0","0.01","0",".276",".319","0.02","0","0","0.01","0.03",""
" ","Peter O'Brien","KC","LF","@MIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kevin Plawecki","NYM","C","ATL","0.09","0","0","0.01","0",".290",".346","0.03","0","0","0.01","0.02",""
" ","Alex Jackson","ATL","RF","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Alford","TOR","CF","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dwight Smith Jr.","TOR","OF","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Keon Broxton","MIL","CF","COL","3.52","0.27","0.09","0.38","0.3",".183",".277","0.65","0.17","0.04","0.45","1.22",""
" ","Mel Rojas","ATL","CF","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Farmer","LAD","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Olson","OAK","RF","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jesse Winker","CIN","LF,RF","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Patrick Kivlehan","CIN","RF","PHI","0.09","0.01","0","0.01","0",".231",".271","0.02","0","0","0","0.03",""
" ","Greg Bird","NYY","1B","@TB","3.65","0.53","0.19","0.59","0.01",".238",".318","0.87","0.19","0.01","0.41","1.01",""
" ","Adam Brett Walker","ATL","OF","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dariel Alvarez","BAL","RF","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dian Toscano","LAD","LF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Adonis Garcia","ATL","3B","@NYM","3.66","0.22","0.07","0.4","0.02",".263",".294","0.96","0.11","0","0.14","0.97",""
" ","Darrell Ceciliani","TOR","LF","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Daniel Castro","ATL","2B,3B,SS","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dusty Coleman","SD","3B","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jefry Marte","LAA","1B,3B,LF","@OAK","0.09","0.01","0","0.02","0",".291",".338","0.03","0.01","0","0.01","0.02",""
" ","Matt Duffy","TEX","3B,1B","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Michael Conforto","NYM","LF,CF,RF","ATL","0.09","0.01","0.01","0.01","0",".270",".332","0.02","0.01","0","0.01","0.02",""
" ","Kelby Tomlinson","SF","2B","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ryan Strausborger","MIN","LF,RF","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dustin Garneau","COL","C","@MIL","0.09","0.01","0","0.01","0",".296",".354","0.03","0.01","0","0.01","0.02",""
" ","Travis Jankowski","SD","CF,RF","@LAD","3.47","0.4","0.03","0.22","0.24",".204",".251","0.71","0.1","0.03","0.21","0.57",""
" ","Trea Turner","WSH","2B,CF","MIA","4.05","0.48","0.08","0.44","0.5",".332",".365","1.34","0.2","0.05","0.22","1.14",""
" ","Rico Noel","LAD","DH","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Pedro Severino","WSH","C","MIA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rocky Gale","SD","C","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steve Baron","SEA","C","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tom Murphy","COL","C","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cody Decker","MIL","1B","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Trevor Brown","SF","C","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mac Williamson","SF","LF,RF","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Reynolds","NYM","SS","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Raul Adalberto Mondesi","KC","2B","@MIN","3.33","0.46","0.15","0.34","0.34",".219",".256","0.73","0.15","0.03","0.16","0.98",""
" ","Mpho' Ngoepe","PIT","IF","@BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Spencer Kieboom","WSH","C","MIA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Manuel Margot","SD","CF","@LAD","0.09","0.01","0","0.01","0.01",".206",".268","0.02","0","0","0.01","0.02",""
" ","Taylor Motter","SEA","SS,LF","@HOU","0.09","0.01","0","0.01","0",".208",".285","0.02","0","0","0.01","0.02",""
" ","Marco Hernandez","BOS","2B","PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ramon Torres","KC","SS,2B","@MIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brett Eibner","LAD","LF,CF,RF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Naquin","CLE","CF","@TEX","3.69","0.49","0.15","0.55","0.06",".215",".267","0.79","0.13","0.06","0.23","0.92",""
" ","James Ramsey","SEA","LF,CF","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nomar Mazara","TEX","LF,RF","CLE","3.73","0.45","0.13","0.53","0.01",".241",".308","0.9","0.08","0.03","0.33","0.94",""
" ","Nolan Fontana","LAA","SS","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Max Moroff","PIT","SS,2B","@BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabby Guerrero","CIN","OF","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jacob Esch","MIA","IF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Byung-ho Park","MIN","1B,DH","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Hyun-soo Kim","BAL","LF","TOR","3.65","0.36","0.09","0.34","0.02",".280",".368","1.02","0.12","0.01","0.48","0.45",""
" ","Colin Walsh","OAK","2B,3B","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Joey Rickard","BAL","LF,CF,RF","TOR","0.09","0.01","0","0.01","0",".274",".321","0.02","0.01","0","0.01","0.01",""
" ","Tyler Goeddel","PHI","LF,RF","@CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Cave","NYY","CF","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Harold Ramirez","TOR","OF","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Gordon","MIN","SS","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","A.J. Reed","HOU","1B","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dansby Swanson","ATL","SS","@NYM","3.69","0.34","0.06","0.42","0.05",".250",".299","0.92","0.16","0.02","0.24","1.13",""
" ","Brendan Rodgers","COL","SS","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Bradley Zimmer","CLE","CF","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brett Phillips","MIL","CF,RF","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Franklin Barreto","OAK","SS","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jorge Mateo","NYY","SS","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Benintendi","BOS","LF","PIT","3.91","0.57","0.1","0.54","0.09",".285",".342","1.12","0.33","0.05","0.32","0.67",""
" ","Alex Bregman","HOU","3B","SEA","3.78","0.57","0.15","0.57","0.06",".266",".329","1.01","0.2","0.04","0.34","0.67",""
" ","Nick Williams","PHI","LF","@CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Sam Travis","BOS","1B","PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Trey Mancini","BAL","DH","TOR","0.09","0.01","0","0.01","0",".317",".355","0.03","0.01","0","0","0.02",""
" ","Victor Robles","WSH","CF","MIA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Kemp","HOU","LF","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ozhaino Albies","ATL","SS,2B","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ruddy Giron","SD","SS","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jacob Nottingham","MIL","C","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Verdugo","LAD","RF,CF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Michael De Leon","TEX","SS","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cole Tucker","PIT","SS","@BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Richard Urena","TOR","SS","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kevin Padlo","TB","3B","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willy Adames","TB","SS","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gavin Cecchini","NYM","SS","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Wade","NYY","SS","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jamie Westbrook","ARI","2B","SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Forrest Wall","COL","2B","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Amed Rosario","NYM","SS","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Isan Diaz","MIL","SS","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willi Castro","CLE","SS","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Francisco Mejia","CLE","C","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yairo Munoz","OAK","3B,SS","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jomar Reyes","BAL","3B","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dylan Cozens","PHI","RF","@CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Bobby Bradley","CLE","1B","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jack Reinheimer","ARI","SS","SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Franmil Reyes","SD","LF","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Tucker","HOU","RF,CF","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cornelius Randolph","PHI","LF","@CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Daz Cameron","HOU","CF,LF","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Javier Guerra","SD","SS","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Austin Riley","ATL","3B","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Stephenson","CIN","C","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Max Pentecost","TOR","C","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Derek Fisher","HOU","RF,CF,LF","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Garrett Whitley","TB","LF,CF","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yusniel Diaz","LAD","OF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eddy Julio Martinez","SF","OF","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Clint Coulter","MIL","RF,C","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kevin Newman","PIT","SS","@BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cody Bellinger","LAD","1B","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Wilkerman Garcia","NYY","SS","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Vladimir Guerrero Jr.","TOR","3B","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Lucius Fox","TB","SS","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh Naylor","SD","1B","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Guillermo Heredia","SEA","LF,RF","@HOU","0.09","0.01","0","0.01","0",".263",".339","0.02","0","0","0.01","0.02",""
" ","Kevin Garcia","MIN","C","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ronnie Freeman","ARI","C","SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carlos Asuaje","SD","2B","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Taylor Ward","LAA","C","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juan Graterol","TOR","C","@BAL","0.09","0.01","0","0.01","0",".403",".433","0.04","0","0","0","0.02",""
" ","Brent Cordell","TEX","C","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Niuman Romero","NYM","2B,SS","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cole Leonida","COL","C","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Aderlin Rodriguez","BAL","3B,1B","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dan Rohlfing","MIN","C","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jack Murphy","LAD","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alden Carrithers","CIN","2B,3B","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabriel Noriega","MIL","SS","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Phillips","COL","SS","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Raywilly Gomez","NYM","C","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Massey","COL","RF","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steven Lerud","TEX","C","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Deibinson Romero","NYY","3B","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Derrik Gibson","COL","2B","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","David Sacaria","MIA","OF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Santiago Nessy","NYY","C","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Hunter Redman","SD","C","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Patrick Palmeiro","BAL","IF","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Rickles","WSH","C","MIA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabirel Corporan","COL","IF","@MIL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jimmy Bosco","BAL","OF","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Travis Taijeron","NYM","LF,RF","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Marcus Littlewood","SEA","C","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jason Martinson","TEX","SS,3B","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Smith","SEA","IF","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jason Hagerty","SD","C","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","T.J. Rivera","NYM","2B,3B","ATL","0.1","0.01","0","0.01","0",".349",".378","0.03","0","0","0","0.01",""
" ","Dario Pizzano","SEA","OF","@HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Skole","WSH","1B,3B","MIA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","J.D. Davis","HOU","3B","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Roberto Baldoquin","LAA","SS","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chad Hinshaw","LAA","CF","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Yarbrough","LAA","2B","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jon Kemmer","HOU","OF","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rio Ruiz","ATL","3B","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Robinzon Diaz","TOR","C","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kellin Deglan","TEX","C","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Omir Santos","CLE","C","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kade Scivicque","ATL","C","@NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Higashioka","NYY","C","@TB","0.09","0.01","0","0.01","0",".244",".292","0.02","0","0","0.01","0.02",""
" ","Dustin Fowler","NYY","CF","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Reynaldo Rodriguez","MIN","C,1B","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Swim","MIN","C","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Francisco Diaz","NYY","C","@TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Engelb Vielma","MIN","SS","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ty Ross","SF","C","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Junior Arias","SF","SS","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rando Moreno","SF","IF","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Winn","SF","C","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mark Thomas","ARI","C","SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Aramis Garcia","SF","C","@ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chris O'Brien","BAL","C","TOR","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","J.T. Riddle","MIA","2B,3B,SS","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Sharif Othman","MIA","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yefri Perez","MIA","SS","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Patrick Leonard","TB","1B,3B","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","David Lyon","TEX","C","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yhoxian Medina","CLE","IF","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","River Stevens","SD","IF","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dayron Varona","TB","CF","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Beamer Weems","CIN","IF","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Danny Black","MIA","IF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Johnny Field","TB","LF","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brady Shoemaker","MIA","LF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Argenis Raga","OAK","C","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake DePew","BOS","C","PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Medina","CLE","OF","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Velazquez","TB","SS","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jermaine Curtis","OAK","3B,LF","LAA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Taylor Sparks","CIN","3B","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler White","HOU","1B","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jeremy Lucas","CLE","C","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mitch Garver","MIN","C","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dan Gamache","MIN","3B","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Adam Frazier","PIT","2B,LF,RF","@BOS","0.09","0.01","0","0.01","0",".338",".393","0.03","0.01","0","0.01","0.01",""
" ","Joe Hudson","CIN","C","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eric Stamets","CLE","SS","@TEX","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brock Stassi","PHI","1B","@CIN","0.09","0.01","0","0.01","0",".270",".349","0.02","0","0","0.01","0.02",""
" ","Adam Weisenburger","MIL","C","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jantzen Witte","BOS","IF","PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jonathan Rodriguez","MIN","IF","KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Zachary Borenstein","ARI","OF","SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Johnny Davis","MIL","OF","COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Isaac Galay","MIA","CF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brad Zunica","SD","IF","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Shawn Zarraga","CIN","C","PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Destin Hood","MIA","LF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Francisco Arcia","LAA","C","@OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Schulz","SD","OF","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jiovanni Mier","TOR","SS","@BAL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Trent Woodward","HOU","C","SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Tejada","SD","IF","@LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Stefan Sabol","NYM","LF","ATL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carlos Paulino","MIA","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juniel Querecuto","TB","3B,SS,2B","NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brett Nicholas","TEX","C","CLE","0","0","0","0","0",".000",".000","0","0","0","0","0",""
